timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.91882474  1.52503248  0.03676564 -0.44853361 -0.82574356  0.68773559
 -0.48100494 -0.34050545  2.4772365  -0.98298464  0.        ]","[[-0.06107607  0.07899812 -0.09544713  0.0796486 ]
 [ 0.00291161 -0.00119439  0.          0.        ]]",[ 3.64030541  5.43434302],-6.07333,-0.316532090371,[-0.8648963  -0.81155092],[ 3.2534678   4.79282141]
1,"[ 0.9214853   1.52030636  0.09751915 -0.35322047 -0.82574333  0.68773542
 -0.33047634  0.28653253  2.4740333  -0.84874497  0.        ]","[[-0.02134323  0.11868688 -0.09544713  0.0796486 ]
 [ 3.9572164   3.95688428  0.          0.        ]]",[ 2.42497874  3.26844176],-6.05307,-0.313083375343,[-0.8648963  -0.81155092],[ 2.46598291  3.88391161]
2,"[ 0.91426191  1.49513662  0.27793334 -0.07292897 -0.82574311  0.68773526
 -0.18291992  0.90115839  2.41757985 -0.45609473  0.        ]","[[ 0.09669203  0.23675118 -0.09544713  0.0796486 ]
 [ 7.83344386  7.8366142   0.          0.        ]]",[ 2.24006322  3.4053501 ],-5.92181,-0.300849668968,[-0.8648963  -0.81155092],[ 1.87926006  2.99637747]
3,"[ 0.85328243  1.4181278   0.56999656  0.37069807 -0.82574288  0.68773509
 -0.03826465  1.50360773  2.17955815  0.13522068  0.        ]","[[  0.29148637   0.43163908  -0.09544713   0.0796486 ]
 [ 11.63345974  11.63948494   0.           0.        ]]",[ 1.09723443  1.74959738],-5.77451,-0.274575981774,[-0.8648963  -0.81155092],[ 1.02382421  1.98222601]
4,"[ 0.67221967  1.24363565  0.94512753  0.91916475 -0.82574266  0.68773493
  0.10357299  2.0940998   1.61025254  0.73387157  0.        ]","[[  0.56153689   0.70182746  -0.09544713   0.0796486 ]
 [ 15.35945779  15.36688464   0.           0.        ]]",[ 0.48830856  0.22444098],-5.54475,-0.227343105709,[-0.8648963  -0.81155092],[-0.42426687  0.3549124 ]
5,"[ 0.32561589  0.9588151   1.31469967  1.41120567 -0.82574243  0.68773476
  0.1656379   2.18647108  0.75910941  0.98149304  0.        ]","[[  0.88508252   1.01501603  -0.09544713   0.0796486 ]
 [ 16.98986987  15.94997708   0.           0.        ]]",[-2.89124227 -1.62656332],-5.1404,-0.15984018944,[-0.8648963  -0.81155092],[-2.59455848 -1.47898328]
6,"[-0.08730506  0.6552857   1.54631704  1.6806815  -0.82574221  0.6877346
  0.00234672  1.50920552  0.04042822  0.76169819  0.        ]","[[  1.18184451   1.29112154  -0.09544713   0.0796486 ]
 [ 12.70030064  11.67484502   0.           0.        ]]",[-2.58310606 -1.81488863],-4.41352,-0.0937340748612,[-0.8648963  -0.81155092],[-2.86910868 -2.16778564]
7,"[-0.41730136  0.42852674  1.63667891  1.76506849 -0.82574198  0.68773444
 -0.15777999  0.84537544 -0.33835078  0.40781549  0.        ]","[[ 1.39364861  1.48257523 -0.09544713  0.0796486 ]
 [ 8.49386028  7.48451797  0.          0.        ]]",[-3.29254705 -2.63029951],-4.12893,-0.0481318443076,[-0.8648963  -0.81155092],[-2.4724679 -2.249897 ]
8,"[-0.62471695  0.29777607  1.65881808  1.77395779 -0.82574175  0.68773427
 -0.31478541  0.19471141 -0.49468377  0.15084757  0.        ]","[[ 1.52214552  1.59105631 -0.09544713  0.0796486 ]
 [ 4.36941439  3.37729857  0.          0.        ]]",[-2.41301147 -1.93139319],-4.08792,-0.0252662331778,[-0.8648963  -0.81155092],[-1.93307567 -1.69141161]
9,"[-0.70079734  0.26503312  1.66062536  1.77173965 -0.82574153  0.68773411
 -0.4687063  -0.44305792 -0.53819106  0.0660027   0.        ]","[[ 1.56896538  1.6182098  -0.09544713  0.0796486 ]
 [ 0.32599685 -0.64852507  0.          0.        ]]",[-0.98405646 -0.1854991 ],-4.09013,-0.0209387467286,[-0.8648963  -0.81155092],[-1.07589567 -0.58616161]
