timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.94729437  2.4009745   0.0842694  -0.55561015 -0.49904009  0.85744857
 -0.62793231 -0.38156851  1.89953412 -0.87449815  0.        ]","[[ 0.00680831  0.05570872 -0.05681026  0.09834488]
 [ 0.0020458  -0.0025562   0.          0.        ]]",[ 2.87685129  3.80908442],-3.54174,-0.281629154402,[-0.2877335  -0.28552905],[ 3.03529501  3.07672834]
1,"[ 0.94575928  2.39660292  0.14690598 -0.4054948  -0.49903984  0.85744798
 -0.48098231  0.15621575  1.89175196 -0.76698954  0.        ]","[[ 0.04652395  0.09537051 -0.05681026  0.09834488]
 [ 3.95636129  3.95554835  0.          0.        ]]",[ 2.15530309  4.80096879],-3.50431,-0.276854149152,[-0.2877335  -0.28552905],[ 2.29040217  2.81320858]
2,"[ 0.92775456  2.37013899  0.33197064  0.03698515 -0.4990396   0.85744738
 -0.33693437  0.68335484  1.83004977 -0.45449041  0.        ]","[[ 0.16454211  0.21340836 -0.05681026  0.09834488]
 [ 7.8325855   7.83530521  0.          0.        ]]",[ 0.89742655  3.17525647],-3.4433,-0.260998544105,[-0.2877335  -0.28552905],[ 1.22075582  2.46335363]
3,"[ 0.85684617  2.2833463   0.62231902  0.74011645 -0.49903935  0.85744679
 -0.21079921  1.20007243  1.61397686  0.00342076  0.        ]","[[  0.35524775   0.40827195  -0.05681026   0.09834488]
 [ 11.2267902   11.63836439   0.           0.        ]]",[ 0.72735843  1.73121396],-3.30611,-0.230372918273,[-0.2877335  -0.28552905],[ 0.04045308  2.06582689]
4,"[ 0.68894395  2.080243    0.97276037  1.61529991 -0.4990391   0.8574462
 -0.11212311  1.70657231  1.14514471  0.44273577  0.        ]","[[  0.6064226    0.67844252  -0.05681026   0.09834488]
 [ 13.88209096  15.36623278   0.           0.        ]]",[-0.08976678  2.11655734],-3.09667,-0.181719630375,[-0.2877335  -0.28552905],[-0.48892373  1.57279396]
5,"[ 0.42403326  1.70503405  1.28733295  2.47242253 -0.49903885  0.8574456
 -0.13547744  2.2031651   0.4820949   0.59991435  0.        ]","[[  0.87775637   1.02243899  -0.05681026   0.09834488]
 [ 13.25364176  19.02120584   0.           0.        ]]",[-0.44414312 -0.23656302],-2.78272,-0.118657727834,[-0.2877335  -0.28552905],[-1.03483033  0.95205021]
6,"[ 0.12619148  1.20746516  1.49547857  2.96687969 -0.4990386   0.85744501
 -0.21040339  2.02471403 -0.09512393  0.37763542  0.        ]","[[  1.12260099   1.38968565  -0.05681026   0.09834488]
 [ 11.23743821  17.70782984   0.           0.        ]]",[-2.31200124  1.2169661 ],-2.19192,-0.05762336264,[-0.2877335  -0.28552905],[-1.25608611  0.64537442]
7,"[-0.12172185  0.64179648  1.59608849  2.94614519 -0.49903835  0.85744442
 -0.36564407  2.51510465 -0.39198277 -0.06604359  0.        ]","[[  1.30543682   1.78005612  -0.05681026   0.09834488]
 [  7.06002458  21.31718102   0.           0.        ]]",[-2.66799721 -0.0165713 ],-1.90898,-0.0271392636731,[-0.2877335  -0.28552905],[-1.17930746  0.28735727]
8,"[-0.26338531  0.08469346  1.62981872  2.29863875 -0.4990381   0.85744382
 -0.5178366   2.4488733  -0.37827905 -0.51996759  0.        ]","[[  1.40555029   2.20150961  -0.05681026   0.09834488]
 [  2.96463317  20.82976463   0.           0.        ]]",[-1.69770014  0.41306166],-1.94179,-0.055098723627,[-0.2877335  -0.28552905],[-1.02543497  0.11072618]
9,"[-0.29058416 -0.32721424  1.63446638  1.09013083 -0.49903785  0.85744323
 -0.66708304  2.61505948 -0.15022256 -0.83787682  0.        ]","[[  1.42455039   2.63037807  -0.05681026   0.09834488]
 [ -1.05148306  22.05296758   0.           0.        ]]",[-0.40324181 -0.31418148],-2.17994,-0.0865830290651,[-0.2877335  -0.28552905],[-0.94836569 -0.20423651]
