timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.12574039  2.2493265   0.03985948 -0.75102978 -1.20589171 -1.26282551
 -0.6046365  -0.36223106  2.4317103   1.1813901   0.        ]","[[ 0.0663179  -0.00807818 -0.14060912 -0.14617736]
 [-0.00122865  0.0039014   0.          0.        ]]",[ 1.16846177  2.04592846],-3.21209,-0.384693235271,[-0.03588367 -0.23400296],[ 2.14791179  1.76668262]
1,"[ 1.12100757  2.24864987  0.09915946 -0.61770539 -1.20588838 -1.26282183
 -0.40794617  0.17677568  2.42271398  1.28299624  0.        ]","[[ 0.10596863  0.03171147 -0.14060912 -0.14617736]
 [ 3.95314124  3.96187751  0.          0.        ]]",[ 2.28523345  2.3174619 ],-3.22863,-0.389021390033,[-0.03588367 -0.23400296],[ 2.1867435   1.69587982]
2,"[ 1.09416485  2.23357307  0.27373027 -0.22358128 -1.20588506 -1.26281814
 -0.2151421   0.70511337  2.35891095  1.57802286  0.        ]","[[ 0.22392264  0.14987466 -0.14060912 -0.14617736]
 [ 7.82938112  7.84151277  0.          0.        ]]",[ 0.65122313  1.14985335],-3.38241,-0.399304096404,[-0.03588367 -0.23400296],[ 2.23467112  1.63596022]
3,"[ 1.01672149  2.16650556  0.53159753  0.40896953 -1.20588173 -1.26281446
 -0.09476241  1.22305775  2.15245165  1.99577244  0.        ]","[[  0.40479172   0.3448651   -0.14060912  -0.14617736]
 [ 10.24955969  11.64484349   0.           0.        ]]",[ 1.19523023  2.61524635],-3.4683,-0.407259428504,[-0.03588367 -0.23400296],[ 2.3643949   1.58505416]
4,"[ 0.8481764   1.99145036  0.84582685  1.2099621  -1.20587841 -1.26281078
  0.09191263  1.73065416  1.70692432  2.40412179  0.        ]","[[  0.64743563   0.61516033  -0.14060912  -0.14617736]
 [ 14.00257716  15.37222225   0.           0.        ]]",[ 1.45188344  0.67041641],-3.44352,-0.401619078692,[-0.03588367 -0.23400296],[ 2.40488791  1.47811198]
5,"[ 0.53239494  1.66526438  1.17395322  1.99442637 -1.20587508 -1.2628071
  0.27500843  2.05043417  1.00965708  2.5709429   0.        ]","[[  0.96441673   0.94616635  -0.14060912  -0.14617736]
 [ 17.68363611  17.72048614   0.           0.        ]]",[ 1.55402618  0.97719505],-3.18829,-0.369006541203,[-0.03588367 -0.23400296],[ 2.30944872  1.32469273]
6,"[ 0.04001586  1.17010721  1.40655142  2.5351087  -1.20587176 -1.26280342
  0.45459836  2.52923068  0.27462545  2.24753941  0.        ]","[[  1.35430999   1.3358543   -0.14060912  -0.14617736]
 [ 21.29421338  21.23650273   0.           0.        ]]",[ 0.31994159  1.99596707],-2.70636,-0.298579559278,[-0.03588367 -0.23400296],[ 2.32901621  1.19881272]
7,"[-0.55762299  0.5284488   1.40607945  2.54247564 -1.20586843 -1.26279974
  0.49691586  3.01086527 -0.05217163  1.48227427  0.        ]","[[  1.78872697   1.79607211  -0.14060912  -0.14617736]
 [ 22.14499854  24.77347674   0.           0.        ]]",[ 3.15409693  1.52900331],-2.1983,-0.197617645687,[-0.03588367 -0.23400296],[ 2.21992898  1.04291248]
8,"[-1.14708295 -0.12184002  1.09220841  1.71533693 -1.20586511 -1.26279605
  0.67236197  3.48291036  0.27687393  0.81536879  0.        ]","[[  2.26701555   2.32632376  -0.14060912  -0.14617736]
 [ 25.67226972  28.24019225   0.           0.        ]]",[ 3.59914151 -0.62531228],-1.96141,-0.130173126226,[-0.03588367 -0.23400296],[ 1.96882868  0.8770352 ]
9,"[-1.57119054 -0.50884171  0.42177933  0.20513974 -1.20586178 -1.26279237
  0.84424516  3.0693472   0.82389214  0.82970047  0.        ]","[[  2.81513992   2.86065761  -0.14060912  -0.14617736]
 [ 29.12791892  25.20352668   0.           0.        ]]",[ 2.69034855 -1.40286731],-2.05915,-0.178571147779,[-0.03588367 -0.23400296],[ 1.54344916  0.60672438]
10,"[-1.58649779 -0.56097642 -0.48899182 -0.94307302 -1.20585846 -1.26278869
  1.01248442  0.21098849  0.90615568  1.17007534  0.        ]","[[  3.43164202   3.20702202  -0.14060912  -0.14617736]
 [ 32.51032146   4.213467     0.           0.        ]]",[ 1.39015246  1.21570869],-2.00466,-0.215779861788,[-0.03588367 -0.23400296],[ 0.88438439  0.54569978]
11,"[-1.0376282  -0.56271681 -1.30095777 -0.8662587  -1.20585513 -1.26278501
  1.17738892 -0.86849242  0.86652406  1.16560939  0.        ]","[[  4.11511121   3.1840666   -0.14060912  -0.14617736]
 [ 35.8256977   -3.71359338   0.           0.        ]]",[ 1.04635645 -0.786344  ],-1.93994,-0.211805086022,[-0.03588367 -0.23400296],[ 0.53323233  0.61516058]
12,"[-0.048073   -0.56125588 -1.54358664 -0.51533359 -1.20585181 -1.26278133
  1.3390368  -1.28246227  0.89662097  1.1626693   0.        ]","[[  4.86423301   3.07929482  -0.14060912  -0.14617736]
 [ 39.07562387  -6.75356204   0.           0.        ]]",[ 2.18536258  0.86992752],-2.02798,-0.214241709399,[-0.03588367 -0.23400296],[ 0.48580489  0.67199093]
13,"[ 0.88229429 -0.54568545 -0.91406095 -0.18519933 -1.20584848 -1.26277765
  1.49748902 -0.79528175  0.87958752  1.23268414  0.        ]","[[  5.67770886   2.9801197   -0.14060912  -0.14617736]
 [ 42.26133114  -3.17601526   0.           0.        ]]",[ 1.10156089  0.61583807],-2.00923,-0.219207505323,[-0.03588367 -0.23400296],[ 0.68719316  0.6605171 ]
14,"[ 1.07815105 -0.5359689   0.34235411 -0.05849806 -1.20584516 -1.26277396
  1.6528022  -0.45484724  0.75640971  1.2289588   0.        ]","[[  6.55426567   2.941683    -0.14060912  -0.14617736]
 [ 45.3839636   -0.67607678   0.           0.        ]]",[-1.07873235  0.35249625],-1.91023,-0.208466208748,[-0.03588367 -0.23400296],[ 0.9880594   0.74057007]
15,"[ 0.3337644  -0.5361349   1.29810456 -0.06046202 -1.20584183 -1.26277028
  1.41117791 -0.26320213  0.68381036  1.0943876   0.        ]","[[  7.4132064    2.94228096  -0.14060912  -0.14617736]
 [ 40.52631493   0.73124421   0.           0.        ]]",[ 1.37006464  1.81442577],-1.8764,-0.189326360649,[-0.03588367 -0.23400296],[ 1.20662606  0.84337652]
16,"[-0.79961058 -0.54919618  1.32224358 -0.23936701 -1.20583851 -1.2627666
  1.56821811  0.27386414  0.7728197   0.96114813  0.        ]","[[  8.25541097   2.99647574  -0.14060912  -0.14617736]
 [ 43.68366113   4.67512548   0.           0.        ]]",[ 0.27119882  0.08399359],-1.9374,-0.184733325413,[-0.03588367 -0.23400296],[ 1.28311002  0.80429447]
