timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.91222664  1.59616227  0.19653864 -0.7841645   1.53086439  1.18578039
 -0.51167625 -0.34594016 -0.07702897 -1.45414827  0.        ]","[[ 0.05256728 -0.05168956  0.17683326  0.13698597]
 [ 0.00354355  0.00414327  0.          0.        ]]",[ 1.52174751  3.47874582],-4.52241,-0.135715468859,[-0.81693411 -0.79668933],[ 1.38787174  2.901824  ]
1,"[ 0.9076161   1.5976981   0.25765335 -0.68363681  1.53086348  1.18577987
 -0.36604788  0.26668072 -0.08294315 -1.32426262  0.        ]","[[ 0.09231252 -0.0118951   0.17683326  0.13698597]
 [ 3.95781792  3.96211625  0.          0.        ]]",[ 0.62223081  1.52280756],-4.41405,-0.123267145961,[-0.81693411 -0.79668933],[ 0.67288262  1.67236638]
2,"[ 0.88395044  1.59092756  0.41483006 -0.38544522  1.53086256  1.18577936
 -0.27833412  0.86726626 -0.13896101 -0.97609183  0.        ]","[[ 0.19536506  0.1062787   0.17683326  0.13698597]
 [ 6.33952534  7.842333    0.          0.        ]]",[-0.59434763 -0.61966484],-4.05112,-0.0888773649639,[-0.81693411 -0.79668933],[-0.4679828   0.05309892]
3,"[ 0.84411938  1.56382985  0.56721073 -0.06021978  1.53086164  1.18577885
 -0.36950177  0.46360424 -0.25722757 -0.63625972  0.        ]","[[ 0.2973183   0.23695903  0.17683326  0.13698597]
 [ 3.86403054  5.2343865   0.          0.        ]]",[-0.48481616 -0.35361504],-3.79676,-0.0533943569236,[-0.81693411 -0.79668933],[-0.41959798 -0.04624611]
4,"[ 0.81472677  1.53356651  0.6508596   0.15726831  1.53086073  1.18577834
 -0.44292629  0.2309592  -0.35892957 -0.44522432  0.        ]","[[ 0.35459553  0.32656615  0.17683326  0.13698597]
 [ 1.87031822  3.73133259  0.          0.        ]]",[-0.22672494 -0.10270549],-3.69235,-0.033083213066,[-0.81693411 -0.79668933],[-0.2339679  -0.11695099]
5,"[ 0.79853458  1.50357542  0.69118391  0.32228161  1.53085981  1.18577783
 -0.4773127   0.15663335 -0.43425501 -0.33648734  0.        ]","[[ 0.38263381  0.39637483  0.17683326  0.13698597]
 [ 0.93661484  3.25113445  0.          0.        ]]",[-1.43228821 -0.62481781],-3.64264,-0.02310233461,[-0.81693411 -0.79668933],[-0.21963879 -0.25465029]
6,"[ 0.81084943  1.48414058  0.66082632  0.41375425  1.5308589   1.18577732
 -0.62365324 -0.23603585 -0.44043499 -0.34197442  0.        ]","[[ 0.3614978   0.43594382  0.17683326  0.13698597]
 [-3.03700036  0.71420973  0.          0.        ]]",[ 0.71112771  0.68711745],-3.73405,-0.023795524964,[-0.81693411 -0.79668933],[ 0.76124328  0.41947836]
7,"[ 0.82817713  1.46194492  0.6145209   0.5077345   1.53085798  1.18577681
 -0.51787031  0.18272644 -0.43735913 -0.36532414  0.        ]","[[ 0.32957669  0.47737314  0.17683326  0.13698597]
 [-0.1646609   3.41971398  0.          0.        ]]",[-0.58881866 -0.41052974],-3.68126,-0.025918993245,[-0.81693411 -0.79668933],[ 0.06887931 -0.34085894]
8,"[ 0.84144925  1.43182944  0.57550567  0.62157538  1.53085706  1.1857763
 -0.60351588 -0.07922564 -0.44810914 -0.37211518  0.        ]","[[ 0.30295064  0.52878712  0.17683326  0.13698597]
 [-2.49021402  1.72731634  0.          0.        ]]",[ 1.1039128  -0.14763119],-3.77434,-0.0268580141535,[-0.81693411 -0.79668933],[ 0.6871255   0.04777801]
9,"[ 0.84597573  1.41404887  0.56133522  0.68286892  1.53085615  1.18577579
 -0.45599692 -0.17521929 -0.45959594 -0.36753224  0.        ]","[[ 0.29333572  0.55711081  0.17683326  0.13698597]
 [ 1.51539081  1.1071287   0.          0.        ]]",[ 0.16479751  0.5094805 ],-3.73352,-0.0267984415201,[-0.81693411 -0.79668933],[-0.12182266  0.03447306]
10,"[ 0.82802039  1.38605443  0.61495893  0.77210659  1.53085523  1.18577528
 -0.43311496  0.13359903 -0.53179558 -0.2762064   0.        ]","[[ 0.32987725  0.59927174  0.17683326  0.13698597]
 [ 2.1367059   3.10231507  0.          0.        ]]",[-0.83253743 -0.65827964],-3.68888,-0.0232351061282,[-0.81693411 -0.79668933],[-0.57829332 -0.73441899]
11,"[ 0.82314057  1.36124927  0.62846371  0.84485896  1.53085432  1.18577477
 -0.55593687 -0.27916967 -0.5713612  -0.23810365  0.        ]","[[ 0.33915045  0.63456142  0.17683326  0.13698597]
 [-1.19830093  0.43553546  0.          0.        ]]",[-0.43928288  0.36281568],-3.70848,-0.0242984640832,[-0.81693411 -0.79668933],[ 0.23823458 -0.06553245]
12,"[ 0.84380594  1.34439185  0.56818521  0.89136425  1.5308534   1.18577426
 -0.61908582 -0.05805516 -0.54439256 -0.28973276  0.        ]","[[ 0.29798038  0.65760537  0.17683326  0.13698597]
 [-2.91299849  1.86409207  0.          0.        ]]",[ 0.32260028  0.16353819],-3.7433,-0.0251380571925,[-0.81693411 -0.79668933],[ 0.61635929 -0.32737035]
13,"[ 0.86337385  1.31126182  0.50160642  0.97671111  1.53085248  1.18577375
 -0.56996829  0.03638823 -0.53192706 -0.33487872  0.        ]","[[ 0.25310168  0.7010092   0.17683326  0.13698597]
 [-1.57930632  2.47426335  0.          0.        ]]",[ 0.05913408 -0.35587841],-3.74684,-0.027608288319,[-0.81693411 -0.79668933],[ 0.36140054 -0.52292013]
14,"[ 0.87433019  1.28338814  0.45828159  1.04303137  1.53085157  1.18577324
 -0.56018386 -0.18931638 -0.53055858 -0.35976255  0.        ]","[[ 0.22418117  0.73586375  0.17683326  0.13698597]
 [-1.31363169  1.01605167  0.          0.        ]]",[ 0.04414933  0.23734831],-3.7569,-0.0295184273984,[-0.81693411 -0.79668933],[ 0.46223003 -0.19995689]
15,"[ 0.88251406  1.25890002  0.42171212  1.09764308  1.53085065  1.18577273
 -0.55280527 -0.04697664 -0.5302425  -0.38063136  0.        ]","[[ 0.19991867  0.76541157  0.17683326  0.13698597]
 [-1.11328314  1.93566689  0.          0.        ]]",[-0.13792182  0.08920075],-3.75233,-0.0312239405057,[-0.81693411 -0.79668933],[ 0.3807655  -0.45316517]
16,"[ 0.89067745  1.22289167  0.38001487  1.17240758  1.53084974  1.18577222
 -0.57209404  0.00178583 -0.53756641 -0.39919096  0.        ]","[[ 0.17239803  0.80728583  0.17683326  0.13698597]
 [-1.63703784  2.25070682  0.          0.        ]]",[ 0.17180638 -0.85201266],-3.78642,-0.0331888856827,[-0.81693411 -0.79668933],[ 0.48312527 -0.53409898]
17,"[ 0.89719411  1.21343706  0.3410702   1.19103089  1.53084882  1.18577171
 -0.54582767 -0.52732216 -0.52139715 -0.43445145  0.        ]","[[ 0.14681314  0.81800191  0.17683326  0.13698597]
 [-0.92382668 -1.16770409  0.          0.        ]]",[ 0.93742341  0.90277946],-3.83827,-0.0353998965818,[-0.81693411 -0.79668933],[ 0.51085562  0.22951204]
18,"[ 0.89247766  1.20208066  0.36986585  1.21288105  1.53084791  1.1857712
 -0.40860646  0.02935967 -0.55067717 -0.39557768  0.        ]","[[ 0.16572037  0.83073324  0.17683326  0.13698597]
 [ 2.80215784  2.42885207  0.          0.        ]]",[ 0.03846971 -1.0887892 ],-3.79015,-0.0336452735717,[-0.81693411 -0.79668933],[-0.4937999  -0.80014908]
19,"[ 0.87483801  1.1945454   0.45612567  1.2270748   1.53084699  1.18577068
 -0.40499551 -0.59096453 -0.61756112 -0.30038407  0.        ]","[[ 0.22274745  0.83909941  0.17683326  0.13698597]
 [ 2.90020411 -1.57887874  0.          0.        ]]",[-0.81090913  0.12457437],-3.74865,-0.031868937389,[-0.81693411 -0.79668933],[-0.43789709  0.01173061]
20,"[ 0.86540543  1.2180413   0.49396205  1.1820061   1.53084607  1.18577017
 -0.52527062 -0.50961831 -0.62203206 -0.27585768  0.        ]","[[ 0.24798419  0.81279484  0.17683326  0.13698597]
 [-0.36564521 -1.05332584  0.          0.        ]]",[-0.10822944 -0.0347494 ],-3.77072,-0.0309234911953,[-0.81693411 -0.79668933],[ 0.15945309 -0.01776838]
21,"[ 0.86983998  1.23745322  0.47669471  1.14291555  1.53084516  1.18576966
 -0.54077222 -0.52766657 -0.58992447 -0.30643669  0.        ]","[[ 0.23644805  0.79055839  0.17683326  0.13698597]
 [-0.78656556 -1.16993105  0.          0.        ]]",[ 0.05082862 -0.36532365],-3.78309,-0.0298813375828,[-0.81693411 -0.79668933],[ 0.30977511  0.11212641]
