timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[  9.02408985e-01   1.84836333e+00   3.63202201e-02  -6.15460097e-01
  -1.32902505e+00  -2.73592893e-03  -5.71622951e-01  -3.63608108e-01
   2.80715076e+00  -1.68688810e-01   0.00000000e+00]","[[ -5.34538194e-02   1.76380591e-02  -1.54660948e-01   6.61417653e-05]
 [ -4.93641556e-04   2.22260773e-03   0.00000000e+00   0.00000000e+00]]",[ 3.72481985  3.48789222],-5.12947,-0.36456743614,[-0.65495569 -0.64318961],[ 4.67364216  3.99162674]
1,"[  9.04442326e-01   1.84647189e+00   9.90942278e-02  -4.98502147e-01
  -1.32902416e+00  -2.73592827e-03  -4.29983031e-01   2.14665366e-01
   2.80799949e+00  -5.00950518e-02   0.00000000e+00]","[[ -1.37885199e-02   5.73944654e-02  -1.54660948e-01   6.61417653e-05]
 [  3.95386465e+00   3.96023177e+00   0.00000000e+00   0.00000000e+00]]",[ 3.98804374  3.79553223],-5.13755,-0.364562358634,[-0.65495569 -0.64318961],[ 4.24527836  3.65613127]
2,"[  8.96316509e-01   1.82908616e+00   2.85609161e-01  -1.53267394e-01
  -1.32902326e+00  -2.73592760e-03  -2.91141086e-01   7.81492608e-01
   2.76757441e+00   2.98891043e-01   0.00000000e+00]","[[  1.04179960e-01   1.75525060e-01  -1.54660948e-01   6.61417653e-05]
 [  7.83010844e+00   7.83989771e+00   0.00000000e+00   0.00000000e+00]]",[ 3.46938323  3.58729832],-5.17853,-0.362138877857,[-0.65495569 -0.64318961],[ 3.57281375  3.30334496]
3,"[ 0.83694881  1.76258164  0.58725872  0.39856773 -1.32902236 -0.00273593
 -0.15503135  1.33709127  2.56682348  0.83087455  0.        ]","[[  2.98907212e-01   3.70478062e-01  -1.54660948e-01   6.61417653e-05]
 [  1.16300735e+01   1.16427131e+01   0.00000000e+00   0.00000000e+00]]",[ 2.74823853  3.56655533],-5.19633,-0.350369636787,[-0.65495569 -0.64318961],[ 2.98679543  2.79801178]
4,"[ 0.66433667  1.59721867  0.97400357  1.0925573  -1.32902147 -0.00273593
 -0.02157574  1.88166339  2.06218251  1.38280145  0.        ]","[[  5.68888824e-01   6.40730521e-01  -1.54660948e-01   6.61417653e-05]
 [  1.53559397e+01   1.53700657e+01   0.00000000e+00   0.00000000e+00]]",[ 2.59363398  3.12758229],-5.0859,-0.318937834941,[-0.65495569 -0.64318961],[ 2.49537158  2.35605454]
5,"[ 0.31217984  1.28217255  1.37376779  1.78552262 -1.32902057 -0.00273593
  0.1093156   2.41539732  1.22617846  1.63065365  0.        ]","[[  9.12667524e-01   9.84786249e-01  -1.54660948e-01   6.61417653e-05]
 [  1.90102157e+01   1.90232517e+01   0.00000000e+00   0.00000000e+00]]",[ 2.11780318  1.10598307],-4.66069,-0.257226619961,[-0.65495569 -0.64318961],[ 1.84463429  1.43968129]
6,"[ -2.55316455e-01   7.95279120e-01   1.65838891e+00   2.23448334e+00
  -1.32901968e+00  -2.73592493e-03   2.37731450e-01   2.93848227e+00
   3.43171527e-01   1.23635080e+00   0.00000000e+00]","[[  1.32883689e+00   1.40117478e+00  -1.54660948e-01   6.61417653e-05]
 [  2.25953799e+01   2.26035742e+01   0.00000000e+00   0.00000000e+00]]",[ 0.30563598 -1.36966792],-3.82018,-0.161071105741,[-0.65495569 -0.64318961],[ 0.48539519 -0.19253123]
7,"[-0.95022222  0.28235884  1.66715028  2.19359699 -1.32901878 -0.00273592
  0.26527642  2.29424562 -0.0308433   0.37783663  0.        ]","[[  1.78846336e+00   1.80900452e+00  -1.54660948e-01   6.61417653e-05]
 [  2.33643927e+01   1.81940871e+01   0.00000000e+00   0.00000000e+00]]",[-0.11941182 -0.73936136],-2.87799,-0.0599316627116,[-0.65495569 -0.64318961],[-0.29424545 -0.84526676]
8,"[-1.57476282 -0.10146812  1.35663121  1.81272516 -1.32901789 -0.00273592
  0.23193989  1.81360382  0.16330719 -0.32650434  0.        ]","[[  2.24641670e+00   2.13987826e+00  -1.54660948e-01   6.61417653e-05]
 [  2.24336927e+01   1.49043190e+01   0.00000000e+00   0.00000000e+00]]",[-0.66623409 -0.1578144 ],-2.93326,-0.0626458006236,[-0.65495569 -0.64318961],[-0.14619744 -0.64521724]
9,"[-1.97565834 -0.37724235  0.84852534  1.25809249 -1.32901699 -0.00273592
  0.12166166  1.67899963  0.59149335 -0.60693279  0.        ]","[[  2.66420263e+00   2.42871992e+00  -1.54660948e-01   6.61417653e-05]
 [  1.93549061e+01   1.39830229e+01   0.00000000e+00   0.00000000e+00]]",[ 0.545339    0.34193294],-3.41403,-0.1206181273,[-0.65495569 -0.64318961],[ 0.64407969  0.04098213]
10,"[-2.1421968  -0.57443559  0.23556258  0.53959542 -1.3290161  -0.00273592
  0.18533801  1.83622446  0.97855763 -0.50244222  0.        ]","[[  3.06913806e+00   2.71917718e+00  -1.54660948e-01   6.61417653e-05]
 [  2.11326464e+01   1.50591719e+01   0.00000000e+00   0.00000000e+00]]",[ 2.53787835 -0.09163617],-3.65953,-0.158278115311,[-0.65495569 -0.64318961],[ 1.46899366  0.64994818]
11,"[-2.03411266 -0.67547385 -0.47488895 -0.29195183 -1.3290152  -0.00273592
  0.31220051  1.38821272  1.12164282 -0.17140304  0.        ]","[[  3.52732956e+00   3.01372321e+00  -1.54660948e-01   6.61417653e-05]
 [  2.46744403e+01   1.19927311e+01   0.00000000e+00   0.00000000e+00]]",[ 1.91092817  1.66168594],-3.60233,-0.168647175758,[-0.65495569 -0.64318961],[ 1.57354426  0.83091462]
12,"[-1.55212745 -0.68467219 -1.1332467  -0.54215557 -1.3290143  -0.00273592
  0.43650533 -0.38729719  1.08378917 -0.0319339   0.        ]","[[  4.05563700e+00   3.09904284e+00  -1.54660948e-01   6.61417653e-05]
 [  2.81448281e+01  -1.59873603e-01   0.00000000e+00   0.00000000e+00]]",[ 1.69988051  1.58382885],-3.53147,-0.164053293883,[-0.65495569 -0.64318961],[ 0.94254768  0.84176141]
13,"[-0.71184779 -0.68281008 -1.45984186 -0.46462628 -1.32901341 -0.00273592
  0.55836212 -0.61841102  1.07265306  0.00479673  0.        ]","[[  4.65266709e+00   3.07266756e+00  -1.54660948e-01   6.61417653e-05]
 [  3.15468719e+01  -1.74174982e+00   0.00000000e+00   0.00000000e+00]]",[ 0.62675299  0.289817  ],-3.52052,-0.162933677874,[-0.65495569 -0.64318961],[ 0.66363275  0.57972097]
