timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.01755151  2.3943775  -0.05229825 -0.87457639 -0.02339348 -0.70262263
 -0.62941985 -0.37718378  1.44767177  0.47730044  0.        ]","[[-0.03921258 -0.02378142 -0.00446598 -0.08008548]
 [-0.00226237  0.00463643  0.          0.        ]]",[ 0.63412871  1.56119958],-2.70924,-0.225085378185,[-0.18996558 -0.24924786],[-0.22380093  1.83674514]
1,"[ 1.01849477  2.39459237 -0.01359314 -0.72676185 -0.02339347 -0.70262197
 -0.52669829  0.16066048  1.44985763  0.55721955  0.        ]","[[-0.01410394  0.01602843 -0.00446598 -0.08008548]
 [ 2.50478453  3.96315969  0.          0.        ]]",[-0.86749582  1.42590917],-2.74846,-0.228503380607,[-0.18996558 -0.24924786],[-0.34030622  1.78858006]
2,"[ 1.01863306  2.38164878  0.00977227 -0.28928197 -0.02339345 -0.70262131
 -0.66939607  0.68817162  1.44221011  0.69104156  0.        ]","[[  1.04827261e-03   1.34245806e-01  -4.46597868e-03  -8.00854762e-02]
 [ -9.77959305e-01   7.84563293e+00   0.00000000e+00   0.00000000e+00]]",[-0.70502036  1.49838863],-2.82454,-0.233657684844,[-0.18996558 -0.24924786],[-0.22752777  1.8024925 ]
3,"[ 1.01711912  2.31638685 -0.06323924  0.41465849 -0.02339344 -0.70262065
 -0.78293425  1.20519775  1.41548679  0.78342832  0.        ]","[[ -4.63139573e-02   3.29338514e-01  -4.46597868e-03  -8.00854762e-02]
 [ -3.74902797e+00   1.16509446e+01   0.00000000e+00   0.00000000e+00]]",[-0.54511459  2.15060603],-2.85213,-0.235299511728,[-0.18996558 -0.24924786],[ 0.35761273  1.81726444]
4,"[ 1.00438572  2.14022494 -0.21039204  1.30971252 -0.02339342 -0.70261998
 -0.86830491  1.71193937  1.35524028  0.85250137  0.        ]","[[ -1.42200107e-01   5.99778293e-01  -4.46597868e-03  -8.00854762e-02]
 [ -5.83263430e+00   1.53805811e+01   0.00000000e+00   0.00000000e+00]]",[ 0.04820233  2.75778515],-2.83837,-0.232321385653,[-0.18996558 -0.24924786],[ 1.18425333  1.78558207]
5,"[ 0.97270875  1.79175423 -0.38201179  2.2212639  -0.02339341 -0.70261932
 -0.85579872  2.20852033  1.2325548   0.9365945   0.        ]","[[ -2.55791630e-01   9.44060610e-01  -4.46597868e-03  -8.00854762e-02]
 [ -5.52742712e+00   1.90354688e+01   0.00000000e+00   0.00000000e+00]]",[ 1.29246049  0.6352015 ],-2.767,-0.224050692605,[-0.18996558 -0.24924786],[ 1.79902232  1.65006268]
6,"[ 0.94450092  1.2612263  -0.48503848  2.83371513 -0.02339339 -0.70261866
 -0.68917153  2.49888406  1.00631537  1.07928545  0.        ]","[[ -3.25540589e-01   1.34621208e+00  -4.46597868e-03  -8.00854762e-02]
 [ -1.46068860e+00   2.11726301e+01   0.00000000e+00   0.00000000e+00]]",[ 0.42466197  1.0083571 ],-2.64809,-0.211398717258,[-0.18996558 -0.24924786],[ 1.83550084  1.39766216]
7,"[ 0.93896423  0.59778522 -0.50260637  2.82541883 -0.02339338 -0.702618
 -0.61906254  2.979858    0.64856431  1.19952457  0.        ]","[[ -3.37589361e-01   1.80518353e+00  -4.46597868e-03  -8.00854762e-02]
 [  2.50399105e-01   2.47127472e+01   0.00000000e+00   0.00000000e+00]]",[ 1.83804296  1.36963772],-2.43329,-0.191280866616,[-0.18996558 -0.24924786],[ 1.4641099   0.85371858]
8,"[ 0.95852132 -0.07182175 -0.43707738  1.89633662 -0.02339336 -0.70261734
 -0.4569623   3.45129707  0.18900601  1.14050671  0.        ]","[[ -2.92889987e-01   2.33425381e+00  -4.46597868e-03  -8.00854762e-02]
 [  4.20665572e+00   2.81827746e+01   0.00000000e+00   0.00000000e+00]]",[ 1.31901665 -0.01753793],-2.18608,-0.15751707954,[-0.18996558 -0.24924786],[ 1.08618748  0.49287993]
9,"[ 0.99831752 -0.4764854  -0.2524999   0.13230881 -0.02339335 -0.70261668
 -0.29806241  3.36602397 -0.177886    0.79869686  0.        ]","[[ -1.69843595e-01   2.89161376e+00  -4.46597868e-03  -8.00854762e-02]
 [  8.08480531e+00   2.75553475e+01   0.00000000e+00   0.00000000e+00]]",[ 0.35063206  0.28564524],-1.81249,-0.108049039173,[-0.18996558 -0.24924786],[ 0.74496126  0.36125159]
