timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.91496083  2.10265322  0.01895737 -1.02553212  0.72541704 -0.68645134
 -0.60421221 -0.37441395  0.76707762  0.41876876  0.        ]","[[-0.05734392 -0.09101108  0.08289105 -0.07833089]
 [-0.00308535  0.00376721  0.          0.        ]]",[-2.54677401  0.67163056],-2.78543,-0.137781912881,[-0.47376195 -0.39406759],[-2.17483115 -0.39629662]
1,"[  9.10420330e-01   2.10544469e+00  -4.41807016e-02  -9.33887397e-01
   7.25416695e-01  -6.86451033e-01  -7.46920622e-01  -1.43211922e-03
   7.62769249e-01   3.71386795e-01   0.00000000e+00]","[[-0.09710592 -0.06423863  0.08289105 -0.07833089]
 [-3.95993562  2.66460595  0.          0.        ]]",[-1.92424795 -1.27448233],-2.79871,-0.135185126659,[-0.47376195 -0.39406759],[-1.66420364 -0.77889061]
2,"[ 0.8832544   2.10645458 -0.22986879 -0.8891538   0.72541635 -0.68645072
 -0.886713   -0.56364844  0.72772757  0.16910216  0.        ]","[[-0.21519364 -0.05118846  0.08289105 -0.07833089]
 [-7.83593681 -1.3462251   0.          0.        ]]",[-1.80860529 -0.45597733],-2.68396,-0.124129176514,[-0.47376195 -0.39406759],[-0.61929333 -0.08841109]
3,"[ 0.79469907  2.10202254 -0.52470356 -1.0423988   0.72541601 -0.68645041
 -1.0237721  -0.81278417  0.59782887 -0.2089006   0.        ]","[[ -0.41004103  -0.09594548   0.08289105  -0.07833089]
 [-11.63615752  -3.12355226   0.           0.        ]]",[ 0.49798172  0.79390817],-2.57992,-0.106081598476,[-0.47376195 -0.39406759],[ 0.6944719   0.55447102]
4,"[ 0.64131015  2.09749351 -0.81611284 -1.1458507   0.72541567 -0.6864501
 -0.94446677 -0.3635812   0.38628255 -0.55917009  0.        ]","[[-0.62070245 -0.1262638   0.08289105 -0.07833089]
 [-9.43729428  0.08104233  0.          0.        ]]",[ 1.17370594 -0.26839855],-2.50388,-0.0961510823325,[-0.47376195 -0.39406759],[ 1.08538032  0.22509852]
5,"[ 0.50205413  2.09589669 -0.99610208 -1.17673895  0.72541533 -0.68644978
 -0.79504514 -0.51299606  0.20621052 -0.76153158  0.        ]","[[-0.76788072 -0.13533768  0.08289105 -0.07833089]
 [-5.29432993 -0.98487827  0.          0.        ]]",[ 0.791171   -0.36914877],-2.47313,-0.0963044089227,[-0.47376195 -0.39406759],[ 1.05331779  0.55875415]
6,"[ 0.42376159  2.08890655 -1.07717883 -1.29272871  0.72541498 -0.68644947
 -0.67836842 -0.71532613  0.08387764 -0.86649387  0.        ]","[[-0.84130903 -0.16951754  0.08289105 -0.07833089]
 [-2.05927351 -2.42829432  0.          0.        ]]",[ 0.7652726   1.58736111],-2.51352,-0.0988723257796,[-0.47376195 -0.39406759],[ 0.92701918  0.95296043]
7,"[ 0.41221245  2.08695614 -1.08817276 -1.3210253   0.72541464 -0.68644916
 -0.56776966 -0.15371822  0.06308091 -0.88212305  0.        ]","[[-0.8517271  -0.17788509  0.08289105 -0.07833089]
 [ 1.00726281  1.57819046  0.          0.        ]]",[-0.75505027  0.47798734],-2.44855,-0.0994373347699,[-0.47376195 -0.39406759],[ 0.41824573  0.22437102]
8,"[ 0.4009931   2.09724608 -1.09863464 -1.15051266  0.7254143  -0.68644885
 -0.6762403   0.10736379  0.08754908 -0.86711897  0.        ]","[[-0.86175747 -0.12763371  0.08289105 -0.07833089]
 [-2.00028187  3.44073727  0.          0.        ]]",[ 1.28124818  0.08864222],-2.48709,-0.099128820512,[-0.47376195 -0.39406759],[ 0.76496989 -0.20796853]
9,"[ 0.40108371  2.10608332 -1.0985501  -0.90563267  0.72541396 -0.68644854
 -0.53214313  0.14679799  0.1401568  -0.82684808  0.        ]","[[-0.86167668 -0.05599641  0.08289105 -0.07833089]
 [ 1.99505498  3.72205919  0.          0.        ]]",[ 0.41875814 -1.17646774],-2.4212,-0.0980811087851,[-0.47376195 -0.39406759],[ 0.06259912 -0.44752526]
10,"[ 0.46259567  2.1078633  -1.03844849 -0.78909796  0.72541362 -0.68644822
 -0.47376403 -0.41865357  0.23622936 -0.73738948  0.        ]","[[-0.80553509 -0.02202872  0.08289105 -0.07833089]
 [ 3.61371092 -0.3118438   0.          0.        ]]",[-0.6834164  -0.73913478],-2.42618,-0.0963879916904,[-0.47376195 -0.39406759],[-0.31856251  0.15604103]
11,"[ 0.50900836  2.10595701 -0.98829365 -0.91098158  0.72541327 -0.68644791
 -0.57380661 -0.8278823   0.26776958 -0.70372347  0.        ]","[[-0.76109177 -0.05755704  0.08289105 -0.07833089]
 [ 0.83985239 -3.23126251  0.          0.        ]]",[-0.40518518  0.70644879],-2.46499,-0.0960116444808,[-0.47376195 -0.39406759],[ 0.0662089   0.75023222]
12,"[ 0.5095564   2.10230633 -0.98767335 -1.03392534  0.72541293 -0.6864476
 -0.63225486 -0.42672327  0.24443696 -0.72639545  0.        ]","[[-0.76055457 -0.09346843  0.08289105 -0.07833089]
 [-0.78073267 -0.36941705  0.          0.        ]]",[ 0.66938368  0.85524258],-2.48218,-0.0960668070358,[-0.47376195 -0.39406759],[ 0.2862578   0.31301674]
13,"[ 0.52081011  2.10517521 -0.97480286 -0.94271244  0.72541259 -0.68644729
 -0.53624132  0.04884698  0.27580127 -0.69472781  0.        ]","[[-0.74945928 -0.06681682  0.08289105 -0.07833089]
 [ 1.88140034  3.02327429  0.          0.        ]]",[-0.27466859  0.26895343],-2.44626,-0.095929725765,[-0.47376195 -0.39406759],[-0.27284378 -0.40346897]
