timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.9423313   2.35255633  0.04858148 -0.85189345  1.6982125  -1.04167829
 -0.62164877 -0.38036242 -0.09273504  0.8654668   0.        ]","[[-0.02392181 -0.02537456  0.19546147 -0.11981932]
 [-0.0004277   0.00353776  0.          0.        ]]",[-2.09477331 -0.33719759],-2.32415,-0.112925805127,[-0.33341685 -0.29686832],[-1.4424727  -0.66752595]
1,"[ 0.93980744  2.35193744 -0.01411691 -0.90177197  1.69820999 -1.04167746
 -0.76762179 -0.56255971 -0.0975631   0.78204713  0.        ]","[[-0.06361558 -0.03868519  0.19546147 -0.11981932]
 [-3.95578188 -1.33016112  0.          0.        ]]",[-0.49414647 -1.31708816],-2.32063,-0.10315471433,[-0.33341685 -0.29686832],[-0.91548932 -0.47483784]
2,"[ 0.9238293   2.34512542 -0.16791654 -1.14876397  1.69820748 -1.04167664
 -0.83681996 -1.09978325 -0.132127    0.54785069  0.        ]","[[-0.16154387 -0.10474466  0.19546147 -0.11981932]
 [-5.8308169  -5.26268041  0.          0.        ]]",[ 0.07413096  0.73211026],-2.25973,-0.0753751241847,[-0.33341685 -0.29686832],[-0.49169791  0.13291702]
3,"[ 0.8885184   2.32980005 -0.34154846 -1.42751119  1.69820496 -1.04167581
 -0.82178445 -0.68955338 -0.20826584  0.28946184  0.        ]","[[-0.27407279 -0.17986913  0.19546147 -0.11981932]
 [-5.42342311 -2.2597727   0.          0.        ]]",[ 0.05431744  0.11200185],-2.16691,-0.0445172793635,[-0.33341685 -0.29686832],[-0.19660929 -0.1100024 ]
4,"[ 0.83947332  2.31828021 -0.49907444 -1.57557466  1.69820245 -1.04167498
 -0.80990267 -0.62287055 -0.29791722  0.08643782  0.        ]","[[-0.37931116 -0.22016712  0.19546147 -0.11981932]
 [-5.10148388 -1.77165232  0.          0.        ]]",[ 0.09153468 -0.86585091],-2.11063,-0.023826510595,[-0.33341685 -0.29686832],[ 0.09503442 -0.0856595 ]
5,"[ 0.78077916  2.29308302 -0.6390925  -1.82760587  1.69819994 -1.04167415
 -0.79276884 -1.08645692 -0.42048762 -0.11050051  0.        ]","[[-0.47668268 -0.28964817  0.19546147 -0.11981932]
 [-4.63723247 -5.16514122  0.          0.        ]]",[ 0.51164447  0.05607863],-2.11872,-0.0274583930619,[-0.33341685 -0.29686832],[ 0.32527012  0.48197025]
6,"[ 0.72984261  2.24515355 -0.73762876 -2.18115774  1.69819743 -1.04167333
 -0.71469269 -1.04225815 -0.55946159 -0.26962569  0.        ]","[[-0.54820128 -0.38970492  0.19546147 -0.11981932]
 [-2.52166331 -4.84160943  0.          0.        ]]",[ 0.79590037  0.41734576],-2.16111,-0.0497046802062,[-0.33341685 -0.29686832],[ 0.33145547  0.64491683]
7,"[ 0.71574084  2.19768407 -0.76224965 -2.451417    1.69819491 -1.0416725
 -0.59667639 -0.80357162 -0.63743952 -0.33345379  0.        ]","[[-0.56655026 -0.46900696  0.19546147 -0.11981932]
 [ 0.67614127 -3.09441203  0.          0.        ]]",[-0.39141537  1.30752852],-2.17225,-0.0619175768772,[-0.33341685 -0.29686832],[ 0.04600191  0.5800429 ]
8,"[ 0.71405137  2.18338068 -0.76513205 -2.52304953  1.6981924  -1.04167167
 -0.65437029 -0.25420235 -0.65607046 -0.3461118   0.        ]","[[-0.5687126  -0.49054698  0.19546147 -0.11981932]
 [-0.88716294  0.92700574  0.          0.        ]]",[-0.17111842  1.08490684],-2.19089,-0.0647066787403,[-0.33341685 -0.29686832],[ 0.29121131  0.12440169]
9,"[ 0.69461806  2.22056917 -0.79734825 -2.32807522  1.69818989 -1.04167084
 -0.67875867  0.2842463  -0.64142805 -0.34755052  0.        ]","[[-0.59308633 -0.43246072  0.19546147 -0.11981932]
 [-1.54800936  4.86848411  0.          0.        ]]",[ 0.47203889  0.05882019],-2.18907,-0.0631402244746,[-0.33341685 -0.29686832],[ 0.46540838 -0.46706015]
10,"[ 0.68485462  2.27361804 -0.81291029 -1.98487319  1.69818737 -1.04167002
 -0.6087147   0.30279968 -0.58435135 -0.31071683  0.        ]","[[-0.60500396 -0.33372838  0.19546147 -0.11981932]
 [ 0.34991764  5.00429686  0.          0.        ]]",[ 1.98913606 -0.34744044],-2.19131,-0.0546948648369,[-0.33341685 -0.29686832],[ 0.23233956 -0.67010933]
11,"[ 0.7220705   2.30879837 -0.75131747 -1.67870227  1.69818486 -1.04166919
 -0.46295528  0.10112308 -0.47700672 -0.19795421  0.        ]","[[-0.5583786  -0.24845453  0.19546147 -0.11981932]
 [ 4.29945887  3.52801297  0.          0.        ]]",[-0.81126821 -0.55878864],-2.0713,-0.0367787302999,[-0.33341685 -0.29686832],[-0.44769555 -0.66282231]
