timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.971704    2.43886541  0.12366426 -0.45623352  0.87958343 -0.9928405
 -0.63700747 -0.38152685  0.64942556  1.02748535  0.        ]","[[ 0.05326334  0.08965472  0.10252077 -0.11560339]
 [-0.00351161 -0.00091683  0.          0.        ]]",[-2.19170382  1.02354111],-2.63012,-0.173031616525,[-0.24985965 -0.26626435],[-2.459512    0.42005381]
1,"[ 0.97360143  2.43244698  0.06148019 -0.30453354  0.87958267 -0.99283953
 -0.78904858  0.15546589  0.65045773  0.99415554  0.        ]","[[ 0.01348781  0.1293798   0.10252077 -0.11560339]
 [-3.96086215  3.96021631  0.          0.        ]]",[-2.14078069  2.25320653],-2.66497,-0.169991613712,[-0.24985965 -0.26626435],[-2.14033151  0.40112358]
2,"[ 0.96590553  2.39977386 -0.12302825  0.14114233  0.87958191 -0.99283857
 -0.93808245  0.68181791  0.64629433  0.8953798   0.        ]","[[-0.10464936  0.24754013  0.10252077 -0.11560339]
 [-7.83994577  7.84285931  0.          0.        ]]",[-2.06120337  0.47273469],-2.65356,-0.160606314901,[-0.24985965 -0.26626435],[-1.38292885  0.53869158]
3,"[ 0.91001792  2.3154664  -0.42130463  0.77212186  0.87958115 -0.99283761
 -1.08414231  0.9146984   0.61841359  0.71663196  0.        ]","[[ -0.29959131   0.42163348   0.10252077  -0.11560339]
 [-11.64162882   9.56070947   0.           0.        ]]",[ 0.29284391  1.72181907],-2.62789,-0.14263030812,[-0.24985965 -0.26626435],[-0.17916545  0.8709023 ]
4,"[ 0.78572454  2.14309555 -0.73488329  1.5269494   0.87958039 -0.99283664
 -1.03084487  1.42571729  0.55009872  0.55793011  0.        ]","[[ -0.51850597   0.65066878   0.10252077  -0.11560339]
 [-10.25442748  13.33025818   0.           0.        ]]",[-0.51935243  0.80482771],-2.52087,-0.123310293844,[-0.24985965 -0.26626435],[ 0.76352924  1.10501659]
5,"[ 0.59753411  1.83121287 -1.01696437  2.31730562  0.87957962 -0.99283568
 -1.10204379  1.82198256  0.43803003  0.47253088  0.        ]","[[ -0.74218786   0.94660275   0.10252077  -0.11560339]
 [-12.10762769  16.25334054   0.           0.        ]]",[ 2.63350375  1.41146553],-2.44929,-0.105695451983,[-0.24985965 -0.26626435],[ 1.87554669  1.32161367]
6,"[ 0.38437952  1.35164803 -1.22499225  2.91000702  0.87957886 -0.99283472
 -0.94085836  2.31493228  0.2841315   0.50373464  0.        ]","[[ -0.94225028   1.30815283   0.10252077  -0.11560339]
 [ -7.91230703  19.88964534   0.           0.        ]]",[ 0.37270915 -0.06255707],-2.33021,-0.0946908852653,[-0.24985965 -0.26626435],[ 1.98286009  1.23696601]
7,"[ 0.21233658  0.77880555 -1.34233183  3.00996689  0.8795781  -0.99283376
 -0.87815127  2.22789392  0.09131538  0.64316172  0.        ]","[[ -1.08412155   1.69950401   0.10252077  -0.11560339]
 [ -6.28018325  19.24765193   0.           0.        ]]",[ 1.85309843  1.27062587],-2.27058,-0.0968997354587,[-0.24985965 -0.26626435],[ 1.80292106  1.05207825]
8,"[ 0.10306148  0.19714607 -1.39923086  2.47602415  0.87957734 -0.99283279
 -0.72127563  2.71293798 -0.16873124  0.83111415  0.        ]","[[ -1.16876107   2.12035575   0.10252077  -0.11560339]
 [ -2.19703026  22.82568372   0.           0.        ]]",[ 1.05636259  0.46932177],-2.21021,-0.113152600722,[-0.24985965 -0.26626435],[ 1.41536093  0.82955992]
9,"[ 0.09809564 -0.28992211 -1.40152598  1.20992398  0.87957658 -0.99283183
 -0.5674458   2.90357357 -0.53614837  0.99029031  0.        ]","[[ -1.17253057   2.59097915   0.10252077  -0.11560339]
 [  1.80684996  24.23201902   0.           0.        ]]",[ 1.12251074  2.39195995],-2.17921,-0.140278503291,[-0.24985965 -0.26626435],[ 1.30829811  0.77109373]
10,"[ 0.19598002 -0.50742334 -1.35164421 -0.68092671  0.87957581 -0.99283087
 -0.41667216  2.64979275 -0.97687768  0.93885067  0.        ]","[[ -1.09701529   3.11053491   0.10252077  -0.11560339]
 [  5.73118528  22.360057     0.           0.        ]]",[ 2.078192    0.34038045],-2.26552,-0.163398976082,[-0.24985965 -0.26626435],[ 1.2682786   0.71429533]
11,"[ 0.38256311 -0.50017674 -1.22642484 -1.19859632  0.87957505 -0.9928299
 -0.26895673 -0.64797114 -1.08638926  0.8525862   0.        ]","[[-0.94381926  3.24546782  0.10252077 -0.11560339]
 [ 9.57592253 -1.96629053  0.          0.        ]]",[ 0.95481967  1.10548226],-2.09286,-0.165394462288,[-0.24985965 -0.26626435],[-0.07536638  0.82245159]
12,"[ 0.62223008 -0.50765732 -0.9867256  -0.89792421  0.87957429 -0.99282894
 -0.13099914 -0.98161758 -1.0389432   0.88706669  0.        ]","[[ -0.7162742    3.16702407   0.10252077  -0.11560339]
 [ 13.16668292  -4.42747908   0.           0.        ]]",[ 0.00664837 -0.7974904 ],-2.08005,-0.164051759011,[-0.24985965 -0.26626435],[-0.16326359  0.93969411]
13,"[ 0.82802191 -0.50162717 -0.64749105 -0.4399153   0.87957353 -0.99282798
 -0.14000811 -1.39781047 -0.99631578  0.96429302  0.        ]","[[ -0.45529313   3.04767121   0.10252077  -0.11560339]
 [ 12.93219561  -7.49758897   0.           0.        ]]",[-1.26802187  1.83201214],-2.03384,-0.167341513985,[-0.24985965 -0.26626435],[ 0.00416189  1.20544541]
14,"[ 0.93309062 -0.47791848 -0.32984805 -0.02693892  0.87957277 -0.99282701
 -0.30195578 -0.8409465  -0.98299338  1.04720652  0.        ]","[[-0.2389415   2.93893398  0.10252077 -0.11560339]
 [ 8.71701923 -3.38982072  0.          0.        ]]",[ 1.17545343  1.42571982],-2.17216,-0.174046213169,[-0.24985965 -0.26626435],[ 0.30652446  1.16357803]
15,"[ 0.97322127 -0.46923567 -0.001224    0.07585342  0.879572   -0.99282605
 -0.15646464 -0.29506741 -1.01504131  1.06327487  0.        ]","[[ -0.0266066    2.91153933   0.10252077  -0.11560339]
 [ 12.50385723   0.6369197    0.           0.        ]]",[ 0.54778034  0.29697391],-2.22817,-0.178085673995,[-0.24985965 -0.26626435],[ 0.45305067  1.08587098]
16,"[ 0.93179015 -0.47702426  0.41641713 -0.01570689  0.87957124 -0.99282509
 -0.08264568 -0.13738112 -1.06474016  1.01881253  0.        ]","[[  0.24274807   2.93594845   0.10252077  -0.11560339]
 [ 14.4252135    1.80011019   0.           0.        ]]",[ 0.07338562  1.33506368],-2.20854,-0.178012630186,[-0.24985965 -0.26626435],[ 0.43654537  1.13079309]
17,"[ 0.77654659 -0.49562248  0.83298356 -0.30113675  0.87957048 -0.99282413
 -0.08244646  0.21714059 -1.08177661  0.91636683  0.        ]","[[  0.53130481   3.01131924   0.10252077  -0.11560339]
 [ 14.43039766   4.41527985   0.           0.        ]]",[-0.31782506  1.05264213],-2.20703,-0.170397423354,[-0.24985965 -0.26626435],[ 0.33717531  1.09048796]
18,"[ 0.53536414 -0.50077846  1.16739173 -0.41723106  0.87956972 -0.99282316
 -0.14177535 -0.39868019 -1.07601347  0.85691147  0.        ]","[[  0.80441878   3.04173898   0.10252077  -0.11560339]
 [ 12.88618708  -0.12739019   0.           0.        ]]",[-0.83220385  1.55053234],-2.18401,-0.164803775373,[-0.24985965 -0.26626435],[ 0.17938751  1.36241913]
19,"[ 0.28400165 -0.49907984  1.37869638 -0.37542707  0.87956896 -0.9928222
 -0.27816997 -0.47518129 -1.08282457  0.83730969  0.        ]","[[ 1.02652337  3.03079749  0.10252077 -0.11560339]
 [ 9.33611408 -0.69171068  0.          0.        ]]",[ 0.50995401  1.72890689],-2.23249,-0.163793566305,[-0.24985965 -0.26626435],[ 0.17444021  1.44517291]
20,"[ 0.01922323 -0.49698308  1.51562886 -0.32896628  0.87956819 -0.99282124
 -0.2076979  -0.4481189  -1.08726416  0.81678358  0.        ]","[[  1.23164915   3.01862144   0.10252077  -0.11560339]
 [ 11.17035252  -0.49208416   0.           0.        ]]",[-1.44150712  1.41057723],-2.23152,-0.162516627177,[-0.24985965 -0.26626435],[ 0.23615694  1.49276555]
21,"[-0.23202212 -0.49558634  1.5853256  -0.30044271  0.87956743 -0.99282027
 -0.36831069 -0.41783308 -1.08562624  0.79547032  0.        ]","[[ 1.41311269  3.01113727  0.10252077 -0.11560339]
 [ 6.98993319 -0.26867956  0.          0.        ]]",[-1.23815621  2.36699921],-2.20446,-0.160626946975,[-0.24985965 -0.26626435],[ 0.21488959  1.50354099]
22,"[-0.37229317 -0.49483334  1.60200882 -0.28573422  0.87956667 -0.99281931
 -0.52574384 -0.39919613 -1.08315951  0.78358207  0.        ]","[[ 1.51179818  3.00727515  0.10252077 -0.11560339]
 [ 2.89227144 -0.13120399  0.          0.        ]]",[-0.97685636  1.20094242],-2.28553,-0.159432651641,[-0.24985965 -0.26626435],[ 0.18089592  1.50038254]
23,"[-0.39867222 -0.49446869  1.60344296 -0.27876606  0.87956591 -0.99281835
 -0.67653978 -0.38957405 -1.0835056   0.78153016  0.        ]","[[ 1.5302637   3.00544479  0.10252077 -0.11560339]
 [-1.03264003 -0.06022742  0.          0.        ]]",[ 1.09634401  2.25952822],-2.30871,-0.159300858262,[-0.24985965 -0.26626435],[ 0.13132447  1.48171282]
24,"[-0.42623171 -0.49430263  1.60437164 -0.27562697  0.87956515 -0.99281739
 -0.5236367  -0.38501174 -1.08292489  0.77919776  0.        ]","[[ 1.54954086  3.0046201   0.10252077 -0.11560339]
 [ 2.94709381 -0.02657468  0.          0.        ]]",[-0.35432054  1.04087414],-2.31729,-0.159058140902,[-0.24985965 -0.26626435],[ 0.19014001  1.50214779]
25,"[-0.48956435 -0.49422978  1.60430753 -0.27425894  0.87956439 -0.99281642
 -0.57977612 -0.38295665 -1.08014645  0.77366365  0.        ]","[[ 1.59382206  3.00426069  0.10252077 -0.11560339]
 [ 1.48589477 -0.0114167   0.          0.        ]]",[ 0.02831641  1.01468876],-2.33017,-0.158348386709,[-0.24985965 -0.26626435],[ 0.17813212  1.50309634]
26,"[-0.53322445 -0.49419854  1.60247504 -0.27367655  0.87956362 -0.99281546
 -0.57659847 -0.38206036 -1.07802117  0.76991295  0.        ]","[[ 1.62436968  3.0041077   0.10252077 -0.11560339]
 [ 1.56859248 -0.00480673  0.          0.        ]]",[ 0.53762793  2.09398191],-2.29867,-0.15784439884,[-0.24985965 -0.26626435],[ 0.18444175  1.50774622]
27,"[-0.60795302 -0.49418529  1.59593792 -0.27343303  0.87956286 -0.9928145
 -0.49600863 -0.38167855 -1.07396534  0.7636312   0.        ]","[[  1.67678716e+00   3.00404375e+00   1.02520771e-01  -1.15603388e-01]
 [  3.66616471e+00  -1.99186760e-03   0.00000000e+00   0.00000000e+00]]",[-0.92876685  2.57058755],-2.19585,-0.156952851555,[-0.24985965 -0.26626435],[ 0.21983498  1.52166271]
28,"[-0.65862276 -0.49417964  1.58903709 -0.27333231  0.8795621  -0.99281353
 -0.64007831 -0.38151952 -1.07101424  0.75948315  0.        ]","[[  1.71248715e+00   3.00401732e+00   1.02520771e-01  -1.15603388e-01]
 [ -8.36692011e-02  -8.20390752e-04   0.00000000e+00   0.00000000e+00]]",[ 0.23579218  1.55755291],-2.30213,-0.156338111029,[-0.24985965 -0.26626435],[ 0.17700034  1.51046777]
29,"[-0.66953382 -0.49417716  1.58728511 -0.27329115  0.87956134 -0.99281257
 -0.60414614 -0.38145291 -1.07036456  0.75860466  0.        ]","[[  1.72019719e+00   3.00400654e+00   1.02520771e-01  -1.15603388e-01]
 [  8.51556681e-01  -3.30582500e-04   0.00000000e+00   0.00000000e+00]]",[-0.71514491  2.46363193],-2.21073,-0.156205680098,[-0.24985965 -0.26626435],[ 0.19216293  1.51673961]
30,"[-0.65318707 -0.49417597  1.58986785 -0.27327435  0.87956058 -0.99281161
 -0.71357941 -0.38142623 -1.07135079  0.7599224   0.        ]","[[  1.70865017e+00   3.00400217e+00   1.02520771e-01  -1.15603388e-01]
 [ -1.99676689e+00  -1.35371544e-04   0.00000000e+00   0.00000000e+00]]",[-0.54232282  1.46841295],-2.27913,-0.156405840396,[-0.24985965 -0.26626435],[ 0.14796358  1.49864531]
31,"[-0.56633267 -0.49417531  1.6000979  -0.27326745  0.87955981 -0.99281065
 -0.79455691 -0.38141505 -1.07632382  0.76710505  0.        ]","[[  1.64756775e+00   3.00400039e+00   1.02520771e-01  -1.15603388e-01]
 [ -4.10445108e+00  -5.44399292e-05   0.00000000e+00   0.00000000e+00]]",[ 0.76966112  0.83641426],-2.36351,-0.157457646039,[-0.24985965 -0.26626435],[ 0.10574013  1.47856665]
32,"[-0.49391773 -0.49413973  1.60417116 -0.27260459  0.87955905 -0.99280968
 -0.67435562 -0.38303492 -1.08027741  0.77332666  0.        ]","[[ 1.59686863  3.00382625  0.10252077 -0.11560339]
 [-0.97588677 -0.01200508  0.          0.        ]]",[ 1.37793595  1.66285023],-2.33377,-0.158335024211,[-0.24985965 -0.26626435],[ 0.14395082  1.49070835]
33,"[-0.52307852 -0.4941309   1.60301103 -0.27244442  0.87955829 -0.99280872
 -0.52149534 -0.38097943 -1.07882678  0.77080731  0.        ]","[[ 1.61726958  3.0037842   0.10252077 -0.11560339]
 [ 3.0027225   0.00315575  0.          0.        ]]",[ 0.28807626  1.1947772 ],-2.32295,-0.157994345166,[-0.24985965 -0.26626435],[ 0.20201486  1.51134288]
34,"[-0.62413235 -0.49414686  1.59393379 -0.27274942  0.87955753 -0.99280776
 -0.47995738 -0.38087196 -1.07317822  0.76229585  0.        ]","[[  1.68817140e+00   3.00386438e+00   1.02520771e-01  -1.15603388e-01]
 [  4.08385665e+00   3.94698365e-03   0.00000000e+00   0.00000000e+00]]",[ 0.66521594  1.08968784],-2.32897,-0.156771630204,[-0.24985965 -0.26626435],[ 0.22723991  1.52417803]
35,"[-0.77528667 -0.49415967  1.5653805  -0.27299563  0.87955677 -0.99280679
 -0.38187213 -0.38107062 -1.06366626  0.75030231  0.        ]","[[  1.79546297e+00   3.00392912e+00   1.02520771e-01  -1.15603388e-01]
 [  6.63679325e+00   2.47994224e-03   0.00000000e+00   0.00000000e+00]]",[-0.17203143  0.42145074],-2.32211,-0.154900027029,[-0.24985965 -0.26626435],[ 0.27994353  1.54495919]
36,"[-0.9460889  -0.49404226  1.51025277 -0.27080048  0.879556   -0.99280583
 -0.4130889  -0.3869793  -1.05172668  0.73774056  0.        ]","[[ 1.92004666  3.00335232  0.10252077 -0.11560339]
 [ 5.82428398 -0.04110736  0.          0.        ]]",[ 0.3377065   0.95233028],-2.30305,-0.152749831003,[-0.24985965 -0.26626435],[ 0.29716319  1.55724621]
37,"[-1.11459336 -0.49400526  1.42935871 -0.27011437  0.87955524 -0.99280487
 -0.3661473  -0.38028128 -1.03769602  0.72659119  0.        ]","[[ 2.04879086  3.00317205  0.10252077 -0.11560339]
 [ 7.04606367  0.00829941  0.          0.        ]]",[ 1.44842607  2.09359776],-2.31704,-0.150511212255,[-0.24985965 -0.26626435],[ 0.32750946  1.57436132]
38,"[-1.33048487 -0.494062    1.27880843 -0.2711806   0.87955448 -0.99280391
 -0.21938836 -0.3793493  -1.01572921  0.71474705  0.        ]","[[  2.22803746   3.00345229   0.10252077  -0.11560339]
 [ 10.8658665    0.01517264   0.           0.        ]]",[-0.01048851  1.91863767],-2.2151,-0.147457086136,[-0.24985965 -0.26626435],[ 0.34512103  1.58474755]
