timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.90877435  1.66854647  0.1106422  -0.70981063  1.56469773  0.0953625
 -0.5338666  -0.35275573 -0.09914698 -0.23774886  0.        ]","[[-0.00188748 -0.01888695  0.18066434  0.01082977]
 [-0.00206792 -0.00274883  0.          0.        ]]",[-0.18594232  1.90666925],-3.26699,-0.03218947744,[-0.74436867 -0.76524222],[-0.26160765  1.41696095]
1,"[ 0.90870822  1.66849892  0.0990754  -0.60516539  1.56469667  0.09536248
 -0.56057572  0.24856258 -0.09903561 -0.20990068  0.        ]","[[-0.00932402  0.02078933  0.18066434  0.01082977]
 [-0.73912642  3.95717877  0.          0.        ]]",[-0.45667685 -0.03013827],-3.26313,-0.0311480098525,[-0.74436867 -0.76524222],[-0.22465619  0.21482426]
2,"[ 0.90737877  1.66288024  0.04813744 -0.40203462  1.56469561  0.09536246
 -0.62550849  0.21865007 -0.10127633 -0.19390058  0.        ]","[[-0.04208483  0.09795651  0.18066434  0.01082977]
 [-2.53098997  3.76019294  0.          0.        ]]",[ 0.69291932  0.32386201],-3.30996,-0.0304049510166,[-0.74436867 -0.76524222],[ 0.1277476   0.08335203]
3,"[ 0.9054728   1.64776194  0.01300492 -0.17411307  1.56469456  0.09536244
 -0.5243792   0.4019095  -0.10801161 -0.14594627  0.        ]","[[-0.0647046   0.18526892  0.18066434  0.01082977]
 [ 0.25972983  4.96703151  0.          0.        ]]",[-0.6101938  -0.73299522],-3.25068,-0.0286187441736,[-0.74436867 -0.76524222],[-0.63673496 -0.40101063]
4,"[ 0.90324041  1.62923098 -0.01656628  0.00409219  1.5646935   0.09536242
 -0.61199678 -0.05360873 -0.11650871 -0.11049781  0.        ]","[[-0.08376902  0.25451191  0.18066434  0.01082977]
 [-2.1581341   1.96725897  0.          0.        ]]",[-0.02084061  0.02266637],-3.26901,-0.0273897442214,[-0.74436867 -0.76524222],[-0.01457721  0.14700693]
5,"[ 0.89599585  1.61597679 -0.08394113  0.10527489  1.56469244  0.0953624
 -0.61343821 -0.04589297 -0.12002343 -0.1575879   0.        ]","[[-0.12733084  0.2943669   0.18066434  0.01082977]
 [-2.1979159   2.01807031  0.          0.        ]]",[ 0.16755918  0.49453967],-3.27124,-0.0274989332298,[-0.74436867 -0.76524222],[ 0.01876944  0.07449788]
6,"[ 0.88753978  1.59268212 -0.14069186  0.25428075  1.56469138  0.09536238
 -0.58786843  0.24534941 -0.12884642 -0.16941674  0.        ]","[[-0.16420964  0.35397169  0.18066434  0.01082977]
 [-1.49230705  3.93601919  0.          0.        ]]",[-0.20762069 -0.58024583],-3.25449,-0.0267987914843,[-0.74436867 -0.76524222],[-0.26619682 -0.40354359]
7,"[ 0.87668051  1.56761227 -0.19847308  0.38863903  1.56469032  0.09536236
 -0.61653051 -0.11532268 -0.13839015 -0.187973    0.        ]","[[-0.20199155  0.40886123  0.18066434  0.01082977]
 [-2.28325832  1.56084831  0.          0.        ]]",[-0.14273757 -0.05001583],-3.2492,-0.026299822949,[-0.74436867 -0.76524222],[ 0.07111841 -0.00146002]
8,"[ 0.85857346  1.5530328  -0.27556217  0.4581881   1.56468926  0.09536235
 -0.63535348 -0.15006066 -0.14448855 -0.26080176  0.        ]","[[-0.25286836  0.43778296  0.18066434  0.01082977]
 [-2.80269426  1.3320846   0.          0.        ]]",[ 0.10433778 -0.00878459],-3.26045,-0.0288720319009,[-0.74436867 -0.76524222],[ 0.29844528  0.07882953]
9,"[ 0.83628461  1.53911788 -0.35235557  0.5199764   1.5646882   0.09536233
 -0.61838624 -0.15937514 -0.15290885 -0.33717815  0.        ]","[[-0.30422449  0.46380919  0.18066434  0.01082977]
 [-2.33447785  1.27074483  0.          0.        ]]",[ 1.28333791  0.31886832],-3.32796,-0.0329875549554,[-0.74436867 -0.76524222],[ 0.3168155   0.10502136]
10,"[ 0.83316034  1.51757818 -0.36204843  0.6083185   1.56468714  0.09536231
 -0.47336987  0.0283086  -0.16009714 -0.3097318   0.        ]","[[-0.31076287  0.50162492  0.18066434  0.01082977]
 [ 1.6673293   2.50671701  0.          0.        ]]",[-1.02404891 -0.2416084 ],-3.20226,-0.030504140569,[-0.74436867 -0.76524222],[-0.62242067 -0.28782618]
11,"[ 0.82990536  1.49308777 -0.37192033  0.69990512  1.56468608  0.09536229
 -0.61791175 -0.12428191 -0.1687724  -0.28024876  0.        ]","[[-0.31743616  0.54167717  0.18066434  0.01082977]
 [-2.32139123  1.50184779  0.          0.        ]]",[ 0.04801287 -0.4138027 ],-3.25444,-0.0278379000639,[-0.74436867 -0.76524222],[ 0.21191007 -0.06544471]
12,"[ 0.80674955  1.48458088 -0.43652964  0.72983843  1.56468502  0.09536227
 -0.60934312 -0.37761763 -0.17567099 -0.3544747   0.        ]","[[-0.36149159  0.55497535  0.18066434  0.01082977]
 [-2.08493956 -0.16646878  0.          0.        ]]",[ 0.4133073  -0.24914551],-3.30075,-0.032569149407,[-0.74436867 -0.76524222],[ 0.36806697  0.29788625]
13,"[ 0.79240558  1.49302401 -0.47254779  0.70012572  1.56468397  0.09536225
 -0.54858347 -0.5270115  -0.17730915 -0.41851168  0.        ]","[[-0.38636761  0.54177497  0.18066434  0.01082977]
 [-0.40824637 -1.15028721  0.          0.        ]]",[ 0.25300991  0.30754588],-3.30207,-0.0376481512587,[-0.74436867 -0.76524222],[ 0.15794539  0.54579234]
14,"[ 0.79356509  1.49964799 -0.46973078  0.67617907  1.56468291  0.09536223
 -0.51203507 -0.33869054 -0.17536067 -0.42602177  0.        ]","[[-0.38441325  0.53121222  0.18066434  0.01082977]
 [ 0.60032371  0.08987997  0.          0.        ]]",[-0.51732731  0.01240081],-3.25895,-0.038399237882,[-0.74436867 -0.76524222],[-0.09916598  0.25437963]
15,"[ 0.78839117  1.4982271  -0.482177    0.68136007  1.56468185  0.09536221
 -0.58663019 -0.33139278 -0.17740888 -0.4408361   0.        ]","[[-0.3930603   0.53349203  0.18066434  0.01082977]
 [-1.45817469  0.13793812  0.          0.        ]]",[-0.19977137  0.22859501],-3.27195,-0.0395397665659,[-0.74436867 -0.76524222],[ 0.35738796  0.29651284]
16,"[ 0.76515381  1.49077925 -0.53464613  0.70810024  1.56468079  0.09536219
 -0.61423601 -0.19432032 -0.1875139  -0.50148847  0.        ]","[[-0.42986718  0.54530766  0.18066434  0.01082977]
 [-2.21997696  1.04061363  0.          0.        ]]",[ 0.29952558  0.00294396],-3.31718,-0.0443536390093,[-0.74436867 -0.76524222],[ 0.5674836   0.17233557]
17,"[ 0.74332122  1.47736765 -0.57964915  0.75452447  1.56467973  0.09536218
 -0.56970423 -0.19574583 -0.19874726 -0.54260125  0.        ]","[[-0.46193707  0.5660257   0.18066434  0.01082977]
 [-0.99110227  1.03122581  0.          0.        ]]",[ 0.64722078  0.36130083],-3.34663,-0.047610504254,[-0.74436867 -0.76524222],[ 0.3843686   0.14670831]
18,"[ 0.74755856  1.45386829 -0.5711983   0.83104881  1.56467867  0.09536216
 -0.47622423  0.01825454 -0.20135345 -0.4929249   0.        ]","[[-0.45587705  0.6007899   0.18066434  0.01082977]
 [ 1.58852657  2.44050155  0.          0.        ]]",[-0.02252961 -0.04385388],-3.29365,-0.0429162641038,[-0.74436867 -0.76524222],[-0.30053779 -0.24484593]
19,"[ 0.76813304  1.42046752 -0.52820254  0.93074912  1.56467761  0.09536214
 -0.48058879 -0.01544496 -0.20355585 -0.38249388  0.        ]","[[-0.42531498  0.6473733   0.18066434  0.01082977]
 [ 1.46808089  2.21857725  0.          0.        ]]",[-0.94368366 -0.63869765],-3.22759,-0.0330243783924,[-0.74436867 -0.76524222],[-0.4379704  -0.33208972]
20,"[ 0.76262451  1.40655612 -0.54005222  0.96954254  1.56467655  0.09536212
 -0.61690025 -0.40594871 -0.20897511 -0.37916997  0.        ]","[[-0.43369443  0.66594302  0.18066434  0.01082977]
 [-2.29351203 -0.35304145  0.          0.        ]]",[-0.20991938  0.36693782],-3.26319,-0.0324211434604,[-0.74436867 -0.76524222],[ 0.47405428  0.2153919 ]
21,"[ 0.7249148   1.40077399 -0.61493954  0.98523622  1.56467549  0.0953621
 -0.64536943 -0.18422126 -0.2209989  -0.4764489   0.        ]","[[-0.48744709  0.67353249  0.18066434  0.01082977]
 [-3.07913931  1.10711903  0.          0.        ]]",[ 1.41699389 -0.96229109],-3.41646,-0.0405187669465,[-0.74436867 -0.76524222],[ 0.71439117  0.03019047]
22,"[ 0.7088783   1.41313712 -0.64399538  0.95136972  1.56467444  0.09536208
 -0.4997491  -0.76635417 -0.22395902 -0.53555775  0.        ]","[[-0.50871137  0.65721133  0.18066434  0.01082977]
 [ 0.93932812 -2.72645131  0.          0.        ]]",[ 0.58900088  0.38652164],-3.38292,-0.0459414463908,[-0.74436867 -0.76524222],[ 0.14732182  0.79876095]
23,"[ 0.73992658  1.44137017 -0.58632371  0.86949789  1.56467338  0.09536206
 -0.41600081 -0.52587704 -0.20672327 -0.49510466  0.        ]","[[-0.46673702  0.61857145  0.18066434  0.01082977]
 [ 3.25040374 -1.14281808  0.          0.        ]]",[-0.75336996  0.73994283],-3.26497,-0.0428705893362,[-0.74436867 -0.76524222],[-0.47815341  0.40557939]
24,"[ 0.76355491  1.43652379 -0.53806644  0.88402664  1.56467232  0.09536204
 -0.52637361 -0.07737704 -0.20024029 -0.41981555  0.        ]","[[-0.43228843  0.62534896  0.18066434  0.01082977]
 [ 0.20460477  1.81072591  0.          0.        ]]",[ 0.4432716  -0.30143385],-3.31384,-0.0364295068512,[-0.74436867 -0.76524222],[-0.09859234 -0.17453814]
25,"[ 0.77753656  1.41909239 -0.5073372   0.93463477  1.56467126  0.09536202
 -0.46295506 -0.26415583 -0.20192862 -0.3515749   0.        ]","[[-0.4106374   0.64922237  0.18066434  0.01082977]
 [ 1.95466957  0.58071601  0.          0.        ]]",[ 0.28276408 -0.56874362],-3.30687,-0.0305514308683,[-0.74436867 -0.76524222],[-0.49626529 -0.07688057]
