timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.90978683  2.01126183  0.03979444 -0.41782998  0.85874578 -0.50009999
 -0.60088189 -0.370757    0.64384521  0.43170364  0.        ]","[[-0.04438953  0.08489479  0.09902503 -0.05771235]
 [-0.00270215  0.00283714  0.          0.        ]]",[-3.1742264  0.2493167],-2.84518,-0.124924989947,[-0.53194785 -0.4461745 ],[-2.2148335  -0.55716795]
1,"[ 0.90597622  2.01008086 -0.02334084 -0.38533998  0.85874535 -0.50009981
 -0.74177314 -0.23061499  0.64242434  0.36689232  0.        ]","[[-0.08413745  0.09487118  0.09902503 -0.05771235]
 [-3.95891648  0.99150122  0.          0.        ]]",[-1.8853746  -0.70212115],-2.89123,-0.121594185194,[-0.53194785 -0.4461745 ],[-1.61828351 -0.60729808]
2,"[ 0.88084162  2.01106103 -0.20925528 -0.41219135  0.85874493 -0.50009964
 -0.87982532 -0.6272641   0.62242254  0.13812543  0.        ]","[[-0.2022098   0.08662548  0.09902503 -0.05771235]
 [-7.8354126  -1.80675359  0.          0.        ]]",[-1.24903279  1.14214678],-2.77568,-0.111042912454,[-0.53194785 -0.4461745 ],[-0.59849083  0.02306944]
3,"[ 0.79511675  2.01059641 -0.50513995 -0.39927314  0.8587445  -0.50009946
 -1.01524042 -0.06072294  0.53833991 -0.21197212  0.        ]","[[ -0.39706918   0.09059166   0.09902503  -0.05771235]
 [-11.63786413   2.19004148   0.           0.        ]]",[ 0.84389057 -1.5481614 ],-2.7615,-0.0990845145484,[-0.53194785 -0.4461745 ],[ 0.54741383 -0.23988569]
4,"[ 0.65555288  2.01015366 -0.78046856 -0.3874748   0.85874408 -0.50009928
 -0.88809998 -0.6283375   0.39165695 -0.54179423  0.        ]","[[-0.59400688  0.09421526  0.09902503 -0.05771235]
 [-8.06779302 -1.81432687  0.          0.        ]]",[ 0.26060312  0.57990997],-2.65949,-0.0951885745296,[-0.53194785 -0.4461745 ],[ 0.81207478  0.54848278]
5,"[ 0.51739551  2.01163747 -0.96691175 -0.42946893  0.85874365 -0.5000991
 -0.84573485 -0.29782948  0.23365815 -0.78021192  0.        ]","[[-0.74342719  0.08132283  0.09902503 -0.05771235]
 [-6.87819859  0.51731639  0.          0.        ]]",[ 0.86676149 -0.82440888],-2.67785,-0.0989167542659,[-0.53194785 -0.4461745 ],[ 1.15096927  0.31574577]
6,"[ 0.40905078  2.01370872 -1.08039959 -0.50293242  0.85874323 -0.50009892
 -0.71873508 -0.76219175  0.09832419 -0.9357156   0.        ]","[[-0.84521115  0.0588004   0.09902503 -0.05771235]
 [-3.312074   -2.75863435  0.          0.        ]]",[ 3.02444551  1.94747768],-2.72476,-0.105097704649,[-0.53194785 -0.4461745 ],[ 1.12410057  1.09677839]
7,"[ 0.37978718  2.01471265 -1.10736324 -0.55163002  0.8587428  -0.50009875
 -0.5755774  -0.19340355  0.05513685 -0.97872599  0.        ]","[[-0.87112045  0.04388783  0.09902503 -0.05771235]
 [ 0.70776396  1.25400939  0.          0.        ]]",[-0.3513329  -0.55092281],-2.69094,-0.107419648804,[-0.53194785 -0.4461745 ],[ 0.55930352  0.34282908]
8,"[ 0.37987709  2.01453378 -1.10728172 -0.54199488  0.85874238 -0.50009857
 -0.62554097 -0.5060606   0.05726547 -0.9766116   0.        ]","[[-0.87104161  0.04683742  0.09902503 -0.05771235]
 [-0.69521167 -0.95170066  0.          0.        ]]",[ 1.2585021   1.55079906],-2.70837,-0.107296058813,[-0.53194785 -0.4461745 ],[ 0.80845177  0.77749604]
9,"[ 0.40913784  2.01295956 -1.08031482 -0.47387371  0.85874195 -0.50009839
 -0.48422607  0.05765981  0.10412774 -0.92941211  0.        ]","[[-0.84513286  0.0677048   0.09902503 -0.05771235]
 [ 3.27288147  3.02518973  0.          0.        ]]",[-0.13640492 -0.41048419],-2.65658,-0.104765792988,[-0.53194785 -0.4461745 ],[ 0.01624668 -0.12773764]
10,"[ 0.47368283  2.00783049 -1.0155025  -0.33189611  0.85874153 -0.50009821
 -0.50572459 -0.18118883  0.20241161 -0.81705539  0.        ]","[[-0.78573209  0.11130235  0.09902503 -0.05771235]
 [ 2.66920176  1.34017931  0.          0.        ]]",[-0.26825663  0.23940475],-2.63645,-0.0999603247277,[-0.53194785 -0.4461745 ],[-0.16404754  0.02370191]
11,"[ 0.51729234  2.00171112 -0.96702671 -0.21499831  0.8587411  -0.50009803
 -0.5454091  -0.05051894  0.26901602 -0.72775326  0.        ]","[[-0.74352857  0.14735506  0.09902503 -0.05771235]
 [ 1.55486257  2.2620183   0.          0.        ]]",[-1.34505016  1.21323307],-2.60457,-0.0972155198645,[-0.53194785 -0.4461745 ],[-0.22892612 -0.15822232]
12,"[ 0.50823842  1.98075307 -0.97743126  0.05638464  0.85874068 -0.50009786
 -0.68743808  0.50461807  0.30054353 -0.67043679  0.        ]","[[-0.75244568  0.23188937  0.09902503 -0.05771235]
 [-2.43329214  6.17835311  0.          0.        ]]",[-1.42146117 -1.00546566],-2.60381,-0.0953237415533,[-0.53194785 -0.4461745 ],[ 0.16739732 -0.53251141]
13,"[ 0.41451753  1.95142986 -1.0751979   0.31647091  0.85874025 -0.50009768
 -0.82655148 -0.07378239  0.24608463 -0.72987904  0.        ]","[[-0.84030425  0.31451611  0.09902503 -0.05771235]
 [-6.33958005  2.09790331  0.          0.        ]]",[ 0.95558142  0.12393692],-2.6648,-0.0955507744025,[-0.53194785 -0.4461745 ],[ 1.07089138 -0.00312805]
14,"[ 0.31341372  1.93118089 -1.16357822  0.45976367  0.85873983 -0.5000975
 -0.68746676 -0.01031996  0.1703322  -0.81430438  0.        ]","[[-0.92791127  0.36096604  0.09902503 -0.05771235]
 [-2.43411703  2.54561244  0.          0.        ]]",[ 1.29230139  0.05648816],-2.66361,-0.09752777202,[-0.53194785 -0.4461745 ],[ 0.71930885 -0.06253934]
15,"[ 0.30321609  1.90502948 -1.17165045  0.6191114   0.8587394  -0.50009732
 -0.54486951  0.01402984  0.18553707 -0.78167337  0.        ]","[[-0.93641945  0.41360174  0.09902503 -0.05771235]
 [ 1.56997911  2.71739321  0.          0.        ]]",[-0.6565029   0.06226413],-2.61038,-0.0955613456961,[-0.53194785 -0.4461745 ],[ 0.11456341 -0.10639721]
16,"[ 0.30925196  1.87337181 -1.16688855  0.78548699  0.85873898 -0.50009714
 -0.63846902  0.04148738  0.2153624  -0.72572558  0.        ]","[[-0.93138992  0.46989316  0.09902503 -0.05771235]
 [-1.05828285  2.91109824  0.          0.        ]]",[-0.24932411 -0.39802182],-2.62096,-0.0927993279878,[-0.53194785 -0.4461745 ],[ 0.4525733 -0.025989 ]
17,"[ 0.27188454  1.84743104 -1.19557443  0.90612431  0.85873855 -0.50009697
 -0.67282891 -0.19003062  0.19900577 -0.73214898  0.        ]","[[-0.9622359   0.5117278   0.09902503 -0.05771235]
 [-2.02310896  1.27780649  0.          0.        ]]",[ 0.9030867  -1.10498909],-2.65806,-0.0921168717554,[-0.53194785 -0.4461745 ],[ 0.71125615  0.20319736]
