timestep,obs,logstd_action_dist,actions,rewards,original_rewards,human_obs,avg_action_dist
10,"[ 0.77117384  2.37491156 -0.67231177 -1.32918313  1.6077304  -0.65721968
 -0.59093198 -0.21888392 -0.26615289 -0.40433714  0.        ]",[-0.320537  -0.2872633],[ 0.04372567  0.54857933],-2.0321,-0.0378952034751,"[[-0.49090911 -0.14436177  0.18638478 -0.07576762]
 [ 1.21030194  1.20252139  0.          0.        ]]",[-0.2459085  -0.23081821]
11,"[ 0.78831811  2.38293539 -0.63623733 -1.1553905   1.60772814 -0.65721932
 -0.58545069  0.07370917 -0.22226151 -0.32996295  0.        ]",[-0.320537  -0.2872633],[-1.24464682 -1.00086171],-1.98981,-0.0281873661109,"[[-0.46521615 -0.09875691  0.18638478 -0.07576762]
 [ 1.35850214  3.35080539  0.          0.        ]]",[-0.37020716 -0.55407262]
12,"[ 0.77989955  2.38623009 -0.65423293 -1.05348907  1.60772589 -0.65721895
 -0.73268955 -0.47440605 -0.22046672 -0.32858564  0.        ]",[-0.320537  -0.2872633],[ 0.37147351 -1.71393021],-2.03341,-0.0279948524969,"[[-0.47799062 -0.07211872  0.18638478 -0.07576762]
 [-2.62269647 -0.67357902  0.          0.        ]]",[ 0.1733067  -0.14794552]
13,"[ 0.75421167  2.37863377 -0.70591553 -1.25624     1.60772363 -0.65721858
 -0.67636673 -1.01195938 -0.27793211 -0.42624284  0.        ]",[-0.320537  -0.2872633],[ 1.53364431 -0.57752156],-2.08347,-0.0407783767347,"[[-0.51516476 -0.12519026  0.18638478 -0.07576762]
 [-1.09979621 -4.62041875  0.          0.        ]]",[ 0.11907989  0.37864548]
14,"[ 0.7668149   2.34849409 -0.68112915 -1.68813735  1.60772137 -0.65721821
 -0.52922736 -1.31115901 -0.32396443 -0.48259883  0.        ]",[-0.320537  -0.2872633],[-0.76745773  0.87161448],-2.05482,-0.0489147036062,"[[-0.49724337 -0.23963993  0.18638478 -0.07576762]
 [ 2.87869131 -6.81721795  0.          0.        ]]",[-0.41638154  0.79946262]
15,"[ 0.78471781  2.30686009 -0.64399795 -2.05720475  1.60771911 -0.65721784
 -0.64366699 -0.82256319 -0.35871981 -0.51197343  0.        ]",[-0.320537  -0.2872633],[ 1.3670254  -0.67015768],-2.13514,-0.053781062744,"[[-0.47071594 -0.33999091  0.18638478 -0.07576762]
 [-0.21564544 -3.22984376  0.          0.        ]]",[-0.09442925  0.6013149 ]
16,"[ 0.80720886  2.25742798 -0.59362154 -2.37942163  1.60771685 -0.65721747
 -0.49716598 -1.17546227 -0.3819166  -0.51940742  0.        ]",[-0.320537  -0.2872633],[-1.30924847  2.04534512],-2.09444,-0.0558156713513,"[[-0.43528479 -0.43058498  0.18638478 -0.07576762]
 [ 3.74558031 -5.82091429  0.          0.        ]]",[-0.64476633  1.03010249]
17,"[ 0.82750055  2.20792938 -0.54382099 -2.63808188  1.6077146  -0.6572171
 -0.64627056 -0.62027507 -0.39834954 -0.51687836  0.        ]",[-0.320537  -0.2872633],[ 0.40914575  1.31241159],-2.1488,-0.0565026982937,"[[-0.40082377 -0.50610423  0.18638478 -0.07576762]
 [-0.28605838 -1.74460997  0.          0.        ]]",[-0.25125867  0.73037976]
18,"[ 0.83340251  2.21155126 -0.52840909 -2.62066621  1.60771234 -0.65721674
 -0.58625179 -0.07635997 -0.384573   -0.49946955  0.        ]",[-0.320537  -0.2872633],[ 0.3965428   0.04860014],-2.13618,-0.0538716734778,"[[-0.39026256 -0.50092792  0.18638478 -0.07576762]
 [ 1.33677662  2.24893345  0.          0.        ]]",[-0.45744082  0.28483146]
19,"[ 0.85549179  2.24255906 -0.46616155 -2.4622717   1.60771008 -0.65721637
 -0.52921428 -0.05628961 -0.31542437 -0.4111123   0.        ]",[-0.320537  -0.2872633],[-0.77568719 -0.71141323],-2.06455,-0.0406958316112,"[[-0.34805338 -0.45447076  0.18638478 -0.07576762]
 [ 2.87900202  2.39629423  0.          0.        ]]",[-0.79394209  0.16871727]
20,"[ 0.86799728  2.25455136 -0.42698733 -2.39572934  1.60770782 -0.657216
 -0.64477174 -0.44625254 -0.28113104 -0.35982021  0.        ]",[-0.320537  -0.2872633],[-0.93258349  1.91993998],-2.03869,-0.0334696511238,"[[-0.32182301 -0.43527217  0.18638478 -0.07576762]
 [-0.24555567 -0.46689823  0.          0.        ]]",[-0.52193332  0.44372869]
21,"[ 0.84757502  2.27260428 -0.48937771 -2.28881693  1.60770557 -0.65721563
 -0.78109054  0.09448357 -0.29895579 -0.40107353  0.        ]",[-0.320537  -0.2872633],[-0.00173186  0.06903508],-2.06474,-0.0388133352225,"[[-0.36371621 -0.40477585  0.18638478 -0.07576762]
 [-3.93148042  3.50330046  0.          0.        ]]",[ 0.04959011 -0.01717764]
22,"[ 0.80329512  2.31033384 -0.60271212 -2.03060643  1.60770331 -0.65721526
 -0.77846935  0.12226666 -0.32635515 -0.46589377  0.        ]",[-0.320537  -0.2872633],[ 1.04201214  0.55295964],-2.09005,-0.0471888883957,"[[-0.44163484 -0.33266313  0.18638478 -0.07576762]
 [-3.86061961  3.70729005  0.          0.        ]]",[ 0.26728839 -0.15273601]
23,"[ 0.77962192  2.34924605 -0.65480149 -1.67937     1.60770105 -0.65721489
 -0.62936885  0.41026911 -0.30493564 -0.45365243  0.        ]",[-0.320537  -0.2872633],[-0.95149115  0.41399624],-2.02534,-0.044889756111,"[[-0.47839778 -0.23730109  0.18638478 -0.07576762]
 [ 0.17088448  5.82186445  0.          0.        ]]",[-0.13804421 -0.55813015]
24,"[ 0.75590242  2.38185256 -0.70263633 -1.18132945  1.60769879 -0.65721452
 -0.76872286  0.61803264 -0.26584487 -0.40782701  0.        ]",[-0.320537  -0.2872633],[ 0.74805245 -0.34317258],-2.0444,-0.0382829046889,"[[-0.5127856  -0.10555851  0.18638478 -0.07576762]
 [-3.59710655  7.34730883  0.          0.        ]]",[ 0.40903974 -0.90727615]
25,"[ 0.72526563  2.38942769 -0.75918066 -0.67589945  1.60769654 -0.65721415
 -0.65662704  0.41299085 -0.24022678 -0.36733439  0.        ]",[-0.320537  -0.2872633],[-0.7179272  -0.71292739],-1.99527,-0.0329092372946,"[[-0.55431743  0.0262829   0.18638478 -0.07576762]
 [-0.56617028  5.84185229  0.          0.        ]]",[ 0.12511313 -0.9827559 ]
26,"[ 0.69399548  2.3805552  -0.81188307 -0.34139768  1.60769428 -0.65721379
 -0.76120566  0.01291151 -0.23724951 -0.35659857  0.        ]",[-0.320537  -0.2872633],[ 0.88839558 -1.57436401],-2.04122,-0.0315968670739,"[[-0.59401192  0.11364748  0.18638478 -0.07576762]
 [-3.39387175  2.90439035  0.          0.        ]]",[ 0.59307462 -0.78001511]
27,"[ 0.66746742  2.37739518 -0.85326492 -0.27368708  1.60769202 -0.65721342
 -0.62868967 -0.53440045 -0.25730648 -0.3905739   0.        ]",[-0.320537  -0.2872633],[-0.38688562 -1.24474605],-2.01598,-0.0360485392606,"[[-0.62593927  0.13141657  0.18638478 -0.07576762]
 [ 0.18920258 -1.11408304  0.          0.        ]]",[ 0.26868659 -0.38403672]
28,"[ 0.65753596  2.38639123 -0.86806013 -0.50965943  1.60768976 -0.65721305
 -0.68537402 -1.07060695 -0.29466416 -0.45763243  0.        ]",[-0.320537  -0.2872633],[ 0.56656673 -0.34694369],-2.06352,-0.0449275437775,"[[-0.63753316  0.06963433  0.18638478 -0.07576762]
 [-1.34348916 -5.05102154  0.          0.        ]]",[ 0.53777117  0.14699194]
29,"[ 0.65397666  2.38848759 -0.87327536 -0.94634876  1.60768751 -0.65721268
 -0.6014819  -1.24420962 -0.35616335 -0.54970623  0.        ]",[-0.320537  -0.2872633],[ 0.37433053  0.05653954],-2.10189,-0.0577583981607,"[[-0.64164397 -0.04417494  0.18638478 -0.07576762]
 [ 0.92485006 -6.32565507  0.          0.        ]]",[ 0.28212255  0.46710908]
30,"[ 0.68212753  2.3696494  -0.8307407  -1.41572581  1.60768525 -0.65721231
 -0.54739741 -1.19673705 -0.39260677 -0.58937935  0.        ]",[-0.320537  -0.2872633],[-1.83353609  0.29110449],-2.07252,-0.0638593310359,"[[-0.60847455 -0.16719102  0.18638478 -0.07576762]
 [ 2.38722526 -5.97711055  0.          0.        ]]",[ 0.02408296  0.62795484]
31,"[ 0.68837341  2.33573496 -0.82088557 -1.81555174  1.60768299 -0.65721194
 -0.69546726 -1.0234202  -0.45197618 -0.64694613  0.        ]",[-0.320537  -0.2872633],[ 0.45789867  1.79402091],-2.17042,-0.0732377331981,"[[-0.60089974 -0.27396553  0.18638478 -0.07576762]
 [-1.61642418 -4.70459018  0.          0.        ]]",[ 0.51349765  0.69493842]
32,"[ 0.67690144  2.31274954 -0.83886259 -2.0114841   1.60768073 -0.65721157
 -0.62734807 -0.47153694 -0.50390829 -0.69532346  0.        ]",[-0.320537  -0.2872633],[ 0.50219988  0.88036921],-2.21255,-0.0813932762558,"[[-0.61474852 -0.32740198  0.18638478 -0.07576762]
 [ 0.22543074 -0.65255632  0.          0.        ]]",[ 0.35241419  0.35163391]
33,"[ 0.69694557  2.32270404 -0.80709383 -1.93103898  1.60767848 -0.65721121
 -0.55408643  0.00489749 -0.46128878 -0.65191489  0.        ]",[-0.320537  -0.2872633],[-0.36150926  0.48686708],-2.15888,-0.074304331339,"[[-0.5903649  -0.30535581  0.18638478 -0.07576762]
 [ 2.20633278  2.845518    0.          0.        ]]",[ 0.03183371 -0.08215237]
34,"[ 0.72010772  2.35174553 -0.76818549 -1.65082422  1.60767622 -0.65721084
 -0.60861839  0.25986489 -0.38122424 -0.5657019   0.        ]",[-0.320537  -0.2872633],[ 0.40731402 -0.22524779],-2.10998,-0.0607245172575,"[[-0.56103227 -0.22966284  0.18638478 -0.07576762]
 [ 0.73184346  4.71753833  0.          0.        ]]",[ 0.08876604 -0.42206419]
35,"[ 0.7431896   2.37458624 -0.72674085 -1.33232523  1.60767396 -0.65721047
 -0.54954842  0.12558645 -0.30243401 -0.46349858  0.        ]",[-0.320537  -0.2872633],[ 0.82187218 -0.99967585],-2.0656,-0.0458866863873,"[[-0.53037046 -0.14520392  0.18638478 -0.07576762]
 [ 2.32901858  3.73164103  0.          0.        ]]",[-0.24550778 -0.48811257]
36,"[ 0.79703622  2.38091862 -0.61694072 -1.20223547  1.6076717  -0.6572101
 -0.43095141 -0.42376102 -0.21693588 -0.31854814  0.        ]",[-0.320537  -0.2872633],[-0.91240567 -1.47427986],-1.99832,-0.026765856111,"[[-0.45161612 -0.1110397   0.18638478 -0.07576762]
 [ 5.53573621 -0.30177185  0.          0.        ]]",[-0.92345053 -0.16372585]
37,"[ 0.83995348  2.37205702 -0.5107137  -1.37606639  1.60766945 -0.65720973
 -0.56843289 -0.96204293 -0.18127998 -0.23928857  0.        ]",[-0.320537  -0.2872633],[-0.25506636  0.89147663],-2.00962,-0.017268854433,"[[-0.37819852 -0.15672848  0.18638478 -0.07576762]
 [ 1.81839264 -4.25394196  0.          0.        ]]",[-0.69396871  0.33254027]
38,"[ 0.85335568  2.35928281 -0.47250415 -1.56039365  1.60766719 -0.65720936
 -0.6071315  -0.46975019 -0.18433616 -0.23712283  0.        ]",[-0.320537  -0.2872633],[ 0.01437084  0.28820864],-2.01676,-0.0169919707032,"[[-0.35232929 -0.20554182  0.18638478 -0.07576762]
 [ 0.77201975 -0.63943988  0.          0.        ]]",[-0.63671255  0.0341087 ]
39,"[ 0.86111889  2.35891648 -0.44890646 -1.56494646  1.60766493 -0.65720899
 -0.60560974 -0.31259899 -0.17354395 -0.21277218  0.        ]",[-0.320537  -0.2872633],[-0.50900766  0.13228707],-2.00491,-0.0142747897163,"[[-0.33647616 -0.20675384  0.18638478 -0.07576762]
 [ 0.81315762  0.51439179  0.          0.        ]]",[-0.69241774 -0.09154767]
40,"[ 0.85914178  2.36334593 -0.45502664 -1.50680136  1.60766267 -0.65720862
 -0.68068189 -0.24253833 -0.16959895 -0.20693381  0.        ]",[-0.320537  -0.2872633],[-0.00055488 -0.49911387],-2.01822,-0.0136858227138,"[[-0.34057932 -0.19130487  0.18638478 -0.07576762]
 [-1.21671304  1.02878896  0.          0.        ]]",[-0.44214976 -0.1682111 ]
41,"[ 0.84706485  2.36348945 -0.49080236 -1.50475396  1.60766042 -0.65720826
 -0.6798443  -0.51448202 -0.18662161 -0.24502354  0.        ]",[-0.320537  -0.2872633],[-0.98262605 -0.94144718],-2.00334,-0.0179099953435,"[[-0.36468642 -0.19076224  0.18638478 -0.07576762]
 [-1.1940762  -0.96787142  0.          0.        ]]",[-0.36507726  0.05035847]
42,"[ 0.81202731  2.34564184 -0.58216697 -1.71665988  1.60765816 -0.65720789
 -0.82268227 -1.01938491 -0.26472962 -0.38506192  0.        ]",[-0.320537  -0.2872633],[ 1.74784875  0.09864432],-2.08748,-0.0356591568822,"[[-0.42731811 -0.2473141   0.18638478 -0.07576762]
 [-5.05625475 -4.6749623   0.          0.        ]]",[ 0.33028716  0.58751041]
43,"[ 0.77331093  2.30862713 -0.66789173 -2.04260011  1.6076559  -0.65720752
 -0.67268531 -0.95378751 -0.37307297 -0.53318288  0.        ]",[-0.320537  -0.2872633],[ 1.41730046 -0.06756467],-2.14343,-0.0568053583201,"[[-0.48775108 -0.33598112  0.18638478 -0.07576762]
 [-1.00053124 -4.19333999  0.          0.        ]]",[ 0.05019009  0.70435625]
44,"[ 0.78657004  2.26259149 -0.63997475 -2.34832168  1.60765364 -0.65720715
 -0.52564267 -0.97911789 -0.40877429 -0.5584945   0.        ]",[-0.320537  -0.2872633],[ 0.1354121   2.08047447],-2.1394,-0.061461435744,"[[-0.46787104 -0.42171409  0.18638478 -0.07576762]
 [ 2.97531358 -4.37932558  0.          0.        ]]",[-0.44559702  0.86973667]
45,"[ 0.82591362  2.23320356 -0.54784298 -2.51112642  1.60765139 -0.65720678
 -0.508061   -0.42803641 -0.37604094 -0.49867997  0.        ]",[-0.320537  -0.2872633],[ 0.52671455  1.17746933],-2.1249,-0.0532969274868,"[[-0.40359522 -0.46870443  0.18638478 -0.07576762]
 [ 3.45069315 -0.33319103  0.          0.        ]]",[-0.6959067   0.49969733]
46,"[ 0.87136439  2.25421123 -0.41578803 -2.39673258  1.60764913 -0.65720641
 -0.43357622  0.11206079 -0.27512936 -0.34898421  0.        ]",[-0.320537  -0.2872633],[-1.57056984 -0.34956557],-2.02089,-0.0320105576835,"[[-0.31437443 -0.43558129  0.18638478 -0.07576762]
 [ 5.46466323  3.63229551  0.          0.        ]]",[-1.22437882 -0.01451695]
47,"[ 0.89883634  2.28753662 -0.31167247 -2.19204012  1.60764687 -0.65720604
 -0.58386471 -0.08604407 -0.19118017 -0.20150584  0.        ]",[-0.320537  -0.2872633],[-1.051824    1.00905693],-2.01114,-0.0127835394025,"[[-0.24585287 -0.37752895  0.18638478 -0.07576762]
 [ 1.40104301  2.17777598  0.          0.        ]]",[-0.98209381  0.03001165]
48,"[ 0.89451162  2.32720485 -0.3299947  -1.89177232  1.60764461 -0.65720568
 -0.73125189  0.44758157 -0.15965454 -0.15622212  0.        ]",[-0.320537  -0.2872633],[-0.46522066 -0.43496033],-2.02347,-0.00843525019765,"[[-0.25781656 -0.29466316  0.18638478 -0.07576762]
 [-2.58413205  6.09574537  0.          0.        ]]",[-0.50149888 -0.53070259]
49,"[ 0.86538267  2.36331379 -0.43540099 -1.50649628  1.60764236 -0.65720531
 -0.79739931  0.19666745 -0.16051603 -0.18569419  0.        ]",[-0.320537  -0.2872633],[-0.92511024 -0.92150995],-2.00676,-0.011576860832,"[[-0.32744438 -0.19123218  0.18638478 -0.07576762]
 [-4.37268809  4.25349352  0.          0.        ]]",[-0.10626894 -0.50637674]
