timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.90750176  1.67693625  0.06903618 -0.80119132  0.93419436 -1.25305887
 -0.53670385 -0.35247317  0.55452819  1.21243781  0.        ]","[[-0.02808175 -0.05240059  0.10781593 -0.1446553 ]
 [-0.00244912  0.00468875  0.          0.        ]]",[-1.9142301  -1.69395792],-3.91262,-0.167484256756,[-0.73286897 -0.76226062],[-1.87602878 -1.81679118]
1,"[ 0.90450289  1.67342255  0.00725302 -0.90615106  0.93419401 -1.25305823
 -0.67980428 -0.95199154  0.5434255   1.08742253  0.        ]","[[-0.06780537 -0.09202015  0.10781593 -0.1446553 ]
 [-3.95675581 -3.9534579   0.          0.        ]]",[-0.18011771 -0.47854445],-3.86646,-0.156850406823,[-0.73286897 -0.76226062],[-1.15913749 -0.96896982]
2,"[ 0.88965007  1.65666524 -0.12502381 -1.16193528  0.93419366 -1.25305759
 -0.7027333  -1.22709785  0.49009984  0.81068834  0.        ]","[[-0.15329751 -0.18931298  0.10781593 -0.1446553 ]
 [-4.59036053 -5.76977067  0.          0.        ]]",[-1.59885289  0.28014277],-3.68695,-0.132274310614,[-0.73286897 -0.76226062],[-1.09794593 -0.23137218]
3,"[ 0.84507279  1.6264536  -0.32340475 -1.42778646  0.93419331 -1.25305695
 -0.84262703 -1.04155321  0.36246963  0.45691384  0.        ]","[[-0.28389028 -0.29241759  0.10781593 -0.1446553 ]
 [-8.45605808 -4.54476933  0.          0.        ]]",[ 0.53369043  0.44628596],-3.51071,-0.0983982188679,[-0.73286897 -0.76226062],[ 0.01286817  0.09940118]
4,"[ 0.76462348  1.59780181 -0.53662279 -1.60944884  0.93419296 -1.25305631
 -0.76019889 -0.76038882  0.18005851  0.13739003  0.        ]","[[-0.43015844 -0.36468807  0.10781593 -0.1446553 ]
 [-6.17832436 -2.68846529  0.          0.        ]]",[-0.28729782 -0.01098893],-3.35329,-0.0648932238813,[-0.73286897 -0.76226062],[ 0.07261312  0.09846318]
5,"[ 0.6642471   1.57263753 -0.7195553  -1.74120048  0.93419262 -1.25305566
 -0.79690903 -0.75884886 -0.02075348 -0.10743681  0.        ]","[[-0.56390286 -0.41835541  0.10781593 -0.1446553 ]
 [-7.19274433 -2.67829968  0.          0.        ]]",[ 1.30565017 -0.31325416],-3.32031,-0.0377693299793,[-0.73286897 -0.76226062],[ 0.74200046  0.57034284]
6,"[ 0.57088932  1.53755575 -0.85013669 -1.89773766  0.93419227 -1.25305502
 -0.64858367 -0.93890689 -0.21943819 -0.27895407  0.        ]","[[-0.66663458 -0.48384882  0.10781593 -0.1446553 ]
 [-3.0940689  -3.86708226  0.          0.        ]]",[ 0.09183856  1.41905869],-3.28635,-0.0235618041878,[-0.73286897 -0.76226062],[ 0.32963979  1.13571572]
7,"[ 0.51272628  1.51575735 -0.91903634 -1.98351858  0.93419192 -1.25305438
 -0.63327433 -0.32759408 -0.33955291 -0.36025319  0.        ]","[[-0.7242717  -0.52069583  0.10781593 -0.1446553 ]
 [-2.67103026  0.1689304   0.          0.        ]]",[ 0.54129903  0.12659226],-3.3125,-0.0259183444136,[-0.73286897 -0.76226062],[ 0.46637487  0.3742103 ]
8,"[ 0.47937096  1.52083372 -0.95515158 -1.96419222  0.93419157 -1.25305374
 -0.55387313 -0.25229707 -0.38023682 -0.39098002  0.        ]","[[-0.75567832 -0.51232939  0.10781593 -0.1446553 ]
 [-0.47693825  0.66605639  0.          0.        ]]",[ 0.77676953 -0.51944158],-3.32669,-0.0290063244696,[-0.73286897 -0.76226062],[ 0.11388576  0.22308496]
9,"[ 0.50221856  1.5163099  -0.93066001 -1.98142235  0.93419122 -1.2530531
 -0.44229791 -0.56599015 -0.35407798 -0.37077923  0.        ]","[[-0.73428284 -0.51978802  0.10781593 -0.1446553 ]
 [ 2.6062201  -1.40501023  0.          0.        ]]",[-0.40319423  1.48868335],-3.29192,-0.0268883892893,[-0.73286897 -0.76226062],[-0.55900335  0.6059069 ]
