timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.00872561  2.40177365 -0.06616624 -0.612285    0.89009199 -0.47042725
 -0.63042524 -0.37900041  0.64004412  0.29898078  0.        ]","[[-0.05182985  0.04759167  0.10105453 -0.05342163]
 [-0.00191488 -0.00300572  0.          0.        ]]",[-2.97974096 -0.30119509],-1.84875,-0.11883638925,[-0.20033266 -0.2527985 ],[-1.7676847   1.18089092]
1,"[ 1.00470084  2.40249352 -0.12741434 -0.65712184  0.89009103 -0.47042691
 -0.79057372 -0.54077708  0.63654078  0.21891092  0.        ]","[[-0.09155363  0.03558175  0.10105453 -0.05342163]
 [-3.95729468 -1.19402214  0.          0.        ]]",[-0.76537236  1.68120534],-1.94095,-0.114867689937,[-0.20033266 -0.2527985 ],[-1.28160477  1.29117393]
2,"[  9.82347198e-01   2.40145772e+00  -2.93670863e-01  -5.97034405e-01
   8.90090062e-01  -4.70426561e-01  -9.10055386e-01   4.23978131e-04
   6.16383405e-01   4.54687188e-02   0.00000000e+00]","[[-0.20030775  0.0516778   0.10105453 -0.05342163]
 [-6.90828725  2.7903434   0.          0.        ]]",[-0.69937041  1.24232117],-1.87533,-0.107129082852,[-0.20033266 -0.2527985 ],[-0.6375674   1.27095747]
3,"[ 0.91752593  2.38770836 -0.53771461 -0.24396767  0.8900891  -0.47042621
 -1.01660175  0.53088991  0.57040328 -0.14803778  0.        ]","[[-0.36487629  0.14666828  0.10105453 -0.05342163]
 [-9.53980844  6.69567672  0.          0.        ]]",[-0.87454304  0.79147896],-1.80182,-0.0999388517209,[-0.20033266 -0.2527985 ],[ 0.30878061  1.35642529]
4,"[ 0.77272466  2.33341323 -0.84424438  0.35235615  0.89008813 -0.47042587
 -1.14908795  0.93872167  0.47929661 -0.36537263  0.        ]","[[ -0.58850309   0.31070718   0.10105453  -0.05342163]
 [-12.81200237   9.69817151   0.           0.        ]]",[ 2.21878973  1.91613935],-1.86574,-0.0936370749727,[-0.20033266 -0.2527985 ],[ 1.54525411  1.51302862]
5,"[ 0.57915877  2.19358622 -1.09776918  1.13894174  0.89008717 -0.47042552
 -0.97871398  1.45023733  0.37800003 -0.48595747  0.        ]","[[ -0.80252483   0.54245418   0.10105453  -0.05342163]
 [ -8.60412078  13.46400658   0.           0.        ]]",[ 2.78169776  1.73450765],-1.79394,-0.0881676652727,[-0.20033266 -0.2527985 ],[ 2.03396845  1.5241971 ]
6,"[ 0.43825118  1.90781585 -1.22828505  2.01416503  0.89008621 -0.47042517
 -0.8116819   1.95165515  0.32681231 -0.39824643  0.        ]","[[ -0.9332182    0.84877201   0.10105453  -0.05342163]
 [ -4.47876918  17.15552481   0.           0.        ]]",[ 1.67696018  0.04617928],-1.65729,-0.0771102573557,[-0.20033266 -0.2527985 ],[ 2.10581303  1.39729428]
7,"[ 0.38160548  1.48470137 -1.2718485   2.67930676  0.89008524 -0.47042483
 -0.64785799  1.93019267  0.2807795  -0.1559481   0.        ]","[[ -0.98219955   1.19029699   0.10105453  -0.05342163]
 [ -0.43264753  16.99755667   0.           0.        ]]",[ 2.12562689  0.12122929],-1.68546,-0.0624871193297,[-0.20033266 -0.2527985 ],[ 1.74203002  1.18491554]
8,"[ 0.41785506  0.99910528 -1.24449211  2.94367558  0.89008428 -0.47042448
 -0.48722877  1.94956026  0.18012215  0.17099455  0.        ]","[[ -0.95105029   1.53167873   0.10105453  -0.05342163]
 [  3.53457489  17.14018443   0.           0.        ]]",[ 1.15045648  0.35909594],-1.67269,-0.0587202806462,[-0.20033266 -0.2527985 ],[ 1.10184538  0.83128041]
9,"[ 0.53896321  0.48981966 -1.13860388  2.76319776  0.89008332 -0.47042413
 -0.32973086  2.09650112 -0.03599045  0.51629766  0.        ]","[[ -0.84133264   1.88533671   0.10105453  -0.05342163]
 [  7.42446172  18.22203009   0.           0.        ]]",[ 0.94204263  0.25273408],-1.71168,-0.0768487028005,[-0.20033266 -0.2527985 ],[ 0.40421432  0.46361497]
10,"[ 0.71634024  0.01690412 -0.93008318  2.10267596  0.89008235 -0.47042378
 -0.18459438  2.18334311 -0.38892809  0.75170778  0.        ]","[[ -0.65687924   2.25619248   0.10105453  -0.05342163]
 [ 11.00904571  18.86142802   0.           0.        ]]",[-0.65799756 -0.2599342 ],-1.68793,-0.105321011699,[-0.20033266 -0.2527985 ],[ 0.14419055  0.44560152]
11,"[ 0.86046844 -0.32465937 -0.67929248  1.07385273  0.89008139 -0.47042344
 -0.29881171  1.99278213 -0.75252041  0.73564224  0.        ]","[[ -0.46499899   2.61934515   0.10105453  -0.05342163]
 [  8.18809802  17.45853438   0.           0.        ]]",[-0.15801388  0.63905957],-1.67864,-0.123693232725,[-0.20033266 -0.2527985 ],[ 0.0592528  0.4901951]
12,"[ 0.94358582 -0.502802   -0.45638103 -0.22739283  0.89008042 -0.47042309
 -0.33066552  2.28951463 -0.99908296  0.49893967  0.        ]","[[ -0.30912918   2.99043505   0.10105453  -0.05342163]
 [  7.40136671  19.64318977   0.           0.        ]]",[-0.14089775 -0.29099055],-1.70978,-0.126697518693,[-0.20033266 -0.2527985 ],[-0.30761939  0.47338265]
13,"[ 0.99066483 -0.51919705 -0.24483175 -0.86167946  0.89007946 -0.47042274
 -0.35921765 -0.36536508 -1.05330486  0.33384381  0.        ]","[[-0.1681779   3.16076268  0.10105453 -0.05342163]
 [ 6.69618007  0.09749153  0.          0.        ]]",[-1.0896169   1.04269986],-1.53628,-0.122925628026,[-0.20033266 -0.2527985 ],[-1.13637006  1.04080653]
