timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.89749364  1.90250897  0.26121017 -0.75159719  0.46724623  1.32387715
 -0.58523438 -0.36626512  1.01576838 -1.33800186  0.        ]","[[  9.33617981e-02  -2.52653721e-02   5.38968438e-02   1.52682545e-01]
 [ -3.70395407e-03   1.85236482e-05   0.00000000e+00   0.00000000e+00]]",[ 3.36879169  3.57690236],-3.65549,-0.20643438061,[-0.58296341 -0.59406233],[ 2.77273846  3.78592634]
1,"[ 0.89072444  1.9027822   0.32371058 -0.63112983  0.46724609  1.32387622
 -0.44451667  0.20573138  1.00401981 -1.22205445  0.        ]","[[ 0.13296351  0.01444739  0.05389684  0.15268254]
 [ 3.95071384  3.95807193  0.          0.        ]]",[ 1.78748347  4.3840539 ],-3.58044,-0.197284551409,[-0.58296341 -0.59406233],[ 2.12205982  2.82085705]
2,"[ 0.85670072  1.89166573  0.50745772 -0.27406053  0.46724594  1.32387529
 -0.30657963  0.76640631  0.92730775 -0.88565277  0.        ]","[[ 0.25086936  0.13253525  0.05389684  0.15268254]
 [ 7.82699026  7.83778412  0.          0.        ]]",[ 0.40067027  1.61019787],-3.39022,-0.168940502215,[-0.58296341 -0.59406233],[ 0.57460439  1.57326913]
3,"[ 0.77144461  1.83476062  0.76337605  0.30078867  0.4672458   1.32387435
 -0.25572805  1.31610987  0.69734386 -0.42668462  0.        ]","[[  0.42174614   0.32745578   0.05389684   0.15268254]
 [  9.25600887  11.64158143   0.           0.        ]]",[-1.05949903 -0.5111504 ],-3.0374,-0.123508388543,[-0.58296341 -0.59406233],[ -1.20441961e+00   1.05738640e-04]
4,"[ 0.66854845  1.72193639  0.96409384  0.87874514  0.46724565  1.32387342
 -0.40297235  0.9905183   0.37700301 -0.09627792  0.        ]","[[ 0.56535074  0.53768242  0.05389684  0.15268254]
 [ 5.11817783  9.3885842   0.          0.        ]]",[ -1.23865895e+00  -1.05338629e-03],-2.66088,-0.0801430229536,[-0.58296341 -0.59406233],[-1.3456285  -0.44079697]
5,"[ 0.61615022  1.58156369  1.04512808  1.33353039  0.4672455   1.32387249
 -0.54734114  0.96325245  0.13066733  0.03493306  0.        ]","[[ 0.62700947  0.72356125  0.05389684  0.15268254]
 [ 1.06115271  9.19991559  0.          0.        ]]",[-1.15437587 -1.09365533],-2.55658,-0.0528193680077,[-0.58296341 -0.59406233],[-1.03609729 -0.88812923]
6,"[ 0.63251513  1.45126976  1.02095361  1.63597983  0.46724536  1.32387155
 -0.68882434  0.36489605  0.02579665  0.04067181  0.        ]","[[ 0.60834179  0.86601726  0.05389684  0.15268254]
 [-2.91478348  5.05946107  0.          0.        ]]",[ 0.16391562 -0.21709241],-2.55378,-0.0411873773846,[-0.58296341 -0.59406233],[-0.09431839 -0.28312957]
7,"[ 0.67516734  1.35846163  0.95304302  1.80599685  0.46724521  1.32387062
 -0.66368388  0.22616187  0.01219477  0.00442816  0.        ]","[[ 0.55713447  0.95757444  0.05389684  0.15268254]
 [-2.20829908  4.09946083  0.          0.        ]]",[ 0.18596765 -1.08784204],-2.57432,-0.0384745836805,[-0.58296341 -0.59406233],[ 0.012447   -0.12723589]
8,"[ 0.70339382  1.31436873  0.90351194  1.87620225  0.46724507  1.32386968
 -0.63590386 -0.35782014  0.02324228 -0.02398535  0.        ]","[[ 0.52080117  0.99901907  0.05389684  0.15268254]
 [-1.4276378   0.05847343  0.          0.        ]]",[ 0.39809136 -0.42407569],-2.61995,-0.039068715702,[-0.58296341 -0.59406233],[ 0.28855711  0.65827698]
9,"[ 0.71267688  1.33120911  0.88628089  1.85012271  0.46724492  1.32386875
 -0.5788309  -0.60071866  0.05468479 -0.03582216  0.        ]","[[ 0.50834028  0.98332461  0.05389684  0.15268254]
 [ 0.1762074  -1.6223152   0.          0.        ]]",[ 1.56699511  1.59492379],-2.66763,-0.0425305281445,[-0.58296341 -0.59406233],[ 0.20506757  1.05682504]
