timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.94505152  2.38702436  0.04082455 -0.94688507  0.26121525  0.24036891
 -0.62701275 -0.38073201  1.21356235 -0.41951375  0.        ]","[[-0.02258293 -0.0490664   0.03087515  0.02740729]
 [-0.00184779  0.00116971  0.          0.        ]]",[ 0.17397984  1.11360612],-2.94398,-0.182715138359,[-0.29744193 -0.28512746],[ 0.38614798  2.12456107]
1,"[ 0.94524124  2.38870306  0.05164325 -0.79662039  0.26121514  0.24036881
 -0.60156323  0.15775394  1.21560089 -0.37013864  0.        ]","[[-0.01572961 -0.00931808  0.03087515  0.02740729]
 [ 0.68489766  3.96046765  0.          0.        ]]",[ 0.54393802  2.69966582],-2.89156,-0.181868563927,[-0.29744193 -0.28512746],[ 0.25476187  1.94066715]
2,"[ 0.94514684  2.38016785  0.10711688 -0.35058939  0.26121503  0.24036871
 -0.52238107  0.6855023   1.20875884 -0.19711228  0.        ]","[[ 0.01940653  0.10882406  0.03087515  0.02740729]
 [ 2.82161693  7.8408169   0.          0.        ]]",[ 0.85209979  0.7075742 ],-2.88991,-0.178567763479,[-0.29744193 -0.28512746],[-0.21213907  1.78902805]
3,"[ 0.93679631  2.32719611  0.24837934  0.32806553  0.26121492  0.24036861
 -0.39956571  1.04526041  1.1429858   0.12491674  0.        ]","[[  0.10909025   0.29218034   0.03087515   0.02740729]
 [  6.13577691  10.48599636   0.           0.        ]]",[-0.70638191  2.41755503],-2.85815,-0.17184023629,[-0.29744193 -0.28512746],[-1.10568905  1.51842952]
4,"[ 0.91576653  2.18240884  0.3940879   1.18177224  0.26121481  0.24036851
 -0.50765354  1.55569067  0.97375572  0.47048027  0.        ]","[[  0.2025406    0.53955571   0.03087515   0.02740729]
 [  3.21902768  14.23902357   0.           0.        ]]",[-1.39200787  0.72594893],-2.93074,-0.162623046249,[-0.29744193 -0.28512746],[-1.1318028   1.24553859]
5,"[ 0.90833913  1.89449171  0.43118271  2.08105304  0.2612147   0.24036841
 -0.65662775  1.90847234  0.74344469  0.68206546  0.        ]","[[  0.22658667   0.85036198   0.03087515   0.02740729]
 [ -0.80103981  16.83292856   0.           0.        ]]",[-0.96287977  1.25149436],-2.89641,-0.150135472798,[-0.29744193 -0.28512746],[-0.61633855  1.08333027]
6,"[ 0.92388895  1.43075843  0.34748741  2.79493677  0.26121459  0.24036831
 -0.79722836  2.40180699  0.49371166  0.73451838  0.        ]","[[  0.17249867   1.22341573   0.03087515   0.02740729]
 [ -4.59514928  20.46029535   0.           0.        ]]",[ 0.99483671 -0.84809294],-2.76394,-0.130960105523,[-0.29744193 -0.28512746],[ 0.147264    0.86524087]
7,"[ 0.93480602  0.90135025  0.26709846  3.01975204  0.26121448  0.24036821
 -0.64789853  1.88987696  0.22552842  0.69560926  0.        ]","[[  0.12102547   1.59485521   0.03087515   0.02740729]
 [ -0.56550688  16.69626812   0.           0.        ]]",[ 0.41811704  0.45062378],-2.47961,-0.107233647306,[-0.29744193 -0.28512746],[-0.10458794  0.64048755]
8,"[ 0.93383567  0.40758715  0.27558463  2.76136055  0.26121437  0.24036811
 -0.58611546  2.08755782 -0.06232075  0.59588978  0.        ]","[[  0.12644168   1.94336396   0.03087515   0.02740729]
 [  1.10169533  18.14978394   0.           0.        ]]",[-0.75050764  0.72099873],-2.1404,-0.0832802160193,[-0.29744193 -0.28512746],[-0.58993495  0.16609526]
9,"[ 0.93524888 -0.06496911  0.26307944  1.97852916  0.26121426  0.24036801
 -0.69697399  2.42697749 -0.31243352  0.3643406   0.        ]","[[  0.11846182   2.33140014   0.03087515   0.02740729]
 [ -1.88982208  20.64547873   0.           0.        ]]",[-1.00974598 -0.51782745],-1.80273,-0.0569578546617,[-0.29744193 -0.28512746],[-0.9702723 -0.3181231]
10,"[ 0.94417596 -0.38876479  0.1417092   0.78760848  0.26121415  0.24036791
 -0.84227686  2.09251402 -0.44380704  0.04958788  0.        ]","[[  0.04132706   2.71963639   0.03087515   0.02740729]
 [ -5.81081974  18.18630158   0.           0.        ]]",[-0.41295538 -0.61707002],-1.65902,-0.0374733187705,[-0.29744193 -0.28512746],[-0.86630911 -0.31001383]
