timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.96385103  2.4446968   0.19463833 -0.4517032   1.61976613 -1.07304497
 -0.63302467 -0.38311361 -0.02048627  1.18135884  0.        ]","[[ 0.09288588  0.09283573  0.18523944 -0.12302081]
 [-0.00310941 -0.00151073  0.          0.        ]]",[-1.93208708 -0.9409825 ],-2.23318,-0.154248870914,[-0.2439286  -0.26954913],[-2.34009123 -0.0724228 ]
1,"[ 0.96800224  2.44878529  0.13255112 -0.5959603   1.61976342 -1.0730439
 -0.78341598 -0.88853623 -0.0086087   1.07757102  0.        ]","[[ 0.05314827  0.05543802  0.18523944 -0.12302081]
 [-3.95748656 -3.72585395  0.          0.        ]]",[-2.70817945 -0.54786112],-2.19377,-0.142292972292,[-0.2439286  -0.26954913],[-2.17372298 -0.04362106]
2,"[ 0.96700857  2.44986117 -0.05228268 -0.96533015  1.61976072 -1.07304284
 -0.93085632 -1.1727126  -0.0088121   0.78133567  0.        ]","[[-0.06489836 -0.04008919  0.18523944 -0.12302081]
 [-7.83427633 -5.81989059  0.          0.        ]]",[-2.0256538   0.51506219],-2.05993,-0.107707781486,[-0.2439286  -0.26954913],[-1.78468442 -0.01873571]
3,"[ 0.92198133  2.43761457 -0.35303588 -1.33036147  1.61975801 -1.07304177
 -1.07544462 -0.88010271 -0.09395356  0.36146276  0.        ]","[[ -0.25972848  -0.13485353   0.18523944  -0.12302081]
 [-11.63608181  -3.66372376   0.           0.        ]]",[-1.17202051  0.19164705],-1.91138,-0.0565583581295,[-0.2439286  -0.26954913],[-0.87145633  0.04359877]
4,"[ 0.77363165  2.42162135 -0.7424769  -1.57792475  1.6197553  -1.0730407
 -1.2171548  -0.76706453 -0.32563001 -0.10830363  0.        ]","[[ -0.5298355   -0.19977092   0.18523944  -0.12302081]
 [-15.36221948  -2.83077675   0.           0.        ]]",[-0.44200724  1.83609058],-1.84852,-0.0169714681986,[-0.2439286  -0.26954913],[ 0.51109344  0.25044233]
5,"[ 0.48128181  2.41663206 -1.12935526 -1.63968169  1.61975259 -1.07303964
 -1.27215654 -0.22200324 -0.70812466 -0.50955567  0.        ]","[[ -0.85159076  -0.21608844   0.18523944  -0.12302081]
 [-16.80846574   1.18564723   0.           0.        ]]",[ 3.60715627  0.97292585],-2.01942,-0.082213230094,[-0.2439286  -0.26954913],[ 1.91430688  0.39069566]
6,"[ 0.12962035  2.43352217 -1.37732646 -1.40354309  1.61974988 -1.07303857
 -1.10911454  0.29741228 -1.08023542 -0.72314644  0.        ]","[[ -1.14474771  -0.15397323   0.18523944  -0.12302081]
 [-12.52149772   5.01309398   0.           0.        ]]",[ 2.09351165  0.95840147],-2.19336,-0.136208434482,[-0.2439286  -0.26954913],[ 2.42329884  0.44639868]
7,"[-0.1528603   2.45080547 -1.48037219 -0.87468297  1.61974717 -1.07303751
 -0.94929807  0.79872423 -1.2917745  -0.7937909   0.        ]","[[-1.35301598 -0.01664763  0.18523944 -0.12302081]
 [-8.31933269  8.70714172  0.          0.        ]]",[ 5.02227286 -0.49274616],-2.39938,-0.163884728337,[-0.2439286  -0.26954913],[ 2.66198754  0.53138387]
8,"[-0.32968898  2.43731192 -1.51064331 -0.28516389  1.61974446 -1.07303644
 -0.7925592   0.51033597 -1.36425974 -0.80454355  0.        ]","[[-1.4780529   0.13617375  0.18523944 -0.12302081]
 [-4.1980834   6.5820828   0.          0.        ]]",[ 2.39888041  0.41947947],-2.37976,-0.172653562002,[-0.2439286  -0.26954913],[ 2.68804193  0.61178207]
9,"[-0.39175405  2.39210263 -1.51547053  0.27045068  1.61974175 -1.07303538
 -0.63897169  0.71784734 -1.31309491 -0.78063339  0.        ]","[[-1.52149644  0.28315727  0.18523944 -0.12302081]
 [-0.1596914   8.11118546  0.          0.        ]]",[ 1.30843244 -1.100074  ],-2.33555,-0.165499588602,[-0.2439286  -0.26954913],[ 2.52339196  0.60017377]
10,"[-0.33952939  2.33191542 -1.51160242  0.71040623  1.61973904 -1.07303431
 -0.48833643  0.15850339 -1.16199035 -0.72044676  0.        ]","[[-1.48495072  0.40402692  0.18523944 -0.12302081]
 [ 3.80107712  3.98952234  0.          0.        ]]",[ 2.69235909  1.38019091],-2.26897,-0.145019093393,[-0.2439286  -0.26954913],[ 2.23226404  0.62905943]
11,"[-0.17666148  2.2534837  -1.48589276  1.12094098  1.61973633 -1.07303324
 -0.34078584  0.68493159 -0.91071349 -0.58379264  0.        ]","[[-1.37000417  0.52273787  0.18523944 -0.12302081]
 [ 7.68073918  7.86863992  0.          0.        ]]",[ 1.26083741  0.36497577],-2.11634,-0.108849215176,[-0.2439286  -0.26954913],[ 1.59256649  0.4758133 ]
12,"[ 0.08564004  2.10981471 -1.398183    1.66101458  1.61973362 -1.07303218
 -0.19609792  0.85969737 -0.57917954 -0.27501524  0.        ]","[[ -1.17821981   0.6930319    0.18523944  -0.12302081]
 [ 11.48513145   9.15644883   0.           0.        ]]",[ 0.46989745  0.72130551],-1.93034,-0.0538109983788,[-0.2439286  -0.26954913],[ 0.64256054  0.34936222]
13,"[ 0.39151467  1.88790955 -1.20856772  2.22696288  1.61973091 -1.07303111
 -0.13402288  1.22255262 -0.31574108  0.2309221   0.        ]","[[ -0.93214253   0.90298822   0.18523944  -0.12302081]
 [ 13.1173177   11.83024532   0.           0.        ]]",[-0.44964655  0.39210675],-1.92181,-0.0425171154532,[-0.2439286  -0.26954913],[-0.32361549  0.15651143]
14,"[ 0.6421497   1.5723786  -0.94821448  2.72491568  1.6197282  -1.07303005
 -0.21150525  1.40146918 -0.26937515  0.81013686  0.        ]","[[ -0.69023741   1.15282111   0.18523944  -0.12302081]
 [ 11.08001117  13.14864941   0.           0.        ]]",[-1.83763446  0.09244631],-2.24628,-0.108870647444,[-0.2439286  -0.26954913],[-0.46062839  0.13447338]
15,"[ 0.78738401  1.19883642 -0.71620442  3.0121655   1.61972549 -1.07302898
 -0.3702749   1.41590171 -0.42796695  1.24985895  0.        ]","[[ -0.51052152   1.41686123   0.18523944  -0.12302081]
 [  6.90535471  13.25501355   0.           0.        ]]",[ 0.33999567 -0.25782151],-2.50833,-0.163562955989,[-0.2439286  -0.26954913],[ 0.01690704  0.24105221]
16,"[ 0.87807043  0.82696363 -0.50296412  3.03922293  1.61972279 -1.07302792
 -0.32423191  1.24168517 -0.68368217  1.52936438  0.        ]","[[ -0.36026767   1.66908126   0.18523944  -0.12302081]
 [  8.11599326  11.97126634   0.           0.        ]]",[ 0.08791283  1.03020472],-2.60698,-0.204039332636,[-0.2439286  -0.26954913],[ 0.19410998  0.30513945]
17,"[ 0.9425834   0.4303285  -0.25586072  2.7889897   1.61972008 -1.07302685
 -0.31705697  1.74682515 -1.02120961  1.6787003   0.        ]","[[ -0.19605642   1.94585336   0.18523944  -0.12302081]
 [  8.30464496  15.69354091   0.           0.        ]]",[ 0.06793674  0.35098722],-2.76301,-0.237160807841,[-0.2439286  -0.26954913],[ 0.45984381  0.33552772]
18,"[ 0.96942533  0.01963909  0.0040737   2.14886124  1.61971737 -1.07302578
 -0.31300749  1.89322294 -1.38473352  1.63256155  0.        ]","[[ -0.0288951    2.27054804   0.18523944  -0.12302081]
 [  8.41111676  16.77234025   0.           0.        ]]",[ 1.26540373  1.24433637],-2.76238,-0.257234288249,[-0.2439286  -0.26954913],[ 0.74196512  0.43192819]
19,"[ 0.94754353 -0.32632476  0.32580932  1.04150323  1.61971466 -1.07302472
 -0.16870044  2.38545838 -1.67522515  1.37341719  0.        ]","[[  0.1773963    2.64238776   0.18523944  -0.12302081]
 [ 12.20548352  20.39956249   0.           0.        ]]",[ 0.66651474  0.72510807],-2.724,-0.259477738038,[-0.2439286  -0.26954913],[ 0.69330794  0.45651084]
20,"[ 0.83017018 -0.50353761  0.72454846 -0.55340247  1.61971195 -1.07302365
 -0.07748531  2.13434313 -1.72195326  0.9527555   0.        ]","[[  0.44557399   3.07513205   0.18523944  -0.12302081]
 [ 14.60386652  18.54918923   0.           0.        ]]",[ 0.32761834 -1.10462904],-2.57289,-0.233692896965,[-0.2439286  -0.26954913],[ 0.02250856  0.44321847]
21,"[ 0.58789097 -0.50506266  1.1146847  -0.99785593  1.61970924 -1.07302259
 -0.03918129 -0.5758455  -1.65181757  0.83761739  0.        ]","[[  0.74775407   3.19010053   0.18523944  -0.12302081]
 [ 15.61102023  -1.42163618   0.           0.        ]]",[-0.64922897  1.50186649],-2.40887,-0.218804990509,[-0.2439286  -0.26954913],[-0.47789508  1.13971162]
22,"[ 0.27373373 -0.50670817  1.39333952 -0.76673082  1.61970653 -1.07302152
 -0.14869888 -0.8459719  -1.6759834   0.86506812  0.        ]","[[  1.03108179   3.13033085   0.18523944  -0.12302081]
 [ 12.7313976   -3.41214641   0.           0.        ]]",[-0.20467747  1.81531124],-2.51806,-0.223158391097,[-0.2439286  -0.26954913],[-0.33642387  1.34569263]
23,"[-0.04487951 -0.50320353  1.54801717 -0.54062569  1.61970382 -1.07302046
 -0.18910316 -0.69776029 -1.70795389  0.87314177  0.        ]","[[  1.27505051   3.07182179   0.18523944  -0.12302081]
 [ 11.66901832  -2.32000956   0.           0.        ]]",[-0.56182248  0.45464091],-2.67998,-0.227194368723,[-0.2439286  -0.26954913],[-0.15118894  1.3939836 ]
24,"[-0.33788783 -0.49860396  1.61010722 -0.40357859  1.61970111 -1.07301939
 -0.28248659 -0.55746881 -1.72496247  0.86251315  0.        ]","[[ 1.48379511  3.03625428  0.18523944 -0.12302081]
 [ 9.21362273 -1.28623365  0.          0.        ]]",[ 0.06425815  1.45352337],-2.71239,-0.228448232641,[-0.2439286  -0.26954913],[-0.03260896  1.40627444]
25,"[-0.6024878  -0.4955702   1.60851379 -0.33448171  1.6196984  -1.07301833
 -0.27974653 -0.46338861 -1.72680778  0.84490243  0.        ]","[[ 1.66879042  3.01827376  0.18523944 -0.12302081]
 [ 9.28566514 -0.59297862  0.          0.        ]]",[-0.81883018  1.81471485],-2.74484,-0.227611047416,[-0.2439286  -0.26954913],[ 0.08676153  1.42284465]
26,"[-0.81579957 -0.4940422   1.56758007 -0.30328268  1.61969569 -1.07301726
 -0.41003639 -0.41853479 -1.72032259  0.82905332  0.        ]","[[ 1.82013157  3.01014232  0.18523944 -0.12302081]
 [ 5.85986529 -0.26246211  0.          0.        ]]",[-0.37012469  1.77095476],-2.78559,-0.225954492903,[-0.2439286  -0.26954913],[ 0.17475146  1.42975235]
27,"[-0.95439954 -0.49334401  1.5206827  -0.28966194  1.61969299 -1.07301619
 -0.47018113 -0.39824624 -1.71312082  0.8188973   0.        ]","[[ 1.92146187  3.00658964  0.18523944 -0.12302081]
 [ 4.27843501 -0.11296178  0.          0.        ]]",[ 0.5878666   0.36202359],-2.85341,-0.224553272198,[-0.2439286  -0.26954913],[ 0.26195204  1.44452262]
28,"[-1.09662359 -0.49290401  1.45404586 -0.28126346  1.61969028 -1.07301513
 -0.38488126 -0.39572505 -1.70304856  0.80912917  0.        ]","[[ 2.02953368  3.00439824  0.18523944 -0.12302081]
 [ 6.52127163 -0.09438526  0.          0.        ]]",[ 0.79751271  2.09934041],-2.80648,-0.222852169103,[-0.2439286  -0.26954913],[ 0.35626572  1.47458553]
29,"[-1.29407646 -0.49274195  1.32483597 -0.27820746  1.61968757 -1.07301406
 -0.26970145 -0.38392734 -1.68450438  0.79755088  0.        ]","[[  2.19034494e+00   3.00360070e+00   1.85239445e-01  -1.23020810e-01]
 [  9.54976077e+00  -7.45211945e-03   0.00000000e+00   0.00000000e+00]]",[ 2.10612087  3.54260357],-2.79936,-0.220090993207,[-0.2439286  -0.26954913],[ 0.49138695  1.50553989]
