timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.92166657  2.19128606  0.19723733 -0.77345989  0.70953655 -1.41811718
 -0.6160796  -0.37654696  0.79644464  1.43292669  0.        ]","[[ 0.0607823  -0.01437741  0.08216748 -0.16351594]
 [ 0.00344857 -0.000188    0.          0.        ]]",[-1.8550882  -0.08474395],-3.16174,-0.216290193941,[-0.44989178 -0.34873989],[-1.47468758 -0.61683488]
1,"[ 0.92405308  2.19120778  0.13431286 -0.78546268  0.7095362  -1.41811576
 -0.75892197 -0.42281133  0.79869874  1.35751687  0.        ]","[[ 0.02116139 -0.01773238  0.08216748 -0.16351594]
 [-3.95236843 -0.33420081  0.          0.        ]]",[-2.35034594  0.51812845],-3.14522,-0.209512489106,[-0.44989178 -0.34873989],[-1.16038203 -0.63709319]
2,"[ 0.9174955   2.19141009 -0.05295614 -0.73543643  0.70953584 -1.41811435
 -0.89897235 -0.13751991  0.79064306  1.15596177  0.        ]","[[ -9.68001452e-02  -3.75072843e-03   8.21674758e-02  -1.63515937e-01]
 [ -7.83086877e+00   1.72549666e+00   0.00000000e+00   0.00000000e+00]]",[-1.01218935 -0.92370625],-3.06965,-0.190986001169,[-0.44989178 -0.34873989],[-0.80562091 -0.70952415]
3,"[ 0.86230963  2.19138855 -0.35621713 -0.74443454  0.70953549 -1.41811293
 -1.036172   -0.64865189  0.72593364  0.80577971  0.        ]","[[ -2.91539564e-01  -6.26556838e-03   8.21674758e-02  -1.63515937e-01]
 [ -1.16304271e+01  -1.96468691e+00   0.00000000e+00   0.00000000e+00]]",[ 0.48978124 -1.52252791],-2.9166,-0.156886704193,[-0.44989178 -0.34873989],[-0.31230229 -0.65026283]
4,"[ 0.74262144  2.18645772 -0.66474289 -1.02545765  0.70953514 -1.41811152
 -0.95784768 -1.19182518  0.55099171  0.3880172   0.        ]","[[-0.50238517 -0.08490522  0.08216748 -0.16351594]
 [-9.46136933 -5.88620066  0.          0.        ]]",[-0.41659942  0.19621785],-2.63617,-0.111258508727,[-0.44989178 -0.34873989],[-0.16377771 -0.02516145]
5,"[ 0.57250013  2.16570147 -0.93097904 -1.41063903  0.70953478 -1.41811011
 -1.01061434 -1.06798083  0.27118867  0.02352355  0.        ]","[[ -0.70627424  -0.19365848   0.08216748  -0.16351594]
 [-10.92268146  -4.99209633   0.           0.        ]]",[ 0.9337751   0.67539516],-2.4921,-0.0635274112259,[-0.44989178 -0.34873989],[ 0.77978808  0.14914751]
6,"[ 0.3843761   2.14315158 -1.13004991 -1.66156109  0.70953443 -1.41810869
 -0.86946679 -0.68406765 -0.0216008  -0.2094923   0.        ]","[[-0.88550938 -0.26569096  0.08216748 -0.16351594]
 [-7.01382579 -2.22038951  0.          0.        ]]",[-0.67111329 -0.25618297],-2.3077,-0.0296455418477,[-0.44989178 -0.34873989],[ 0.86088485 -0.10145599]
7,"[ 0.18400435  2.12166699 -1.27898948 -1.84699612  0.70953408 -1.41810728
 -0.96031272 -0.81833738 -0.31613855 -0.35471858  0.        ]","[[-1.05102811 -0.31982493  0.08216748 -0.16351594]
 [-9.52968418 -3.18976972  0.          0.        ]]",[ 2.741008    0.98376557],-2.41272,-0.0328588559143,[-0.44989178 -0.34873989],[ 1.81628513  0.24442783]
8,"[-0.01365471  2.11086863 -1.3809206  -1.92849863  0.70953372 -1.41810586
 -0.81071204 -0.27025024 -0.57655068 -0.42913228  0.        ]","[[-1.20005458 -0.34391855  0.08216748 -0.16351594]
 [-5.38673058  0.76721223  0.          0.        ]]",[ 1.27613678 -0.28754703],-2.42944,-0.058485177413,[-0.44989178 -0.34873989],[ 1.64990973 -0.30467701]
9,"[-0.10659905  2.11259587 -1.41613857 -1.91584422  0.70953337 -1.41810445
 -0.66399997 -0.43026733 -0.68338681 -0.44808831  0.        ]","[[-1.26702426 -0.34016543  0.08216748 -0.16351594]
 [-1.3237696  -0.38805178  0.          0.        ]]",[ 1.53950453 -0.27953141],-2.45875,-0.0701090306928,[-0.44989178 -0.34873989],[ 1.26884937 -0.10758793]
