timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.91618652  1.54351029  0.21704906 -0.41632484  1.03678727 -1.17437605
 -0.48930177 -0.34309325  0.43304039  1.55275903  0.        ]","[[ 0.05650447  0.09213606  0.11990179 -0.1355343 ]
 [ 0.00151294 -0.00437279  0.          0.        ]]",[-1.96982412 -2.21577877],-4.76039,-0.180747602752,[-0.85994643 -0.79471272],[-1.88077831 -1.92175174]
1,"[ 0.91853948  1.5469791   0.15622082 -0.51357034  1.03678691 -1.17437558
 -0.63854848 -0.9657321   0.44329636  1.42042396  0.        ]","[[ 0.01685931  0.05233704  0.11990179 -0.1355343 ]
 [-3.95286476 -3.96234413  0.          0.        ]]",[-1.93781608 -1.6131096 ],-4.72852,-0.170422199461,[-0.85994643 -0.79471272],[-1.01912546 -1.08188462]
2,"[ 0.91050585  1.54601532 -0.02461719 -0.802914    1.03678655 -1.17437512
 -0.78484443 -1.57604722  0.42679946  1.02617964  0.        ]","[[-0.10108887 -0.06583549  0.11990179 -0.1355343 ]
 [-7.82906175 -7.8419803   0.          0.        ]]",[-0.54948439  0.95442102],-4.61843,-0.13870885946,[-0.85994643 -0.79471272],[-0.29128748  0.44422197]
3,"[ 0.85664897  1.5284182  -0.29095658 -1.08804385  1.03678619 -1.17437465
 -0.86109996 -0.95699106  0.30230899  0.52347185  0.        ]","[[-0.27794178 -0.18319206  0.11990179 -0.1355343 ]
 [-9.8495002  -3.90678624  0.          0.        ]]",[ 0.8353663  -1.26705171],-4.33676,-0.0953385483251,[-0.85994643 -0.79471272],[ 0.48657423  0.10719001]
4,"[ 0.76472873  1.4945726  -0.52340468 -1.36643397  1.03678582 -1.17437418
 -0.7289713  -1.56791588  0.08716958  0.10081649  0.        ]","[[-0.43980682 -0.30029238  0.11990179 -0.1355343 ]
 [-6.34868433 -7.79029894  0.          0.        ]]",[ 0.25673844  1.04046768],-4.1596,-0.0551031705508,[-0.85994643 -0.79471272],[ 0.5008449   1.73222399]
5,"[ 0.67551431  1.44617457 -0.67921262 -1.62914778  1.03678546 -1.17437371
 -0.68596219 -0.92081881 -0.14300657 -0.17886729  0.        ]","[[-0.55534745 -0.41482685  0.11990179 -0.1355343 ]
 [-5.20913921 -3.67685423  0.          0.        ]]",[ 0.63855513  1.04230667],-4.11564,-0.0283685262061,[-0.85994643 -0.79471272],[ 0.65632015  1.17562652]
6,"[ 0.60500725  1.4294622  -0.77819008 -1.70278237  1.0367851  -1.17437324
 -0.58678787 -0.28662158 -0.28149368 -0.31254924  0.        ]","[[-0.63316626 -0.44791511  0.11990179 -0.1355343 ]
 [-2.5814653   0.35459047  0.          0.        ]]",[-0.10324429  0.10048618],-4.0766,-0.0241646099113,[-0.85994643 -0.79471272],[ 0.22903806  0.26252347]
7,"[ 0.55016167  1.43515797 -0.84511819 -1.67839335  1.03678474 -1.17437277
 -0.60028114 -0.22511088 -0.35385925 -0.38109662  0.        ]","[[-0.68838264 -0.43690018  0.11990179 -0.1355343 ]
 [-2.9389805   0.74559947  0.          0.        ]]",[ 0.05802308  0.76260701],-4.10739,-0.0276641934486,[-0.85994643 -0.79471272],[ 0.47806436  0.2806716 ]
8,"[ 0.49075183  1.45707048 -0.90985022 -1.57734898  1.03678438 -1.1743723
 -0.58946492  0.24757526 -0.3983676  -0.43055944  0.        ]","[[-0.74428694 -0.39184049  0.11990179 -0.1355343 ]
 [-2.65240251  3.75035525  0.          0.        ]]",[-0.04018802  0.01513266],-4.11325,-0.0319822308374,[-0.85994643 -0.79471272],[ 0.41655487 -0.4628011 ]
9,"[ 0.42969623  1.48844673 -0.96941842 -1.40537349  1.03678402 -1.17437183
 -0.59348449  0.2453289  -0.41439266 -0.4608796   0.        ]","[[-0.79840358 -0.31697665  0.11990179 -0.1355343 ]
 [-2.75890667  3.73607589  0.          0.        ]]",[ 0.0982958  -0.54699647],-4.12779,-0.0349216374517,[-0.85994643 -0.79471272],[ 0.48202997 -0.60159993]
10,"[ 0.36946621  1.50654307 -1.02232831 -1.28276025  1.03678366 -1.17437136
 -0.57671628 -0.10705275 -0.4478342  -0.49617712  0.        ]","[[-0.8491241  -0.26472986  0.11990179 -0.1355343 ]
 [-2.31462746  1.4960686   0.          0.        ]]",[ 0.17952592 -0.18361284],-4.15356,-0.0386163392971,[-0.85994643 -0.79471272],[ 0.56965321 -0.24437469]
11,"[ 0.32164615  1.51330793 -1.06071618 -1.22981006  1.0367833  -1.1743709
 -0.54817298 -0.22612811 -0.49072408 -0.53053658  0.        ]","[[-0.88782879 -0.24240306  0.11990179 -0.1355343 ]
 [-1.55836105  0.73913444  0.          0.        ]]",[ 0.75959714 -0.52337263],-4.22823,-0.0426920749819,[-0.85994643 -0.79471272],[ 0.52273864 -0.10469383]
12,"[ 0.32076596  1.51149623 -1.06139457 -1.24446843  1.03678294 -1.17437043
 -0.43356743 -0.55461764 -0.49765681 -0.53435608  0.        ]","[[-0.88852956 -0.24857131  0.11990179 -0.1355343 ]
 [ 1.4781708  -1.34899629  0.          0.        ]]",[-0.19279921  0.02801244],-4.16594,-0.0432230143461,[-0.85994643 -0.79471272],[-0.08251756  0.39115682]
13,"[ 0.34768305  1.50350579 -1.04018801 -1.30504575  1.03678258 -1.17436996
 -0.46345881 -0.53291973 -0.48578437 -0.52180102  0.        ]","[[-0.86691241 -0.27416734  0.11990179 -0.1355343 ]
 [ 0.68618049 -1.21106858  0.          0.        ]]",[ 0.4878919   0.28892465],-4.2045,-0.0417594747654,[-0.85994643 -0.79471272],[ 0.06290585  0.43193242]
