timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.10649369  2.28795267 -0.04627572 -0.80099339 -0.3979122   0.91385803
 -0.61126158 -0.36759011  1.74676361 -0.96501668  0.        ]","[[ 0.00164907 -0.01795918 -0.04736401  0.10540896]
 [-0.00152888 -0.00405399  0.          0.        ]]",[ 1.4437929   0.92868356],-2.47786,-0.278721697913,[-0.07957304 -0.22538614],[ 1.86652815  1.86858392]
1,"[ 1.1053069   2.28791552  0.01344036 -0.67448208 -0.39791175  0.91385637
 -0.42320353  0.13312542  1.74472232 -0.86479264  0.        ]","[[ 0.04129495  0.01883969 -0.04736401  0.10540896]
 [ 3.95295545  3.67169618  0.          0.        ]]",[ 1.4070764   1.08506751],-2.45103,-0.273959090625,[-0.07957304 -0.22538614],[ 1.59820235  1.77127695]
2,"[ 1.0888849   2.27593666  0.19015882 -0.28927295 -0.39791129  0.91385471
 -0.23886708  0.66239696  1.70245355 -0.56788074  0.        ]","[[ 0.15924517  0.13125692 -0.04736401  0.10540896]
 [ 7.82918379  7.55707793  0.          0.        ]]",[ 2.261666    1.92422166],-2.3561,-0.258103524456,[-0.07957304 -0.22538614],[ 1.17452383  1.67378139]
3,"[ 1.02023133  2.21576852  0.47346906  0.3442454  -0.39791083  0.91385305
 -0.05816119  1.18118367  1.51783244 -0.11392898  0.        ]","[[  0.35395327   0.32060979  -0.04736401   0.10540896]
 [ 11.62906909  11.36550227   0.           0.        ]]",[ 1.99961345  1.527436  ],-2.22035,-0.227084773669,[-0.07957304 -0.22538614],[ 0.85122156  1.5972271 ]
4,"[ 0.8443326   2.05166413  0.83146684  1.16032524 -0.39791037  0.91385139
  0.11901615  1.68967285  1.06685225  0.35585813  0.        ]","[[  0.62391319   0.58537326  -0.04736401   0.10540896]
 [ 15.35475594  15.09836093   0.           0.        ]]",[-0.4623781   2.09308994],-2.08879,-0.17651857776,[-0.07957304 -0.22538614],[ 0.40509132  1.41761327]
5,"[ 0.56944855  1.72367778  1.14041345  2.00453928 -0.39790992  0.91384972
  0.0176275   2.18833609  0.40711465  0.54911143  0.        ]","[[  0.90961519   0.92407054  -0.04736401   0.10540896]
 [ 13.22275829  18.75913896   0.           0.        ]]",[ 0.44937994  1.87393981],-1.81549,-0.113082562523,[-0.07957304 -0.22538614],[ 0.06579533  1.1789186 ]
6,"[ 0.23305969  1.19932167  1.3496062   2.60386    -0.39790946  0.91384806
  0.08988742  2.67694246 -0.23789535  0.31655762  0.        ]","[[  1.18931154   1.33524348  -0.04736401   0.10540896]
 [ 14.74223846  22.34616988   0.           0.        ]]",[-0.40734774  0.57479137],-1.48142,-0.0513084413956,[-0.07957304 -0.22538614],[-0.19997704  0.89879298]
7,"[ -1.38186869e-01   5.44403325e-01   1.44950513e+00   2.60843018e+00
  -3.97909004e-01   9.13846400e-01  -4.24336184e-04   2.92661110e+00
  -5.86640573e-01  -2.56026679e-01   0.00000000e+00]","[[  1.46510231   1.80055832  -0.04736401   0.10540896]
 [ 12.84316886  24.17920863   0.           0.        ]]",[ 1.07157569  1.62191315],-1.24593,-0.0548547852375,[-0.07957304 -0.22538614],[-0.23694836  0.74715674]
8,"[-0.54556647 -0.09843164  1.43125265  1.78038272 -0.39790855  0.91384474
  0.17597677  3.40058429 -0.47546601 -0.87382775  0.        ]","[[  1.75918049   2.31905622  -0.04736401   0.10540896]
 [ 16.55251977  27.65901621   0.           0.        ]]",[ 0.58012068 -0.48257936],-1.44362,-0.102521358732,[-0.07957304 -0.22538614],[-0.25681603  0.60604274]
9,"[-0.99947144 -0.49144402  1.24411155  0.25712002 -0.39790809  0.91384308
  0.26979018  3.06558475 -0.02738445 -1.12122936  0.        ]","[[  2.11002922   2.84756297  -0.04736401   0.10540896]
 [ 18.5252241   25.19994869   0.           0.        ]]",[ 0.54458714  0.17447741],-1.69973,-0.128335007935,[-0.07957304 -0.22538614],[-0.3277069   0.48018396]
