timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.91144422  1.63591499  0.13022056 -0.75859573 -1.51773691 -0.2376106
 -0.51961621 -0.35062325  3.13452887  0.1438652   0.        ]","[[  3.86179580e-03  -4.01998475e-02  -1.75818774e-01  -2.73038702e-02]
 [ -5.57586801e-05  -2.06549915e-03   0.00000000e+00   0.00000000e+00]]",[ 4.01600174  2.71194686],-6.21849,-0.386472400234,[-0.78293824 -0.77183992],[ 4.15301514  3.49560666]
1,"[ 0.90995058  1.63689951  0.19173871 -0.65561011 -1.51773596 -0.23761055
 -0.37432301  0.25582224  3.13340378  0.27150666  0.        ]","[[  4.35357528e-02  -5.28342503e-04  -1.75818774e-01  -2.73038702e-02]
 [  3.95428958e+00   3.95602979e+00   0.00000000e+00   0.00000000e+00]]",[ 3.36840395  3.01529227],-6.23947,-0.387334808902,[-0.78293824 -0.77183992],[ 3.8540895   2.98185229]
2,"[ 0.89078113  1.6284821   0.37366934 -0.34978249 -1.51773501 -0.2376105
 -0.23190123  0.85026446  3.08461475  0.64675777  0.        ]","[[ 0.16151234  0.11751909 -0.17581877 -0.02730387]
 [ 7.830486    7.83578402  0.          0.        ]]",[ 3.89962837  3.55094105],-6.26273,-0.387335750229,[-0.78293824 -0.77183992],[ 3.51375222  2.73745084]
3,"[ 0.81171584  1.57784022  0.66520044  0.1438064  -1.51773406 -0.23761045
 -0.09228449  1.4329322   2.86240526  1.21712912  0.        ]","[[  0.35624616   0.31239074  -0.17581877  -0.02730387]
 [ 11.63033955  11.638693     0.           0.        ]]",[ 4.09229655  3.17866427],-6.26856,-0.378984169354,[-0.78293824 -0.77183992],[ 3.80030513  2.8552146 ]
4,"[ 0.61001976  1.43562565  1.03334069  0.77435968 -1.5177331  -0.23761041
  0.04460671  2.00403748  2.31569244  1.804863    0.        ]","[[  0.62623131   0.58256379  -0.17581877  -0.02730387]
 [ 15.35601399  15.36614495   0.           0.        ]]",[ 3.48068361  2.78380288],-6.12098,-0.350910397566,[-0.78293824 -0.77183992],[ 3.45997405  2.88453174]
5,"[ 0.22091045  1.14953913  1.40374304  1.42191839 -1.51773215 -0.23761036
  0.17886514  2.56377689  1.41757161  2.05867062  0.        ]","[[  0.970009     0.92654209  -0.17581877  -0.02730387]
 [ 19.01003403  19.01942886   0.           0.        ]]",[ 2.35152836  2.00571843],-5.67101,-0.290976842839,[-0.78293824 -0.77183992],[ 2.57081985  2.18036246]
6,"[-0.38545358  0.69240455  1.64899824  1.8752574  -1.5177312  -0.23761031
  0.31058449  3.11234602  0.47313592  1.61300074  0.        ]","[[  1.38617214   1.342855    -0.17581877  -0.02730387]
 [ 22.59494998  22.59982846   0.           0.        ]]",[ 0.9406408   0.28530994],-4.81156,-0.193720470417,[-0.78293824 -0.77183992],[ 1.16491866  0.32538205]
7,"[-1.14682468  0.13744708  1.60598461  1.87352627 -1.51773024 -0.23761026
  0.43119173  3.21640171  0.09068457  0.58081141  0.        ]","[[  1.8710026    1.80166667  -0.17581877  -0.02730387]
 [ 25.8774354   23.27901741   0.           0.        ]]",[-1.21887104 -1.08593759],-3.83618,-0.0845414087333,[-0.78293824 -0.77183992],[-0.09463823 -0.95928085]
8,"[-1.78627822 -0.32381835  1.23458979  1.40964844 -1.51772929 -0.23761022
  0.26715334  2.53883224  0.44228084 -0.19461275  0.        ]","[[  2.34376495   2.22287516  -0.17581877  -0.02730387]
 [ 21.41291956  18.85671796   0.           0.        ]]",[ 0.81648191  0.37369966],-4.02942,-0.0905674173282,[-0.78293824 -0.77183992],[ 0.54863161 -0.37954867]
9,"[-2.17393787 -0.63584936  0.64348836  0.65957488 -1.51772834 -0.23761017
  0.37047615  2.70811057  1.00983943 -0.33023582  0.        ]","[[  2.80023877   2.61109424  -0.17581877  -0.02730387]
 [ 24.2249855   19.96158354   0.           0.        ]]",[ 2.79121385  1.51667684],-4.60393,-0.154153190833,[-0.78293824 -0.77183992],[ 1.98848271  0.75757402]
