timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.08347669  2.31168555  0.07159449 -0.6601083  -0.72234651  0.34434872
 -0.62373568 -0.36866024  2.03754583 -0.27898218  0.        ]","[[ 0.07290838  0.02220741 -0.08161729  0.03878952]
 [ 0.00294006 -0.00256524  0.          0.        ]]",[ 3.63056502  1.20583436],-2.65478,-0.291615733279,[-0.10456927 -0.21593462],[ 1.8788569   1.88775182]
1,"[ 1.07834491  2.30929164  0.1314986  -0.52193646 -0.7223455   0.34434837
 -0.44035996  0.16935395  2.02582103 -0.17659708  0.        ]","[[ 0.11264167  0.06186901 -0.08161729  0.03878952]
 [ 3.95723108  3.95553877  0.          0.        ]]",[ 2.28447426  2.40764635],-2.69125,-0.28943717969,[-0.10456927 -0.21593462],[ 1.8227129   1.81823945]
2,"[ 1.05025977  2.28895917  0.30750631 -0.11357246 -0.7223445   0.34434802
 -0.26060661  0.69671855  1.95368736  0.11936809  0.        ]","[[ 0.23067684  0.17990668 -0.08161729  0.03878952]
 [ 7.83341152  7.83529735  0.          0.        ]]",[ 0.53840343  1.29807237],-2.74678,-0.281222855369,[-0.10456927 -0.21593462],[ 1.68746638  1.75957251]
3,"[ 0.97324765  2.21286118  0.5609278   0.5389482  -0.72234349  0.34434767
 -0.16907232  1.21373258  1.73826043  0.52835751  0.        ]","[[  0.4071482    0.37477573  -0.08161729   0.03878952]
 [  9.80724412  11.6389196    0.           0.        ]]",[ 1.73505713  2.83181703],-2.71518,-0.263408716826,[-0.10456927 -0.21593462],[ 1.42948127  1.68568969]
4,"[ 0.81050127  2.02508597  0.86685859  1.35874668 -0.72234249  0.34434731
  0.00537836  1.72039709  1.29101732  0.920435    0.        ]","[[  0.6410342    0.64495377  -0.08161729   0.03878952]
 [ 13.56907728  15.36642908   0.           0.        ]]",[ 1.66135103  1.41071607],-2.62997,-0.23053532034,[-0.10456927 -0.21593462],[ 1.10154235  1.52514291]
5,"[ 0.50483113  1.66865066  1.19251317  2.17569192 -0.72234149  0.34434696
  0.17647235  2.2169851   0.58869015  1.07147562  0.        ]","[[  0.94942872   0.98893901  -0.08161729   0.03878952]
 [ 17.25852724  19.01985593   0.           0.        ]]",[ 1.15014511  1.54662957],-2.33873,-0.176455119236,[-0.10456927 -0.21593462],[ 0.77434754  1.31192052]
6,"[ 0.02464135  1.11904864  1.43219097  2.70182361 -0.72234048  0.34434661
  0.34432468  2.70367162 -0.14133747  0.71858672  0.        ]","[[  1.33090946   1.40526284  -0.08161729   0.03878952]
 [ 20.87807535  22.60051429   0.           0.        ]]",[ 0.4666446  0.7736008],-1.86826,-0.10182483763,[-0.10456927 -0.21593462],[ 0.5303058   1.09942293]
7,"[-0.5725865   0.44431957  1.44768773  2.58037392 -0.72233948  0.34434626
  0.41111013  3.05888141 -0.43066826 -0.05777802  0.        ]","[[  1.76291777   1.88349503  -0.08161729   0.03878952]
 [ 22.31823436  25.2139875    0.           0.        ]]",[ 0.68105372  0.71445246],-1.22647,-0.0343153735737,[-0.10456927 -0.21593462],[ 0.45812905  0.96615636]
8,"[-1.16224045 -0.18017776  1.15644798  1.5890409  -0.72233848  0.34434591
  0.51596205  3.37522972 -0.07823166 -0.67332632  0.        ]","[[  2.2319688    2.41112805  -0.08161729   0.03878952]
 [ 24.5792535   27.54164465   0.           0.        ]]",[ 0.98347082  0.71313396],-1.29285,-0.0707281121993,[-0.10456927 -0.21593462],[ 0.54785353  0.86372763]
9,"[-1.59873324 -0.52706401  0.52829551 -0.19307316 -0.72233747  0.34434556
  0.6741609   3.68471631  0.4586603  -0.57874814  0.        ]","[[  2.75778797   2.98480726  -0.08161729   0.03878952]
 [ 27.99063972  29.8189216    0.           0.        ]]",[ 1.53790349  0.13783396],-1.40889,-0.101401135577,[-0.10456927 -0.21593462],[ 0.41501307  0.5042876 ]
10,"[-1.66945619 -0.53686929 -0.35462743 -1.09944381 -0.72233647  0.3443452
  0.83201554 -0.34144793  0.49457895 -0.30408025  0.        ]","[[  3.35175375   3.245564    -0.08161729   0.03878952]
 [ 31.39460997   0.19778535   0.           0.        ]]",[-1.09671565  0.34423586],-1.33917,-0.0911856672846,[-0.10456927 -0.21593462],[-0.10757059  0.67737907]
11,"[-1.28530991 -0.54340067 -1.11661469 -0.87931558 -0.72233547  0.34434485
  0.61957717 -0.97644479  0.47320052 -0.33819335  0.        ]","[[  3.93368278   3.18226041  -0.08161729   0.03878952]
 [ 26.81365401  -4.47399707   0.           0.        ]]",[-0.38145529  1.47707208],-1.32435,-0.0897145860553,[-0.10456927 -0.21593462],[-0.06887126  0.85607159]
