timestep,obs,logstd_action_dist,actions,rewards,original_rewards,human_obs,avg_action_dist
23,"[ 0.89283871  0.17032946  0.34942473  1.80545579  0.37137921  1.07121814
 -0.43242777 -0.19080659 -0.18179064 -0.149737    0.        ]",[-0.83702517 -0.79052162],[-0.41751615 -0.43490018],-3.76519,-0.0226727303289,"[[ 0.15343358  1.72720667  0.04304408  0.12443693]
 [ 1.91781993  0.98522046  0.          0.        ]]",[-0.37927932 -0.26446992]
24,"[ 0.88719695  0.16765844  0.38194896  1.80458347  0.37137914  1.07121774
 -0.49569165 -0.4629308  -0.20806296 -0.13635198  0.        ]",[-0.83702517 -0.79052162],[-0.38985084 -0.17144966],-3.76645,-0.0196698775944,"[[ 0.17483189  1.72943997  0.04304408  0.12443693]
 [ 0.22763703 -0.75608513  0.          0.        ]]",[ 0.06045336  0.10529166]
25,"[ 0.89018056  0.19374637  0.36528553  1.81255342  0.37137907  1.07121734
 -0.55361002 -0.5666492  -0.1744403  -0.13591624  0.        ]",[-0.83702517 -0.79052162],[ 0.51730074  0.76485833],-3.794,-0.0232346650454,"[[ 0.16385931  1.70765928  0.04304408  0.12443693]
 [-1.31973368 -1.41977307  0.          0.        ]]",[ 0.46791255  0.39092541]
26,"[ 0.89162801  0.19102389  0.35677704  1.81177588  0.37137899  1.07121695
 -0.47601431 -0.08901725 -0.1703151  -0.14053637  0.        ]",[-0.83702517 -0.79052162],[ 0.1072856   0.33883176],-3.77257,-0.0237352402356,"[[ 0.15826439  1.709929    0.04304408  0.12443693]
 [ 0.75333728  1.6365616   0.          0.        ]]",[-0.18751022 -0.33136457]
27,"[ 0.8864586   0.13621322  0.38590551  1.79337717  0.37137892  1.07121655
 -0.46068363  0.11557523 -0.23637263 -0.14496521  0.        ]",[-0.83702517 -0.79052162],[-0.27601953 -1.04279709],-3.76031,-0.0168505067068,"[[ 0.17744044  1.7557956   0.04304408  0.12443693]
 [ 1.16291447  2.94573503  0.          0.        ]]",[-0.50523156 -0.7835198 ]
28,"[ 0.88290456  0.1141095   0.404192    1.78444638  0.37137885  1.07121615
 -0.50241639 -0.51230552 -0.26767452 -0.14556954  0.        ]",[-0.83702517 -0.79052162],[-0.55525444  0.34792485],-3.75575,-0.0136233040032,"[[ 0.18951225  1.77439874  0.04304408  0.12443693]
 [ 0.047965   -1.0720311   0.          0.        ]]",[-0.03622937  0.03704756]
29,"[ 0.88896506  0.12289526  0.37220057  1.78809942  0.37137878  1.07121576
 -0.58471736 -0.2936534  -0.23701596 -0.15507538  0.        ]",[-0.83702517 -0.79052162],[ 0.62800016 -0.68185602],-3.78313,-0.0170378135975,"[[ 0.16841047  1.76699618  0.04304408  0.12443693]
 [-2.15081865  0.32710818  0.          0.        ]]",[ 0.38895547 -0.1269381 ]
30,"[ 0.8934896   0.1474288   0.34535762  1.79757004  0.3713787   1.07121536
 -0.49007485 -0.71664264 -0.19750129 -0.15838635  0.        ]",[-0.83702517 -0.79052162],[ 0.89112642  0.24119798],-3.80452,-0.0212107146761,"[[ 0.1507633   1.74638132  0.04304408  0.12443693]
 [ 0.37767904 -2.37957112  0.          0.        ]]",[ 0.09720242  0.49885964]
31,"[ 0.88163945  0.19233006  0.41041614  1.81214334  0.37137863  1.07121496
 -0.35834554 -0.56010909 -0.20948663 -0.11650447  0.        ]",[-0.83702517 -0.79052162],[-0.57504853  0.38879021],-3.76405,-0.0193076139092,"[[ 0.19362753  1.70883988  0.04304408  0.12443693]
 [ 3.89700058 -1.37792497  0.          0.        ]]",[-0.64394844  0.17130685]
32,"[ 0.86244353  0.20653817  0.49207732  1.81601845  0.37137856  1.07121456
 -0.44642982 -0.3152192  -0.26146223 -0.07822915  0.        ]",[-0.83702517 -0.79052162],[-0.88468826 -1.66815449],-3.7724,-0.013918166386,"[[ 0.24795615  1.69700383  0.04304408  0.12443693]
 [ 1.54371003  0.18910735  0.          0.        ]]",[-0.41093689 -0.27750629]
33,"[ 0.86423167  0.24984957  0.48526683  1.82567707  0.37137848  1.07121417
 -0.57860895 -0.93451325 -0.22148934 -0.06678131  0.        ]",[-0.83702517 -0.79052162],[ 0.68597734  0.66481197],-3.7988,-0.0183391335226,"[[ 0.24339895  1.6610257   0.04304408  0.12443693]
 [-1.98763327 -3.7737117   0.          0.        ]]",[ 0.57234001  0.90131116]
34,"[ 0.86883015  0.30822748  0.46711394  1.83360549  0.37137841  1.07121377
 -0.47553172 -0.51152754 -0.15966718 -0.05840168  0.        ]",[-0.83702517 -0.79052162],[ 0.3212939   0.52198417],-3.79608,-0.0250087750513,"[[ 0.23127677  1.61270822  0.04304408  0.12443693]
 [ 0.76620767 -1.06705801  0.          0.        ]]",[ 0.03091407  0.30775338]
35,"[ 0.85788999  0.30870416  0.50885129  1.83364496  0.37137834  1.07121337
 -0.42851645 -0.1852612  -0.19305883 -0.0391704   0.        ]",[-0.83702517 -0.79052162],[-0.36123147 -0.65984778],-3.77153,-0.0219450459089,"[[ 0.25920344  1.6123142   0.04304408  0.12443693]
 [ 2.02227997  1.02069578  0.          0.        ]]",[-0.47626415 -0.29177272]
36,"[ 0.84674518  0.31596562  0.54699607  1.83421805  0.37137827  1.07121298
 -0.48350981 -0.59668998 -0.21875586 -0.02034112  0.        ]",[-0.83702517 -0.79052162],[-0.52323567  0.61329212],-3.7654,-0.0199789009272,"[[ 0.28490791  1.60631332  0.04304408  0.12443693]
 [ 0.55305778 -1.6120068   0.          0.        ]]",[-0.02521008  0.33944696]
37,"[ 0.85112786  0.32510588  0.53244163  1.83481247  0.37137819  1.07121258
 -0.56144438 -0.21215036 -0.19925156 -0.02405155  0.        ]",[-0.83702517 -0.79052162],[-0.08578003 -0.05300129],-3.77175,-0.0217809851158,"[[ 0.27507843  1.59876161  0.04304408  0.12443693]
 [-1.52906951  0.84863268  0.          0.        ]]",[ 0.22623849 -0.1488052 ]
38,"[ 0.86500661  0.30731711  0.48226868  1.8335209   0.37137812  1.07121218
 -0.57301776 -0.24756662 -0.17261339 -0.05159783  0.        ]",[-0.83702517 -0.79052162],[ 0.83692792 -0.43405718],-3.80134,-0.0237731306263,"[[ 0.24139474  1.61346046  0.04304408  0.12443693]
 [-1.83827071  0.62200649  0.          0.        ]]",[ 0.37535942 -0.02663642]
39,"[ 0.86621914  0.31328606  0.47753261  1.83401236  0.37137805  1.07121178
 -0.44766593 -0.51816647 -0.16392462 -0.05224613  0.        ]",[-0.83702517 -0.79052162],[ 0.14162824  0.92138574],-3.79026,-0.0246723462653,"[[ 0.23823024  1.60852738  0.04304408  0.12443693]
 [ 1.51066353 -1.1095415   0.          0.        ]]",[-0.12863839  0.29051375]
40,"[ 0.85170294  0.29558363  0.53048817  1.83237278  0.37137797  1.07121139
 -0.42782606  0.0553949  -0.22139659 -0.03352949  0.        ]",[-0.83702517 -0.79052162],[-0.20807267 -0.75726704],-3.76686,-0.0192350186437,"[[ 0.27376144  1.62316062  0.04304408  0.12443693]
 [ 2.04070905  2.56063238  0.          0.        ]]",[-0.67363334 -0.68413574]
41,"[ 0.83687671  0.2706619   0.57795584  1.82916064  0.3713779   1.07121099
 -0.46014229 -0.42109739 -0.28074831 -0.02235518  0.        ]",[-0.83702517 -0.79052162],[-0.59042648 -0.30194007],-3.76041,-0.014040533083,"[[ 0.30591332  1.64378127  0.04304408  0.12443693]
 [ 1.1773368  -0.4884041   0.          0.        ]]",[-0.35484415 -0.11764818]
42,"[ 0.83693978  0.29684383  0.57776424  1.83250428  0.37137783  1.07121059
 -0.54847162 -0.60636596 -0.25987166 -0.01352303  0.        ]",[-0.83702517 -0.79052162],[ 0.18389684 -0.55212694],-3.78574,-0.0163818484843,"[[ 0.305783    1.62211848  0.04304408  0.12443693]
 [-1.18249826 -1.67392354  0.          0.        ]]",[ 0.24429351  0.3151632 ]
43,"[ 0.84456431  0.36351961  0.5540374   1.83575866  0.37137775  1.0712102
 -0.52033866 -0.94285719 -0.1862443  -0.00383384  0.        ]",[-0.83702517 -0.79052162],[ 0.82239342  1.10993468],-3.81945,-0.0238130888334,"[[ 0.28967404  1.56703643  0.04304408  0.12443693]
 [-0.4308933  -3.82710536  0.          0.        ]]",[ 0.39047837  1.04059041]
44,"[ 0.83300075  0.40717452  0.58951281  1.83380417  0.37137768  1.0712098
 -0.39822285 -0.31231815 -0.18111737  0.02384309  0.        ]",[-0.83702517 -0.79052162],[-0.59940243 -0.02469649],-3.77237,-0.0254937395251,"[[ 0.31378986  1.53097655  0.04304408  0.12443693]
 [ 2.831585    0.20766187  0.          0.        ]]",[-0.58206153 -0.10824436]
45,"[ 0.81613282  0.40338074  0.63654602  1.83410085  0.37137761  1.0712094
 -0.48910967 -0.32817652 -0.22565784  0.04392247  0.        ]",[-0.83702517 -0.79052162],[-0.26580825  0.56517665],-3.76805,-0.0226020053302,"[[ 0.34605909  1.5341116   0.04304408  0.12443693]
 [ 0.40342472  0.1061851   0.          0.        ]]",[-0.18497467 -0.10585713]
46,"[ 0.81753417  0.37365137  0.63281921  1.83558928  0.37137754  1.071209
 -0.52879777  0.02125009 -0.24622025  0.03350299  0.        ]",[-0.83702517 -0.79052162],[ 0.39543833 -0.3887073 ],-3.77795,-0.0202659832128,"[[ 0.34348902  1.55866935  0.04304408  0.12443693]
 [-0.65689662  2.34213667  0.          0.        ]]",[-0.20465696 -0.60693043]
47,"[ 0.8160627   0.33619469  0.63673011  1.83533113  0.37137746  1.07120861
 -0.46972257 -0.22656674 -0.27946928  0.02302235  0.        ]",[-0.83702517 -0.79052162],[-0.84382584 -0.14164073],-3.75182,-0.0169794455461,"[[ 0.34618632  1.58960162  0.04304408  0.12443693]
 [ 0.92136988  0.75637758  0.          0.        ]]",[-0.42465556 -0.4063552 ]
48,"[ 0.82424086  0.3248681   0.61455197  1.83478361  0.37137739  1.07120821
 -0.59540206 -0.3164668  -0.26910827  0.0104791   0.        ]",[-0.83702517 -0.79052162],[-0.11165167 -0.25964753],-3.76902,-0.0169575544016,"[[ 0.33092502  1.59895743  0.04304408  0.12443693]
 [-2.4363206   0.18111445  0.          0.        ]]",[ 0.32053995 -0.14811349]
49,"[ 0.84972683  0.33301365  0.53714145  1.83519697  0.37137732  1.07120781
 -0.61013028 -0.47768905 -0.19677486 -0.01975366  0.        ]",[-0.83702517 -0.79052162],[ 0.90174918  0.73605646],-3.80041,-0.0221780518452,"[[ 0.27825058  1.59222888  0.04304408  0.12443693]
 [-2.82980748 -0.85053334  0.          0.        ]]",[ 0.64248586  0.28110248]
