timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.92446959  2.21654437  0.0237736  -0.89101822  0.85457109  0.59924732
 -0.6128883  -0.37847883  0.65907881 -0.81607854  0.        ]","[[-0.04906039 -0.04349392  0.0981014   0.06984419]
 [-0.00468481 -0.00360203  0.          0.        ]]",[ 1.82447748  2.08786156],-2.63483,-0.139999495375,[-0.43745482 -0.33854228],[ 0.82130229  2.19205737]
1,"[ 0.92616829  2.21783991  0.08669318 -0.74798699  0.85457059  0.59924705
 -0.46901752  0.16914878  0.6637056  -0.70649207  0.        ]","[[ -9.47809625e-03  -3.85284217e-03   9.81014023e-02   6.98441866e-02]
 [  3.94975209e+00   3.95452379e+00   0.00000000e+00   0.00000000e+00]]",[-0.47838439  1.35037423],-2.54286,-0.133192050936,[-0.43745482 -0.33854228],[ 0.09193397  1.37046504]
2,"[ 0.92441987  2.20882303  0.18082456 -0.32282729  0.85457009  0.59924677
 -0.54076425  0.70625196  0.65100081 -0.48698456  0.        ]","[[ 0.04973074  0.11418763  0.0981014   0.06984419]
 [ 1.97771059  7.83658238  0.          0.        ]]",[ 0.8690877  -1.12196271],-2.39642,-0.119866451026,[-0.43745482 -0.33854228],[-0.10988152  0.62071824]
3,"[ 0.91507679  2.18147608  0.29752695  0.08745041  0.85456959  0.59924649
 -0.41704507  0.13677369  0.60330205 -0.24948593  0.        ]","[[ 0.12340368  0.22962153  0.0981014   0.06984419]
 [ 5.37825812  3.72052789  0.          0.        ]]",[ 0.11821769  1.50110157],-2.30567,-0.106161824259,[-0.43745482 -0.33854228],[-0.88558954  0.79978049]
4,"[ 0.88605327  2.13712391  0.47142415  0.47987432  0.85456908  0.59924622
 -0.40394994  0.67438857  0.49870804  0.03605538  0.        ]","[[ 0.23457975  0.34301917  0.0981014   0.06984419]
 [ 5.73818723  7.60628276  0.          0.        ]]",[-1.46087809 -0.35043388],-2.22887,-0.0923028011787,[-0.43745482 -0.33854228],[-1.68122971 -0.05417293]
5,"[ 0.85696388  2.06144167  0.58468261  0.93178826  0.85456858  0.59924594
 -0.55198089  0.46177979  0.36568828  0.25320152  0.        ]","[[ 0.30852048  0.47972683  0.0981014   0.06984419]
 [ 1.66939579  6.06959873  0.          0.        ]]",[-1.45840437  0.05233745],-2.24694,-0.0840808329625,[-0.43745482 -0.33854228],[-1.56318521 -0.24956757]
6,"[ 0.85988852  1.97426355  0.57461693  1.30991036  0.85456808  0.59924567
 -0.69711259  0.47402257  0.29093308  0.32072106  0.        ]","[[ 0.30188485  0.60200679  0.0981014   0.06984419]
 [-2.31970846  6.15808801  0.          0.        ]]",[-1.24664204 -0.73732805],-2.26621,-0.080155726702,[-0.43745482 -0.33854228],[-1.07711732 -0.38473487]
7,"[ 0.89205645  1.89676601  0.44303724  1.57639509  0.85456758  0.59924539
 -0.83934234  0.05340197  0.30361936  0.25319352  0.        ]","[[ 0.2162675   0.69466608  0.0981014   0.06984419]
 [-6.22905263  3.11794465  0.          0.        ]]",[ 0.16154493 -0.31031039],-2.26403,-0.0772845295234,[-0.43745482 -0.33854228],[-0.20502597  0.05488896]
8,"[ 0.91899778  1.85166286  0.25949164  1.710525    0.85456708  0.59924511
 -0.81159299 -0.1251849   0.36417905  0.11206638  0.        ]","[[ 0.09933887  0.74407408  0.0981014   0.06984419]
 [-5.46634593  1.82716228  0.          0.        ]]",[ 0.51111077 -0.84077931],-2.26451,-0.0777914810802,[-0.43745482 -0.33854228],[ 0.11165106  0.39954215]
9,"[ 0.92613453  1.8490567   0.11988924  1.71786955  0.85456658  0.59924484
 -0.73404901 -0.59089979  0.42202178 -0.02044942  0.        ]","[[ 0.01139647  0.74684429  0.0981014   0.06984419]
 [-3.33498074 -1.53891146  0.          0.        ]]",[ 0.83321255 -0.47984738],-2.31475,-0.0820505568397,[-0.43745482 -0.33854228],[ 0.21687716  1.01126862]
