timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.92652351  1.4969792   0.16960845 -0.616132    0.34649016  0.57221654
 -0.4723638  -0.33614472  1.21424386 -0.73882772  0.        ]","[[ 0.03270987  0.00717972  0.03984368  0.06625092]
 [-0.00089646 -0.00208256  0.          0.        ]]",[ 2.08205319  3.57488655],-5.42931,-0.179828938828,[-0.92151755 -0.80780345],[ 1.11197543  3.78809476]
1,"[ 0.92310846  1.49568689  0.22977881 -0.52285643  0.3464901   0.57221643
 -0.32062386  0.296976    1.20565107 -0.60273744  0.        ]","[[ 0.07236718  0.04685088  0.03984368  0.06625092]
 [ 3.95346835  3.95601184  0.          0.        ]]",[ 0.05230409  2.53795067],-5.35153,-0.175243852373,[-0.92151755 -0.80780345],[-0.11757165  2.89393616]
2,"[ 0.90831616  1.48065546  0.35105585 -0.24686382  0.34649004  0.57221631
 -0.3157408   0.91779852  1.15202113 -0.28801778  0.        ]","[[ 0.1527131   0.16491258  0.03984368  0.06625092]
 [ 4.08072014  7.8372221   0.          0.        ]]",[-0.76335743  1.98751004],-5.22479,-0.164340189736,[-0.92151755 -0.80780345],[-0.81703711  1.90522456]
3,"[ 0.89366038  1.41980927  0.42655778  0.1952572   0.34648998  0.57221619
 -0.43476522  1.52652619  1.0340278   0.02751032  0.        ]","[[  0.20320601   0.35983993   0.03984368   0.06625092]
 [  0.97892435  11.64282191   0.           0.        ]]",[-1.2522522   1.02181233],-5.07258,-0.151646483979,[-0.92151755 -0.80780345],[-0.93162239  0.91530633]
4,"[ 0.90005223  1.26552386  0.39625817  0.753023    0.34648992  0.57221608
 -0.58735384  2.12324279  0.87165828  0.23396707  0.        ]","[[  0.18288717   0.63012614   0.03984368   0.06625092]
 [ -2.99756031  15.37333898   0.           0.        ]]",[ 0.026225    0.06173824],-5.02953,-0.137820379309,[-0.92151755 -0.80780345],[-0.32585338  0.20685881]
5,"[ 0.91469161  1.00548364  0.30871469  1.26235823  0.34648986  0.57221596
 -0.58107909  2.11364667  0.67056955  0.34562979  0.        ]","[[  0.12457632   0.9369911    0.03984368   0.06625092]
 [ -2.83404249  15.31335771   0.           0.        ]]",[-0.61766687 -0.48882706],-4.83066,-0.120635342439,[-0.92151755 -0.80780345],[-0.2473011  -0.30344218]
6,"[ 0.92581585  0.70496145  0.18667058  1.57660359  0.3464898   0.57221584
 -0.67267362  1.75564202  0.48167454  0.35439569  0.        ]","[[  0.04394757   1.22080263   0.03984368   0.06625092]
 [ -5.2210124   13.07521693   0.           0.        ]]",[ 0.24245523 -0.56145153],-4.6517,-0.10265471329,[-0.92151755 -0.80780345],[ 0.46110606 -0.37209195]
7,"[ 0.92536567  0.42804476  0.0442735   1.70409988  0.34648974  0.57221573
 -0.63186724  1.35858248  0.33580278  0.29282426  0.        ]","[[ -0.04980298   1.45740103   0.03984368   0.06625092]
 [ -4.1575962   10.59291164   0.           0.        ]]",[-0.01722619 -0.43205429],-4.4981,-0.0863769092232,[-0.92151755 -0.80780345],[ 0.40323496 -0.43758053]
8,"[ 0.91295822  0.19630024 -0.08128946  1.71183345  0.34648968  0.57221561
 -0.6313112   1.05137897  0.21436095  0.21795605  0.        ]","[[-0.13280926  1.64998974  0.03984368  0.06625092]
 [-4.14310931  8.67236011  0.          0.        ]]",[ 0.53091216 -0.181852  ],-4.43063,-0.0718899560917,[-0.92151755 -0.80780345],[ 0.45226586 -0.48080522]
9,"[  8.96711691e-01   8.23261147e-04  -1.72662054e-01   1.64970657e+00
   3.46489625e-01   5.72215494e-01  -5.47525442e-01   9.08683469e-01
   9.63548626e-02   1.53483319e-01   0.00000000e+00]","[[-0.19376445  1.81448605  0.03984368  0.06625092]
 [-1.95964423  7.78026784  0.          0.        ]]",[-1.02250983 -0.83428116],-4.26793,-0.0581429722494,[-0.92151755 -0.80780345],[-0.09107399 -0.74388415]
10,"[ 0.86698963 -0.13815287 -0.28870438  1.56457596  0.34648957  0.57221538
 -0.69790823  0.35570072  0.03466675  0.06778569  0.        ]","[[-0.27227697  1.93540559  0.03984368  0.06625092]
 [-5.87864306  4.32316902  0.          0.        ]]",[ 1.26874375  0.20826076],-4.34346,-0.0491409563133,[-0.92151755 -0.80780345],[ 1.00631666 -0.17051822]
11,"[ 0.82855984 -0.24181809 -0.39963143  1.47627664  0.34648951  0.57221526
 -0.54155796  0.47384828 -0.00557168 -0.01282374  0.        ]","[[-0.34896958  2.02927951  0.03984368  0.06625092]
 [-1.80413815  5.06179618  0.          0.        ]]",[ 0.39225616  0.24686642],-4.26457,-0.0430374653665,[-0.92151755 -0.80780345],[-0.05176497 -0.61081427]
12,"[ 0.81695208 -0.35728703 -0.42828949  1.34919442  0.34648945  0.57221514
 -0.48060487  0.6141562  -0.10547455 -0.04946125  0.        ]","[[-0.36911529  2.13931626  0.03984368  0.06625092]
 [-0.21569549  5.93896412  0.          0.        ]]",[-1.00259059 -1.35402342],-4.16481,-0.032105312524,[-0.92151755 -0.80780345],[-0.75016171 -1.06205821]
13,"[ 0.78945769 -0.43434027 -0.49007269  1.24466686  0.34648939  0.57221503
 -0.63233514 -0.0379842  -0.15621944 -0.10179803  0.        ]","[[-0.41310152  2.21718982  0.03984368  0.06625092]
 [-4.16980824  1.86195934  0.          0.        ]]",[-0.0648633  -1.16202277],-4.20681,-0.026318851026,[-0.92151755 -0.80780345],[ 0.16024929 -0.32386237]
14,"[ 0.72803515 -0.43158629 -0.60620805  1.24870933  0.34648933  0.57221491
 -0.63901447 -0.67724828 -0.10129206 -0.16444014  0.        ]","[[-0.49824436  2.21433077  0.03984368  0.06625092]
 [-4.34387587 -2.13454647  0.          0.        ]]",[ 0.03903984  0.57529035],-4.22378,-0.032489595532,[-0.92151755 -0.80780345],[ 0.37012708  0.49180657]
15,"[ 0.65678891 -0.41273235 -0.71622263  1.27575147  0.34648927  0.57221479
 -0.62978744 -0.30613493 -0.03425046 -0.2308725   0.        ]","[[-0.58270917  2.19491814  0.03984368  0.06625092]
 [-4.10342181  0.18555261  0.          0.        ]]",[-0.22667514 -0.22219317],-4.2118,-0.0407215623079,[-0.92151755 -0.80780345],[ 0.51718485  0.25646025]
16,"[ 0.56988246 -0.40768235 -0.82717245  1.28280943  0.34648921  0.57221468
 -0.6611013  -0.44745616  0.01523898 -0.31012804  0.        ]","[[-0.67296532  2.18976477  0.03984368  0.06625092]
 [-4.91946852 -0.69794958  0.          0.        ]]",[ 0.72005747  1.10464924],-4.27971,-0.0480923369021,[-0.92151755 -0.80780345],[ 0.89454627  0.55544227]
17,"[ 0.49656683 -0.43287712 -0.90663099  1.24681543  0.34648915  0.57221456
 -0.54799361  0.18808521  0.01751037 -0.37022596  0.        ]","[[-0.74178055  2.21567035  0.03984368  0.06625092]
 [-1.97187235  3.27528073  0.          0.        ]]",[ 1.25849359 -0.50367873],-4.28153,-0.0507409848699,[-0.92151755 -0.80780345],[ 0.27176684 -0.23478329]
18,"[ 0.49731249 -0.47533129 -0.90587614  1.18154163  0.34648909  0.57221445
 -0.39458759 -0.14132058 -0.02969405 -0.3657027   0.        ]","[[-0.74110715  2.26051373  0.03984368  0.06625092]
 [ 2.02590343  1.21592635  0.          0.        ]]",[-0.34760561 -0.61035087],-4.21267,-0.0462391196141,[-0.92151755 -0.80780345],[-0.73428887 -0.14867753]
19,"[ 0.52601669 -0.47517261 -0.87603228  1.18179643  0.34648903  0.57221433
 -0.44892644 -0.53173608 -0.04041176 -0.34337025  0.        ]","[[-0.71479701  2.26034319  0.03984368  0.06625092]
 [ 0.60982517 -1.22484408  0.          0.        ]]",[-0.31375848 -0.4174923 ],-4.22475,-0.0442199339151,[-0.92151755 -0.80780345],[-0.46765304  0.27720439]
20,"[ 0.52560164 -0.43656442 -0.87647488  1.24137983  0.34648897  0.57221421
 -0.49704808 -0.7922725   0.00254909 -0.34592011  0.        ]","[[-0.71518298  2.21950399  0.03984368  0.06625092]
 [-0.64423214 -2.85364675  0.          0.        ]]",[-0.74762504  0.80381492],-4.23159,-0.048296611522,[-0.92151755 -0.80780345],[-0.07333136  0.75298816]
21,"[ 0.47885089 -0.41274626 -0.92426107  1.27572832  0.34648891  0.5722141
 -0.61012959 -0.27411427  0.04532426 -0.38766232  0.        ]","[[-0.75763494  2.19493288  0.03984368  0.06625092]
 [-3.59115087  0.38573438  0.          0.        ]]",[ 1.57703613  0.62317403],-4.33261,-0.0540775664875,[-0.92151755 -0.80780345],[ 0.74805868  0.39404693]
22,"[ 0.44289339 -0.4440553  -0.95839326  1.23020518  0.34648885  0.57221398
 -0.45550291  0.11932785  0.02337952 -0.41169649  0.        ]","[[-0.78902804  2.22732633  0.03984368  0.06625092]
 [ 0.4384331   2.84542514  0.          0.        ]]",[ 0.36800788 -0.66313025],-4.2493,-0.0532191173222,[-0.92151755 -0.80780345],[-0.15876547 -0.20559126]
23,"[ 0.46969134 -0.47236135 -0.93316013  1.18630386  0.34648879  0.57221386
 -0.39992912 -0.30969198 -0.0166533  -0.38715716  0.        ]","[[-0.7657285   2.25732433  0.03984368  0.06625092]
 [ 1.88668936  0.16331264  0.          0.        ]]",[ 0.70694079 -0.53657044],-4.27128,-0.0484511239962,[-0.92151755 -0.80780345],[-0.6485678   0.06011146]
24,"[ 0.54147794 -0.45537768 -0.85927953  1.21296745  0.34648873  0.57221375
 -0.29397178 -0.65007262 -0.02449396 -0.33174807  0.        ]","[[-0.70029003  2.23924012  0.03984368  0.06625092]
 [ 4.64794579 -1.96465258  0.          0.        ]]",[-1.87710979 -0.13225244],-4.17673,-0.0451724829208,[-0.92151755 -0.80780345],[-1.32713103  0.32845503]
25,"[ 0.59502369 -0.41289413 -0.79718157  1.27551808  0.34648867  0.57221363
 -0.44940572 -0.72759235 -0.00191748 -0.28749183  0.        ]","[[-0.64797253  2.19508442  0.03984368  0.06625092]
 [ 0.5973218  -2.44928524  0.          0.        ]]",[-0.66651429  1.20854822],-4.23073,-0.0456323232967,[-0.92151755 -0.80780345],[-0.41935295  0.63295662]
26,"[ 0.58038776 -0.4042899  -0.81482616  1.28750224  0.34648861  0.57221351
 -0.55111121 -0.08645706  0.01414225 -0.30097024  0.        ]","[[-0.66261894  2.1863143   0.03984368  0.06625092]
 [-2.05313458  1.5589122   0.          0.        ]]",[ 0.48796157  0.68292661],-4.25814,-0.0476604250171,[-0.92151755 -0.80780345],[ 0.24855471  0.08051318]
27,"[ 0.55863458 -0.46016662 -0.84009851  1.20554668  0.34648855  0.5722134
 -0.47543251  0.34113044 -0.03701231 -0.31762998  0.        ]","[[-0.68389425  2.24431314  0.03984368  0.06625092]
 [-0.08094384  4.23206893  0.          0.        ]]",[-0.09226186 -0.53756245],-4.20296,-0.0434072912824,[-0.92151755 -0.80780345],[-0.34663036 -0.59726208]
28,"[ 0.55316075 -0.51749483 -0.84628733  1.11040532  0.34648849  0.57221328
 -0.48938249 -0.0127405  -0.10018582 -0.32323579  0.        ]","[[-0.6891605   2.30675778  0.03984368  0.06625092]
 [-0.44448376  2.01976797  0.          0.        ]]",[-0.8982614  -0.50267789],-4.16994,-0.0378736836743,[-0.92151755 -0.80780345],[-0.4249118  -0.37841821]
29,"[ 0.50554405 -0.53522112 -0.89747472  1.07843774  0.34648844  0.57221316
 -0.6254971  -0.33750238 -0.10224506 -0.35846423  0.        ]","[[-0.73363991  2.32678239  0.03984368  0.06625092]
 [-3.99164415 -0.01055145  0.          0.        ]]",[-0.07500051  0.45468402],-4.20779,-0.0395224011646,[-0.92151755 -0.80780345],[ 0.39903259  0.06588197]
30,"[ 0.41149487 -0.55074671 -0.98651507  1.0493559   0.34648838  0.57221305
 -0.63386067 -0.0494979  -0.08962189 -0.42225234  0.        ]","[[-0.81565959  2.3446366   0.03984368  0.06625092]
 [-4.20960295  1.78997052  0.          0.        ]]",[ 1.03958253  0.12883625],-4.24953,-0.044262023676,[-0.92151755 -0.80780345],[ 0.54114854 -0.19342154]
31,"[ 0.35833664 -0.58501229 -1.03089084  0.98130998  0.34648832  0.57221293
 -0.47875291  0.02641952 -0.11731458 -0.45384015  0.        ]","[[-0.85929597  2.38519783  0.03984368  0.06625092]
 [-0.16748631  2.26458454  0.          0.        ]]",[-0.28812885 -0.19952305],-4.19749,-0.0442051943127,[-0.92151755 -0.80780345],[-0.39930582 -0.48499566]
32,"[ 0.33988814 -0.61494579 -1.04540982  0.91706918  0.34648826  0.57221282
 -0.52239565 -0.1071203  -0.15128368 -0.4632166   0.        ]","[[-0.87405689  2.42211319  0.03984368  0.06625092]
 [-1.30482155  1.42973179  0.          0.        ]]",[-0.1115406   0.13468348],-4.20324,-0.0425089121371,[-0.92151755 -0.80780345],[-0.22074586 -0.3996039 ]
