timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-1.43643868  1.27218747],[-1.88713363  1.85037431],-0.308178336129,-0.308178336129,"[ 0.95323219  1.70094557  0.14068966 -1.20088273 -0.49082723 -1.3132877
  0.27401524 -0.35131543  1.93767281  1.3847098   0.        ]","[[ 0.0602321  -0.08537408 -0.05718819 -0.15069312]
 [-0.00023206  0.00464533  0.          0.        ]]",[-0.22911954 -0.28745541]
1,[-1.26200771  1.18220448],[-2.25825775 -0.00356797],-0.306363217798,-0.306363217798,"[ 0.9556816   1.70422615  0.08024278 -1.09000836 -0.49082666 -1.31328436
 -0.10530295  0.24902785  1.93909641  1.34539859  0.        ]","[[ 0.02052154 -0.04553883 -0.05718819 -0.15069312]
 [-3.95764112  3.96567468  0.          0.        ]]",[-0.22911954 -0.28745541]
2,[-1.090065    1.32607055],[-1.08529359  1.39758381],-0.298209429769,-0.298209429769,"[ 0.94873369  1.70484673 -0.09938339 -0.8713788  -0.49082609 -1.31328103
 -0.47696782  0.23521472  1.93329571  1.18481013  0.        ]","[[-0.09753601  0.03286033 -0.05718819 -0.15069312]
 [-7.83520452  3.87453814  0.          0.        ]]",[-0.22911954 -0.28745541]
3,[-0.78020978  1.29965305],[-0.49041817  1.44939886],-0.282534230467,-0.282534230467,"[ 0.89109597  1.69148353 -0.39016558 -0.54804156 -0.49082552 -1.31327769
 -0.8414319   0.82393058  1.89170563  0.9096838   0.        ]","[[ -0.29239106   0.14932387  -0.05718819  -0.15069312]
 [-11.63764813   7.75885053   0.           0.        ]]",[-0.22911954 -0.28745541]
4,[-0.52528584  1.20216918],[-0.39647895  1.12860995],-0.262294668373,-0.262294668373,"[ 0.73657921  1.6321639  -0.73734366 -0.02570766 -0.49082496 -1.31327436
 -1.00547569  1.40084555  1.7921278   0.62206273  0.        ]","[[ -0.54231554   0.34269274  -0.05718819  -0.15069312]
 [-13.34912529  11.56531747   0.           0.        ]]",[-0.22911954 -0.28745541]
5,[-0.34737295  0.93828785],[-0.62143287  0.94758229],-0.239062494454,-0.239062494454,"[ 0.46735214  1.47696255 -1.06743353  0.63821843 -0.49082439 -1.31327102
 -1.13067203  1.96627224  1.63284659  0.39441487  0.        ]","[[ -0.82240307   0.61143101  -0.05718819  -0.15069312]
 [-14.65531519  15.2960222    0.           0.        ]]",[-0.22911954 -0.28745541]
6,[ 0.12863836  0.20712306],[ 1.38890457 -0.54525913],-0.211073170614,-0.211073170614,"[ 0.06913432  1.17579146 -1.33361216  1.30911126 -0.49082382 -1.31326769
 -1.33871952  2.4890172   1.40557001  0.24815894  0.        ]","[[ -1.13728667   0.95195895  -0.05718819  -0.15069312]
 [-16.82589718  18.74517642   0.           0.        ]]",[-0.22911954 -0.28745541]
7,[-0.16484261 -0.13227312],[-0.62746354  1.74378297],-0.18408241676,-0.18408241676,"[-0.35979395  0.77968897 -1.45962639  1.72582672 -0.49082325 -1.31326435
 -0.92755737  2.10524006  1.16401393  0.22640429  0.        ]","[[ -1.43076694   1.30145614  -0.05718819  -0.15069312]
 [-12.53628331  16.21309285   0.           0.        ]]",[-0.22911954 -0.28745541]
8,[ 0.45842049 -0.54799771],[ 0.56732522 -2.01740418],-0.160836737394,-0.160836737394,"[-0.77622551  0.32883682 -1.46105223  1.81473758 -0.49082268 -1.31326101
 -1.1419242   2.65663361  0.92852258  0.32093136  0.        ]","[[ -1.70393164   1.66222231  -0.05718819  -0.15069312]
 [-14.77278523  19.85131971   0.           0.        ]]",[-0.22911954 -0.28745541]
9,[ 0.40492329 -0.33830702],[ 1.04807075 -0.53087713],-0.142668286186,-0.142668286186,"[-1.17314698 -0.0987499  -1.35240123  1.55499918 -0.49082212 -1.31325768
 -0.89868684  1.99678454  0.69703309  0.48303856  0.        ]","[[ -1.97392671   2.0155662   -0.05718819  -0.15069312]
 [-12.2351195   15.49767154   0.           0.        ]]",[-0.22911954 -0.28745541]
10,[ 0.37796411 -0.02736789],[-1.2544761  -0.09813697],-0.136826847394,-0.136826847394,"[-1.44386134 -0.39775926 -1.20350839  1.11454721 -0.49082155 -1.31325434
 -0.49606559  1.63160073  0.53236796  0.67092845  0.        ]","[[ -2.17648518   2.30134365  -0.05718819  -0.15069312]
 [ -8.03460168  13.08820482   0.           0.        ]]",[-0.22911954 -0.28745541]
11,[ 0.75000703  0.20768718],[ 0.71192285 -1.5944059 ],-0.137657292148,-0.137657292148,"[-1.67501527 -0.60772604 -1.0075142   0.57724417 -0.49082098 -1.31325101
 -0.86030395  1.53339297  0.38913785  0.85990336  0.        ]","[[ -2.37530388   2.55660711  -0.05718819  -0.15069312]
 [-11.83469091  12.44025504   0.           0.        ]]",[-0.22911954 -0.28745541]
12,[ 0.52189422  0.4708752 ],[ 1.52047132  1.7065908 ],-0.142479766033,-0.142479766033,"[-1.86868142 -0.72825356 -0.76056187  0.06742125 -0.49082041 -1.31324767
 -0.56771493  0.89592837  0.27608347  1.02170098  0.        ]","[[-2.58137086  2.76321128 -0.05718819 -0.15069312]
 [-8.78213709  8.23422566  0.          0.        ]]",[-0.22911954 -0.28745541]
13,[ 0.64328384  0.63951653],[ 0.15630577  0.86236851],-0.154761789428,-0.154761789428,"[-1.96573067 -0.79808581 -0.58063483 -0.47571673 -0.49081985 -1.31324434
 -0.17154757  1.47134308  0.20505953  1.21241617  0.        ]","[[ -2.71554454   2.96598864  -0.05718819  -0.15069312]
 [ -4.64895453  12.03088312   0.           0.        ]]",[-0.22911954 -0.28745541]
14,[ 0.06402436  0.75118226],[ 0.22576867  0.84420944],-0.163274690165,-0.163274690165,"[-2.01478347 -0.81513338 -0.45935635 -0.79279566 -0.49081928 -1.313241
 -0.10345611 -0.25415151  0.16758226  1.32766614  0.        ]","[[-2.80139654  3.08052424 -0.05718819 -0.15069312]
 [-3.93856313  0.64592815  0.          0.        ]]",[-0.22911954 -0.28745541]
15,[-0.07892045  0.7996037 ],[ 0.02736563  2.32200365],-0.160737546157,-0.160737546157,"[-2.04653192 -0.81376594 -0.35909453 -0.74903891 -0.49081871 -1.31323767
 -0.0103118  -0.56614206  0.16980439  1.29864768  0.        ]","[[-2.87041814  3.06480045 -0.05718819 -0.15069312]
 [-2.96679746 -1.41261363  0.          0.        ]]",[-0.22911954 -0.28745541]
