timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
13,"[ 0.45592615  0.93692843 -1.09939623  1.703328    0.80914184 -0.72386592
  0.04600567  0.20848139  0.247688    0.31905884  0.        ]",[-0.14965838 -0.22702049],-0.0900323573482,-0.0900323573482,"[[-0.83763621  1.20984096  0.09403015 -0.08356501]
 [-2.45645428  3.76438059  0.          0.        ]]",[-0.20668079 -0.28624216],[-0.72913015 -0.1224957 ]
14,"[ 0.39335376  0.85803309 -1.15374451  1.76268346  0.80914046 -0.72386479
 -0.00491165  0.0631408   0.20777754  0.29564651  0.        ]",[-0.3611054   0.41561005],-0.0848617069388,-0.0848617069388,"[[-0.89221728  1.27536283  0.09403015 -0.08356501]
 [-2.9998518   2.79104626  0.          0.        ]]",[-0.20668079 -0.28624216],[-0.53039229 -0.01489522]
15,"[ 0.3043773   0.76979004 -1.22149147  1.81445222  0.80913908 -0.72386365
 -0.13328421  0.3006589   0.15720717  0.25101287  0.        ]",[-0.43924087 -1.28227143],-0.0774604113486,-0.0774604113486,"[[-0.96595998  1.3471433   0.09403015 -0.08356501]
 [-4.36986368  4.38168739  0.          0.        ]]",[-0.20668079 -0.28624216],[-0.26937842 -0.26192886]
16,"[ 0.17114725  0.71114685 -1.3052627   1.84072994  0.8091377  -0.72386251
 -0.28797994 -0.30351495  0.09920112  0.14141268  0.        ]",[ 0.43799044 -0.3766008 ],-0.0659433396946,-0.0659433396946,"[[-1.06992156  1.39418136  0.09403015 -0.08356501]
 [-6.02080038  0.33558703  0.          0.        ]]",[-0.20668079 -0.28624216],[ 0.41932064  0.37431473]
17,"[ 0.0330696   0.72155996 -1.37322188  1.8365156   0.80913632 -0.72386137
 -0.11437651 -0.52724865  0.04758829 -0.01437814  0.        ]",[ 0.22894333  0.17254299],-0.0543631842325,-0.0543631842325,"[[-1.17174879  1.38585974  0.09403015 -0.08356501]
 [-4.1680846  -1.16274067  0.          0.        ]]",[-0.20668079 -0.28624216],[ 0.51920426  0.52758425]
18,"[-0.07037169  0.74175034 -1.41317499  1.82778658  0.80913494 -0.72386024
 -0.0217671  -0.42183356  0.00239709 -0.13352963  0.        ]",[ 0.43799878  1.2248014 ],-0.0471712574986,-0.0471712574986,"[[-1.24519412  1.36968791  0.09403015 -0.08356501]
 [-3.17974692 -0.45678995  0.          0.        ]]",[-0.20668079 -0.28624216],[ 0.58459157  0.39168286]
19,"[-0.13591249  0.70339281 -1.4340368   1.84370714  0.80913356 -0.7238591
  0.14646015  0.17071354 -0.0337113  -0.16244684  0.        ]",[-0.42495291  1.23141725],-0.0429500956373,-0.0429500956373,"[[-1.29077597  1.40036653  0.09403015 -0.08356501]
 [-1.38440722  3.511436    0.          0.        ]]",[-0.20668079 -0.28624216],[ 0.20279258 -0.31110066]
20,"[-0.20043123  0.56538767 -1.45137288  1.87916994  0.80913217 -0.72385796
 -0.00862205  0.75163497 -0.07966412 -0.10492809  0.        ]",[-0.5840706  -0.71389297],-0.0380440501729,-0.0380440501729,"[[-1.33506986  1.50962877  0.09403015 -0.08356501]
 [-3.03945837  7.40180905  0.          0.        ]]",[-0.20668079 -0.28624216],[ 0.21332592 -0.93798703]
21,"[-0.32364281  0.41509037 -1.47604191  1.87984652  0.80913079 -0.72385682
 -0.21953838  0.30770345 -0.157018   -0.08405708  0.        ]",[ 0.6070052  -1.32327656],-0.0297295704654,-0.0297295704654,"[[-1.41844258  1.62783656  0.09403015 -0.08356501]
 [-5.29037662  4.42885368  0.          0.        ]]",[-0.20668079 -0.28624216],[ 0.68250388 -0.53529757]
22,"[-0.44434797  0.3542749  -1.48987505  1.8689259   0.80912941 -0.72385569
  0.01543154 -0.29671575 -0.22060262 -0.12692637  0.        ]",[-0.39189061  1.1997966 ],-0.0216519083546,-0.0216519083546,"[[-1.4990906   1.6758013   0.09403015 -0.08356501]
 [-2.7827614   0.38113017  0.          0.        ]]",[-0.20668079 -0.28624216],[ 0.59136087 -0.10370474]
23,"[-0.5507236   0.2946316  -1.49381443  1.85186905  0.80912803 -0.72385455
 -0.12480138  0.29344071 -0.27821683 -0.1539845   0.        ]",[ 2.13238581 -1.02370037],-0.0147882981,-0.0147882981,"[[-1.56976136  1.72307776  0.09403015 -0.08356501]
 [-4.27933656  4.33333411  0.          0.        ]]",[-0.20668079 -0.28624216],[ 0.75785905 -0.66679472]
24,"[-0.61852816  0.2369214  -1.49232535  1.82927228  0.80912665 -0.72385341
  0.25404732 -0.3107132  -0.31746608 -0.15193239  0.        ]",[ 1.92138065  0.19334171],-0.010279023474,-0.010279023474,"[[-1.61478264  1.76915     0.09403015 -0.08356501]
 [-0.23624271  0.28739477  0.          0.        ]]",[-0.20668079 -0.28624216],[ 0.32749534 -0.31204337]
25,"[-0.56577056  0.22027227 -1.49374377  1.82161361  0.80912527 -0.72385227
  0.62534678 -0.19732545 -0.29526844 -0.1021712   0.        ]",[ 0.5089677 -0.8544226],-0.0140373814146,-0.0140373814146,"[[-1.57975029  1.78251666  0.09403015 -0.08356501]
 [ 3.72628799  1.04673502  0.          0.        ]]",[-0.20668079 -0.28624216],[-0.37032762 -0.57287318]
26,"[-0.42430583  0.23673905 -1.48825144  1.82917516  0.80912389 -0.72385114
  0.80723483 -0.70565628 -0.23231389 -0.01527671  0.        ]",[-1.34007029 -0.16624394],-0.024878977403,-0.024878977403,"[[-1.48574834  1.76929581  0.09403015 -0.08356501]
 [ 5.66741732 -2.3574885   0.          0.        ]]",[-0.20668079 -0.28624216],[-0.81520832 -0.15260725]
27,"[-0.31588827  0.30351755 -1.47477871  1.8547786   0.80912251 -0.72385
  0.42586256 -0.79690689 -0.17512563  0.01281783  0.        ]",[-0.43905396 -0.86068012],-0.0319467453553,-0.0319467453553,"[[-1.41323598  1.71601439  0.09403015 -0.08356501]
 [ 1.59740823 -2.96858903  0.          0.        ]]",[-0.20668079 -0.28624216],[-0.25357938  0.15900567]
28,"[-0.29478207  0.4211796  -1.4712001   1.88052321  0.80912113 -0.72384886
  0.26012843 -1.29697551 -0.14338931 -0.06584059  0.        ]",[ 0.68936402  0.1669883 ],-0.0317596167943,-0.0317596167943,"[[-1.3990344   1.62304187  0.09403015 -0.08356501]
 [-0.17130607 -6.31749552  0.          0.        ]]",[-0.20668079 -0.28624216],[ 0.29005808  0.84558558]
29,"[-0.25926216  0.57180079 -1.46446845  1.87818889  0.80911975 -0.72384773
  0.51608309 -1.17963437 -0.10706889 -0.16058424  0.        ]",[-0.19345546  0.45421426],-0.034498540879,-0.034498540879,"[[-1.37505341  1.50457626  0.09403015 -0.08356501]
 [ 2.56025084 -5.53169892  0.          0.        ]]",[-0.20668079 -0.28624216],[-0.0203917   0.75586224]
30,"[-0.19599033  0.68742423 -1.45023198  1.84945466  0.80911837 -0.72384659
  0.43956384 -0.8946993  -0.06573133 -0.20289811  0.        ]",[-0.13993021  0.35068809],-0.0395379980075,-0.0395379980075,"[[-1.33204166  1.4130874   0.09403015 -0.08356501]
 [ 1.7436433  -3.62354169  0.          0.        ]]",[-0.20668079 -0.28624216],[ 0.0992251  0.6095041]
31,"[-0.15374192  0.75969262 -1.4390858   1.81929482  0.80911699 -0.72384545
  0.38441424 -0.67662053 -0.03955177 -0.22650771  0.        ]",[ 0.84907006  0.54422136],-0.0428715959381,-0.0428715959381,"[[-1.30307391  1.35526957  0.09403015 -0.08356501]
 [ 1.15509226 -2.16310726  0.          0.        ]]",[-0.20668079 -0.28624216],[ 0.16692835  0.47864527]
32,"[-0.07222047  0.78599915 -1.41374677  1.80591269  0.80911561 -0.72384431
  0.69706257 -0.3485638   0.00505721 -0.17303493  0.        ]",[ 0.07221416 -0.0163247 ],-0.0474392629725,-0.0474392629725,"[[-1.246495    1.33405021  0.09403015 -0.08356501]
 [ 4.49168035  0.03383616  0.          0.        ]]",[-0.20668079 -0.28624216],[-0.59401155  0.03273477]
33,"[ 0.05667996  0.78597293 -1.36276493  1.80591803  0.80911423 -0.72384318
  0.71551236 -0.35833537  0.06768148 -0.04406706  0.        ]",[-0.75845915  0.11694865],-0.0558694204765,-0.0558694204765,"[[-1.15468576  1.33407035  0.09403015 -0.08356501]
 [ 4.68858786 -0.0316053   0.          0.        ]]",[-0.20668079 -0.28624216],[-0.90619791  0.03333814]
34,"[ 0.14186276  0.78098936 -1.32110068  1.80854252  0.80911285 -0.72384204
  0.42557148 -0.28899849  0.10331892  0.05162325  0.        ]",[-2.16796403 -0.22429072],-0.0625818378076,-0.0625818378076,"[[-1.09195941  1.33809696  0.09403015 -0.08356501]
 [ 1.5943534   0.43273029  0.          0.        ]]",[-0.20668079 -0.28624216],[-0.6255095   0.08715755]
35,"[ 0.13096735  0.78140041 -1.32680338  1.80831846  0.80911147 -0.7238409
  0.05183094 -0.42276144  0.09897753  0.03929362  0.        ]",[ 1.46571767  0.46261061],-0.0616808420362,-0.0616808420362,"[[-1.10009063  1.33776385  0.09403015 -0.08356501]
 [-2.39418999 -0.46306086  0.          0.        ]]",[-0.20668079 -0.28624216],[ 0.07619822  0.3990711 ]
36,"[ 0.12059621  0.76999847 -1.33212607  1.8141671   0.80911009 -0.72383976
  0.42703546 -0.1480006   0.09264874  0.0374184   0.        ]",[-1.00987257 -0.01084164],-0.0609287725664,-0.0609287725664,"[[-1.10779945  1.34696414  0.09403015 -0.08356501]
 [ 1.60997892  1.37696311  0.          0.        ]]",[-0.20668079 -0.28624216],[-0.63963664 -0.06398813]
37,"[ 0.11002944  0.73660038 -1.33744473  1.82991915  0.80910871 -0.72383863
  0.05324483 -0.15835347  0.08210526  0.05373852  0.        ]",[ 0.93498149  0.78153873],-0.0603734638288,-0.0603734638288,"[[-1.11562328  1.37380785  0.09403015 -0.08356501]
 [-2.3790915   1.30763069  0.          0.        ]]",[-0.20668079 -0.28624216],[-0.026694    0.09314296]
38,"[ 0.09647435  0.66520292 -1.34411614  1.85675068  0.80910733 -0.72383749
  0.40430236  0.29975902  0.06182205  0.09745147  0.        ]",[-1.9581002  -0.47174661],-0.0600429470921,-0.0600429470921,"[[-1.12561616  1.43074153  0.09403015 -0.08356501]
 [ 1.36737465  4.37552554  0.          0.        ]]",[-0.20668079 -0.28624216],[-0.83595264 -0.59477836]
39,"[ 0.0792561   0.57931082 -1.352348    1.87695412  0.80910595 -0.72383635
  0.03098093  0.00801015  0.03466463  0.14792289  0.        ]",[-1.42339876  1.02930978],-0.0598299467207,-0.0598299467207,"[[-1.1382414   1.49864924  0.09403015 -0.08356501]
 [-2.61668139  2.42174046  0.          0.        ]]",[-0.20668079 -0.28624216],[-0.21046109 -0.20759998]
40,"[-0.04840713  0.46783196 -1.40533033  1.88391876  0.80910457 -0.72383521
 -0.33507773  0.59220553 -0.03760828  0.11067963  0.        ]",[ 0.88325526 -0.86410767],-0.0507396920505,-0.0507396920505,"[[-1.22977028  1.58633728  0.09403015 -0.08356501]
 [-6.52323004  6.33398413  0.          0.        ]]",[-0.20668079 -0.28624216],[ 0.33392054 -0.72565627]
41,"[-0.18403205  0.35220683 -1.44716691  1.86828497  0.80910319 -0.72383408
  0.00461863  0.06246266 -0.11479261  0.08130416  0.        ]",[-0.42296211 -0.26074886],-0.0416988293315,-0.0416988293315,"[[-1.32386242  1.67742256  0.09403015 -0.08356501]
 [-2.89802483  2.78640622  0.          0.        ]]",[-0.20668079 -0.28624216],[ 0.01414981 -0.45607311]
42,"[-0.29331247  0.29566735 -1.47087896  1.85206651  0.8091018  -0.72383294
 -0.14685857 -0.0999214  -0.16843121  0.03690733  0.        ]",[ 0.26504269 -0.13131558],-0.0340027890657,-0.0340027890657,"[[-1.39804216  1.72224004  0.09403015 -0.08356501]
 [-4.51457407  1.69895424  0.          0.        ]]",[-0.20668079 -0.28624216],[ 0.43170083 -0.27412206]
43,"[-0.41105047  0.26000353 -1.48696454  1.83888378  0.80910042 -0.7238318
 -0.04018733 -0.18261949 -0.22209713 -0.02454451  0.        ]",[ 0.30591306 -0.47629943],-0.0253051607779,-0.0253051607779,"[[-1.47691195  1.75066247  0.09403015 -0.08356501]
 [-3.37619221  1.14514207  0.          0.        ]]",[-0.20668079 -0.28624216],[ 0.44441575 -0.27419287]
44,"[-0.49327159  0.25530978 -1.4925422   1.83696972  0.80909904 -0.72383066
  0.07955121 -0.46765485 -0.2575245  -0.0806096   0.        ]",[ 1.10755959  0.33491242],-0.0189179192469,-0.0189179192469,"[[-1.53161495  1.75441342  0.09403015 -0.08356501]
 [-2.09835767 -0.76367884  0.          0.        ]]",[-0.20668079 -0.28624216],[ 0.46758819 -0.05526607]
45,"[-0.49604314  0.25758881 -1.49264537  1.83789195  0.80909766 -0.72382953
  0.45429818 -0.26745357 -0.25835965 -0.0845076   0.        ]",[-0.03221982  0.38420704],-0.0186641520208,-0.0186641520208,"[[-1.53345635  1.7525915   0.09403015 -0.08356501]
 [ 1.90089377  0.57702053  0.          0.        ]]",[-0.20668079 -0.28624216],[-0.18291613 -0.42336375]
46,"[-0.44135194  0.22427875 -1.48954316  1.82333657  0.80909628 -0.72382839
  0.43880751 -0.04198857 -0.24176365 -0.01755129  0.        ]",[-0.59381252  1.19297954],-0.0238664203565,-0.0238664203565,"[[-1.49709715  1.77928108  0.09403015 -0.08356501]
 [ 1.73558548  2.08690542  0.          0.        ]]",[-0.20668079 -0.28624216],[-0.32191086 -0.63734591]
47,"[-0.42515868  0.12436682 -1.48823049  1.76719266  0.8090949  -0.72382725
  0.21531818  0.54315271 -0.26067595  0.07575533  0.        ]",[ 0.07486428 -1.25416815],-0.0293890423956,-0.0293890423956,"[[-1.4863154   1.86033536  0.09403015 -0.08356501]
 [-0.64945391  6.0054574   0.          0.        ]]",[-0.20668079 -0.28624216],[-0.19770002 -1.12933028]
48,"[-0.43999921  0.02905385 -1.48943097  1.69525555  0.80909352 -0.72382612
  0.24433239 -0.06587631 -0.29554411  0.1426817   0.        ]",[-0.0774837  -0.47073246],-0.0335607506245,-0.0335607506245,"[[-1.49619749  1.93952342  0.09403015 -0.08356501]
 [-0.33981634  1.92694247  0.          0.        ]]",[-0.20668079 -0.28624216],[-0.23534808 -0.66924536]
49,"[-0.45473368  0.00605419 -1.4904742   1.67504262  0.80909214 -0.72382498
  0.21623954 -0.34989903 -0.30802393  0.15127077  0.        ]",[ 0.64773094  1.04217071],-0.0338749290665,-0.0338749290665,"[[-1.50600176  1.95897859  0.09403015 -0.08356501]
 [-0.63961561  0.02491286  0.          0.        ]]",[-0.20668079 -0.28624216],[-0.15977034 -0.42406023]
