timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
14,"[-1.97258764 -1.03890129  0.73487289 -0.82249821 -1.57273696 -0.62913842
  0.23850657  0.93240889  1.3145332   0.40732869  0.        ]",[-0.55754114  0.8436876 ],-0.187498433492,-0.187498433492,"[[ 2.6063836   2.98994547 -0.18071504 -0.07207468]
 [ 0.15952576  7.61797463  0.          0.        ]]",[-0.42978433 -0.46017089],[-0.20651016  0.50241482]
15,"[-1.95686153 -1.04950289  0.75862523 -1.00577904 -1.57273401 -0.62913795
 -0.01285209 -0.31114749  1.36206226  0.48491447  0.        ]",[ 0.73749175  0.78143885],-0.193927780539,-0.193927780539,"[[ 2.58739071  3.06084251 -0.18071504 -0.07207468]
 [-2.05142123  0.21648628  0.          0.        ]]",[-0.42978433 -0.46017089],[-0.52848697  0.77275896]
16,"[-1.94724893 -1.04795301  0.77265627 -0.97020173 -1.57273106 -0.62913748
  0.32372252 -0.52515064  1.34958211  0.46703264  0.        ]",[-0.98349245  0.88657075],-0.192291122701,-0.192291122701,"[[ 2.57606576  3.04712385 -0.18071504 -0.07207468]
 [ 0.90908403 -1.05723441  0.          0.        ]]",[-0.42978433 -0.46017089],[-0.92379034  0.72923517]
17,"[-1.92891171 -1.04536319  0.79849021 -0.92021787 -1.57272811 -0.629137
 -0.12101739 -0.48194956  1.33254963  0.44600593  0.        ]",[-0.54031908 -0.88257651],-0.190149928898,-0.190149928898,"[[ 2.55499782  3.02781902 -0.18071504 -0.07207468]
 [-3.00283804 -0.80010926  0.          0.        ]]",[-0.42978433 -0.46017089],[-0.4975673   0.68979812]
18,"[-1.85307436 -1.03624799  0.89428579 -0.78898824 -1.57272516 -0.62913653
 -0.35748542 -1.06645414  1.27915844  0.3991465   0.        ]",[-1.45258475 -0.24822324],-0.183932655697,-0.183932655697,"[[ 2.47407197  2.97691192 -0.18071504 -0.07207468]
 [-5.08280592 -4.27900795  0.          0.        ]]",[-0.42978433 -0.46017089],[-0.48390722  0.59191585]
19,"[-1.70237651 -1.01057895  1.04605458 -0.54833598 -1.57272221 -0.62913605
 -0.79616302 -1.21738847  1.16315916  0.34353314  0.        ]",[ 0.46041463  0.66988351],-0.171556730512,-0.171556730512,"[[ 2.33370105  2.8823184  -0.18071504 -0.07207468]
 [-8.94140577 -5.17735824  0.          0.        ]]",[-0.42978433 -0.46017089],[ 0.01659605  0.40527076]
20,"[-1.50594344 -0.9819028   1.19250848 -0.3594413  -1.57271926 -0.62913558
 -0.56877589 -0.7545155   1.04691667  0.34728759  0.        ]",[ 0.29165761  0.19473121],-0.160583331464,-0.160583331464,"[[ 2.17494064  2.80641258 -0.18071504 -0.07207468]
 [-6.94132006 -2.42240445  0.          0.        ]]",[-0.42978433 -0.46017089],[ 0.11345837  0.28317273]
21,"[-1.33373392 -0.96384656  1.28725832 -0.2612566  -1.57271631 -0.62913511
 -0.42186606 -0.61691191  0.97499578  0.38461737  0.        ]",[-0.7078332   0.03224945],-0.154781050239,-0.154781050239,"[[ 2.04907947  2.76618171 -0.18071504 -0.07207468]
 [-5.6491091  -1.60340938  0.          0.        ]]",[-0.42978433 -0.46017089],[ 0.16040668  0.27340868]
22,"[-1.12867539 -0.94887649  1.3684585  -0.18791311 -1.57271336 -0.62913463
 -0.72775183 -0.59015043  0.91581395  0.44736557  0.        ]",[ 0.41049633  0.29866649],-0.151121283114,-0.151121283114,"[[ 1.90910194  2.73571171 -0.18071504 -0.07207468]
 [-8.33967283 -1.44413131  0.          0.        ]]",[-0.42978433 -0.46017089],[ 0.61198759  0.32527435]
23,"[-0.89937004 -0.94018711  1.42516969 -0.14804196 -1.57271041 -0.62913416
 -0.52420712 -0.38666122  0.87929897  0.52672083  0.        ]",[-0.52247171  1.18868766],-0.150416631577,-0.150416631577,"[[ 1.7602719   2.71898076 -0.18071504 -0.07207468]
 [-6.54930571 -0.23299347  0.          0.        ]]",[-0.42978433 -0.46017089],[ 0.63230968  0.41230959]
24,"[-0.66084499 -0.95803766  1.45022314 -0.23204952 -1.57270746 -0.62913368
 -0.74462982  0.27935742  0.90728911  0.59098857  0.        ]",[ 1.7725456   1.77286532],-0.155235678081,-0.155235678081,"[[ 1.60983299  2.75409357 -0.18071504 -0.07207468]
 [-8.48813881  3.7310553   0.          0.        ]]",[-0.42978433 -0.46017089],[ 1.05948365  0.60489321]
25,"[-0.45601539 -1.00560498  1.44550617 -0.51162918 -1.57270451 -0.62913321
 -0.27540072  0.93222764  1.0209177   0.59391344  0.        ]",[-0.25399096  1.1674536 ],-0.165550520293,-0.165550520293,"[[ 1.48148062  2.86770191 -0.18071504 -0.07207468]
 [-4.36082431  7.61684927  0.          0.        ]]",[-0.42978433 -0.46017089],[ 0.76494253  0.8432802 ]
26,"[-0.30347249 -1.04527618  1.42617711 -0.91885121 -1.57270156 -0.62913273
 -0.37992698  0.53348463  1.15078324  0.56339287  0.        ]",[-0.71720419  1.16806282],-0.176408426702,-0.176408426702,"[[ 1.38504074  3.02729099 -0.18071504 -0.07207468]
 [-5.28023369  5.24359138  0.          0.        ]]",[-0.42978433 -0.46017089],[ 0.67244875  1.19545662]
27,"[-0.09781274 -1.04935386  1.37764763 -1.00241213 -1.57269861 -0.62913226
 -0.69090533 -0.41787815  1.21034853  0.55537461  0.        ]",[-0.1387806   2.23272043],-0.181670122971,-0.181670122971,"[[ 1.25199065  3.0595463  -0.18071504 -0.07207468]
 [-8.01558608 -0.41878018  0.          0.        ]]",[-0.42978433 -0.46017089],[ 0.76419401  1.36335075]
28,"[ 0.14346389 -1.04726704  1.28402788 -0.95626663 -1.57269566 -0.62913179
 -0.73533589 -0.51862966  1.18291835  0.59281921  0.        ]",[ 0.85106029  0.14682122],-0.18029435294,-0.18029435294,"[[ 1.0877576   3.04174705 -0.18071504 -0.07207468]
 [-8.40639995 -1.01844001  0.          0.        ]]",[-0.42978433 -0.46017089],[ 0.97416639  1.45780575]
29,"[ 0.3240517  -1.04468548  1.18282111 -0.90870433 -1.57269271 -0.62913131
 -0.33332803 -0.47449062  1.16415864  0.6319895   0.        ]",[ 0.01131404  2.80982717],-0.179851475265,-0.179851475265,"[[ 0.95510777  3.02336793 -0.18071504 -0.07207468]
 [-4.87036587 -0.75573311  0.          0.        ]]",[-0.42978433 -0.46017089],[ 0.9119252   1.52479827]
30,"[ 0.44479431 -1.0429868   1.0963865  -0.88112502 -1.57268976 -0.62913084
 -0.31727133 -0.40733736  1.15678694  0.66095537  0.        ]",[ 0.89631438  1.60360141],-0.180162485265,-0.180162485265,"[[ 0.8591175   3.01269279 -0.18071504 -0.07207468]
 [-4.72913387 -0.35604889  0.          0.        ]]",[-0.42978433 -0.46017089],[ 1.02824509  1.57769489]
31,"[ 0.513205   -1.04215505  1.03912593 -0.8684396  -1.57268682 -0.62913036
  0.09682916 -0.37436989  1.15508785  0.67757789  0.        ]",[-0.01525668  2.10185786],-0.180585158651,-0.180585158651,"[[ 0.80108021  3.00777792 -0.18071504 -0.07207468]
 [-1.08673495 -0.15983314  0.          0.        ]]",[-0.42978433 -0.46017089],[ 0.8355875   1.60482442]
32,"[ 0.53831071 -1.04177673  1.0163547  -0.86283201 -1.57268387 -0.62912989
  0.09240797 -0.35918902  1.15452793  0.68431202  0.        ]",[ 0.80132705  0.90265482],-0.180770836011,-0.180770836011,"[[ 0.77895534  3.00560445 -0.18071504 -0.07207468]
 [-1.12562303 -0.06948034  0.          0.        ]]",[-0.42978433 -0.46017089],[ 0.86512351  1.61712301]
33,"[ 0.52754819 -1.0415933   1.02623794 -0.86015389 -1.57268092 -0.62912942
  0.45564097 -0.35367253  1.1534352   0.68345244  0.        ]",[-0.0826465   2.07082325],-0.180642251982,-0.180642251982,"[[ 0.78849906  3.00456636 -0.18071504 -0.07207468]
 [ 2.06934775 -0.03664835  0.          0.        ]]",[-0.42978433 -0.46017089],[ 0.69309556  1.65389597]
34,"[ 0.48404992 -1.04151817  1.06434311 -0.85907261 -1.57267797 -0.62912894
  0.41378195 -0.34926999  1.1516534   0.67615673  0.        ]",[ 1.97122009  2.07793462],-0.180225915309,-0.180225915309,"[[ 0.82619189  3.00414738 -0.18071504 -0.07207468]
 [ 1.70116166 -0.01044645  0.          0.        ]]",[-0.42978433 -0.46017089],[ 0.66533482  1.61134756]
35,"[ 0.39497725 -1.04149652  1.13412569 -0.85877322 -1.57267502 -0.62912847
  0.86008087 -0.34797265  1.14936083  0.66102739  0.        ]",[ 2.23874137  0.79069345],-0.17949332946,-0.17949332946,"[[  8.99602070e-01   3.00403159e+00  -1.80715036e-01  -7.20746789e-02]
 [  5.62677460e+00  -2.72615204e-03   0.00000000e+00   0.00000000e+00]]",[-0.42978433 -0.46017089],[ 0.33330676  1.59678125]
36,"[ 0.19530178 -1.04145099  1.25799768 -0.85812651 -1.57267207 -0.62912799
  1.29754351 -0.35019113  1.14756484  0.62944136  0.        ]",[ 0.19952319  0.28568665],-0.17825583768,-0.17825583768,"[[ 1.05074478  3.00378111 -0.18071504 -0.07207468]
 [ 9.47467333 -0.01593145  0.          0.        ]]",[-0.42978433 -0.46017089],[-0.54087627  1.20366669]
37,"[-0.08916592 -1.04130468  1.37499394 -0.85602049 -1.57266912 -0.62912752
  1.36602812 -0.35564142  1.15065488  0.58896509  0.        ]",[-2.18755394  1.08621925],-0.177209291194,-0.177209291194,"[[  1.24628235   3.00296465  -0.18071504  -0.07207468]
 [ 10.07707663  -0.04837189   0.           0.        ]]",[-0.42978433 -0.46017089],[-0.99943089  0.93778759]
38,"[-0.33659885 -1.04128921  1.43152529 -0.85581285 -1.57266617 -0.62912704
  0.89321965 -0.34434172  1.15852602  0.55657699  0.        ]",[-0.49905192  0.93023466],-0.176912541406,-0.176912541406,"[[ 1.40609753  3.00288443 -0.18071504 -0.07207468]
 [ 5.91829987  0.01888065  0.          0.        ]]",[-0.42978433 -0.46017089],[-0.4820697   1.09477985]
39,"[-0.4910285  -1.04135217  1.44799692 -0.85674028 -1.57266322 -0.62912657
  0.65526188 -0.34493594  1.16591671  0.53759049  0.        ]",[-0.59276781  1.82975501],-0.177016486499,-0.177016486499,"[[ 1.50346325  3.00324443 -0.18071504 -0.07207468]
 [ 3.82524755  0.01534276  0.          0.        ]]",[-0.42978433 -0.46017089],[-0.43430853  1.02529585]
40,"[-0.57433061 -1.04140656  1.45114049 -0.8575455  -1.57266027 -0.6291261
  0.37983084 -0.345186    1.17062019  0.52778992  0.        ]",[ 1.13362541 -0.12380061],-0.177159432021,-0.177159432021,"[[ 1.55566081  3.00355703 -0.18071504 -0.07207468]
 [ 1.40258188  0.01385318  0.          0.        ]]",[-0.42978433 -0.46017089],[-0.25814879  1.02138877]
41,"[-0.68211494 -1.04056747  1.44930141 -0.84557816 -1.57265732 -0.62912562
  0.82679927 -0.42756582  1.17177318  0.51619643  0.        ]",[-0.80090145 -0.31028523],-0.176924168573,-0.176924168573,"[[ 1.62315848  2.99891468 -0.18071504 -0.07207468]
 [ 5.3340825  -0.47645773  0.          0.        ]]",[-0.42978433 -0.46017089],[-0.74854881  0.91183132]
42,"[-0.79951935 -1.03627156  1.43968024 -0.78958971 -1.57265437 -0.62912515
  0.45427916 -0.6324305   1.15531716  0.50386696  0.        ]",[-1.18145155  0.77261327],-0.175031261161,-0.175031261161,"[[ 1.69696442  2.97715167 -0.18071504 -0.07207468]
 [ 2.0574324  -1.69577636  0.          0.        ]]",[-0.42978433 -0.46017089],[-0.53055114  0.8833704 ]
43,"[ -8.01129511e-01  -1.03565552e+00   1.43949006e+00  -7.82178693e-01
  -1.57265142e+00  -6.29124674e-01  -4.64356816e-04  -1.12818222e-01
   1.15221623e+00   5.03809438e-01   0.00000000e+00]",[-0.13191168  1.57407445],-0.174740898908,-0.174740898908,"[[ 1.69798097  2.97426553 -0.18071504 -0.07207468]
 [-1.94244827  1.39685612  0.          0.        ]]",[-0.42978433 -0.46017089],[-0.07978693  0.87843174]
44,"[-0.73170905 -1.04491263  1.44620588 -0.91287864 -1.57264847 -0.6291242
 -0.05547073 -0.1237422   1.18567069  0.50988112  0.        ]",[-0.31630737  0.35280264],-0.178035504504,-0.178035504504,"[[ 1.6542786   3.02498709 -0.18071504 -0.07207468]
 [-2.42627913  1.33183833  0.          0.        ]]",[-0.42978433 -0.46017089],[-0.02496108  1.00971103]
45,"[-0.63503886 -1.04543035  1.45091345 -0.92195387 -1.57264552 -0.62912373
 -0.19239813 -0.41975275  1.20247108  0.51740817  0.        ]",[ 0.11708401  0.70341131],-0.179820249753,-0.179820249753,"[[ 1.59366863  3.02849662 -0.18071504 -0.07207468]
 [-3.63067913 -0.42995954  0.          0.        ]]",[-0.42978433 -0.46017089],[ 0.07782248  1.07192385]
46,"[-0.52765027 -1.04391506  1.44985442 -0.89619964 -1.57264258 -0.62912325
 -0.13152365 -0.42669158  1.18460342  0.52971641  0.        ]",[ 0.54072141  1.31647024],-0.178516879084,-0.178516879084,"[[ 1.52642729  3.01853462 -0.18071504 -0.07207468]
 [-3.09523446 -0.47125968  0.          0.        ]]",[-0.42978433 -0.46017089],[ 0.11666861  1.09345901]
47,"[-0.46419142 -1.04272226  1.44611334 -0.87732537 -1.57263963 -0.62912278
  0.11883861 -0.39238095  1.17320069  0.53850348  0.        ]",[-0.44434197  1.72173019],-0.177720558944,-0.177720558944,"[[ 1.48661758  3.01122619 -0.18071504 -0.07207468]
 [-0.89307603 -0.26705121  0.          0.        ]]",[-0.42978433 -0.46017089],[ 0.02045682  1.10338485]
48,"[-0.40803987 -1.04206177  1.44085798 -0.86732821 -1.57263668 -0.6291223
 -0.07916232 -0.36982913  1.16635216  0.54621092  0.        ]",[ 1.14734776 -0.65519359],-0.177319458649,-0.177319458649,"[[ 1.4512821   3.00735246 -0.18071504 -0.07207468]
 [-2.63466909 -0.1328288   0.          0.        ]]",[-0.42978433 -0.46017089],[ 0.20317504  1.12618506]
49,"[-0.38831427 -1.03658771  1.43857326 -0.7935469  -1.57263373 -0.62912183
  0.37688463 -0.80524258  1.13503791  0.55904627  0.        ]",[ 0.95012667  1.50486385],-0.174824834561,-0.174824834561,"[[ 1.43883575  2.97869458 -0.18071504 -0.07207468]
 [ 1.37666562 -2.72432311  0.          0.        ]]",[-0.42978433 -0.46017089],[-0.14603034  1.09786928]
