timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
0,"[ 1.01620419  1.46948344 -0.07195356 -1.51372334  1.18533913 -1.35571208
  0.20307108 -0.34386445  0.27666139  1.51704646  0.        ]",[-3.90554756  0.76670591],-0.156383138104,-0.156383138104,"[[-0.03854434 -0.08388771  0.13554609 -0.15529161]
 [ 0.00088354  0.00196862  0.          0.        ]]",[-0.53276485 -0.53832185],[-2.95486474  0.70818394]
1,"[ 1.01256028  1.4722139  -0.12967582 -1.43463938  1.18533781 -1.3557103
 -0.27016699  0.18400846  0.27294307  1.45404199  0.        ]",[-1.9079292   0.12765145],-0.151850452258,-0.151850452258,"[[-0.07822921 -0.05337373  0.13554609 -0.15529161]
 [-3.95619029  3.03930251  0.          0.        ]]",[-0.53276485 -0.53832185],[-2.45540071  0.12289631]
2,"[ 0.9871693   1.47397904 -0.29994194 -1.26514404  1.18533649 -1.35570852
 -0.73392412  0.26165662  0.24678822  1.23283491  0.        ]",[-1.07138197  0.62708372],-0.135515334713,-0.135515334713,"[[-0.19626012  0.01189508  0.13554609 -0.15529161]
 [-7.833989    3.48608356  0.          0.        ]]",[-0.53276485 -0.53832185],[-2.0863986  -0.21212041]
3,"[ 0.89858558  1.46675993 -0.57123744 -1.02156802  1.18533517 -1.35570674
 -1.18860159  0.68144462  0.16178795  0.85931501  0.        ]",[-0.62254835 -0.38141668],-0.106468550998,-0.106468550998,"[[ -0.39108527   0.10585163   0.13554609  -0.15529161]
 [-11.6358723    5.90150662   0.           0.        ]]",[-0.53276485 -0.53832185],[-0.77309716 -0.79474032]
4,"[ 0.70017619  1.44603646 -0.89320085 -0.76068075  1.18533385 -1.35570495
 -1.45553502  0.39879364 -0.03055795  0.37840407  0.        ]",[ 1.37462256  0.27420325],-0.0653012067519,-0.0653012067519,"[[ -0.64619723   0.20756434   0.13554609  -0.15529161]
 [-13.86790499   4.27516127   0.           0.        ]]",[-0.53276485 -0.53832185],[ 1.20216966 -0.40565383]
5,"[ 0.44517343  1.41453792 -1.13987942 -0.52064311  1.18533253 -1.35570317
 -0.94968463  0.57247254 -0.27559358 -0.00669781  0.        ]",[ 1.582349   -0.29271513],-0.0270923108755,-0.0270923108755,"[[-0.88111697  0.30309402  0.13554609 -0.15529161]
 [-9.63814467  5.2744946   0.          0.        ]]",[-0.53276485 -0.53832185],[ 1.95272338 -0.27528322]
6,"[ 0.25100671  1.37305454 -1.26666892 -0.29422377  1.18533121 -1.35570139
 -0.4537292   0.35260519 -0.44126935 -0.18416397  0.        ]",[ 1.71601012 -0.21905024],-0.005853917795,-0.005853917795,"[[-1.03227167  0.3958906   0.13554609 -0.15529161]
 [-5.49111834  4.00940097  0.          0.        ]]",[-0.53276485 -0.53832185],[ 1.79815447 -0.08221936]
7,"[ 0.1559197   1.33448293 -1.31523826 -0.12746459  1.18532989 -1.35569961
  0.03241374  0.18780462 -0.50273407 -0.22466427  0.        ]",[ 1.19384294 -0.71641296],-0.00194308930062,-0.00194308930062,"[[-1.10130905  0.46656439  0.13554609 -0.15529161]
 [-1.42614029  3.06115591  0.          0.        ]]",[-0.53276485 -0.53832185],[ 0.59959185 -0.17976344]
8,"[ 0.17195557  1.31500277 -1.3075944  -0.05351161  1.18532857 -1.35569782
  0.50903292 -0.31598488 -0.46361379 -0.16816546  0.        ]",[-1.3421903   0.40151247],-0.00571060227944,-0.00571060227944,"[[-1.08984571  0.49870332  0.13554609 -0.15529161]
 [ 2.55920346  0.16240316  0.          0.        ]]",[-0.53276485 -0.53832185],[-0.97624874  0.24839836]
9,"[ 0.1872226   1.30280997 -1.30011512 -0.00998078  1.18532725 -1.35569604
  0.0297893  -0.03998898 -0.43482028 -0.12627277  0.        ]",[ 0.6946798  -0.12482795],-0.00988833898375,-0.00988833898375,"[[-1.07886791  0.51788486  0.13554609 -0.15529161]
 [-1.44808106  1.75045377  0.          0.        ]]",[-0.53276485 -0.53832185],[ 0.28017786 -0.05401558]
10,"[ 0.18569882  1.28311539 -1.30086872  0.05646421  1.18532592 -1.35569426
  0.36190785 -0.13208616 -0.41893345 -0.09284382  0.        ]",[-0.74362584 -0.00289226],-0.0129344996144,-0.0129344996144,"[[-1.07996639  0.54757705  0.13554609 -0.15529161]
 [ 1.32899024  1.22053638  0.          0.        ]]",[-0.53276485 -0.53832185],[-0.81142092 -0.12794963]
11,"[ 0.18125416  1.26643176 -1.30305871  0.10944238  1.1853246  -1.35569247
  0.00693594 -0.13809333 -0.40997838 -0.06944473  0.        ]",[-0.00444231 -0.14351704],-0.014964645255,-0.014964645255,"[[-1.08316698  0.57164103  0.13554609 -0.15529161]
 [-1.63917083  1.18597143  0.          0.        ]]",[-0.53276485 -0.53832185],[ 0.1685361  -0.08204025]
12,"[ 0.1355153   1.25369385 -1.32464575  0.14806945  1.18532328 -1.35569069
  0.00873617 -0.24093847 -0.44847993 -0.10630112  0.        ]",[-1.53178424 -1.24027278],-0.0107880844333,-0.0107880844333,"[[-1.11579936  0.58942314  0.13554609 -0.15529161]
 [-1.62411788  0.59421173  0.          0.        ]]",[-0.53276485 -0.53832185],[ 0.36962882  0.03651114]
13,"[ 0.03229841  1.27355425 -1.36722948  0.08715901  1.18532196 -1.35568891
 -0.46038023 -0.93090726 -0.57825616 -0.26024083  0.        ]",[ 2.79152185  1.23454873],-0.00922787416537,-0.00922787416537,"[[-1.18763854  0.56147516  0.13554609 -0.15529161]
 [-5.54671707 -3.37579201  0.          0.        ]]",[-0.53276485 -0.53832185],[ 2.69134831  1.28831196]
14,"[-0.0714301   1.29200918 -1.40208755  0.02699202  1.18532064 -1.35568713
  0.02569977 -0.23138984 -0.71577839 -0.39681333  0.        ]",[ 2.95066612 -0.32794992],-0.025657258051,-0.025657258051,"[[-1.25779294  0.53434272  0.13554609 -0.15529161]
 [-1.48227734  0.64914784  0.          0.        ]]",[-0.53276485 -0.53832185],[ 1.62557065  0.29918066]
15,"[-0.05597012  1.29213333 -1.39736953  0.02656922  1.18531932 -1.35568534
  0.5023876  -0.45955328 -0.69797457 -0.38199371  0.        ]",[-0.57868923  0.90349765],-0.0235862697808,-0.0235862697808,"[[-1.24744668  0.53415363  0.13554609 -0.15529161]
 [ 2.50362865 -0.66367847  0.          0.        ]]",[-0.53276485 -0.53832185],[ 0.0124864   0.44893053]
16,"[-0.01648289  1.27670929 -1.38456854  0.07711504  1.185318   -1.35568356
  0.22251962  0.16462543 -0.63624889 -0.31758039  0.        ]",[ 0.33643488  0.84653903],-0.0159801346094,-0.0159801346094,"[[-1.22085372  0.55691425  0.13554609 -0.15529161]
 [ 0.16346833  2.92776956  0.          0.        ]]",[-0.53276485 -0.53832185],[ 0.49175385 -0.40020603]
17,"[ 0.00794511  1.20891978 -1.37609631  0.27308401  1.18531668 -1.35568178
  0.38118223  0.73702435 -0.54967436 -0.18637655  0.        ]",[-1.64370761 -0.94547634],-0.00737861763499,-0.00737861763499,"[[-1.2042737   0.64851452  0.13554609 -0.15529161]
 [ 1.49015236  6.22128415  0.          0.        ]]",[-0.53276485 -0.53832185],[-0.42922422 -1.34084129]
18,"[-0.00702542  1.13763404 -1.38133617  0.4444351   1.18531536 -1.35567999
 -0.09532703  0.0652115  -0.51693027 -0.09928272  0.        ]",[ 0.92308984 -0.36726716],-0.0111923149651,-0.0111923149651,"[[-1.21444683  0.73415626  0.13554609 -0.15529161]
 [-2.4942537   2.35575829  0.          0.        ]]",[-0.53276485 -0.53832185],[ 0.65750885 -0.69021356]
19,"[-0.02585759  1.10910405 -1.38770066  0.50533314  1.18531404 -1.35567821
  0.34739545 -0.19584557 -0.51940867 -0.08086294  0.        ]",[-0.95874393  0.33991963],-0.0126531691956,-0.0126531691956,"[[-1.22718978  0.76620038  0.13554609 -0.15529161]
 [ 1.20763849  0.85366914  0.          0.        ]]",[-0.53276485 -0.53832185],[-0.58837187 -0.54241008]
20,"[-0.04686836  1.08112513 -1.39450653  0.56143529  1.18531272 -1.35567643
 -0.10914987  0.03535145 -0.52508652 -0.06631659  0.        ]",[ 0.94742539 -0.8936072 ],-0.0139044159049,-0.0139044159049,"[[-1.24133876  0.79662097  0.13554609 -0.15529161]
 [-2.60983279  2.18394637  0.          0.        ]]",[-0.53276485 -0.53832185],[ 0.63719046 -0.79059207]
21,"[-0.06784549  1.07387756 -1.40099542  0.57542195  1.18531139 -1.35567465
  0.34544616 -0.58732166 -0.54204662 -0.07996978  0.        ]",[-0.05046815  0.383833  ],-0.0134619046469,-0.0134619046469,"[[-1.25539712  0.80435263  0.13554609 -0.15529161]
 [ 1.19133854 -1.39883296  0.          0.        ]]",[-0.53276485 -0.53832185],[-0.4780736  -0.08978516]
22,"[-0.03568313  1.08551776 -1.39091706  0.55284557  1.18531007 -1.35567286
  0.31868803 -0.31835737 -0.51637762 -0.05967547  0.        ]",[-0.87264864 -0.37595949],-0.0142030621241,-0.0142030621241,"[[-1.23381523  0.79190337  0.13554609 -0.15529161]
 [ 0.96759802  0.14874996  0.          0.        ]]",[-0.53276485 -0.53832185],[-0.55012345 -0.43210071]
23,"[-0.05872175  1.09658428 -1.39820583  0.53085085  1.18530875 -1.35567108
 -0.09644404 -0.57739521 -0.54526777 -0.10043862  0.        ]",[ 0.24613758  0.4312906 ],-0.0121572675009,-0.0121572675009,"[[-1.24929075  0.77992405  0.13554609 -0.15529161]
 [-2.50358575 -1.34171994  0.          0.        ]]",[-0.53276485 -0.53832185],[ 0.94210672  0.10755917]
24,"[-0.11852092  1.10520833 -1.41543346  0.51333888  1.18530743 -1.3556693
  0.0258739  -0.27604082 -0.61124034 -0.17608217  0.        ]",[ 0.48261638 -0.98288545],-0.0130886780253,-0.0130886780253,"[[-1.28910059  0.77048691  0.13554609 -0.15529161]
 [-1.48080794  0.39223009  0.          0.        ]]",[-0.53276485 -0.53832185],[ 0.7817384  -0.31560504]
25,"[-0.13388469  1.13320164 -1.41947123  0.45413685  1.18530611 -1.35566752
  0.25788397 -0.95388515 -0.64557525 -0.22925889  0.        ]",[ 1.11985295 -0.36084529],-0.0155382488219,-0.0155382488219,"[[-1.29925232  0.73919927  0.13554609 -0.15529161]
 [ 0.45917515 -3.50799412  0.          0.        ]]",[-0.53276485 -0.53832185],[ 0.5098772   0.67030489]
26,"[-0.06046807  1.20346371 -1.39873769  0.2872733   1.18530479 -1.35566573
  0.72999814 -1.1903682  -0.6190572  -0.25220465  0.        ]",[-1.37874244  1.88226318],-0.0130315698887,-0.0130315698887,"[[-1.25046063  0.65538719  0.13554609 -0.15529161]
 [ 4.40682107 -4.8686914   0.          0.        ]]",[-0.53276485 -0.53832185],[-1.00697851  1.10093641]
27,"[ 0.00995242  1.24687684 -1.3753624   0.1680844   1.18530347 -1.35566395
  0.24626486 -0.48521237 -0.57853384 -0.24231173  0.        ]",[ 0.10928794 -0.43519476],-0.00906780728553,-0.00906780728553,"[[-1.20290702  0.59872214  0.13554609 -0.15529161]
 [ 0.36202667 -0.81132652  0.          0.        ]]",[-0.53276485 -0.53832185],[ 0.31628224  0.32500526]
28,"[ 0.02681488  1.27082084 -1.36923752  0.09570027  1.18530215 -1.35566217
  0.29718811 -0.78193102 -0.58180538 -0.26190212  0.        ]",[ 1.55383055  0.72895685],-0.00959111916473,-0.00959111916473,"[[-1.19139428  0.56536592  0.13554609 -0.15529161]
 [ 0.78782882 -2.51860622  0.          0.        ]]",[-0.53276485 -0.53832185],[ 0.27432218  0.81824702]
29,"[ 0.10667142  1.28521699 -1.33734981  0.04949418  1.18530083 -1.35566039
  0.76832837 -0.27187121 -0.50691778 -0.194777    0.        ]",[-0.84174642  0.90202433],-0.00387696395368,-0.00387696395368,"[[-1.13611154  0.54443974  0.13554609 -0.15529161]
 [ 4.72732741  0.41620306  0.          0.        ]]",[-0.53276485 -0.53832185],[-1.63603008  0.06031641]
30,"[ 0.19129895  1.25431854 -1.29804777  0.14613308  1.18529951 -1.3556586
  0.3587422   0.3476433  -0.39020875 -0.03552621  0.        ]",[-1.48056117 -0.79645464],-0.0182286821966,-0.0182286821966,"[[-1.07592714  0.58852856  0.13554609 -0.15529161]
 [ 1.30252743  3.98079916  0.          0.        ]]",[-0.53276485 -0.53832185],[-0.96505588 -0.78156722]
31,"[ 0.17199677  1.2189035  -1.30753388  0.2464754   1.18529819 -1.35565682
 -0.11734112 -0.21390465 -0.38569015 -0.00228276  0.        ]",[-0.41652206 -0.52362438],-0.020733122893,-0.020733122893,"[[-1.08981711  0.63572634  0.13554609 -0.15529161]
 [-2.67829657  0.74973586  0.          0.        ]]",[-0.53276485 -0.53832185],[ 0.32778952 -0.1416164 ]
32,"[ 0.07329574  1.2234982  -1.35126215  0.23400735  1.18529686 -1.35565504
 -0.30799114 -0.57673294 -0.49125282 -0.13340855  0.        ]",[ 1.59577854  0.31917176],-0.00809095081641,-0.00809095081641,"[[-1.1593776   0.62977493  0.13554609 -0.15529161]
 [-4.27243849 -1.33792482  0.          0.        ]]",[-0.53276485 -0.53832185],[ 1.59901083  0.51467848]
33,"[ 0.00792263  1.23403046 -1.37607482  0.20483159  1.18529554 -1.35565326
  0.17520252 -0.35273357 -0.56978285 -0.22466602  0.        ]",[ 0.39615747 -0.11570134],-0.00825577607999,-0.00825577607999,"[[-1.20428902  0.61594785  0.13554609 -0.15529161]
 [-0.23216389 -0.04906806  0.          0.        ]]",[-0.53276485 -0.53832185],[ 0.43196335  0.12501696]
34,"[ 0.02423362  1.23821761 -1.37017763  0.19298934  1.18529422 -1.35565147
  0.36320766 -0.43228136 -0.55553172 -0.21303227  0.        ]",[-1.10360782  0.41707937],-0.00706463516078,-0.00706463516078,"[[-1.19315969  0.61037415  0.13554609 -0.15529161]
 [ 1.33986145 -0.50677497  0.          0.        ]]",[-0.53276485 -0.53832185],[-0.21356466  0.16791366]
