timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.176611945905,[-2.93441266  0.13259214],-0.176611945905,[-2.2892704  -0.17375222],"[[ 0.05861601  0.04099415  0.18075864 -0.15749601]
 [-0.00257351 -0.00257096  0.          0.        ]]","[ 0.99491454  1.93789418  0.14641726 -0.71309188  1.57129536 -1.34806637
  0.3003628  -0.36355763 -0.10103488  1.42075499  0.        ]",[-0.15491129 -0.24353556]
1,-0.169046569253,[-1.08048086  1.85092014],-0.169046569253,[-2.08697367 -0.14111516],"[[ 0.01887249  0.04622628  0.18075864 -0.15749601]
 [-3.9586063   0.52402265  0.          0.        ]]","[ 0.99713254  1.93758257  0.08535353 -0.69713483  1.57128752 -1.3480609
 -0.03679222 -0.28795197 -0.09732143  1.3524221   0.        ]",[-0.15491129 -0.24353556]
2,-0.150055459931,[-1.65412478  0.02830446],-0.150055459931,[-1.68810272 -0.34680182],"[[-0.09922     0.09634553  0.18075864 -0.15749601]
 [-7.83772582  4.47472707  0.          0.        ]]","[ 0.99029091  1.93290069 -0.09598513 -0.54455198  1.57127967 -1.34805544
 -0.36739219  0.27926723 -0.09924283  1.18257989  0.        ]",[-0.15491129 -0.24353556]
3,-0.119156828746,[-1.61088349 -0.64302377],-0.119156828746,[-0.88570482 -0.27063805],"[[ -0.29411017   0.18608999   0.18075864  -0.15749601]
 [-11.63864701   4.49961529   0.           0.        ]]","[ 0.93543396  1.91637173 -0.38942566 -0.2734291   1.57127183 -1.34804997
 -0.69132719  0.28284011 -0.13463591  0.91261769  0.        ]",[-0.15491129 -0.24353556]
4,-0.070479109958,[-0.57505117  0.10808662],-0.070479109958,[ 0.51374191  0.17250469],"[[ -0.56425482   0.24965537   0.18075864  -0.15749601]
 [-15.36342253   1.86567026   0.           0.        ]]","[ 0.77374086  1.89839083 -0.76600428 -0.08401746  1.57126399 -1.34804451
 -1.0087714  -0.09532758 -0.26182432  0.50123161  0.        ]",[-0.15491129 -0.24353556]
5,-0.0323390471892,[ 0.74664026  1.10338966],-0.0323390471892,[ 1.76280928  0.33489674],"[[ -0.8913009    0.29089687   0.18075864  -0.15749601]
 [-17.3346285    2.2571512    0.           0.        ]]","[ 0.46126356  1.883977   -1.13982191  0.03729175  1.57125614 -1.34803904
 -1.17676505 -0.03912069 -0.5446534   0.03911412  0.        ]",[-0.15491129 -0.24353556]
6,-0.0727430170663,[ 1.18201618  0.42768233],-0.0727430170663,[ 1.91057634 -0.0428569 ],"[[ -1.20493436   0.37530335   0.18075864  -0.15749601]
 [-14.03969417   6.17047167   0.           0.        ]]","[ 0.07079316  1.84787785 -1.37958385  0.28070459  1.5712483  -1.34803358
 -0.89594933  0.52273371 -0.89174714 -0.26584029  0.        ]",[-0.15491129 -0.24353556]
7,-0.106430531845,[ 2.29348339  0.76905896],-0.106430531845,[ 1.73084402 -0.37458044],"[[-1.44325793  0.51445945  0.18075864 -0.15749601]
 [-9.80673015  7.73994065  0.          0.        ]]","[-0.26184548  1.76960222 -1.4688596   0.66381695  1.57124046 -1.34802811
 -0.53519052  0.74806893 -1.14235508 -0.37831648  0.        ]",[-0.15491129 -0.24353556]
8,-0.118542145277,[ 0.59828507 -1.38787765],-0.118542145277,[ 1.26750445 -0.80486238],"[[ -1.59776485   0.69825744   0.18075864  -0.15749601]
 [ -5.65770238  10.63026556   0.           0.        ]]","[-0.48425433  1.63278789 -1.48078284  1.1241854   1.57123262 -1.34802265
 -0.1815856   1.16304437 -1.24484446 -0.36781807  0.        ]",[-0.15491129 -0.24353556]
9,-0.119032184236,[ 0.6954645  -0.71182637],-0.119032184236,[ 1.10708833 -0.77562952],"[[-1.68603325  0.86901444  0.18075864 -0.15749601]
 [-3.17739481  6.45935831  0.          0.        ]]","[-0.61123835  1.47532469 -1.47113663  1.49294444  1.57122477 -1.34801718
  0.02980112  0.56420418 -1.26024583 -0.30999131  0.        ]",[-0.15491129 -0.24353556]
