timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.192212459578,[ 0.51353673  1.87566497],-0.192212459578,[ 0.02720717  2.06117296],"[[-0.08880273  0.01331009  0.01743145 -0.02877978]
 [ 0.00086197 -0.00404963  0.          0.        ]]","[ 0.94958678  1.73043589 -0.09147668 -0.92348957  0.16183154 -0.24395393
  0.27486419 -0.35565178  1.24836268 -0.04828701  0.        ]",[-0.22213104 -0.27885711]
1,-0.193383237075,[-0.61320805  1.31931738],-0.193383237075,[-0.49745601  1.53820503],"[[-0.06841857  0.05294981  0.01743145 -0.02877978]
 [ 2.03080197  3.95483053  0.          0.        ]]","[ 0.9520191   1.72876597 -0.06043715 -0.81196999  0.16183138 -0.24395367
  0.46799607  0.24247201  1.25238441  0.03599571  0.        ]",[-0.22213104 -0.27885711]
2,-0.195109159903,[ 0.02178048  1.89965834],-0.195109159903,[-0.51209193  1.22424364],"[[-0.05255907  0.17099828  0.01743145 -0.02877978]
 [-0.43662694  7.83707373  0.          0.        ]]","[ 0.95347517  1.71205983 -0.03625676 -0.48193276  0.16183122 -0.24395342
  0.23323966  0.82901658  1.24659595  0.19517632  0.        ]",[-0.22213104 -0.27885711]
3,-0.195437894814,[-1.25538724  0.62257219],-0.195437894814,[-0.66317767  0.9023717 ],"[[ -0.0603543    0.36591048   0.01743145  -0.02877978]
 [ -0.34316863  11.64146748   0.           0.        ]]","[ 0.95280453  1.64666875 -0.04814471  0.04626067  0.16183105 -0.24395316
  0.24213123  1.40379679  1.2083822   0.38393191  0.        ]",[-0.22213104 -0.27885711]
4,-0.191881378145,[-0.14919292  1.2282555 ],-0.191881378145,[-0.41262525  0.84123361],"[[ -0.10684796   0.62117531   0.01743145  -0.02877978]
 [ -4.29306862  13.87753352   0.           0.        ]]","[ 0.94689966  1.49389174 -0.11890799  0.67736607  0.16183089 -0.24395291
 -0.1336708   1.74162411  1.12505839  0.54417558  0.        ]",[-0.22213104 -0.27885711]
5,-0.182089873457,[-1.38403172 -1.07295745],-0.182089873457,[-0.32171142  0.43648168],"[[ -1.97789095e-01   9.35698320e-01   1.74314478e-02  -2.87797832e-02]
 [ -4.79928329e+00   1.75624765e+01   0.00000000e+00   0.00000000e+00]]","[ 0.92592292  1.21528569 -0.2561624   1.30517733  0.16183073 -0.24395266
 -0.18183303  2.29834544  0.98719228  0.65069377  0.        ]",[-0.22213104 -0.27885711]
6,-0.166670884085,[ 0.90775984  1.71725192],-0.166670884085,[ 0.01132214  0.60525417],"[[ -0.33250672   1.24374084   0.01743145  -0.02877978]
 [ -8.65986616  13.25604743   0.           0.        ]]","[ 0.87227957  0.87073289 -0.45459851  1.70484546  0.16183056 -0.2439524
 -0.54913737  1.64771011  0.83399765  0.65011108  0.        ]",[-0.22213104 -0.27885711]
7,-0.147766650277,[ 0.18748942 -0.47593392],-0.147766650277,[-0.00668186  0.12701456],"[[ -0.46795169   1.54594575   0.01743145  -0.02877978]
 [ -4.89691404  16.95220271   0.           0.        ]]","[ 0.7920915   0.49526311 -0.64499101  1.85318595  0.1618304  -0.24395215
 -0.19112071  2.20612361  0.65351053  0.6257848   0.        ]",[-0.22213104 -0.27885711]
8,-0.126492080059,[ 0.1218418  -1.03235631],-0.126492080059,[-0.06974152  0.08173586],"[[ -0.55746435   1.86271239   0.01743145  -0.02877978]
 [ -4.05717707  14.73187723   0.           0.        ]]","[ 0.72534317  0.09923727 -0.76409802  1.73495673  0.16183024 -0.24395189
 -0.1112259   1.87066319  0.412384    0.63984213  0.        ]",[-0.22213104 -0.27885711]
9,-0.107689420827,[-0.64270459 -0.5512854 ],-0.107689420827,[-0.24536465  0.20020597],"[[ -0.63295651   2.11469465   0.01743145  -0.02877978]
 [ -3.49398807  10.48052656   0.           0.        ]]","[ 0.66099398 -0.19171589 -0.8595563   1.44783143  0.16183008 -0.24395164
 -0.05764256  1.22835737  0.20841248  0.612184    0.        ]",[-0.22213104 -0.27885711]
10,-0.0920630489248,[-1.2039551  -0.24710942],-0.0920630489248,[-0.22502726  0.18486939],"[[-0.72766755  2.30032247  0.01743145 -0.02877978]
 [-5.96894958  8.090196    0.          0.        ]]","[ 0.57043365 -0.38051051 -0.9719748   1.1375935   0.16182991 -0.24395139
 -0.29311682  0.86722001  0.06894947  0.54451555  0.        ]",[-0.22213104 -0.27885711]
11,-0.0769669597592,[ 0.27965976  1.93591942],-0.0769669597592,[-0.0166575   0.04266907],"[[-0.88558237  2.45070133  0.01743145 -0.02877978]
 [-9.80979184  6.95144456  0.          0.        ]]","[ 0.39725092 -0.51245544 -1.13870259  0.83282251  0.16182975 -0.24395113
 -0.65854439  0.69517413 -0.02342018  0.43781602  0.        ]",[-0.22213104 -0.27885711]
12,-0.0602796722531,[ 0.88775557  0.88542794],-0.0602796722531,[ 0.19314685 -0.20207022],"[[ -1.06872348   2.62807498   0.01743145  -0.02877978]
 [ -8.50861431  10.77320699   0.           0.        ]]","[ 0.16673178 -0.63956333 -1.29496521  0.42188665  0.16182959 -0.24395088
 -0.53474597  1.27257072 -0.15045418  0.33775934  0.        ]",[-0.22213104 -0.27885711]
13,-0.0454901752612,[ 0.0680926  -1.41688127],-0.0454901752612,[ 0.48524389 -0.09569477],"[[ -1.20194097   2.87657518   0.01743145  -0.02877978]
 [ -4.82533502  14.06587362   0.           0.        ]]","[-0.01680086 -0.75871913 -1.38073488 -0.22364632  0.16182942 -0.24395062
 -0.18430782  1.77002619 -0.36678389  0.2771548   0.        ]",[-0.22213104 -0.27885711]
14,-0.0422440967373,[ 0.26147388 -0.27630458],-0.0422440967373,[-0.02335477  0.05530043],"[[-1.29478785  3.06754803  0.01743145 -0.02877978]
 [-4.46067864  2.963376    0.          0.        ]]","[-0.15066236 -0.79947136 -1.42565402 -0.7527247   0.16182926 -0.24395037
 -0.14961316  0.09264208 -0.54543236  0.23039704  0.        ]",[-0.22213104 -0.27885711]
15,-0.0415751655672,[-0.70383614  0.9527169 ],-0.0415751655672,[-0.20039803  0.10491624],"[[-1.3727309   3.07106216  0.01743145 -0.02877978]
 [-3.33730857 -1.26904872  0.          0.        ]]","[-0.26584116 -0.79979158 -1.45359966 -0.76259002  0.1618291  -0.24395012
 -0.0427322  -0.5467997  -0.53480016  0.22728356  0.        ]",[-0.22213104 -0.27885711]
16,-0.0400816851223,[-0.41586786 -0.62362216],-0.0400816851223,[ 0.00069675  0.09226924],"[[-1.46677409  3.04392712  0.01743145 -0.02877978]
 [-6.05793277 -1.23421169  0.          0.        ]]","[-0.4071652  -0.79690309 -1.47520189 -0.68647572  0.16182893 -0.24394986
 -0.30158077 -0.54153576 -0.49808879  0.22246842  0.        ]",[-0.22213104 -0.27885711]
17,-0.0370836698335,[ 1.45175426  0.21179331],-0.0370836698335,[ 0.22350714  0.23224261],"[[-1.60325073  2.994712    0.01743145 -0.02877978]
 [-7.58463559 -3.67915458  0.          0.        ]]","[-0.61440106 -0.78929875 -1.48264952 -0.54898181  0.16182877 -0.24394961
 -0.44683576 -0.91092108 -0.43920826  0.20048336  0.        ]",[-0.22213104 -0.27885711]
18,-0.0336002959914,[-0.07160967 -1.8092416 ],-0.0336002959914,[ 0.00775418  0.16305226],"[[-1.71371142  2.93027529  0.01743145 -0.02877978]
 [-3.47513612 -2.76755242  0.          0.        ]]","[-0.78163941 -0.7747592  -1.46787679 -0.37052306  0.16182861 -0.24394935
 -0.05584413 -0.77319313 -0.37326765  0.16041507  0.        ]",[-0.22213104 -0.27885711]
19,-0.0309500782137,[ 0.26325304  0.87706425],-0.0309500782137,[ 0.2148734   0.62658387],"[[-1.78536963  2.83574594  0.01743145 -0.02877978]
 [-3.68994785 -6.67237013  0.          0.        ]]","[-0.88884456 -0.7441497  -1.448416   -0.11336342  0.16182844 -0.2439491
 -0.07628198 -1.36313746 -0.29026127  0.09729421  0.        ]",[-0.22213104 -0.27885711]
20,-0.0303837319493,[-0.31940567  1.45075624],-0.0303837319493,[ 0.13891509  0.28398663],"[[-1.84797607  2.738468    0.01743145 -0.02877978]
 [-2.57443538 -3.06743831  0.          0.        ]]","[-0.9811657  -0.70139283 -1.42513878  0.14334908  0.16182828 -0.24394885
  0.0298518  -0.81849582 -0.21653766  0.01515611  0.        ]",[-0.22213104 -0.27885711]
21,-0.0288765733232,[ 0.42556442  0.29575914],-0.0288765733232,[ 0.34974387  0.1161685 ],"[[-1.91164004  2.7174559   0.01743145 -0.02877978]
 [-3.78792817  0.95282751  0.          0.        ]]","[-1.0733719  -0.69069372 -1.395566    0.1975093   0.16182812 -0.24394859
 -0.08560423 -0.21110562 -0.20848437 -0.02611377  0.        ]",[-0.22213104 -0.27885711]
