timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
10,"[ 0.5453814  -0.59401219  1.15613209  0.34066286  0.55200546  1.40763656
  0.28942109  1.99440516 -0.93395919 -1.17644023  0.        ]",[-0.58314322  0.72208165],-0.169339229641,-0.169339229641,"[[  0.91866538   2.76332922   0.06416949   0.16112258]
 [  1.15571396  16.89768564   0.           0.        ]]",[-0.02264742 -0.2338555 ],[-0.4209848   0.35967997]
11,"[ 0.54568608 -0.68365575  1.15586693 -0.49902626  0.55200298  1.40762206
  0.10477748  0.66419966 -0.80749996 -1.35302446  0.        ]",[-1.45198423  2.67141031],-0.179430184968,-0.179430184968,"[[ 0.91838731  3.0746752   0.06416949  0.16112258]
 [-1.17616006  7.24415618  0.          0.        ]]",[-0.02264742 -0.2338555 ],[-0.39609814  0.37730923]
12,"[ 0.61356334 -0.68588898  1.09551415 -0.59427778  0.55200049  1.40760755
 -0.20691654 -0.51092693 -0.75710568 -1.40072516  0.        ]",[-0.80232967  0.5703754 ],-0.181899896527,-0.181899896527,"[[ 0.85536775  3.10902794  0.06416949  0.16112258]
 [-5.11256426 -1.28395995  0.          0.        ]]",[-0.02264742 -0.2338555 ],[-0.3386578   0.40783837]
13,"[ 0.74472811 -0.68334675  0.95343453 -0.48970112  0.551998    1.40759305
 -0.45043997 -0.60379083 -0.7817582  -1.36316461  0.        ]",[ 0.63714425  0.06143084],-0.17901258525,-0.17901258525,"[[ 0.72225892  3.07131041  0.06416949  0.16112258]
 [-8.18804365 -1.95790852  0.          0.        ]]",[-0.02264742 -0.2338555 ],[-0.30663094  0.41543469]
14,"[ 0.86030294 -0.67914125  0.78894141 -0.38923859  0.55199551  1.40757855
 -0.23785131 -0.56491548 -0.79558674 -1.32129621  0.        ]",[-2.68589147  1.57642032],-0.175104611241,-0.175104611241,"[[ 0.58543515  3.03498269  0.06416949  0.16112258]
 [-5.50328128 -1.67580326  0.          0.        ]]",[-0.02264742 -0.2338555 ],[-0.30453673  0.41453499]
15,"[ 0.96129246 -0.67600796  0.59253278 -0.33271362  0.55199302  1.40756405
 -0.54272788 -0.41257703 -0.7947515  -1.28775321  0.        ]",[-2.29243101  1.11888229],-0.1712742772,-0.1712742772,"[[ 0.43673838  3.01448406  0.06416949  0.16112258]
 [-9.35357296 -0.57027639  0.          0.        ]]",[-0.02264742 -0.2338555 ],[-0.25018784  0.42854208]
16,"[ 1.06068721 -0.67481764  0.27002884 -0.31355274  0.55199053  1.40754955
 -0.84156974 -0.36058694 -0.77857619 -1.25862344  0.        ]",[-1.62530424  0.31208984],-0.166968190776,-0.166968190776,"[[  0.21180016   3.00752394   0.06416949   0.16112258]
 [-13.12767563  -0.19298918   0.           0.        ]]",[-0.02264742 -0.2338555 ],[-0.14814544  0.47217518]
17,"[ 1.08637511 -0.67426917 -0.18163566 -0.30508209  0.55198804  1.40753505
 -1.13449287 -0.34987934 -0.74790155 -1.23268234  0.        ]",[-0.28435383  0.25676672],-0.162113571652,-0.162113571652,"[[ -0.08787066   3.00444518   0.06416949   0.16112258]
 [-16.8270782   -0.11529306   0.           0.        ]]",[-0.02264742 -0.2338555 ],[ 0.0114426   0.56841141]
18,"[ 0.96382879 -0.67395018 -0.68375085 -0.30026417  0.55198555  1.40752055
 -1.19725308 -0.34264658 -0.70588692 -1.21836768  0.        ]",[-0.00494675 -0.36597761],-0.15795405804,-0.15795405804,"[[ -0.43236583   3.00269365   0.06416949   0.16112258]
 [-17.61979688  -0.0628141    0.           0.        ]]",[-0.02264742 -0.2338555 ],[ 0.16897178  0.67735326]
19,"[ 0.68850058 -0.67092324 -1.11618669 -0.25690853  0.55198307  1.40750606
 -1.17117796 -0.54218184 -0.65223082 -1.2138175   0.        ]",[-1.66022816  1.09095217],-0.154441448347,-0.154441448347,"[[ -0.78145906   2.98690861   0.06416949   0.16112258]
 [-17.29061779  -1.51086651   0.           0.        ]]",[-0.02264742 -0.2338555 ],[ 0.32507798  0.80715615]
20,"[ 0.25233099 -0.6728363  -1.44040016 -0.28383053  0.55198058  1.40749156
 -1.45755521  0.00750631 -0.6142693  -1.24335809  0.        ]",[ 1.33334545  1.19434225],-0.156018536918,-0.156018536918,"[[ -1.16356012   2.99671533   0.06416949   0.16112258]
 [-20.90745234   2.47823132   0.           0.        ]]",[-0.02264742 -0.2338555 ],[ 0.38160387  0.84272015]
21,"[-0.25236332 -0.67725077 -1.56351921 -0.35433613  0.55197809  1.40747706
 -1.11127491 -0.31780124 -0.60311212 -1.28100416  0.        ]",[ 1.61915737  0.48510144],-0.159991511674,-0.159991511674,"[[ -1.53783302   3.02233355   0.06416949   0.16112258]
 [-16.53439702   0.11746746   0.           0.        ]]",[-0.02264742 -0.2338555 ],[ 0.42985454  0.90334731]
22,"[-0.64838314 -0.67652545 -1.51541922 -0.34180344  0.5519756   1.40746256
 -0.77184519 -0.3854534  -0.58323353 -1.31426244  0.        ]",[-0.76990777  0.88537677],-0.163124513931,-0.163124513931,"[[ -1.82551222   3.01778661   0.06416949   0.16112258]
 [-12.24779925  -0.37349343   0.           0.        ]]",[-0.02264742 -0.2338555 ],[ 0.40569243  0.9030956 ]
23,"[-0.99819389 -0.67544081 -1.35802566 -0.32385878  0.55197311  1.40744807
 -0.99401152 -0.37003338 -0.57255666 -1.35237113  0.        ]",[ 1.30826158  1.70521239],-0.167299456768,-0.167299456768,"[[ -2.09861989   3.01127145   0.06416949   0.16112258]
 [-15.053616    -0.26160171   0.           0.        ]]",[-0.02264742 -0.2338555 ],[ 0.40727058  0.91242957]
24,"[-1.28173166 -0.67477332 -1.11951032 -0.31327311  0.55197062  1.40743357
 -0.65690162 -0.35239985 -0.57354831 -1.38942009  0.        ]",[ 1.30841859  1.09244478],-0.171835160325,-0.171835160325,"[[ -2.35697725   3.0074257    0.06416949   0.16112258]
 [-10.79630855  -0.13364637   0.           0.        ]]",[-0.02264742 -0.2338555 ],[ 0.31441918  0.86139071]
25,"[-1.43692429 -0.67443686 -0.91756448 -0.30807739  0.55196814  1.40741908
 -0.32646698 -0.34266124 -0.57968919 -1.41337136  0.        ]",[-0.39084683  1.01231746],-0.174982897695,-0.174982897695,"[[-2.53103412  3.0055376   0.06416949  0.16112258]
 [-6.62328578 -0.06298379  0.          0.        ]]",[-0.02264742 -0.2338555 ],[ 0.22357097  0.81133115]
26,"[-1.5411411  -0.67427851 -0.72672491 -0.30568431  0.55196565  1.40740458
 -0.43861719 -0.33787834 -0.58807989 -1.43187358  0.        ]",[ 1.39615543  0.97693009],-0.177556341584,-0.177556341584,"[[-2.6777106   3.00466802  0.06416949  0.16112258]
 [-8.03964224 -0.02828427  0.          0.        ]]",[-0.02264742 -0.2338555 ],[ 0.18863764  0.79226518]
27,"[-1.60637982 -0.67420189 -0.56032157 -0.30455806  0.55196316  1.40739009
 -0.11250299 -0.33590643 -0.59678636 -1.44557885  0.        ]",[ 0.70918153  0.50647629],-0.179561946855,-0.179561946855,"[[-2.79718173  3.00425897  0.06416949  0.16112258]
 [-3.92119543 -0.01398375  0.          0.        ]]",[-0.02264742 -0.2338555 ],[ 0.10335961  0.7447257 ]
28,"[-1.627966   -0.67407364 -0.48913693 -0.30264629  0.55196067  1.40737559
  0.11598031 -0.33962005 -0.60076028 -1.45132225  0.        ]",[ 0.65565335  1.72911529],-0.180417278233,-0.180417278233,"[[-2.84665469  3.00356425  0.06416949  0.16112258]
 [-1.03571573 -0.04094238  0.          0.        ]]",[-0.02264742 -0.2338555 ],[ 0.05846128  0.720002  ]
29,"[-1.62568809 -0.67403695 -0.49715858 -0.30213725  0.55195818  1.4073611
  0.32315883 -0.33288668 -0.60025919 -1.45093632  0.        ]",[ 0.98054402  0.95328833],-0.180352631685,-0.180352631685,"[[-2.84111753  3.00337957  0.06416949  0.16112258]
 [ 1.58071128  0.0079112   0.          0.        ]]",[-0.02264742 -0.2338555 ],[ 0.03440738  0.70653236]
30,"[-1.59351826 -0.67406473 -0.59768026 -0.30261141  0.55195569  1.4073466
  0.62809245 -0.33288041 -0.59458577 -1.44328467  0.        ]",[ 0.40752925 -0.26970181],-0.179203103075,-0.179203103075,"[[-2.77086532  3.0035524   0.06416949  0.16112258]
 [ 5.43167643  0.00794744  0.          0.        ]]",[-0.02264742 -0.2338555 ],[ 0.02218309  0.70028269]
31,"[-1.52144477 -0.67208667 -0.76785456 -0.2735993   0.55195321  1.40733211
  0.74733636 -0.48005447 -0.5828984  -1.4377261   0.        ]",[ 1.15365693 -0.76629264],-0.178077003911,-0.178077003911,"[[-2.64712212  2.99299554  0.06416949  0.16112258]
 [ 6.93762426 -1.0600762   0.          0.        ]]",[-0.02264742 -0.2338555 ],[ 0.07339013  0.73792279]
32,"[-1.3860958  -0.66040255 -0.99164927 -0.13297135  0.55195072  1.40731762
  1.04995571 -0.89526387 -0.55253721 -1.45423574  0.        ]",[-0.65807382  1.51939988],-0.178984495501,-0.178984495501,"[[ -2.47002434   2.9415626    0.06416949   0.16112258]
 [ 10.75940738  -4.07318927   0.           0.        ]]",[-0.02264742 -0.2338555 ],[ 0.16686121  0.81607097]
33,"[-1.2064369  -0.64867675 -1.19571443 -0.02208805  0.55194823  1.40730313
  0.82678025 -0.33853524 -0.51953008 -1.4521805   0.        ]",[-0.45437125  1.67840614],-0.177642733614,-0.177642733614,"[[-2.28311376  2.90063369  0.06416949  0.16112258]
 [ 7.94105282 -0.03315859  0.          0.        ]]",[-0.02264742 -0.2338555 ],[ 0.18134281  0.79380941]
34,"[-1.05169438 -0.65991015 -1.32206094 -0.12791348  0.55194574  1.40728863
  0.67189211  0.20718081 -0.53083659 -1.40026811  0.        ]",[-0.13056392 -0.92422217],-0.17163335115,-0.17163335115,"[[-2.14391789  2.93970363  0.06416949  0.16112258]
 [ 5.98506212  3.92695925  0.          0.        ]]",[-0.02264742 -0.2338555 ],[ 0.13397098  0.72992873]
35,"[-0.91480044 -0.66960122 -1.40682343 -0.23999067  0.55194325  1.40727414
  0.62156263 -0.30783637 -0.55336448 -1.35823886  0.        ]",[ 1.09237335  0.4330039 ],-0.167298234196,-0.167298234196,"[[-2.03059329  2.98074489  0.06416949  0.16112258]
 [ 5.34950577  0.18962405  0.          0.        ]]",[-0.02264742 -0.2338555 ],[ 0.22024116  0.7978428 ]
36,"[-0.72749487 -0.67370957 -1.49005027 -0.29752529  0.55194077  1.40725965
  0.92669259 -0.13517068 -0.56943039 -1.32754778  0.        ]",[ 0.61348609  0.36376207],-0.164191981277,-0.164191981277,"[[-1.88494011  3.00170337  0.06416949  0.16112258]
 [ 9.20295514  1.44260034  0.          0.        ]]",[-0.02264742 -0.2338555 ],[ 0.16170207  0.74642038]
37,"[-0.44720582 -0.67555328 -1.55545409 -0.3264347   0.55193828  1.40724516
  1.10459162 -0.33429047 -0.58606311 -1.2976842   0.        ]",[ 0.49904809  1.20996398],-0.161274127904,-0.161274127904,"[[ -1.67833901e+00   3.01221070e+00   6.41694922e-02   1.61122576e-01]
 [  1.14496826e+01  -2.35276893e-03   0.00000000e+00   0.00000000e+00]]",[-0.02264742 -0.2338555 ],[ 0.16952848  0.7493757 ]
38,"[-0.10545404 -0.67517591 -1.54957299 -0.32039134  0.55193579  1.40723067
  1.24309174 -0.35469942 -0.60030114 -1.2704434   0.        ]",[-1.03574673 -0.10497805],-0.158631616301,-0.158631616301,"[[ -1.43179503   3.01001597   0.06416949   0.16112258]
 [ 13.19888826  -0.15046305   0.           0.        ]]",[-0.02264742 -0.2338555 ],[ 0.13982475  0.71898115]
39,"[ 0.19240917 -0.67391034 -1.46667504 -0.30071128  0.5519333   1.40721618
  0.90887764 -0.41160397 -0.61423914 -1.24847654  0.        ]",[ 0.4773207   1.28004838],-0.156658123287,-0.156658123287,"[[-1.21016395  3.00286339  0.06416949  0.16112258]
 [ 8.97828448 -0.56340938  0.          0.        ]]",[-0.02264742 -0.2338555 ],[ 0.16185713  0.72289813]
40,"[ 0.43715701 -0.67400143 -1.33475086 -0.30214733  0.55193082  1.40720169
  1.04444778 -0.25168722 -0.63030395 -1.2311576   0.        ]",[-0.51912545  1.01328967],-0.155388484762,-0.155388484762,"[[ -1.01341959   3.00338599   0.06416949   0.16112258]
 [ 10.69044788   0.59703439   0.           0.        ]]",[-0.02264742 -0.2338555 ],[ 0.07665437  0.65372384]
41,"[ 0.64776725 -0.67480353 -1.15907756 -0.31463152  0.55192833  1.40718721
  0.8649283  -0.33228716 -0.66065954 -1.22603344  0.        ]",[ 2.29544569  0.03375857],-0.156353500485,-0.156353500485,"[[-0.82235647  3.00792443  0.06416949  0.16112258]
 [ 8.42342404  0.01214624  0.          0.        ]]",[-0.02264742 -0.2338555 ],[ 0.05766928  0.63554311]
42,"[ 0.83649908 -0.67445262 -0.92396758 -0.30919187  0.55192584  1.40717272
  1.16523039 -0.35362559 -0.68450426 -1.22002747  0.        ]",[-0.28028041  1.64107268],-0.156960673924,-0.156960673924,"[[ -0.61583634   3.00594789   0.06416949   0.16112258]
 [ 12.2159525   -0.14270704   0.           0.        ]]",[-0.02264742 -0.2338555 ],[-0.04948977  0.5629847 ]
43,"[ 0.99004372 -0.67417089 -0.61777256 -0.30489193  0.55192335  1.40715823
  1.05820098 -0.33890891 -0.71240035 -1.22010712  0.        ]",[ 0.63485767  1.06574699],-0.158575835677,-0.158575835677,"[[ -0.38507773   3.00438519   0.06416949   0.16112258]
 [ 10.8644122   -0.03592458   0.           0.        ]]",[-0.02264742 -0.2338555 ],[-0.13398245  0.50443232]
44,"[ 1.07728639 -0.67410192 -0.26701967 -0.30388513  0.55192086  1.40714374
  1.24019741 -0.33493887 -0.74123981 -1.22875339  0.        ]",[-0.63246539  1.65345817],-0.161299807236,-0.161299807236,"[[ -1.44727791e-01   3.00401957e+00   6.41694922e-02   1.61122576e-01]
 [  1.31629218e+01  -7.12532668e-03   0.00000000e+00   0.00000000e+00]]",[-0.02264742 -0.2338555 ],[-0.24621704  0.44566453]
45,"[ 1.08608456 -0.67408818  0.08901064 -0.30372542  0.55191838  1.40712926
  1.02126864 -0.33400881 -0.76697524 -1.24460039  0.        ]",[-0.63339453  0.79660487],-0.16469845843,-0.16469845843,"[[  9.07915875e-02   3.00396192e+00   6.41694922e-02   1.61122576e-01]
 [  1.03982293e+01  -3.85648775e-04   0.00000000e+00   0.00000000e+00]]",[-0.02264742 -0.2338555 ],[-0.2951985   0.42148027]
46,"[ 1.0408792  -0.67404727  0.35811069 -0.30315037  0.55191589  1.40711477
  0.80638501 -0.33591445 -0.78406304 -1.26089314  0.        ]",[ 0.39301613  0.08073539],-0.167621296228,-0.167621296228,"[[ 0.27152933  3.00375325  0.06416949  0.16112258]
 [ 7.68458824 -0.01422323  0.          0.        ]]",[-0.02264742 -0.2338555 ],[-0.32191059  0.41080871]
47,"[ 0.95982197 -0.67386076  0.59624256 -0.30036084  0.5519134   1.40710028
  0.91754953 -0.34261802 -0.79752699 -1.27817252  0.        ]",[-1.09978827  0.10433736],-0.170428127109,-0.170428127109,"[[ 0.43930721  3.00273935  0.06416949  0.16112258]
 [ 9.08852267 -0.06287681  0.          0.        ]]",[-0.02264742 -0.2338555 ],[-0.34556293  0.40933874]
48,"[ 0.8648383  -0.67366146  0.78166395 -0.29739913  0.55191091  1.4070858
  0.58978389 -0.33982893 -0.80683922 -1.29417549  0.        ]",[-0.77302797  0.66525   ],-0.172825107676,-0.172825107676,"[[ 0.57954764  3.00166269  0.06416949  0.16112258]
 [ 4.9493135  -0.04264757  0.          0.        ]]",[-0.02264742 -0.2338555 ],[-0.34793404  0.4069351 ]
49,"[ 0.81101807 -0.67364931  0.86506165 -0.29726602  0.55190843  1.40707131
  0.3396672  -0.33144005 -0.81043073 -1.30268633  0.        ]",[-2.64862243  0.26274892],-0.174012595468,-0.174012595468,"[[ 0.64684248  3.00161468  0.06416949  0.16112258]
 [ 1.79069617  0.0182162   0.          0.        ]]",[-0.02264742 -0.2338555 ],[-0.34657472  0.40493539]
