timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-1.74210489 -0.09313264],[-0.40514994 -0.47017404],-0.172763124634,-0.172763124634,"[ 1.05615509  2.09424089  0.13307366 -0.58224632  1.42753808 -1.28552575
  0.30435268 -0.36660866  0.08886377  1.33715858  0.        ]","[[  6.10237194e-02   6.30798918e-02   1.62789019e-01  -1.46762095e-01]
 [ -1.16753258e-06  -2.94875945e-03   0.00000000e+00   0.00000000e+00]]",[-0.11086456 -0.2169262 ]
1,[-1.70597553 -0.05973268],[-0.76755107  0.51775101],-0.16769329212,-0.16769329212,"[ 1.05735449  2.09558715  0.10876227 -0.64074744  1.42753012 -1.28551949
  0.17595291 -0.62733026  0.0926265   1.29137728  0.        ]","[[ 0.04495034  0.04434875  0.16278902 -0.1467621 ]
 [-1.60200482 -1.86396498  0.          0.        ]]",[-0.11086456 -0.2169262 ]
2,[-1.54055226 -0.0566597 ],[-2.27663155  0.11576062],-0.153650748965,-0.153650748965,"[ 1.05856822  2.09636935  0.01458269 -0.69178372  1.42752217 -1.28551324
 -0.06493288 -0.33478567  0.09658456  1.16576813  0.        ]","[[-0.01724446  0.02802056  0.16278902 -0.1467621 ]
 [-4.6074653   0.22418194  0.          0.        ]]",[-0.11086456 -0.2169262 ]
3,[-1.12177718  0.05772671],[-1.17786722 -0.43928411],-0.128133458753,-0.128133458753,"[ 1.04328324  2.09594818 -0.18290813 -0.6634804   1.42751422 -1.28550699
 -0.37470401 -0.27098212  0.08320104  0.94220907  0.        ]","[[-0.14817168  0.03707362  0.16278902 -0.1467621 ]
 [-8.47238851  0.67960021  0.          0.        ]]",[-0.11086456 -0.2169262 ]
4,[-0.23589818  0.39238748],[ 0.15214165  0.56583397],-0.0847739724876,-0.0847739724876,"[ 0.97031158  2.09611722 -0.48666226 -0.67592035  1.42750627 -1.28550074
 -0.67827887 -0.51634659  0.00564552  0.58066773  0.        ]","[[ -0.35562177   0.03309345   0.16278902  -0.1467621 ]
 [-12.26000974  -1.07178765   0.           0.        ]]",[-0.11086456 -0.2169262 ]
5,[ 0.2587674   0.45726556],[ 0.19680446  0.62229956],-0.0353567110202,-0.0353567110202,"[ 0.81789837  2.09603907 -0.80496126 -0.67200149  1.42749832 -1.28549449
 -0.61067314 -0.19953651 -0.16083597  0.2049538   0.        ]","[[ -0.59235916   0.03434647   0.16278902  -0.1467621 ]
 [-11.41653641   1.1895553    0.           0.        ]]",[-0.11086456 -0.2169262 ]
6,[ 0.61513042  0.47295791],[ 1.51542364 -0.56817073],-0.0118211445438,-0.0118211445438,"[ 0.61915092  2.09218353 -1.0569922  -0.5212809   1.42749037 -1.28548823
 -0.53025024  0.14231454 -0.35374367 -0.06233613  0.        ]","[[ -0.81062258   0.08261974   0.16278902  -0.1467621 ]
 [-10.41314534   3.62963747   0.           0.        ]]",[-0.11086456 -0.2169262 ]
7,[ 0.75884306  0.50738174],[-0.17884638 -0.22670518],-0.0385440971169,-0.0385440971169,"[ 0.43587553  2.08499227 -1.21477411 -0.36803087  1.42748242 -1.28548198
 -0.19660674 -0.18316518 -0.52244209 -0.22750347  0.        ]","[[-0.97711953  0.13190275  0.16278902 -0.1467621 ]
 [-6.25040984  1.30641492  0.          0.        ]]",[-0.11086456 -0.2169262 ]
8,[ 1.05503559  0.61845487],[ 1.61798792  0.86951293],-0.0640128770691,-0.0640128770691,"[ 0.27619661  2.0817656  -1.31459939 -0.31580005  1.42747447 -1.28547573
 -0.24337531 -0.31252119 -0.68380149 -0.34900271  0.        ]","[[-1.10798233  0.14876705  0.16278902 -0.1467621 ]
 [-6.83392792  0.38309037  0.          0.        ]]",[-0.11086456 -0.2169262 ]
9,[ 0.81313014  0.40370366],[ 3.12720002  1.17777845],-0.0793942549495,-0.0793942549495,"[ 0.15250023  2.07207166 -1.37297881 -0.18597833  1.42746652 -1.28546948
  0.0844185   0.16854167 -0.78816346 -0.40915189  0.        ]","[[-1.20362735  0.19088056  0.16278902 -0.1467621 ]
 [-2.74418437  3.81682758  0.          0.        ]]",[-0.11086456 -0.2169262 ]
10,[ 0.38921228  0.12051506],[ 0.07567349  0.5210221 ],-0.069822590659,-0.069822590659,"[ 0.13309765  2.03352746 -1.38079179  0.16336421  1.42745857 -1.28546323
  0.40572146  0.71247387 -0.7292959  -0.36001138  0.        ]","[[-1.21829029  0.30617132  0.16278902 -0.1467621 ]
 [ 1.26457729  7.69931889  0.          0.        ]]",[-0.11086456 -0.2169262 ]
11,[ 0.13881817 -0.03316733],[ 0.91528106 -0.72907765],-0.0459116482958,-0.0459116482958,"[ 0.17010341  1.94354427 -1.36556548  0.66310921  1.42745062 -1.28545697
  0.42766647  0.98012979 -0.58687156 -0.22278499  0.        ]","[[-1.19025186  0.47932633  0.16278902 -0.1467621 ]
 [ 1.5383863   9.6098158   0.          0.        ]]",[-0.11086456 -0.2169262 ]
12,[-0.26825398 -0.15305787],[-1.12108213  0.17739998],-0.0227879463858,-0.0227879463858,"[ 0.25655945  1.82719325 -1.32486564  1.09013678  1.42744267 -1.28545072
  0.71555885  0.54884619 -0.43267954 -0.02480225  0.        ]","[[-1.12344553  0.64063598  0.16278902 -0.1467621 ]
 [ 5.13030236  6.53141361  0.          0.        ]]",[-0.11086456 -0.2169262 ]
13,[-0.28854418 -0.1627489 ],[ 0.00371454 -0.46892209],-0.0298015215841,-0.0298015215841,"[ 0.33423165  1.70659712 -1.28171704  1.41373443  1.42743472 -1.28544447
  0.39032879  0.6293254  -0.32843204  0.17020467  0.        ]","[[-1.06155143  0.77702801  0.16278902 -0.1467621 ]
 [ 1.07258121  7.10586807  0.          0.        ]]",[-0.11086456 -0.2169262 ]
14,[-0.38691252 -0.16026956],[-1.76796714  0.6405168 ],-0.0451689858109,-0.0451689858109,"[ 0.36048031  1.58332016 -1.26561155  1.66897858  1.42742677 -1.28543822
  0.38986874  0.34948649 -0.28882926  0.30961344  0.        ]","[[-1.04015708  0.89910459  0.16278902 -0.1467621 ]
 [ 1.06685162  5.10844669  0.          0.        ]]",[-0.11086456 -0.2169262 ]
15,[-0.31591442 -0.18256652],[-0.09726472 -0.51292277],-0.0560908573743,-0.0560908573743,"[ 0.33770331  1.44219112 -1.27962028  1.89515864  1.42741882 -1.28543197
  0.07100112  0.69079806 -0.29323707  0.40192257  0.        ]","[[-1.05873559  1.02571709  0.16278902 -0.1467621 ]
 [-2.91148491  7.54466048  0.          0.        ]]",[-0.11086456 -0.2169262 ]
16,[-0.24407615 -0.13004434],[-0.22158551  0.42479577],-0.0612475159016,-0.0612475159016,"[ 0.26063608  1.28679316 -1.32273473  2.0815638   1.42741087 -1.28542572
  0.04481902  0.38533992 -0.33492397  0.44065839  0.        ]","[[-1.12024249  1.15473488  0.16278902 -0.1467621 ]
 [-3.23814313  5.36438117  0.          0.        ]]",[-0.11086456 -0.2169262 ]
17,[-0.20611624 -0.15109658],[ 0.37463348  0.17299935],-0.0651841384238,-0.0651841384238,"[ 0.16627388  1.1299734  -1.36715845  2.21511407  1.42740292 -1.28541947
 -0.02035697  0.60613071 -0.38841011  0.46244274  0.        ]","[[-1.19316406  1.2778347   0.16278902 -0.1467621 ]
 [-4.05130608  6.9403399   0.          0.        ]]",[-0.11086456 -0.2169262 ]
18,[-0.27714008 -0.18161297],[-0.48653387  0.58007013],-0.0733914189766,-0.0733914189766,"[ 0.07934181  0.93876826 -1.40061569  2.31385411  1.42739497 -1.28541322
  0.10488475  0.68279381 -0.44359149  0.51664217  0.        ]","[[-1.25851285  1.42213171  0.16278902 -0.1467621 ]
 [-2.48873934  7.48755389  0.          0.        ]]",[-0.11086456 -0.2169262 ]
19,[-0.2213722  -0.15157399],[ 0.24756009 -0.42837574],-0.0851313624078,-0.0851313624078,"[-0.01390693  0.70666353 -1.42911616  2.34752433  1.42738702 -1.28540697
 -0.04552259  0.98385194 -0.51235863  0.59408978  0.        ]","[[-1.32711537  1.59344359  0.16278902 -0.1467621 ]
 [-4.36527735  9.63645017  0.          0.        ]]",[-0.11086456 -0.2169262 ]
20,[-0.24946579 -0.12589148],[ 0.78070257  1.4393785 ],-0.0974399597685,-0.0974399597685,"[-0.11990938  0.47215087 -1.45276477  2.28814507  1.42737907 -1.28540072
  0.03995821  0.71945301 -0.59491796  0.66685919  0.        ]","[[-1.40372051  1.76723764  0.16278902 -0.1467621 ]
 [-3.29878865  7.74925704  0.          0.        ]]",[-0.11086456 -0.2169262 ]
21,[-0.37482154 -0.16012499],[-1.31597481  0.78477345],-0.115977055787,-0.115977055787,"[-0.16788451  0.22117394 -1.46051982  2.11387575  1.42737112 -1.28539447
  0.2928532   1.25264322 -0.67797025  0.79594941  0.        ]","[[ -1.43804062   1.96040736   0.16278902  -0.1467621 ]
 [ -0.14358247  11.55506209   0.           0.        ]]",[-0.11086456 -0.2169262 ]
22,[-0.21316019 -0.10362229],[ 0.36314246 -0.38401272],-0.141352982808,-0.141352982808,"[-0.22767248 -0.08469983 -1.46768142  1.71123377  1.42736317 -1.28538821
 -0.02417612  1.65596016 -0.81783395  0.95506165  0.        ]","[[ -1.48059682   2.22039346   0.16278902  -0.1467621 ]
 [ -4.09893573  14.43390992   0.           0.        ]]",[-0.11086456 -0.2169262 ]
23,[-0.25587988 -0.09150147],[ 0.42036207  0.37834623],-0.166286390026,-0.166286390026,"[-0.32185634 -0.34407566 -1.47341329  1.11500023  1.42735522 -1.28538196
  0.09757941  1.40288175 -0.9962186   1.07802192  0.        ]","[[ -1.54733432   2.49094772   0.16278902  -0.1467621 ]
 [ -2.57987781  12.62755373   0.           0.        ]]",[-0.11086456 -0.2169262 ]
24,[-0.2736454  -0.09156632],[ 0.69397724 -1.08330947],-0.191601864003,-0.191601864003,"[-0.37046564 -0.52198343 -1.47373123  0.39684197  1.42734728 -1.28537571
  0.2350889   1.57773258 -1.19107348  1.18277226  0.        ]","[[ -1.58171888   2.75602144   0.16278902  -0.1467621 ]
 [ -0.86426887  13.87566968   0.           0.        ]]",[-0.11086456 -0.2169262 ]
25,[-0.43422648 -0.1260516 ],[-1.77101384  0.83295454],-0.213504480852,-0.213504480852,"[-0.35568447 -0.60639825 -1.47381284 -0.31038234  1.42733933 -1.28536946
  0.45668886  0.98452053 -1.38117396  1.24434376  0.        ]","[[-1.57126439  2.99105173  0.16278902 -0.1467621 ]
 [ 1.90047634  9.64147594  0.          0.        ]]",[-0.11086456 -0.2169262 ]
26,[-0.49102247 -0.11614981],[-0.63421668  0.53037163],-0.221302400655,-0.221302400655,"[-0.35864881 -0.61911403 -1.47379945 -0.58404484  1.42733138 -1.28536321
  0.1362931  -0.33973783 -1.45844043  1.25323712  0.        ]","[[-1.57336161  3.07907527  0.16278902 -0.1467621 ]
 [-2.09684656  0.18920226  0.          0.        ]]",[-0.11086456 -0.2169262 ]
27,[-0.42297891 -0.08034387],[ 1.04449746 -1.00893919],-0.218557850989,-0.218557850989,"[-0.45289357 -0.61725203 -1.4701624  -0.52470972  1.42732343 -1.28535696
 -0.06165292 -0.56375093 -1.43474709  1.24654419  0.        ]","[[-1.6400773   3.06005536  0.16278902 -0.1467621 ]
 [-4.56646047 -1.40976179  0.          0.        ]]",[-0.11086456 -0.2169262 ]
28,[-0.54018337 -0.063344  ],[ 0.05737136 -0.09695921],-0.211521510641,-0.211521510641,"[-0.52424336 -0.60667004 -1.46289901 -0.31459175  1.42731548 -1.28535071
  0.26292817 -1.11454942 -1.37518461  1.22748831  0.        ]","[[-1.69077623  2.99241409  0.16278902 -0.1467621 ]
 [-0.5169255  -5.34126326  0.          0.        ]]",[-0.11086456 -0.2169262 ]
29,[-0.52511889 -0.04353249],[-1.04299232  0.97364839],-0.200771103102,-0.200771103102,"[-0.53540502 -0.5765014  -1.46140059  0.02098189  1.42730754 -1.28534446
  0.28195598 -1.15351507 -1.28773329  1.19308266  0.        ]","[[-1.69873285  2.88279793  0.16278902 -0.1467621 ]
 [-0.2795248  -5.61942614  0.          0.        ]]",[-0.11086456 -0.2169262 ]
30,[-0.33837709 -0.01389119],[-1.44067111  0.67562636],-0.19231055218,-0.19231055218,"[-0.59866041 -0.54781038 -1.45111134  0.23817104  1.42729959 -1.28533821
 -0.03493054 -0.59782892 -1.23259514  1.15155949  0.        ]","[[-1.74399027  2.81020509  0.16278902 -0.1467621 ]
 [-4.23304202 -1.65307681  0.          0.        ]]",[-0.11086456 -0.2169262 ]
31,[-0.16198628  0.03588203],[ 0.83212456 -0.08381402],-0.188748788223,-0.188748788223,"[-0.76841949 -0.54518036 -1.40756838  0.25558393  1.42729164 -1.28533196
 -0.34554904 -0.21847374 -1.23277034  1.11097738  0.        ]","[[-1.86753335  2.80431135  0.16278902 -0.1467621 ]
 [-8.10835951  1.05466695  0.          0.        ]]",[-0.11086456 -0.2169262 ]
32,[-0.17351694  0.08029246],[-0.41192598 -0.60070562],-0.188173072157,-0.188173072157,"[-0.93698109 -0.55287708 -1.33949045  0.20361396  1.42728369 -1.28532572
 -0.06861535 -0.26788519 -1.25257212  1.08396966  0.        ]","[[-1.99503498  2.82186592  0.16278902 -0.1467621 ]
 [-4.65331314  0.70197666  0.          0.        ]]",[-0.11086456 -0.2169262 ]
33,[-0.09365723  0.15947828],[ 1.41526924  0.53793948],-0.1854297726,-0.1854297726,"[-1.07309013 -0.54855431 -1.26385122  0.23315434  1.42727575 -1.28531947
 -0.19196003 -0.60307922 -1.25702278  1.04692581  0.        ]","[[-2.1035412   2.81190037  0.16278902 -0.1467621 ]
 [-6.19217349 -1.69056089  0.          0.        ]]",[-0.11086456 -0.2169262 ]
34,[-0.13830087  0.15826675],[ 3.22328502  0.0852898 ],-0.183165616178,-0.183165616178,"[-1.17145387 -0.54313287 -1.19567632  0.26889589  1.4272678  -1.28531322
  0.1352165  -0.29995748 -1.26118327  1.01520808  0.        ]","[[-2.18642987  2.79979716  0.16278902 -0.1467621 ]
 [-2.11030318  0.47303558  0.          0.        ]]",[-0.11086456 -0.2169262 ]
35,[-0.26372588  0.11965474],[-1.09652737 -0.20805128],-0.18452849099,-0.18452849099,"[-1.17382801 -0.5488389  -1.19386418  0.23121999  1.42725985 -1.28530697
  0.45591058 -0.25393684 -1.26767698  1.02432879  0.        ]","[[-2.18849265  2.8125536   0.16278902 -0.1467621 ]
 [ 1.89069402  0.80151432  0.          0.        ]]",[-0.11086456 -0.2169262 ]
36,[-0.14997286  0.15941624],[-0.43669    -0.53456362],-0.18533202942,-0.18533202942,"[-1.17645553 -0.55214027 -1.1918504   0.20868216  1.4272519  -1.28530072
  0.1355614  -0.3715935  -1.2717118   1.02946929  0.        ]","[[-2.19077867  2.82015786  0.16278902 -0.1467621 ]
 [-2.10597871 -0.03828971  0.          0.        ]]",[-0.11086456 -0.2169262 ]
37,[-0.06338292  0.23135731],[ 0.13454134  1.40268177],-0.182477077333,-0.182477077333,"[ -1.24292616e+00  -5.42382230e-01  -1.13776361e+00   2.73712031e-01
   1.42724396e+00  -1.28529447e+00   3.16008998e-04  -6.68040867e-01
  -1.26981295e+00   9.96966155e-01   0.00000000e+00]","[[-2.24982772  2.79816193  0.16278902 -0.1467621 ]
 [-3.79329691 -2.15425268  0.          0.        ]]",[-0.11086456 -0.2169262 ]
38,[-0.03451312  0.22114259],[-1.05114161 -0.17985011],-0.181809723858,-0.181809723858,"[-1.31745532 -0.54103477 -1.0685824   0.28233411  1.42723601 -1.28528822
  0.04904175 -0.10732134 -1.28014889  0.9766104   0.        ]","[[-2.31959431  2.79523264  0.16278902 -0.1467621 ]
 [-3.18539575  1.84798579  0.          0.        ]]",[-0.11086456 -0.2169262 ]
39,[ 0.05028865  0.27749634],[ 0.22310768  0.57417124],-0.184605857271,-0.184605857271,"[-1.41864209 -0.55406454 -0.95691483  0.19525465  1.42722806 -1.28528197
 -0.26325488 -0.21224147 -1.30862837  0.9772224   0.        ]","[[-2.422394    2.82467861  0.16278902 -0.1467621 ]
 [-7.08159309  1.09909728  0.          0.        ]]",[-0.11086456 -0.2169262 ]
40,[ 0.05455115  0.2978757 ],[-1.16217513  0.22053465],-0.189043487312,-0.189043487312,"[-1.5314676  -0.57165515 -0.79906192  0.06185488  1.42722012 -1.28527572
 -0.1812105   0.10322624 -1.34397561  0.98978154  0.        ]","[[-2.55375601  2.86925258  0.16278902 -0.1467621 ]
 [-6.05801921  3.35080007  0.          0.        ]]",[-0.11086456 -0.2169262 ]
41,[ 0.07723153  0.32614002],[-0.54357427 -0.18865023],-0.196277268188,-0.196277268188,"[-1.64115604 -0.59539836 -0.58797316 -0.16657372  1.42721217 -1.28526947
 -0.4889507   0.2162423  -1.38406399  1.03194289  0.        ]","[[-2.71343771  2.94436227  0.16278902 -0.1467621 ]
 [-9.89736498  4.15747187  0.          0.        ]]",[-0.11086456 -0.2169262 ]
42,[ 0.02842376  0.38017273],[-1.08065072  0.27020696],-0.201643867703,-0.201643867703,"[-1.73753238 -0.61021321 -0.27571355 -0.37285194  1.42720423 -1.28526322
 -0.64576291 -0.15690085 -1.41601469  1.06046006  0.        ]","[[ -2.93101369   3.01121957   0.16278902  -0.1467621 ]
 [-11.85375447   1.49411009   0.           0.        ]]",[-0.11086456 -0.2169262 ]
43,[ 0.00883311  0.43460441],[ 1.13163113  0.77992892],-0.203762397915,-0.203762397915,"[-1.76586746 -0.61162563  0.13754421 -0.39848755  1.42719628 -1.28525698
 -0.944313   -0.39193813 -1.44350226  1.05283051  0.        ]","[[ -3.20546024   3.01948164   0.16278902  -0.1467621 ]
 [-15.57846334  -0.18350318   0.           0.        ]]",[-0.11086456 -0.2169262 ]
44,[-0.12529781  0.45376721],[-0.82942739  1.43273394],-0.205541898141,-0.205541898141,"[-1.69124866 -0.61066124  0.5354194  -0.38084719  1.42718833 -1.28525073
 -0.60223551 -0.4082716  -1.47625858  1.03306162  0.        ]","[[ -3.47421042   3.01379774   0.16278902  -0.1467621 ]
 [-11.31077337  -0.30009133   0.           0.        ]]",[-0.11086456 -0.2169262 ]
45,[-0.17444891  0.44856477],[-0.18587449 -0.95183443],-0.208560510862,-0.208560510862,"[-1.53007795 -0.60981304  0.88295156 -0.36596664  1.42718039 -1.28524448
 -0.84750874 -0.39144577 -1.51144858  1.02543202  0.        ]","[[ -3.73112809   3.00899989   0.16278902  -0.1467621 ]
 [-14.37079603  -0.18000118   0.           0.        ]]",[-0.11086456 -0.2169262 ]
46,[-0.29421118  0.43605068],[ 0.3205298   0.02745102],-0.214673152207,-0.214673152207,"[-1.25411214 -0.60122431  1.20965694 -0.23806327  1.42717244 -1.28523823
 -0.88370048 -0.91899653 -1.57874616  1.01329107  0.        ]","[[ -4.02307482   2.96761982   0.16278902  -0.1467621 ]
 [-14.8223542   -3.94546404   0.           0.        ]]",[-0.11086456 -0.2169262 ]
47,[-0.40749648  0.39248028],[-0.36049722 -1.18493677],-0.226259905038,-0.226259905038,"[-0.9165895  -0.57914507  1.43080685 -0.00258513  1.4271645  -1.28523198
 -0.75844722 -0.89283759 -1.67865607  1.02747759  0.        ]","[[ -4.30384374   2.89058372   0.16278902  -0.1467621 ]
 [-13.25974334  -3.75877334   0.           0.        ]]",[-0.11086456 -0.2169262 ]
48,[-0.5199793   0.41024944],[-1.70124732  1.3866882 ],-0.244616415516,-0.244616415516,"[-0.54053241 -0.53211524  1.54233991  0.33748837  1.42715655 -1.28522573
 -0.85179969 -1.43719588 -1.80167944  1.10352299  0.        ]","[[ -4.58072483   2.77642436   0.16278902  -0.1467621 ]
 [-14.42442543  -7.64423431   0.           0.        ]]",[-0.11086456 -0.2169262 ]
49,[-0.5710063   0.28875443],[-1.89214943 -1.4046349 ],-0.264739161544,-0.264739161544,"[-0.08281138 -0.47013031  1.52712135  0.65603404  1.42714861 -1.28521949
 -1.14621471 -0.86132015 -1.88205968  1.27128058  0.        ]","[[ -4.90606681   2.66478065   0.16278902  -0.1467621 ]
 [-18.09755239  -3.53388416   0.           0.        ]]",[-0.11086456 -0.2169262 ]
