timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.183653522619,[-2.58875212  0.12388244],-0.183653522619,[-2.99642062  1.06237471],"[[-0.05246182 -0.07409542  0.0679711  -0.13678996]
 [-0.00199812  0.00406351  0.          0.        ]]","[ 0.99967279  1.48651273 -0.07710153 -1.43203893  0.59238676 -1.17622775
  0.21878576 -0.34645319  0.92414288  1.19188462  0.        ]",[-0.44233477 -0.468822  ]
1,-0.178137289522,[-2.9127919   1.33571391],-0.178137289522,[-2.96317697  0.94935602],"[[-0.09219384 -0.06907795  0.0679711  -0.13678996]
 [-3.95803099  0.49604012  0.          0.        ]]","[ 0.99508177  1.486971   -0.1349403  -1.41890245  0.59238634 -1.17622628
 -0.2350619  -0.26271586  0.91572023  1.098448    0.        ]",[-0.44233477 -0.468822  ]
2,-0.164339584239,[-2.55274779 -0.46690519],-0.164339584239,[-2.65405464  0.49914664],"[[-0.21027486 -0.01951264  0.0679711  -0.13678996]
 [-7.83714917  4.44731733  0.          0.        ]]","[ 0.96665624  1.48978619 -0.30522922 -1.28896141  0.59238592 -1.1762248
 -0.68008551  0.40981381  0.882994    0.86830961  0.        ]",[-0.44233477 -0.468822  ]
3,-0.140155144556,[-1.95855545  0.31057859],-0.140155144556,[-1.68896127  0.93102515],"[[ -0.40514551   0.05001596   0.0679711   -0.13678996]
 [-11.63726836   2.51198172   0.           0.        ]]","[ 0.8724453   1.48842247 -0.57588023 -1.10654596  0.5923855  -1.17622333
 -1.11604545  0.08040846  0.78342393  0.48514422  0.        ]",[-0.44233477 -0.468822  ]
4,-0.104263325817,[ 0.17832413  0.72192826],-0.104263325817,[ 1.047171    0.99801129],"[[ -0.67527678   0.11210925   0.0679711   -0.13678996]
 [-15.36345719   3.69339003   0.           0.        ]]","[ 0.65100453  1.48196542 -0.91299851 -0.9441475   0.59238508 -1.17622186
 -1.54352238  0.28149093  0.5414203  -0.04099922  0.        ]",[-0.44233477 -0.468822  ]
5,-0.0715098529143,[ 2.71910186  0.11895677],-0.0715098529143,[ 2.81502676  0.77211177],"[[ -0.97243071   0.21391875   0.0679711   -0.13678996]
 [-14.35530105   6.47826847   0.           0.        ]]","[ 0.30369671  1.46075757 -1.20659429 -0.68061237  0.59238466 -1.17622038
 -1.42786146  0.75549318  0.18918466 -0.48842234  0.        ]",[-0.44233477 -0.468822  ]
6,-0.0557017564057,[ 2.93582379  0.1915335 ],-0.0557017564057,[ 3.26617289  0.84757829],"[[ -1.21699947   0.3469051    0.0679711   -0.13678996]
 [-10.11567929   6.81924811   0.           0.        ]]","[-0.04295504  1.41353561 -1.36978938 -0.34547924  0.59238424 -1.17621891
 -0.94147888  0.81352924 -0.11976045 -0.72509794  0.        ]",[-0.44233477 -0.468822  ]
7,-0.0510478674189,[ 2.55791987 -0.02982568],-0.0510478674189,[ 2.92651415  0.51213229],"[[-1.3776172   0.48952792  0.0679711  -0.13678996]
 [-5.95990094  7.44098841  0.          0.        ]]","[-0.28992871  1.33922597 -1.43304023 -0.00372624  0.59238382 -1.17621744
 -0.46471567  0.91935229 -0.29108596 -0.79266362  0.        ]",[-0.44233477 -0.468822  ]
8,-0.0468132715804,[ 1.68786928 -0.79029965],-0.0468132715804,[ 1.71715546  0.14085169],"[[-1.45593878  0.63566958  0.0679711  -0.13678996]
 [-1.88577824  7.1740945   0.          0.        ]]","[-0.41362901  1.23922998 -1.45057138  0.32040836  0.5923834  -1.17621596
  0.00267966  0.87392453 -0.31241333 -0.74800781  0.        ]",[-0.44233477 -0.468822  ]
9,-0.0436255322817,[-0.99585284  0.3876494 ],-0.0436255322817,[ 0.07839367  0.47114265],"[[-1.45357376  0.74631582  0.0679711  -0.13678996]
 [ 2.10899078  3.90145051  0.          0.        ]]","[-0.40987319  1.1487373  -1.45016933  0.5440666   0.59238297 -1.17621449
  0.46097126  0.31690053 -0.22328782 -0.63931461  0.        ]",[-0.44233477 -0.468822  ]
