timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-3.42397881  0.40889513],[-3.27336183 -0.49283714],-0.193149165658,-0.193149165658,"[ 1.00394399  1.47685478 -0.08238142 -0.99770687  0.8647883  -1.38649366
  0.21826662 -0.34449994  0.62419782  1.71480581  0.        ]","[[-0.05488072  0.09232366  0.09939435 -0.15987086]
 [ 0.0030318   0.00103853  0.          0.        ]]",[-0.46926203 -0.47956446]
1,[-3.36056185  0.47655976],[-3.47680151  0.57919482],-0.184521265688,-0.184521265688,"[ 0.99923794  1.47892452 -0.14001441 -1.04854421  0.86478753 -1.38649159
 -0.23541071 -0.67686815  0.62170796  1.58777432  0.        ]","[[-0.09450365  0.07278027  0.09939435 -0.15987086]
 [-3.95215618 -1.94888471  0.          0.        ]]",[-0.46926203 -0.47956446]
2,[-2.97964525  0.22398536],[-2.82865899  0.6478192 ],-0.162130311141,-0.162130311141,"[ 0.97055537  1.4802221  -0.309959   -1.08908617  0.86478676 -1.38648952
 -0.68030411 -0.27912623  0.59012773  1.26853217  0.        ]","[[-0.21246204  0.0572149   0.09939435 -0.15987086]
 [-7.83076682  0.38456508  0.          0.        ]]",[-0.46926203 -0.47956446]
3,[-1.92045081 -0.12116666],[-2.06809715 -0.50295762],-0.12961441306,-0.12961441306,"[ 0.87620047  1.47705222 -0.58010225 -1.00223362  0.86478598 -1.38648744
 -1.11640864  0.15704855  0.48746849  0.83396282  0.        ]","[[ -0.40722391   0.09058086   0.09939435  -0.15987086]
 [-11.63276118   2.94349082   0.           0.        ]]",[-0.46926203 -0.47956446]
4,[ 0.9137212   0.67295212],[ 0.32039206  1.03508929],-0.0826595895325,-0.0826595895325,"[ 0.65511462  1.47165406 -0.91646825 -0.90282274  0.86478521 -1.38648537
 -1.54368365 -0.19211143  0.23729526  0.27320322  0.        ]","[[ -0.67725344   0.12889828   0.09939435  -0.15987086]
 [-15.35779198   0.89505942   0.           0.        ]]",[-0.46926203 -0.47956446]
5,[ 2.70884609  0.32118559],[ 2.8336717   0.37386083],-0.0352647394876,-0.0352647394876,"[ 0.31632143  1.46005893 -1.20452076 -0.75475898  0.86478444 -1.3864833
 -1.36363697  0.47966279 -0.1412201  -0.2122901   0.        ]","[[ -0.96866056   0.18634207   0.09939435  -0.15987086]
 [-13.78815122   4.83618392   0.           0.        ]]",[-0.46926203 -0.47956446]
6,[ 3.09993553  0.16789368],[ 3.30977833  0.7312783 ],-0.020440918096,-0.020440918096,"[-0.01136474  1.42604298 -1.36298501 -0.47460121  0.86478367 -1.38648123
 -0.87866321  0.71537043 -0.45378883 -0.45328689  0.        ]","[[-1.20200263  0.29694006  0.09939435 -0.15987086]
 [-9.56012483  6.21902139  0.          0.        ]]",[-0.46926203 -0.47956446]
7,[ 2.52632904 -0.7107321 ],[ 2.70989956 -1.91763047],-0.025881394082,-0.025881394082,"[-0.2390469   1.35479554 -1.42616742 -0.10504798  0.86478289 -1.38647916
 -0.40333035  1.18765976 -0.59733601 -0.50380967  0.        ]","[[-1.35162771  0.44912063  0.09939435 -0.15987086]
 [-5.41614411  8.9898255   0.          0.        ]]",[-0.46926203 -0.47956446]
8,[ 1.34321463 -0.26473999],[ 1.72754261 -0.32223911],-0.0227061410434,-0.0227061410434,"[-0.34466715  1.26679192 -1.44432291  0.20822198  0.86478212 -1.38647709
  0.06291175  0.48214756 -0.60450544 -0.45775528  0.        ]","[[-1.41916812  0.58738845  0.09939435 -0.15987086]
 [-1.35141667  4.85077451  0.          0.        ]]",[-0.46926203 -0.47956446]
9,[-0.36362547 -0.3048476 ],[-0.24109934 -1.57773829],-0.012677219079,-0.012677219079,"[-0.32433328  1.20383865 -1.44134916  0.38385568  0.86478135 -1.38647502
  0.51983345  0.24805591 -0.51542317 -0.36427013  0.        ]","[[-1.40622928  0.67062455  0.09939435 -0.15987086]
 [ 2.63205566  3.47742224  0.          0.        ]]",[-0.46926203 -0.47956446]
