timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
0,"[ 0.95734383  1.67986378 -0.06682056 -0.87322987 -1.03841845  1.47904103
  0.26136277 -0.35104552  2.55078736 -2.01155625  0.        ]",[ 5.1652236   4.62484611],-0.373696474999,-0.373696474999,"[[-0.06265703  0.05011048 -0.11946359  0.16910039]
 [-0.00117004  0.00080366  0.          0.        ]]",[-0.23768632 -0.29989859],[ 4.93331814  2.97214484]
1,"[ 0.95997592  1.6763309  -0.0070348  -0.76589442 -1.03841663  1.47903707
  0.65442354  0.25899897  2.55016081 -1.88081558  0.        ]",[ 4.84893842  2.17834729],-0.367808117836,-0.367808117836,"[[-0.02300508  0.0898388  -0.11946359  0.16910039]
 [ 3.95320776  3.95884148  0.          0.        ]]",[-0.23768632 -0.29989859],[ 3.99650717  2.14064217]
2,"[ 0.9533972   1.65408844  0.17077109 -0.44973266 -1.03841482  1.47903312
  1.03972082  0.85696761  2.50286489 -1.49686694  0.        ]",[ 4.12142714  2.05266465],-0.347939878999,-0.347939878999,"[[ 0.09495059  0.20794185 -0.11946359  0.16910039]
 [ 7.82948986  7.83853333  0.          0.        ]]",[-0.23768632 -0.29989859],[ 2.81385589  1.22871804]
3,"[ 0.89575556  1.57976533  0.45877198  0.05300003 -1.03841301  1.47902916
  1.41743773  1.44308837  2.28356572 -0.91438533  0.        ]",[ 1.9875702  -0.06549263],-0.308089087291,-0.308089087291,"[[  0.28966614   0.40286779  -0.11946359   0.16910039]
 [ 11.62952805  11.64137022   0.           0.        ]]",[-0.23768632 -0.29989859],[ 1.36807537  0.26165473]
4,"[ 0.72371759  1.43705802  0.82892734  0.58848409 -1.0384112   1.4790252
  1.78790991  1.36732537  1.78284189 -0.33266882  0.        ]",[ 0.64780992 -0.93595598],-0.245442493819,-0.245442493819,"[[  0.55965151   0.63076387  -0.11946359   0.16910039]
 [ 15.3567114   11.14983288   0.           0.        ]]",[-0.23768632 -0.29989859],[-0.08439359 -0.44118199]
5,"[ 0.38612164  1.28308561  1.19997655  0.9609477  -1.03840939  1.47902124
  2.01269899  0.7618658   1.07890854 -0.00819585  0.        ]",[-1.06110623 -0.0822849 ],-0.168775745221,-0.168775745221,"[[  0.88947717   0.81434727  -0.11946359   0.16910039]
 [ 17.6182827    7.22154817   0.           0.        ]]",[-0.23768632 -0.29989859],[-1.3453536 -0.8580358]
6,"[-0.02685146  1.14594235  1.43362002  1.20066051 -1.03840758  1.47901729
  1.58488152  0.68969293  0.41782209 -0.02523957  0.        ]",[-0.1655484  -0.20263165],-0.0966837636508,-0.0966837636508,"[[  1.19866002   0.95407964  -0.11946359   0.16910039]
 [ 13.31427076   6.75328799   0.           0.        ]]",[-0.23768632 -0.29989859],[-1.75708318 -1.2833873 ]
7,"[-0.41282082  1.01028835  1.52694124  1.37957756 -1.03840576  1.47901333
  1.49368731  0.5453689  -0.08210304 -0.26281142  0.        ]",[-2.12674172 -1.73069872],-0.0411534979077,-0.0411534979077,"[[  1.455741     1.07975031  -0.11946359   0.16910039]
 [ 12.39685068   5.81690167   0.           0.        ]]",[-0.23768632 -0.29989859],[-2.08029175 -1.66957653]
8,"[-0.73147747  0.92414964  1.5307068   1.46906405 -1.03840395  1.47900937
  1.07614622 -0.08255786 -0.39564907 -0.54431652  0.        ]",[-0.82447921 -0.34588035],-0.034953119139,-0.034953119139,"[[ 1.66153276  1.15521161 -0.11946359  0.16910039]
 [ 8.19618731  1.74284588  0.          0.        ]]",[-0.23768632 -0.29989859],[-1.91195464 -1.48245955]
9,"[-0.92991079  0.89989883  1.50043413  1.49124258 -1.03840214  1.47900542
  0.73579182 -0.29885231 -0.54951138 -0.73001343  0.        ]",[-1.99102274 -1.47564399],-0.0535066641052,-0.0535066641052,"[[ 1.79110137  1.1759881  -0.11946359  0.16910039]
 [ 4.77205205  0.33950394  0.          0.        ]]",[-0.23768632 -0.29989859],[-1.58796906 -1.36916363]
10,"[-1.01231932  0.93830538  1.4801536   1.45551038 -1.03840033  1.47900146
  0.33319593 -0.91001718 -0.60152015 -0.76827538  0.        ]",[-0.73997889  0.24448132],-0.0584869162596,-0.0584869162596,"[[ 1.84590416  1.14299281 -0.11946359  0.16910039]
 [ 0.72172969 -3.62580126  0.          0.        ]]",[-0.23768632 -0.29989859],[-0.63725871 -0.51347923]
11,"[-0.98974428  1.00897471  1.48617003  1.38105191 -1.03839852  1.4789975
  0.0407185  -0.7496285  -0.5735315  -0.67825226  0.        ]",[ 0.31923347  0.23760561],-0.049245941208,-0.049245941208,"[[ 1.83081585  1.08091757 -0.11946359  0.16910039]
 [-2.22074381 -2.58519067  0.          0.        ]]",[-0.23768632 -0.29989859],[-0.07382992 -0.26577535]
12,"[-0.94262722  1.05523067  1.49759577  1.32576907 -1.03839671  1.47899354
  0.17061532 -0.59678947 -0.52652734 -0.59051976  0.        ]",[ 0.40258752 -1.37018573],-0.0397449560208,-0.0397449560208,"[[ 1.79951291  1.03916307 -0.11946359  0.16910039]
 [-0.91391445 -1.59356137  0.          0.        ]]",[-0.23768632 -0.29989859],[-0.33095884 -0.34788564]
13,"[-0.93944749  1.13156747  1.49830807  1.22203838 -1.0383949   1.47898959
  0.33086199 -1.20228129 -0.50014613 -0.51160262  0.        ]",[ 0.22186938  1.9573287 ],-0.0316819096237,-0.0316819096237,"[[ 1.79740988  0.96787593 -0.11946359  0.16910039]
 [ 0.69825019 -5.52206202  0.          0.        ]]",[-0.23768632 -0.29989859],[-0.33700186  0.23996806]
14,"[-0.97355033  1.20258973  1.49025735  1.10979304 -1.03839308  1.47898563
  0.41662509 -0.57518586 -0.50183599 -0.46798368  0.        ]",[-1.2360074   1.23507977],-0.0275558063532,-0.0275558063532,"[[ 1.82003208  0.89825679 -0.11946359  0.16910039]
 [ 1.56107338 -1.45341388  0.          0.        ]]",[-0.23768632 -0.29989859],[-0.80556464 -0.31365839]
15,"[-0.96030802  1.19165112  1.4934718   1.12815733 -1.03839127  1.47898167
  0.02016003  0.03972238 -0.49496774 -0.46804842  0.        ]",[-1.7012468  -0.97127324],-0.0274218578036,-0.0274218578036,"[[ 1.8112344   0.90921733 -0.11946359  0.16910039]
 [-2.4275573   2.53616483  0.          0.        ]]",[-0.23768632 -0.29989859],[-0.24462035 -0.60222471]
16,"[-0.826837    1.17992766  1.51932499  1.14738601 -1.03838946  1.47897772
 -0.36822663 -0.56059962 -0.38269513 -0.37307358  0.        ]",[ 0.73671137  0.69468964],-0.019339997825,-0.019339997825,"[[ 1.72347948  0.92086165 -0.11946359  0.16910039]
 [-6.33491571 -1.35877759  0.          0.        ]]",[-0.23768632 -0.29989859],[ 0.87525553  0.4496296 ]
17,"[-0.678468    1.17923494  1.53447171  1.14850207 -1.03838765  1.47897376
 -0.06612126 -0.13264811 -0.24576918 -0.2700803   0.        ]",[-0.26825036 -0.73217344],-0.0238983155033,-0.0238983155033,"[[ 1.62727572  0.92154426 -0.11946359  0.16910039]
 [-3.29559451  1.41780462  0.          0.        ]]",[-0.23768632 -0.29989859],[ 0.35009652  0.0444258 ]
18,"[-0.56077563  1.18025456  1.53658937  1.14684377 -1.03838584  1.4789698
 -0.16504955 -0.5837713  -0.13111019 -0.19828279  0.        ]",[ 0.85376553 -0.34559663],-0.0351716349642,-0.0351716349642,"[[ 1.55137792  0.92053361 -0.11946359  0.16910039]
 [-4.29086015 -1.50911986  0.          0.        ]]",[-0.23768632 -0.29989859],[ 0.90773934  0.69600677]
19,"[-0.48164064  1.22360274  1.53312188  1.0732836  -1.03838403  1.47896585
  0.17919845 -0.79024565 -0.02216345 -0.11972337  0.        ]",[ 1.17522255  0.97485662],-0.0475943947289,-0.0475943947289,"[[ 1.50030908  0.8769102  -0.11946359  0.16910039]
 [-0.82756788 -2.84874677  0.          0.        ]]",[-0.23768632 -0.29989859],[ 0.49886906  0.80277658]
20,"[-0.51771783  1.24074619  1.53518513  1.04231089 -1.03838222  1.47896189
  0.57397492 -0.1868023  -0.04723191 -0.12289054  0.        ]",[-0.94522554 -0.81249291],-0.0448297129345,-0.0448297129345,"[[ 1.52360636  0.85921758 -0.11946359  0.16910039]
 [ 3.14406541  1.06643334  0.          0.        ]]",[-0.23768632 -0.29989859],[-0.60192287 -0.09537366]
21,"[-0.55608051  1.25141599  1.5364808   1.02246075 -1.0383804   1.47895793
  0.19616441 -0.68572857 -0.07917079 -0.13331205  0.        ]",[ 1.09299875  0.55104571],-0.0412209423893,-0.0412209423893,"[[ 1.54835171  0.84806764 -0.11946359  0.16910039]
 [-0.65687245 -2.17063684  0.          0.        ]]",[-0.23768632 -0.29989859],[ 0.31364506  0.65240461]
22,"[-0.59746891  1.27132504  1.53684304  0.98420481 -1.03837859  1.47895398
  0.59065288 -0.34300318 -0.10721704 -0.13767766  0.        ]",[-0.93113916 -0.31207546],-0.0381163619292,-0.0381163619292,"[[ 1.5750338   0.82696525 -0.11946359  0.16910039]
 [ 3.31185826  0.05298371  0.          0.        ]]",[-0.23768632 -0.29989859],[-0.67244154 -0.0148669 ]
23,"[-0.64185922  1.28186209  1.53603758  0.96328384 -1.03837678  1.47895002
  0.21799377 -0.533438   -0.14494622 -0.15285679  0.        ]",[ 0.67313683  0.71903061],-0.033832885868,-0.033832885868,"[[ 1.60365503  0.81562817 -0.11946359  0.16910039]
 [-0.43724902 -1.18257151  0.          0.        ]]",[-0.23768632 -0.29989859],[ 0.08447486  0.44694179]
24,"[-0.66983972  1.27709413  1.53489238  0.97279895 -1.03837497  1.47894606
  0.48348404 -0.09114518 -0.17651856 -0.17352916  0.        ]",[-1.73663855  0.85586329],-0.0302224397961,-0.0302224397961,"[[ 1.62170838  0.82076854 -0.11946359  0.16910039]
 [ 2.2336989   1.68704618  0.          0.        ]]",[-0.23768632 -0.29989859],[-0.68772173 -0.23458385]
25,"[-0.6768473   1.21252349  1.53452516  1.09267654 -1.03837316  1.47894211
  0.08572053  0.42622423 -0.22509625 -0.23807673  0.        ]",[-0.79967885  1.67894819],-0.025295482932,-0.025295482932,"[[ 1.62623253  0.88818863 -0.11946359  0.16910039]
 [-1.76796458  5.04376501  0.          0.        ]]",[-0.23768632 -0.29989859],[-0.16263574 -0.52957749]
26,"[-0.57331795  1.06759525  1.53674242  1.30998616 -1.03837135  1.47893815
 -0.22541718  1.02125842 -0.20492241 -0.30513973  0.        ]",[-0.81090498 -0.49381151],-0.0292951279858,-0.0292951279858,"[[ 1.55946742  1.02779907 -0.11946359  0.16910039]
 [-4.89813715  8.90438246  0.          0.        ]]",[-0.23768632 -0.29989859],[ 0.35771191 -1.06448877]
27,"[-0.37363829  0.88985477  1.52196183  1.49998249 -1.03836954  1.47893419
 -0.53467764  0.69282066 -0.10176761 -0.34201968  0.        ]",[ 0.7476124   0.42938238],-0.041128026597,-0.041128026597,"[[ 1.430289    1.18450705 -0.11946359  0.16910039]
 [-8.00942508  6.77347037  0.          0.        ]]",[-0.23768632 -0.29989859],[ 1.26721311 -0.58188701]
28,"[-0.17796149  0.70722939  1.48238283  1.62503905 -1.03836773  1.47893024
 -0.22491941  0.93405719  0.00229493 -0.39096397  0.        ]",[ 0.79135297 -1.36948042],-0.0534845376156,-0.0534845376156,"[[ 1.3013664   1.33567978 -0.11946359  0.16910039]
 [-4.89313906  8.33863175  0.          0.        ]]",[-0.23768632 -0.29989859],[ 0.78179485 -1.05909634]
29,"[-0.08102688  0.55045738  1.45298392  1.68326056 -1.03836591  1.47892628
  0.09607124  0.29821098  0.03180348 -0.47149094  0.        ]",[ 1.49271594 -0.89062852],-0.0596613655139,-0.0596613655139,"[[ 1.23590387  1.46106068 -0.11946359  0.16910039]
 [-1.66385023  4.21323948  0.          0.        ]]",[-0.23768632 -0.29989859],[ 0.44668871 -0.84074795]
30,"[-0.09095252  0.48967849  1.45630393  1.69439288 -1.0383641   1.47892232
  0.4927841  -0.25830469  0.00369974 -0.52602164  0.        ]",[ 0.7408857  -0.33708155],-0.0596607643363,-0.0596607643363,"[[ 1.2426706   1.50909813 -0.11946359  0.16910039]
 [ 2.32723381  0.60254628  0.          0.        ]]",[-0.23768632 -0.29989859],[-0.15610138 -0.80128706]
31,"[-0.20315148  0.49153635  1.48891734  1.69413962 -1.03836229  1.47891837
  0.77967518 -0.46595277 -0.08791231 -0.58249852  0.        ]",[-0.58128614 -0.43696992],-0.0551762384935,-0.0551762384935,"[[ 1.3181739   1.507632   -0.11946359  0.16910039]
 [ 5.21347356 -0.74468329  0.          0.        ]]",[-0.23768632 -0.29989859],[-0.81673586 -1.00840068]
32,"[-0.3246682   0.53217616  1.51442521  1.68725409 -1.03836048  1.47891441
  0.54078697 -0.73030008 -0.17323377 -0.61727572  0.        ]",[ 0.49784862 -0.30788561],-0.0515158861725,-0.0515158861725,"[[ 1.3983303   1.47553005 -0.11946359  0.16910039]
 [ 2.81017749 -2.45978083  0.          0.        ]]",[-0.23768632 -0.29989859],[-0.40791333 -0.67372596]
33,"[-0.44057187  0.60895106  1.52970869  1.66655205 -1.03835867  1.47891045
  0.73111158 -0.91076095 -0.24508285 -0.62266957  0.        ]",[-0.64575419 -1.19588812],-0.0477323254812,-0.0477323254812,"[[ 1.47374522  1.41458712 -0.11946359  0.16910039]
 [ 4.72492037 -3.63062373  0.          0.        ]]",[-0.23768632 -0.29989859],[-0.83363676 -0.68466723]
34,"[-0.54572046  0.74745596  1.53616638  1.60296598 -1.03835686  1.4789065
  0.46789239 -1.50989023 -0.29501605 -0.5706174   0.        ]",[-0.73364235  0.42280529],-0.0407605410014,-0.0407605410014,"[[ 1.54167403  1.30297298 -0.11946359  0.16910039]
 [ 2.07684746 -7.51781323  0.          0.        ]]",[-0.23768632 -0.29989859],[-0.13933316  0.17806622]
35,"[-0.56432165  0.90579624  1.53658061  1.48584143 -1.03835505  1.47890254
  0.1752153  -1.2288034  -0.26388468 -0.44282051  0.        ]",[ 1.16410915  1.15924079],-0.0320582004817,-0.0320582004817,"[[ 1.55366829  1.17091418 -0.11946359  0.16910039]
 [-0.86758379 -5.69413122  0.          0.        ]]",[-0.23768632 -0.29989859],[ 0.35534436  0.43645245]
36,"[-0.59924141  0.98983763  1.53677578  1.40224604 -1.03835323  1.47889859
  0.57013012 -0.60129938 -0.26267969 -0.39087273  0.        ]",[ 0.29441139 -0.43688162],-0.0284785968571,-0.0284785968571,"[[ 1.57617934  1.09787996 -0.11946359  0.16910039]
 [ 3.10539898 -1.6228711   0.          0.        ]]",[-0.23768632 -0.29989859],[-0.67154026 -0.32056424]
37,"[-0.71264665  1.04506473  1.53213778  1.33825492 -1.03835142  1.47889463
  0.67985754 -0.8630257  -0.33982761 -0.41819393  0.        ]",[-0.91658224  0.42196676],-0.025343677382,-0.025343677382,"[[ 1.64936319  1.04838505 -0.11946359  0.16910039]
 [ 4.2093016  -3.32096651  0.          0.        ]]",[-0.23768632 -0.29989859],[-0.91156769 -0.22329766]
38,"[-0.78510674  1.09819556  1.52491486  1.26926159 -1.03834961  1.47889067
  0.31103933 -0.5952096  -0.38156774 -0.42105707  0.        ]",[-0.40045235 -0.26482707],-0.0237337664468,-0.0237337664468,"[[ 1.69632115  0.99939943 -0.11946359  0.16910039]
 [ 0.49887261 -1.58337343  0.          0.        ]]",[-0.23768632 -0.29989859],[-0.380537   -0.15342399]
39,"[-0.77584339  1.14230607  1.52602013  1.20595206 -1.0383478   1.47888672
  0.15259535 -0.75192732 -0.35437251 -0.37188923  0.        ]",[ 0.01594625 -0.44807328],-0.0206560053224,-0.0206560053224,"[[ 1.69030545  0.95753013 -0.11946359  0.16910039]
 [-1.09512317 -2.60016771  0.          0.        ]]",[-0.23768632 -0.29989859],[ 0.0253526   0.21594366]
40,"[-0.74338721  1.21245372  1.52947064  1.09271328 -1.03834599  1.47888276
  0.16107836 -1.01745147 -0.28879719 -0.28163888  0.        ]",[-0.94374509  2.48508947],-0.0199750129788,-0.0199750129788,"[[ 1.66925917  0.88824199 -0.11946359  0.16910039]
 [-1.00978001 -4.32290461  0.          0.        ]]",[-0.23768632 -0.29989859],[ 0.2073428   0.63554621]
41,"[-0.65446     1.25678743  1.53550835  1.01218032 -1.03834418  1.47887881
 -0.20820779 -0.39379335 -0.17501323 -0.18326834  0.        ]",[ 0.81167465  0.18853515],-0.0303530333962,-0.0303530333962,"[[ 1.61178858  0.84238189 -0.11946359  0.16910039]
 [-4.72491247 -0.27660144  0.          0.        ]]",[-0.23768632 -0.29989859],[ 0.80244964  0.59433562]
42,"[-0.55931765  1.25488561  1.53645934  1.01578424 -1.03834237  1.47887485
  0.1202698  -0.27805324 -0.07993461 -0.13189331  0.        ]",[ 0.41164795  0.01283602],-0.0411557185021,-0.0411557185021,"[[ 1.55044621  0.84438396 -0.11946359  0.16910039]
 [-1.42032992  0.47432037  0.          0.        ]]",[-0.23768632 -0.29989859],[ 0.28401738  0.35415596]
43,"[-0.5410428   1.24544556  1.53598837  1.03348684 -1.03834056  1.47887089
  0.28495191 -0.27174718 -0.06791821 -0.13065106  0.        ]",[ 0.08782211  0.56648495],-0.0424776006529,-0.0424776006529,"[[ 1.53866228  0.85428082 -0.11946359  0.16910039]
 [ 0.23642194  0.51523258  0.          0.        ]]",[-0.23768632 -0.29989859],[-0.02331167  0.20996067]
44,"[-0.55369725  1.21367904  1.53632951  1.09056076 -1.03833875  1.47886694
  0.31895764  0.07238617 -0.10264152 -0.16499628  0.        ]",[ 0.20012599  0.97770684],-0.038357406419,-0.038357406419,"[[ 1.54682311  0.88698727 -0.11946359  0.16910039]
 [ 0.57853197  2.74797154  0.          0.        ]]",[-0.23768632 -0.29989859],[-0.28760165 -0.21956849]
45,"[-0.58377232  1.11851786  1.53674297  1.24076771 -1.03833693  1.47886298
  0.3964235   0.66065202 -0.18879259 -0.26621939  0.        ]",[-0.26179051 -2.92825671],-0.0297778452088,-0.0297778452088,"[[ 1.56621252  0.98024061 -0.11946359  0.16910039]
 [ 1.35786344  6.56464483  0.          0.        ]]",[-0.23768632 -0.29989859],[-0.80796337 -1.07937539]
