timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.339648739531,[ 0.77985225  0.94067837],-0.339648739531,[ 0.02014059  0.17703319],"[[-0.05250594  0.09060683 -0.12986313  0.00042955]
 [ 0.0007031   0.00208714  0.          0.        ]]","[  1.07274969e+00   1.21119044e+00  -8.07973792e-02  -4.38534942e-02
  -1.04269850e+00   2.45647850e-04   1.09797470e-02  -6.86833912e-02
   1.80399235e+00   3.68466625e-04   0.00000000e+00]",[ 0.00600302 -0.00508324]
1,-0.339339514132,[-0.30096049  1.41177817],-0.339339514132,[ 0.02371603  0.18482988],"[[ -2.15536867e-02   1.28007258e-01  -1.29863126e-01   4.29551550e-04]
 [  3.08426427e+00   3.72555004e+00   0.00000000e+00   0.00000000e+00]]","[  1.07427087e+00   1.20605485e+00  -3.35729134e-02   2.05807896e-02
  -1.04263462e+00   2.45640640e-04   2.97727813e-01   4.11548020e-01
   1.80109918e+00   7.27931938e-02   0.00000000e+00]",[ 0.00600302 -0.00508324]
2,-0.337347690321,[-1.627415    0.14796385],-0.337347690321,[ 0.02724615  0.19256525],"[[  2.75595008e-02   2.41510863e-01  -1.29863126e-01   4.29551550e-04]
 [  1.83124398e+00   7.61185622e+00   0.00000000e+00   0.00000000e+00]]","[  1.07399848e+00   1.18018219e+00   4.14059975e-02   2.13861668e-01
  -1.04257076e+00   2.45633430e-04   1.81193846e-01   9.12759902e-01
   1.77999216e+00   2.26511831e-01   0.00000000e+00]",[ 0.00600302 -0.00508324]
3,-0.333509390339,[-0.32502316 -0.11927182],-0.333509390339,[ 0.0277819   0.19431445],"[[  2.41288854e-02   3.98129456e-01  -1.29863126e-01   4.29551550e-04]
 [ -2.16103199e+00   8.04853495e+00   0.00000000e+00   0.00000000e+00]]","[  1.07405354e+00   1.11923723e+00   3.61685306e-02   4.71295144e-01
  -1.04250691e+00   2.45626221e-04  -1.90084888e-01   9.69028443e-01
   1.74427013e+00   3.32546864e-01   0.00000000e+00]",[ 0.00600302 -0.00508324]
4,-0.329210908145,[ 0.06676941 -0.65376253],-0.329210908145,[ 0.02762759  0.1946703 ],"[[ -3.15610511e-02   5.52767440e-01  -1.29863126e-01   4.29551550e-04]
 [ -3.40383903e+00   7.41735915e+00   0.00000000e+00   0.00000000e+00]]","[  1.07369875e+00   1.03167023e+00  -4.88530901e-02   7.09348936e-01
  -1.04244307e+00   2.45619013e-04  -3.05660291e-01   8.87571431e-01
   1.71311960e+00   3.60734450e-01   0.00000000e+00]",[ 0.00600302 -0.00508324]
5,-0.325431925856,[ 0.53537296  2.38394813],-0.325431925856,[ 0.02610588  0.19293538],"[[ -9.63023419e-02   6.73667238e-01  -1.29863126e-01   4.29551550e-04]
 [ -3.07141035e+00   4.68173911e+00   0.00000000e+00   0.00000000e+00]]","[  1.06789656e+00   9.45570314e-01  -1.47487789e-01   8.80587976e-01
  -1.04237925e+00   2.45611805e-04  -2.74733820e-01   5.34702751e-01
   1.69024475e+00   3.52565246e-01   0.00000000e+00]",[ 0.00600302 -0.00508324]
6,-0.31980076238,[-0.42568419  1.78524358],-0.31980076238,[ 0.02873773  0.19765249],"[[ -1.35882251e-01   8.06092370e-01  -1.29863126e-01   4.29551550e-04]
 [ -8.93767859e-01   8.54790248e+00   0.00000000e+00   0.00000000e+00]]","[  1.06147278e+00   8.35127830e-01  -2.07509948e-01   1.04993599e+00
  -1.04231543e+00   2.45604598e-04  -7.21927728e-02   1.03331989e+00
   1.65004413e+00   3.82328629e-01   0.00000000e+00]",[ 0.00600302 -0.00508324]
7,-0.308354500078,[-0.40164706 -0.23806265],-0.308354500078,[ 0.03048564  0.20165035],"[[ -1.70488025e-01   1.01508545e+00  -1.29863126e-01   4.29551550e-04]
 [ -2.56122525e+00   1.23387561e+01   0.00000000e+00   0.00000000e+00]]","[  1.05408503e+00   6.31196254e-01  -2.59725535e-01   1.27161341e+00
  -1.04225163e+00   2.45597391e-04  -2.27277734e-01   1.52213673e+00
   1.56453789e+00   4.54188470e-01   0.00000000e+00]",[ 0.00600302 -0.00508324]
8,-0.293624151474,[-0.38734889  2.00832083],-0.293624151474,[ 0.02856053  0.19992146],"[[ -2.37143572e-01   1.24995571e+00  -1.29863126e-01   4.29551550e-04]
 [ -4.09927366e+00   1.11522034e+01   0.00000000e+00   0.00000000e+00]]","[  1.03531552e+00   3.68608993e-01  -3.59378162e-01   1.44386292e+00
  -1.04218784e+00   2.45590185e-04  -3.70324867e-01   1.36897916e+00
   1.46372111e+00   4.85258447e-01   0.00000000e+00]",[ 0.00600302 -0.00508324]
9,-0.275206316094,[-0.16928648  0.62674759],-0.275206316094,[ 0.02896658  0.20139147],"[[ -3.33701102e-01   1.51051471e+00  -1.29863126e-01   4.29551550e-04]
 [ -5.55161319e+00   1.48912103e+01   0.00000000e+00   0.00000000e+00]]","[  9.97569111e-01   5.28910322e-02  -5.00796205e-01   1.52901730e+00
  -1.04212406e+00   2.45582980e-04  -5.05397066e-01   1.85098528e+00
   1.34684495e+00   4.78359635e-01   0.00000000e+00]",[ 0.00600302 -0.00508324]
10,-0.249134350096,[ 0.27863977 -0.39701357],-0.249134350096,[ 0.02678774  0.1993193 ],"[[ -4.50353999e-01   1.83027975e+00  -1.29863126e-01   4.29551550e-04]
 [ -6.11177956e+00   1.70779950e+01   0.00000000e+00   0.00000000e+00]]","[  9.35745156e-01  -3.39189851e-01  -6.65309116e-01   1.47400219e+00
  -1.04206029e+00   2.45575775e-04  -5.57481203e-01   2.13266333e+00
   1.18587276e+00   4.48613149e-01   0.00000000e+00]",[ 0.00600302 -0.00508324]
11,-0.219566529894,[ 0.28292162  0.98273156],-0.219566529894,[ 0.02104882  0.19191353],"[[ -5.60304955e-01   2.15267233e+00  -1.29863126e-01   4.29551550e-04]
 [ -4.88739870e+00   1.51676551e+01   0.00000000e+00   0.00000000e+00]]","[  8.61923597e-01  -7.01787339e-01  -8.12125635e-01   1.24669920e+00
  -1.04199654e+00   2.45568571e-04  -4.43573831e-01   1.88606414e+00
   1.00778067e+00   3.96286299e-01   0.00000000e+00]",[ 0.00600302 -0.00508324]
12,-0.185413520187,[ 0.08310454 -0.2920236 ],-0.185413520187,[ 0.01913439  0.18933591],"[[ -6.45842245e-01   2.49205325e+00  -1.29863126e-01   4.29551550e-04]
 [ -3.67028531e+00   1.87584888e+01   0.00000000e+00   0.00000000e+00]]","[  7.94625550e-01  -1.00713355e+00  -9.19632649e-01   8.46954826e-01
  -1.04193279e+00   2.45561368e-04  -3.30344636e-01   2.34863479e+00
   8.05858757e-01   3.19888759e-01   0.00000000e+00]",[ 0.00600302 -0.00508324]
13,-0.148821123079,[-0.21638362  0.07522334],-0.148821123079,[ 0.01283067  0.18048611],"[[ -7.15213627e-01   2.85189517e+00  -1.29863126e-01   4.29551550e-04]
 [ -3.26825297e+00   1.72308014e+01   0.00000000e+00   0.00000000e+00]]","[  7.34071612e-01  -1.20749971e+00  -1.00190245e+00   2.93773846e-01
  -1.04186906e+00   2.45554165e-04  -2.92936435e-01   2.15131822e+00
   5.97459798e-01   1.94006608e-01   0.00000000e+00]",[ 0.00600302 -0.00508324]
14,-0.12474932992,[-0.59516194  0.11587275],-0.12474932992,[-0.0031989   0.15726264],"[[ -7.88527974e-01   3.10796333e+00  -1.29863126e-01   4.29551550e-04]
 [ -4.06078759e+00   3.97841441e+00   0.00000000e+00   0.00000000e+00]]","[  6.64614222e-01  -1.25827476e+00  -1.08359737e+00  -1.43074555e-01
  -1.04180534e+00   2.45546963e-04  -3.66651378e-01   4.42883401e-01
   4.60900176e-01   6.69434466e-02   0.00000000e+00]",[ 0.00600302 -0.00508324]
15,-0.126522572301,[ 0.5589735   1.72687153],-0.126522572301,[-0.00718765  0.15043749],"[[ -8.92583553e-01   3.10861558e+00  -1.29863126e-01   4.29551550e-04]
 [ -6.33709413e+00  -1.96367675e+00   0.00000000e+00   0.00000000e+00]]","[  5.57127783e-01  -1.25820632e+00  -1.18946953e+00  -1.44200168e-01
  -1.04174163e+00   2.45539762e-04  -5.78392150e-01  -3.23143412e-01
   4.71481599e-01   7.44611461e-02   0.00000000e+00]",[ 0.00600302 -0.00508324]
