timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
11,"[-0.60213517  0.99573475 -1.47155034  0.72131776  0.93495395 -1.26801341
  0.99203704 -0.15904876 -0.75859923 -0.57216212  0.        ]",[-1.17697675 -0.06560671],-0.0374764972863,-0.0374764972863,"[[-1.59929502  0.88669331  0.10681798 -0.14531508]
 [ 6.60836427  1.06762367  0.          0.        ]]",[-0.53626716 -0.53834677],[-1.06663847 -0.17312938]
12,"[-0.45871419  0.97683849 -1.46928003  0.75141475  0.93495313 -1.26801187
  0.50451795 -0.20757921 -0.58813142 -0.4492734   0.        ]",[ 0.9226112 -0.0055183],-0.0195754885484,-0.0195754885484,"[[-1.50813508  0.90523897  0.10681798 -0.14531508]
 [ 2.52123007  0.78788936  0.          0.        ]]",[-0.53626716 -0.53834677],[-0.06998658 -0.07312468]
13,"[-0.32328569  0.96096697 -1.45594641  0.77582671  0.93495231 -1.26801032
  0.93399103 -0.21427753 -0.43849885 -0.31687497  0.        ]",[-2.30000462  0.27388438],-0.00784514190413,-0.00784514190413,"[[-1.42158553  0.9206095   0.10681798 -0.14531508]
 [ 6.12174118  0.74927908  0.          0.        ]]",[-0.53626716 -0.53834677],[-1.91808379 -0.16920653]
14,"[-0.19731215  0.93398411 -1.43351946  0.81559482  0.9349515  -1.26800878
  0.44756657 -0.02850677 -0.30298899 -0.16269514  0.        ]",[ 0.36668241  0.15714107],-0.0185554510746,-0.0185554510746,"[[-1.34006603  0.94633862  0.10681798 -0.14531508]
 [ 2.04378519  1.8200769   0.          0.        ]]",[-0.53626716 -0.53834677],[-1.12272167 -0.43999705]
15,"[-0.11358144  0.88855784 -1.41304283  0.87790127  0.93495068 -1.26800723
  0.61578585  0.07311174 -0.21061629 -0.01741571  0.        ]",[-2.19119612 -0.97993715],-0.031673647752,-0.031673647752,"[[-1.28504073  0.98861707  0.10681798 -0.14531508]
 [ 3.45406076  2.40581421  0.          0.        ]]",[-0.53626716 -0.53834677],[-1.97144949 -0.65743256]
16,"[-0.07041301  0.87902677 -1.40067397  0.8902714   0.93494986 -1.26800569
  0.13581549 -0.60811216 -0.17056306  0.04354009  0.        ]",[-0.57227005  0.81320244],-0.0375929616819,-0.0375929616819,"[[-1.2563318   0.99733618  0.10681798 -0.14531508]
 [-0.56978592 -1.52081475  0.          0.        ]]",[-0.53626716 -0.53834677],[-0.83401167  0.24704303]
17,"[-0.12159374  0.87661385 -1.41519679  0.89336458  0.93494904 -1.26800414
 -0.13303855 -0.04415424 -0.21401309 -0.01178999  0.        ]",[-0.06662954 -0.56014146],-0.0316445253644,-0.0316445253644,"[[-1.29034201  0.99953525  0.10681798 -0.14531508]
 [-2.82373209  1.72988084  0.          0.        ]]",[-0.53626716 -0.53834677],[-0.06266662 -0.4877775 ]
18,"[-0.21085484  0.86338913 -1.43639831  0.91006186  0.93494822 -1.2680026
 -0.15774567 -0.43487589 -0.28899114 -0.09187899  0.        ]",[ 0.80662128 -0.23267162],-0.0221281784676,-0.0221281784676,"[[-1.34889491  1.01153632  0.10681798 -0.14531508]
 [-3.0308655  -0.52226837  0.          0.        ]]",[-0.53626716 -0.53834677],[ 0.52278328  0.11998504]
19,"[-0.2539646   0.8849275  -1.4448152   0.88263469  0.9349474  -1.26800106
  0.23013049 -0.59307788 -0.33644483 -0.16123861  0.        ]",[-0.67943199  0.41620515],-0.0155551565459,-0.0155551565459,"[[-1.37688619  0.9919416   0.10681798 -0.14531508]
 [ 0.22090347 -1.4341579   0.          0.        ]]",[-0.53626716 -0.53834677],[-0.30284828  0.31398025]
20,"[-0.28895057  0.8978261  -1.45079414  0.86563397  0.93494659 -1.26799951
 -0.09110966 -0.3021076  -0.37472692 -0.21058684  0.        ]",[ 1.10017578 -0.23649958],-0.0108796821451,-0.0108796821451,"[[-1.39948905  0.98008611  0.10681798 -0.14531508]
 [-2.47221934  0.24301379  0.          0.        ]]",[-0.53626716 -0.53834677],[ 0.75885653  0.03130785]
21,"[-0.30331301  0.90279805 -1.453029    0.858962    0.93494577 -1.26799797
  0.38671103 -0.46560775 -0.39070795 -0.23012432  0.        ]",[-0.51593916  0.93814115],-0.00916172721047,-0.00916172721047,"[[-1.40874183  0.97549065  0.10681798 -0.14531508]
 [ 1.53359869 -0.69941336  0.          0.        ]]",[-0.53626716 -0.53834677],[-0.52844042  0.15040536]
22,"[-0.28798548  0.8772879  -1.45063512  0.89249314  0.93494495 -1.26799642
  0.13946343  0.18134914 -0.3652894  -0.18560784  0.        ]",[ 0.63965388 -0.05604277],-0.0122659490133,-0.0122659490133,"[[-1.39886699  0.9989177   0.10681798 -0.14531508]
 [-0.53920355  3.02968789  0.          0.        ]]",[-0.53626716 -0.53834677],[-0.16331866 -0.75868046]
23,"[-0.26519042  0.81276912 -1.44680856  0.97000553  0.93494413 -1.26799488
  0.44264377  0.13231919 -0.32102624 -0.08794664  0.        ]",[-0.19572122 -1.22677514],-0.0197156366508,-0.0197156366508,"[[-1.38414941  1.05667588  0.10681798 -0.14531508]
 [ 2.00251289  2.7470766   0.          0.        ]]",[-0.53626716 -0.53834677],[-1.18886292 -0.81199205]
24,"[-0.21601552  0.79603186 -1.43745544  0.9885008   0.93494331 -1.26799333
  0.34567698 -0.56402316 -0.27284829 -0.01788822  0.        ]",[-1.74410977  0.10244725],-0.0268000434545,-0.0268000434545,"[[-1.35225524  1.07134604  0.10681798 -0.14531508]
 [ 1.18959297 -1.26668341  0.          0.        ]]",[-0.53626716 -0.53834677],[-1.10618389  0.05101749]
25,"[-0.24086736  0.81994806 -1.44236833  0.9618712   0.93494249 -1.26799179
 -0.12911252 -0.48910654 -0.30161843 -0.07160817  0.        ]",[-0.51213092 -0.11827666],-0.0219924981279,-0.0219924981279,"[[-1.36840002  1.05034503  0.10681798 -0.14531508]
 [-2.79080527 -0.83486141  0.          0.        ]]",[-0.53626716 -0.53834677],[ 0.42097607  0.11094429]
26,"[-0.35821767  0.8438287  -1.4604111   0.93394755  0.93494168 -1.26799024
 -0.36421559 -0.56740168 -0.41813032 -0.21317851  0.        ]",[ 1.6306393 -0.1363469],-0.00673794234233,-0.00673794234233,"[[-1.44399171  1.02911987  0.10681798 -0.14531508]
 [-4.7617925  -1.28616088  0.          0.        ]]",[-0.53626716 -0.53834677],[ 1.77267444  0.41770723]
27,"[-0.44371034  0.87804644 -1.46831068  0.89151213  0.93494086 -1.2679887
  0.119005   -0.6568528  -0.5172516  -0.32689084  0.        ]",[ 1.17747743  0.16536157],-0.00783256704415,-0.00783256704415,"[[-1.49858175  0.99822329  0.10681798 -0.14531508]
 [-0.7107158  -1.80176438  0.          0.        ]]",[-0.53626716 -0.53834677],[ 0.84622598  0.51352894]
28,"[-0.40352446  0.90967891 -1.46513778  0.84960892  0.93494004 -1.26798716
  0.59261362 -0.53727217 -0.49277532 -0.32841112  0.        ]",[-0.55032315  1.39432149],-0.00735287592804,-0.00735287592804,"[[-1.47295874  0.9691037   0.10681798 -0.14531508]
 [ 3.25977996 -1.11249734  0.          0.        ]]",[-0.53626716 -0.53834677],[-0.70070481  0.24060526]
29,"[-0.33680869  0.89051746 -1.4577397   0.87530443  0.93493922 -1.26798561
  0.32505623  0.15360543 -0.41760334 -0.24709803  0.        ]",[ 0.01415284 -0.93933906],-0.00661032011284,-0.00661032011284,"[[-1.43026863  0.98680898  0.10681798 -0.14531508]
 [ 1.0167176   2.86975562  0.          0.        ]]",[-0.53626716 -0.53834677],[-0.41952655 -0.70512772]
30,"[-0.30458729  0.86914531 -1.45320257  0.90282796  0.9349384  -1.26798407
  0.32946767 -0.5015286  -0.37765661 -0.19205512  0.        ]",[-0.48161674 -0.61849929],-0.0109695975358,-0.0109695975358,"[[-1.40956304  1.00631599  0.10681798 -0.14531508]
 [ 1.05370232 -0.90646923  0.          0.        ]]",[-0.53626716 -0.53834677],[-0.46616548  0.14955802]
31,"[-0.3018645   0.91537091 -1.45278826  0.84177921  0.93493758 -1.26798252
  0.09976467 -0.92319317 -0.3949111  -0.24345805  0.        ]",[ 0.45759793  0.5889342 ],-0.00876545096051,-0.00876545096051,"[[-1.40781039  0.96380062  0.10681798 -0.14531508]
 [-0.87200767 -3.3369672   0.          0.        ]]",[-0.53626716 -0.53834677],[ 0.5663228   0.93579483]
32,"[-0.3004796   0.9604274  -1.45257476  0.77660812  0.93493677 -1.26798098
  0.31770224 -0.50726029 -0.41534165 -0.29536387  0.        ]",[-1.28856564  0.50758698],-0.00824438199564,-0.00824438199564,"[[-1.40691879  0.92111572  0.10681798 -0.14531508]
 [ 0.95506796 -0.93951344  0.          0.        ]]",[-0.53626716 -0.53834677],[-0.08650658  0.3501828 ]
33,"[-0.33282178  0.95879034 -1.45720439  0.77907799  0.93493595 -1.26797943
 -0.1565717  -0.1551409  -0.44693239 -0.32290771  0.        ]",[ 1.23385121 -0.4285331 ],-0.00781996737286,-0.00781996737286,"[[-1.42771046  0.92268949  0.10681798 -0.14531508]
 [-3.02099489  1.09011723  0.          0.        ]]",[-0.53626716 -0.53834677],[ 1.35012543 -0.00737995]
34,"[-0.36420813  0.95404927 -1.46109041  0.78618911  0.93493513 -1.26797789
  0.32256641 -0.45347549 -0.47627534 -0.34521415  0.        ]",[-0.13460146  0.32635485],-0.00868808220875,-0.00868808220875,"[[-1.4478282   0.92723829  0.10681798 -0.14531508]
 [ 0.99584553 -0.62949667  0.          0.        ]]",[-0.53626716 -0.53834677],[ 0.12091008  0.28076476]
35,"[-0.34177693  0.95352416 -1.45837023  0.78697094  0.93493431 -1.26797635
  0.25664457 -0.2270962  -0.45321676 -0.32478774  0.        ]",[-0.01193372 -0.417978  ],-0.00768595049978,-0.00768595049978,"[[-1.43345624  0.92774043  0.10681798 -0.14531508]
 [ 0.4431932   0.67536138  0.          0.        ]]",[-0.53626716 -0.53834677],[ 0.14090922 -0.03561324]
36,"[-0.32883127  0.95689438 -1.45666103  0.78192494  0.93493349 -1.2679748
  0.25002641 -0.51654159 -0.44192815 -0.31709742  0.        ]",[ 0.60994788  0.95374304],-0.0076730200723,-0.0076730200723,"[[-1.42514903  0.9245083   0.10681798 -0.14531508]
 [ 0.38771115 -0.99301369  0.          0.        ]]",[-0.53626716 -0.53834677],[ 0.23495707  0.39071542]
37,"[-0.27930665  0.93778422 -1.44918556  0.81008103  0.93493267 -1.26797326
  0.53684184  0.14191289 -0.38334827 -0.2486011   0.        ]",[-1.73759355  0.093508  ],-0.00991475951725,-0.00991475951725,"[[-1.39326988  0.94272806  0.10681798 -0.14531508]
 [ 2.79221876  2.80234003  0.          0.        ]]",[-0.53626716 -0.53834677],[-1.06127203 -0.64832509]
38,"[-0.25518409  0.87395094 -1.44499701  0.89672772  0.93493186 -1.26797171
  0.05829089  0.19672557 -0.3333134  -0.14947254  0.        ]",[ 0.39102898 -0.8405122 ],-0.0162035393492,-0.0162035393492,"[[-1.37767794  1.00194489  0.10681798 -0.14531508]
 [-1.21969109  3.11828251  0.          0.        ]]",[-0.53626716 -0.53834677],[-0.0878489  -0.78556192]
39,"[-0.26850922  0.8425042  -1.44735208  0.93551112  0.93493104 -1.26797017
  0.24583634 -0.39145067 -0.33406456 -0.12586743  0.        ]",[-1.51251484 -0.01581624],-0.0170083622413,-0.0170083622413,"[[-1.38629657  1.03029486  0.10681798 -0.14531508]
 [ 0.35258793 -0.27198288  0.          0.        ]]",[-0.53626716 -0.53834677],[-0.51427168 -0.06346571]
40,"[-0.31927951  0.84920772 -1.45532791  0.9274466   0.93493022 -1.26796863
 -0.22695959 -0.40118902 -0.38352059 -0.18296953  0.        ]",[ 1.2887091   0.93517704],-0.0106910004083,-0.0106910004083,"[[-1.41901345  1.02429211  0.10681798 -0.14531508]
 [-3.61107261 -0.32811624  0.          0.        ]]",[-0.53626716 -0.53834677],[ 1.14458454  0.1253134 ]
41,"[-0.36889725  0.81473163 -1.46160558  0.96776654  0.9349294  -1.26796708
  0.25340531  0.24215678 -0.41667613 -0.19000432  0.        ]",[-0.5142033  -0.88537708],-0.00755698546645,-0.00755698546645,"[[-1.45082988  1.05493583  0.10681798 -0.14531508]
 [ 0.41604031  3.38014462  0.          0.        ]]",[-0.53626716 -0.53834677],[-0.33624086 -0.92313242]
42,"[-0.38792206  0.77835886 -1.46361788  1.00731933  0.93492858 -1.26796554
  0.00985002 -0.37756515 -0.42072852 -0.16638665  0.        ]",[ 0.38800064  0.02887081],-0.00830662872064,-0.00830662872064,"[[-1.46299518  1.08669881  0.10681798 -0.14531508]
 [-1.62579066 -0.19194659  0.          0.        ]]",[-0.53626716 -0.53834677],[ 0.43674198 -0.10016835]
43,"[-0.41421973  0.78142618 -1.46604375  1.00409661  0.93492776 -1.26796399
  0.19681041 -0.35714755 -0.44635418 -0.19363879  0.        ]",[ 0.27041457 -0.6069545 ],-0.00502420496429,-0.00502420496429,"[[-1.47978508  1.08404064  0.10681798 -0.14531508]
 [-0.0584195  -0.07426025  0.          0.        ]]",[-0.53626716 -0.53834677],[-0.01457059 -0.16708755]
44,"[-0.3992009   0.81073218 -1.46470553  0.97225818  0.93492695 -1.26796245
  0.32465594 -0.77389014 -0.44363117 -0.21296103  0.        ]",[ 0.7169905   0.71040825],-0.0044139363798,-0.0044139363798,"[[-1.47019991  1.05845424  0.10681798 -0.14531508]
 [ 1.01336623 -2.47637453  0.          0.        ]]",[-0.53626716 -0.53834677],[-0.18035069  0.4662109 ]
45,"[-0.32342519  0.83427135 -1.45589916  0.9452551   0.93492613 -1.2679609
  0.66056583 -0.27751085 -0.38168022 -0.16977127  0.        ]",[-0.60878442 -0.88120893],-0.0112960525923,-0.0112960525923,"[[-1.42167798  1.03763355  0.10681798 -0.14531508]
 [ 3.82944638  0.38476233  0.          0.        ]]",[-0.53626716 -0.53834677],[-1.49376488 -0.27866212]
46,"[-0.24334182  0.86479052 -1.44279287  0.90826697  0.93492531 -1.26795936
  0.36431864 -0.88406078 -0.3190068  -0.1267902   0.        ]",[-0.89303623  0.23004593],-0.0182417127262,-0.0182417127262,"[[-1.37000744  1.01025054  0.10681798 -0.14531508]
 [ 1.34588154 -3.1114033   0.          0.        ]]",[-0.53626716 -0.53834677],[-0.69718969  0.66448224]
47,"[-0.2569337   0.92178777 -1.44529408  0.83282309  0.93492449 -1.26795782
 -0.06036482 -0.71516412 -0.35444113 -0.20790231  0.        ]",[ 0.06433299 -0.14087829],-0.0128479627068,-0.0128479627068,"[[-1.37881157  0.95779011  0.10681798 -0.14531508]
 [-2.21441959 -2.13788387  0.          0.        ]]",[-0.53626716 -0.53834677],[ 0.78997791  0.6643306 ]
48,"[-0.3209758   0.97206161 -1.45555044  0.75877713  0.93492367 -1.26795627
 -0.02475228 -0.80461487 -0.4420613  -0.32786941  0.        ]",[ 1.31975189  1.90584232],-0.00839147707586,-0.00839147707586,"[[-1.42010448  0.90985926  0.10681798 -0.14531508]
 [-1.91586491 -2.65348249  0.          0.        ]]",[-0.53626716 -0.53834677],[ 1.21734011  0.92880344]
49,"[-0.31825594  0.98520764 -1.45516378  0.73815462  0.93492285 -1.26795473
  0.45156995 -0.10876368 -0.44652412 -0.34100686  0.        ]",[ 0.12947838 -0.46853409],-0.0091191774777,-0.0091191774777,"[[-1.41835665  0.89703218  0.10681798 -0.14531508]
 [ 2.0773441   1.35741019  0.          0.        ]]",[-0.53626716 -0.53834677],[-0.46328241 -0.20834467]
