timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.178292851514,[-1.93914484  2.79799521],-0.178292851514,[-1.6628145   2.51043439],"[[ 0.0256586   0.02521234  0.04173032 -0.05127666]
 [ 0.00457464 -0.00244836  0.          0.        ]]","[ 1.00736257  1.47322066  0.03431451 -1.19531131  0.36491954 -0.4402736
  0.21405327 -0.3464866   1.21431904  0.49959187  0.        ]",[-0.48501664 -0.49987519]
1,-0.177036607244,[-1.78642844  2.45509029],-0.177036607244,[-1.61031461  2.12248874],"[[-0.01395677  0.06490714  0.04173032 -0.05127666]
 [-3.95293048  3.95872054  0.          0.        ]]","[ 1.00773063  1.47091483 -0.02341067 -1.09133793  0.36491933 -0.44027334
 -0.24668426  0.33435332  1.21454928  0.45112458  0.        ]",[-0.48501664 -0.49987519]
2,-0.172882301881,[-1.46229178  0.41692773],-0.172882301881,[-1.5972724   1.66656327],"[[-0.13193672  0.183038    0.04173032 -0.05127666]
 [-7.83215292  7.84141131  0.          0.        ]]","[ 0.99404478  1.45210364 -0.19478162 -0.78413962  0.36491913 -0.44027308
 -0.69830784  1.00170402  1.20578916  0.30706325  0.        ]",[-0.48501664 -0.49987519]
3,-0.164453034883,[-0.4673019   0.57051162],-0.164453034883,[-0.69089222  1.18444836],"[[ -0.32672306   0.35488597   0.04173032  -0.05127666]
 [-11.63385563   9.3383596    0.           0.        ]]","[ 0.92364241  1.39334019 -0.4707678  -0.3502677   0.36491892 -0.44027281
 -1.14090579  1.25899585  1.16178436  0.04381463  0.        ]",[-0.48501664 -0.49987519]
4,-0.152214218023,[ 0.01414881  0.37308793],-0.152214218023,[ 0.51097715  0.56014121],"[[ -0.57564973   0.56246675   0.04173032  -0.05127666]
 [-13.25345395  11.41276376   0.           0.        ]]","[ 0.75124369  1.27513861 -0.79637625  0.13689967  0.36491871 -0.44027255
 -1.32945969  1.61553862  1.05187426 -0.28610514  0.        ]",[-0.48501664 -0.49987519]
5,-0.137764907704,[ 1.48128673 -1.62931412],-0.137764907704,[ 1.48188889  0.05473569],"[[ -0.83753555   0.80327139   0.04173032  -0.05127666]
 [-12.93619304  12.66351509   0.           0.        ]]","[ 0.48125651  1.07983894 -1.08581093  0.62555052  0.3649185  -0.44027228
 -1.29252204  1.83051185  0.87864219 -0.55821163  0.        ]",[-0.48501664 -0.49987519]
6,-0.124219237488,[ 2.55825477  2.34652455],-0.124219237488,[ 1.61757839  0.88021415],"[[-1.05398636  1.01428084  0.04173032 -0.05127666]
 [-8.72285695  8.45153782  0.          0.        ]]","[ 0.20228192  0.86580745 -1.27001304  0.96503486  0.36491829 -0.44027202
 -0.80199963  1.10656324  0.69998806 -0.72061612  0.        ]",[-0.48501664 -0.49987519]
7,-0.112163524295,[ 0.94982435 -0.17491075],-0.112163524295,[ 0.61429834 -0.23765026],"[[ -1.18702462   1.22134716   0.04173032  -0.05127666]
 [ -4.59456065  12.24252466   0.           0.        ]]","[ 0.01168451  0.62636337 -1.35432719  1.20223246  0.36491809 -0.44027175
 -0.32137806  1.75814781  0.57831781 -0.69176384  0.        ]",[-0.48501664 -0.49987519]
8,-0.100106255719,[-0.76409535 -0.41546069],-0.100106255719,[-0.95760763 -0.71891642],"[[ -1.24028792   1.45680763   0.04173032  -0.05127666]
 [ -0.74448144  11.30669006   0.           0.        ]]","[-0.06777278  0.33179288 -1.38145712  1.34369131  0.36491788 -0.44027149
  0.12685309  1.59729552  0.50200691 -0.47097933  0.        ]",[-0.48501664 -0.49987519]
9,-0.0887179570839,[-0.12697873 -1.1712569 ],-0.0887179570839,[-0.37892377 -0.74175364],"[[-1.28536294  1.66419543  0.04173032 -0.05127666]
 [-3.75312735  9.43828247  0.          0.        ]]","[-0.13616917  0.06509361 -1.4013645   1.34927755  0.36491767 -0.44027123
 -0.22341743  1.27615579  0.40500797 -0.27851983  0.        ]",[-0.48501664 -0.49987519]
