timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
13,[-0.15363322  0.51998562],[-0.4555342  -0.07507603],-0.181535122144,-0.181535122144,"[-0.80227325 -0.80499623  1.4160119  -0.50758923 -0.48420755  1.41190388
  0.78948823  0.75722072  0.08742073 -1.40668115  0.        ]","[[ 1.91892893  3.10968703 -0.05558239  0.16228451]
 [ 8.62328599  7.66161521  0.          0.        ]]",[ 0.02123713 -0.19496071]
14,[-0.08170219  0.59962213],[ 1.18526035  0.78489487],-0.181404435831,-0.181404435831,"[-0.99552418 -0.80560933  1.31988294 -0.57227332 -0.48420403  1.411879
  0.62069781 -0.56522174  0.16115221 -1.37976398  0.        ]","[[ 2.07158007  3.13667494 -0.05558239  0.16228451]
 [ 6.64854159 -2.00363292  0.          0.        ]]",[ 0.02123713 -0.19496071]
15,[-0.08083835  0.60759407],[-0.88595415 -0.94078765],-0.182817195678,-0.182817195678,"[-1.19376655 -0.80372599  1.17491016 -0.4522346  -0.48420051  1.41185412
  0.94784631 -0.62627226  0.13820836 -1.39972319  0.        ]","[[  2.24295485   3.08657891  -0.05558239   0.16228451]
 [ 10.47620327  -2.4498631    0.           0.        ]]",[ 0.02123713 -0.19496071]
16,[-0.03717448  0.65207112],[-0.5849762  -0.16281916],-0.187115902068,-0.187115902068,"[-1.36743845 -0.793224    0.99386474 -0.24737124 -0.48419699  1.41182924
  0.63028286 -1.12934181  0.10305945 -1.44594581  0.        ]","[[ 2.41520176  3.00069088 -0.05558239  0.16228451]
 [ 6.76087054 -6.12668488  0.          0.        ]]",[ 0.02123713 -0.19496071]
17,[-0.01307097  0.67634082],[-0.43373009  1.16676269],-0.194579930017,-0.194579930017,"[-1.46303551 -0.76076181  0.86133489  0.05238509 -0.48419347  1.41180436
  0.42087494 -1.20095651  0.04536152 -1.52118235  0.        ]","[[ 2.52583781  2.87290442 -0.05558239  0.16228451]
 [ 4.31090594 -6.65021186  0.          0.        ]]",[ 0.02123713 -0.19496071]
18,[-0.03310399  0.65433526],[-0.23667181  0.32714535],-0.200555532043,-0.200555532043,"[-1.51505529 -0.72520008  0.77423017  0.26194744 -0.48418995  1.41177949
  0.26681281 -0.64117525  0.00523083 -1.57704673  0.        ]","[[ 2.59397142  2.7809482  -0.05558239  0.16228451]
 [ 2.50846188 -2.55904166  0.          0.        ]]",[ 0.02123713 -0.19496071]
19,[-0.03543609  0.65066373],[ 1.13334098  1.30848636],-0.203472852267,-0.203472852267,"[-1.54321155 -0.70775268  0.72098034  0.34584192 -0.48418643  1.41175461
  0.18247918 -0.457006   -0.00725144 -1.60220102  0.        ]","[[ 2.63424127  2.74327209 -0.05558239  0.16228451]
 [ 1.52181136 -1.21305338  0.          0.        ]]",[ 0.02123713 -0.19496071]
20,[-0.0714543   0.61692548],[-0.76301815  2.16931069],-0.204313168456,-0.204313168456,"[-1.58737637 -0.71521846  0.62580165  0.3110134  -0.48418291  1.41172974
  0.51831794  0.08806824  0.02025101 -1.60294104  0.        ]","[[ 2.70410007  2.75898079 -0.05558239  0.16228451]
 [ 5.4509886   2.7706397   0.          0.        ]]",[ 0.02123713 -0.19496071]
21,[-0.09215596  0.58929807],[-0.26791254  0.55189044],-0.199737973219,-0.199737973219,"[-1.62923809 -0.75409674  0.51634865  0.09694467 -0.4841794   1.41170486
  0.25089755  0.6223201   0.08720773 -1.55032143  0.        ]","[[ 2.78172914  2.85356975 -0.05558239  0.16228451]
 [ 2.32234637  6.6752476   0.          0.        ]]",[ 0.02123713 -0.19496071]
22,[-0.09747887  0.58193922],[-0.03348104 -0.83600904],-0.188688357682,-0.188688357682,"[-1.64569388 -0.79437941  0.465397   -0.26397261 -0.48417588  1.41167999
  0.15630824  0.67779582  0.15474889 -1.4406598   0.        ]","[[ 2.81707376  3.00767368 -0.05558239  0.16228451]
 [ 1.21572449  7.08073209  0.          0.        ]]",[ 0.02123713 -0.19496071]
23,[-0.0407321   0.64280379],[ 0.00252509 -0.38487524],-0.184494705021,-0.184494705021,"[-1.6553982  -0.80105556  0.43228991 -0.38067605 -0.48417236  1.41165512
  0.14289248 -0.32856909  0.17321985 -1.39980365  0.        ]","[[ 2.83981279  3.05664891 -0.05558239  0.16228451]
 [ 1.05877978 -0.27423481  0.          0.        ]]",[ 0.02123713 -0.19496071]
24,[-0.02424538  0.65904343],[-1.80485643 -0.60130495],-0.186541120891,-0.186541120891,"[-1.66377238 -0.7984027   0.40141004 -0.32796881 -0.48416884  1.41163025
  0.14194853 -0.54558436  0.16782635 -1.41842089  0.        ]","[[ 2.86087765  3.03456392 -0.05558239  0.16228451]
 [ 1.04774632 -1.86029863  0.          0.        ]]",[ 0.02123713 -0.19496071]
25,[ 0.0104052  0.689587 ],[-0.58689322  0.11628166],-0.191403597779,-0.191403597779,"[-1.65618409 -0.78800242  0.42923565 -0.18376563 -0.48416532  1.41160538
 -0.19825665 -0.86633991  0.1464036  -1.46534884  0.        ]","[[ 2.84189862  2.97383717 -0.05558239  0.16228451]
 [-2.93237674 -4.20456253  0.          0.        ]]",[ 0.02123713 -0.19496071]
26,[ 0.01048233  0.6873526 ],[-0.60996304  1.07513993],-0.19662043676,-0.19662043676,"[ -1.61838133e+00  -7.67794833e-01   5.46587881e-01   6.98490021e-04
  -4.84161803e-01   1.41158052e+00  -3.91906258e-01  -7.91957027e-01
   1.01795450e-01  -1.52133659e+00   0.00000000e+00]","[[ 2.76052     2.89519966 -0.05558239  0.16228451]
 [-5.19792945 -3.66100149  0.          0.        ]]",[ 0.02123713 -0.19496071]
27,[-0.02576952  0.64749074],[-0.59710177 -0.16714278],-0.196969350697,-0.196969350697,"[-1.54234697 -0.75715107  0.72212744  0.076558   -0.48415829  1.41155565
 -0.58951776 -0.24026608  0.060524   -1.53568609  0.        ]","[[ 2.63336532  2.86243339 -0.05558239  0.16228451]
 [-7.50984469  0.37093162  0.          0.        ]]",[ 0.02123713 -0.19496071]
28,[-0.0288886   0.64136618],[-0.42176187  1.01057755],-0.193803161693,-0.193803161693,"[-1.4082112  -0.75738587  0.94044756  0.07493693 -0.48415477  1.41153079
 -0.77887984 -0.33184903  0.02716768 -1.51926116  0.        ]","[[ 2.46094029  2.86313648 -0.05558239  0.16228451]
 [-9.72527277 -0.29839964  0.          0.        ]]",[ 0.02123713 -0.19496071]
29,[-0.07094231  0.59469134],[ 0.08022557  1.15470279],-0.188385141976,-0.188385141976,"[-1.20276671 -0.76830651  1.16654783 -0.00338293 -0.48415125  1.41150593
 -0.90513976  0.21072944  0.01383789 -1.48012305  0.        ]","[[  2.25161353   2.89695381  -0.05558239   0.16228451]
 [-11.20249422   3.66691408   0.           0.        ]]",[ 0.02123713 -0.19496071]
30,[-0.09699221  0.56507134],[-1.09548475  1.01669533],-0.182888259355,-0.182888259355,"[-0.94755796 -0.79458893  1.34713846 -0.26781516 -0.48414773  1.41148106
 -0.85902255  0.52333855  0.06589623 -1.42340282  0.        ]","[[  2.03297647   3.00929064  -0.05558239   0.16228451]
 [-10.66307474   5.95155834   0.           0.        ]]",[ 0.02123713 -0.19496071]
31,[-0.04129238  0.61384904],[ 2.65431372  0.57202883],-0.180230157008,-0.180230157008,"[-0.61916629 -0.80043547  1.47362845 -0.36840275 -0.48414421  1.4114562
 -1.17941951 -0.30305262  0.07679972 -1.399134    0.        ]","[[  1.78210434   3.05150813  -0.05558239   0.16228451]
 [-14.41156596  -0.08787719   0.           0.        ]]",[ 0.02123713 -0.19496071]
32,[-0.04910727  0.60794538],[-1.59652616  0.74983968],-0.176850373127,-0.176850373127,"[-0.27978178 -0.79877117  1.50673506 -0.33571604 -0.4841407   1.41143135
 -0.81659517 -0.41445024  0.04729439 -1.38110371  0.        ]","[[  1.53645997   3.03781188  -0.05558239   0.16228451]
 [-10.16699866  -0.90200839   0.           0.        ]]",[ 0.02123713 -0.19496071]
33,[-0.03105356  0.61720717],[ 0.96727872 -0.3129757 ],-0.1723987646,-0.1723987646,"[ 0.05058627 -0.79655643  1.44995196 -0.29796539 -0.48413718  1.41140649
 -1.13780632 -0.37849585  0.02313726 -1.35271674  0.        ]","[[  1.2954147    3.02196907  -0.05558239   0.16228451]
 [-13.92500184  -0.63926827   0.           0.        ]]",[ 0.02123713 -0.19496071]
34,[-0.01600657  0.63530618],[-0.70147191 -0.36540252],-0.166475235526,-0.166475235526,"[ 0.35456933 -0.79241637  1.31083882 -0.2383292  -0.48413366  1.41138163
 -0.78688089 -0.5463195   0.00210506 -1.31174725  0.        ]","[[ 1.05810514  2.99687778 -0.05558239  0.16228451]
 [-9.81963404 -1.86576669  0.          0.        ]]",[ 0.02123713 -0.19496071]
35,[ 0.02791031  0.67485595],[-1.03978732 -0.53562575],-0.157557986436,-0.157557986436,"[ 0.60494953 -0.78150044  1.11250753 -0.11673662 -0.48413014  1.41135678
 -1.00765381 -0.73926524 -0.01890935 -1.24725046  0.        ]","[[  0.83579684   2.94541451  -0.05558239   0.16228451]
 [-12.40257714  -3.27587211   0.           0.        ]]",[ 0.02123713 -0.19496071]
36,[ 0.09491162  0.73834622],[ 0.33553775 -0.61210487],-0.143392816784,-0.143392816784,"[ 0.85758197 -0.75598657  0.77778502  0.08387814 -0.48412662  1.41133192
 -1.32506906 -1.02063653 -0.01644953 -1.13560398  0.        ]","[[  0.55048454   2.85926522  -0.05558239   0.16228451]
 [-16.11624255  -5.33223042   0.           0.        ]]",[ 0.02123713 -0.19496071]
37,[ 0.16459812  0.81335473],[-1.78160382  0.85050788],-0.1275957662,-0.1275957662,"[ 1.02157254 -0.70076333  0.34801917  0.3765534  -0.48412311  1.41130707
 -1.18420406 -1.33785484  0.04871846 -0.98762459  0.        ]","[[  0.24469199   2.72935945  -0.05558239   0.16228451]
 [-14.46846349  -7.65063118   0.           0.        ]]",[ 0.02123713 -0.19496071]
38,[ 0.2103212   0.85428607],[ 0.5139514   1.67531016],-0.125528307687,-0.125528307687,"[ 1.05836305 -0.63402884 -0.14731151  0.6278974  -0.48411959  1.41128222
 -1.49806429 -0.85638971  0.19451663 -0.89277322  0.        ]","[[ -0.08152135   2.61164975  -0.05558239   0.16228451]
 [-18.14064728  -4.13211816   0.           0.        ]]",[ 0.02123713 -0.19496071]
39,[ 0.22470264  0.86158764],[ 2.15550793  0.13093698],-0.140859719389,-0.140859719389,"[ 0.94193887 -0.60647945 -0.64711897  0.71389095 -0.48411607  1.41125737
 -1.29340529 -0.30346777  0.34393623 -0.92101448  0.        ]","[[ -0.420313     2.56954951  -0.05558239   0.16228451]
 [-15.74656328  -0.09135107   0.           0.        ]]",[ 0.02123713 -0.19496071]
40,[ 0.23962836  0.87422168],[ 0.71440599  1.2098742 ],-0.156632828176,-0.156632828176,"[ 0.74274712 -0.60876115 -0.99958704  0.70704578 -0.48411256  1.41123252
 -0.92834776 -0.23232859  0.42906625 -1.00011426  0.        ]","[[ -0.69239456   2.57293811  -0.05558239   0.16228451]
 [-11.47582805   0.42852432   0.           0.        ]]",[ 0.02123713 -0.19496071]
41,[ 0.19914298  0.82731616],[-0.64732263  0.4442697 ],-0.165779952212,-0.165779952212,"[ 0.5462816  -0.63996649 -1.21301124  0.60817198 -0.48410904  1.41120768
 -0.66716833  0.30830072  0.4427567  -1.07713196  0.        ]","[[-0.89125421  2.62114915 -0.05558239  0.16228451]
 [-8.4203257   4.37944183  0.          0.        ]]",[ 0.02123713 -0.19496071]
42,[ 0.17300843  0.79399705],[ 1.62678377  1.65805354],-0.169728074875,-0.169728074875,"[ 0.32326465 -0.69880483 -1.37494751  0.38496165 -0.48410552  1.41118283
 -0.87198299  0.53711476  0.39827675 -1.14933657  0.        ]","[[ -1.08370292   2.72551572  -0.05558239   0.16228451]
 [-10.8165743    6.05162899   0.           0.        ]]",[ 0.02123713 -0.19496071]
43,[ 0.0950525   0.71467543],[-0.55557933  0.96271082],-0.167977338763,-0.167977338763,"[ 0.10008717 -0.76453461 -1.47871777  0.02419026 -0.484102    1.41115799
 -0.51525421  1.06253239  0.2983903  -1.20025449  0.        ]","[[-1.25816232  2.8850739  -0.05558239  0.16228451]
 [-6.64322688  9.89142627  0.          0.        ]]",[ 0.02123713 -0.19496071]
44,[ 0.12166382  0.7370376 ],[ 1.31894239  1.31021986],-0.164582844044,-0.164582844044,"[-0.10741007 -0.80305025 -1.53355738 -0.43651666 -0.48409849  1.41113314
 -0.69205552  0.29462264  0.19311768 -1.22769165  0.        ]","[[-1.41177813  3.07997792 -0.05558239  0.16228451]
 [-8.71169799  4.27962735  0.          0.        ]]",[ 0.02123713 -0.19496071]
45,[ 0.15002324  0.77489042],[-0.19137208  1.30538324],-0.163871860973,-0.163871860973,"[-0.29112628 -0.80382732 -1.55230643 -0.46337149 -0.48409497  1.4111083
 -0.33890204 -0.48060241  0.16239544 -1.23578677  0.        ]","[[-1.54456016  3.0911967  -0.05558239  0.16228451]
 [-4.58019    -1.38563981  0.          0.        ]]",[ 0.02123713 -0.19496071]
46,[ 0.15529396  0.78305966],[ 0.71820288  0.37129731],-0.166702685583,-0.166702685583,"[-0.42772276 -0.80103365 -1.54883076 -0.38375566 -0.48409145  1.41108346
 -0.39591592 -0.50991139  0.19587978 -1.24393614  0.        ]","[[-1.64285667  3.05791805 -0.05558239  0.16228451]
 [-5.24722201 -1.5998526   0.          0.        ]]",[ 0.02123713 -0.19496071]
47,[ 0.14366932  0.77644914],[-0.42845807  1.78926248],-0.169482836013,-0.169482836013,"[-0.53187486 -0.7977947  -1.53617119 -0.32005691 -0.48408794  1.41105862
 -0.1439686  -0.43281584  0.22046953 -1.25525199  0.        ]","[[-1.71822803  3.03122744 -0.05558239  0.16228451]
 [-2.29973655 -1.03647565  0.          0.        ]]",[ 0.02123713 -0.19496071]
48,[ 0.14261223  0.77532935],[-0.14048264  0.65759956],-0.171559922571,-0.171559922571,"[-0.61746399 -0.79561111 -1.51912782 -0.28477278 -0.48408442  1.41103379
 -0.2850787  -0.35946883  0.23431965 -1.26574633  0.        ]","[[-1.78078614  3.01641047 -0.05558239  0.16228451]
 [-3.95057513 -0.50049022  0.          0.        ]]",[ 0.02123713 -0.19496071]
49,[ 0.13803189  0.77254742],[ 0.29460009 -1.8132866 ],-0.173537995597,-0.173537995597,"[-0.73028982 -0.79442758 -1.48714624 -0.26735826 -0.4840809   1.41100895
 -0.32593503 -0.32563647  0.24252621 -1.27818774  0.        ]","[[-1.86459348  3.00908792 -0.05558239  0.16228451]
 [-4.42856691 -0.25326796  0.          0.        ]]",[ 0.02123713 -0.19496071]
