timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
10,"[ 0.21563949  1.40723168  1.25232426 -2.16209606  1.6166383   1.72562512
  0.38335505 -0.06100933 -1.02133638 -0.73049892  0.        ]",[-0.5955778  -0.82701986],-0.065186488095,-0.065186488095,"[[ 1.05281408 -0.34661503  0.18512819  0.19767835]
 [ 1.49642315  1.64510665  0.          0.        ]]",[-0.53068852 -0.52604753],[-0.5536837  -0.55523705]
11,"[ 0.20738245  1.40710958  1.25663318 -2.16275313  1.61663551  1.72562183
  0.10110667 -0.63145415 -1.03100784 -0.72070234  0.        ]",[ 1.40249414  0.84412397],-0.0654737527502,-0.0654737527502,"[[ 1.05881865 -0.34688636  0.18512819  0.19767835]
 [-0.88803112 -1.6612246   0.          0.        ]]",[-0.53068852 -0.52604753],[ 0.82720518  0.43275207]
12,"[ 0.17676207  1.40738438  1.2720968  -2.16121829  1.61663271  1.72561855
  0.57130623 -0.04937044 -1.06792649 -0.68393005  0.        ]",[-1.08933227 -0.80901669],-0.0667908662603,-0.0667908662603,"[[ 1.08091308 -0.34626061  0.18512819  0.19767835]
 [ 3.08424978  1.71256278  0.          0.        ]]",[-0.53068852 -0.52604753],[-1.38864565 -0.81755912]
13,"[ 0.14676702  1.40816972  1.28647163 -2.15684702  1.61662992  1.72561527
  0.09595794 -0.60764102 -1.10537124 -0.6479592   0.        ]",[ 1.00614963  0.25730023],-0.0684720666435,-0.0684720666435,"[[ 1.10230665 -0.34447479  0.18512819  0.19767835]
 [-0.93152321 -1.52320336  0.          0.        ]]",[-0.53068852 -0.52604753],[ 0.67585814  0.34660077]
14,"[ 0.1166614   1.3991485   1.30015569 -2.2054571   1.61662712  1.72561198
  0.56636371 -0.4269184  -1.12592044 -0.6349489   0.        ]",[-1.02298122 -0.35419409],-0.0697513862238,-0.0697513862238,"[[ 1.12354865 -0.36442927  0.18512819  0.19767835]
 [ 3.04249664 -0.47572784  0.          0.        ]]",[-0.53068852 -0.52604753],[-1.26988697 -0.36029533]
15,"[ 0.08722898  1.38791551  1.31283548 -2.26217352  1.61662433  1.7256087
  0.09102859 -0.66700283 -1.14289372 -0.62688912  0.        ]",[ 1.11213591 -0.361996  ],-0.0709382653319,-0.0709382653319,"[[ 1.14410836 -0.38790555  0.18512819  0.19767835]
 [-0.97316193 -1.86727077  0.          0.        ]]",[-0.53068852 -0.52604753],[ 0.64715183  0.43409657]
16,"[ 0.05771291  1.36102954  1.32487791 -2.38435483  1.61662153  1.72560541
  0.56164379 -0.9081756  -1.13841989 -0.64810174  0.        ]",[-0.87365481  0.05779817],-0.0713107381552,-0.0713107381552,"[[ 1.16453528 -0.43927618  0.18512819  0.19767835]
 [ 3.00262392 -3.26512329  0.          0.        ]]",[-0.53068852 -0.52604753],[-0.97711992  0.33212268]
17,"[ 0.02156099  1.32423083  1.33873559 -2.52869133  1.61661874  1.72560213
  0.14548397 -0.8573152  -1.13440595 -0.67558497  0.        ]",[ 0.51791633  1.75859883],-0.0720045938334,-0.0720045938334,"[[ 1.18931344 -0.50162087  0.18512819  0.19767835]
 [-0.51311519 -2.97033831  0.          0.        ]]",[-0.53068852 -0.52604753],[ 0.51224327  0.67966962]
18,"[ 0.00630413  1.31206339  1.34429468 -2.57194965  1.61661594  1.72559885
  0.3890467  -0.1641429  -1.13806544 -0.68017934  0.        ]",[-0.90977114 -1.20457093],-0.0724934380033,-0.0724934380033,"[[ 1.19969586 -0.52071722  0.18512819  0.19767835]
 [ 1.54451621  1.04731736  0.          0.        ]]",[-0.53068852 -0.52604753],[-0.84216952 -0.41549125]
19,"[ 0.01441355  1.29956433  1.34135816 -2.6144688   1.61661315  1.72559556
 -0.04043594 -0.85064845 -1.11568989 -0.70921266  0.        ]",[ 1.14466279  1.3661385 ],-0.0717927651799,-0.0717927651799,"[[ 1.19418264 -0.53969361  0.18512819  0.19767835]
 [-2.08377231 -2.93170022  0.          0.        ]]",[-0.53068852 -0.52604753],[ 1.20568299  0.85713983]
20,"[ 0.01673926  1.28710341  1.34050591 -2.6551003   1.61661036  1.72559228
  0.43256311 -0.15772474 -1.10054219 -0.73202523  0.        ]",[-0.04890555  0.16837915],-0.0715333599141,-0.0715333599141,"[[ 1.19259927 -0.5580317   0.18512819  0.19767835]
 [ 1.91214483  1.08451217  0.          0.        ]]",[-0.53068852 -0.52604753],[-0.96641362 -0.44151208]
21,"[-0.03636985  1.30608331  1.35895782 -2.59248456  1.61660756  1.72558899
  0.40515468 -0.04638473 -1.18005898 -0.64653611  0.        ]",[-1.67357388 -0.65487424],-0.074869276718,-0.074869276718,"[[ 1.22851901 -0.52986664  0.18512819  0.19767835]
 [ 1.68059925  1.72984281  0.          0.        ]]",[-0.53068852 -0.52604753],[-1.05220187 -0.60913765]
22,"[-0.02684771  1.3114741   1.35579455 -2.57393531  1.61660477  1.72558571
 -0.0669565  -0.49942596 -1.17523551 -0.6472705   0.        ]",[ 1.33412021  0.7184479 ],-0.074474087906,-0.074474087906,"[[ 1.22211407 -0.5216157   0.18512819  0.19767835]
 [-2.30781216 -0.89600108  0.          0.        ]]",[-0.53068852 -0.52604753],[ 0.99388289  0.40954357]
23,"[-0.01792427  1.31840565  1.35277219 -2.54955754  1.61660197  1.72558243
  0.40661203 -0.00580155 -1.17283804 -0.64491929  0.        ]",[-1.60073322 -0.19821305],-0.0741827379092,-0.0741827379092,"[[ 1.21609828 -0.51082977  0.18512819  0.19767835]
 [ 1.69291074  1.9650615   0.          0.        ]]",[-0.53068852 -0.52604753],[-1.06009758 -0.66336739]
24,"[-0.00879646  1.33762295  1.34962234 -2.47858116  1.61659918  1.72557914
 -0.06560192 -0.14767435 -1.18549137 -0.62167679  0.        ]",[ 0.344389    0.62872051],-0.0745058330193,-0.0745058330193,"[[ 1.20993081 -0.47977892  0.18512819  0.19767835]
 [-2.29636537  1.14276225  0.          0.        ]]",[-0.53068852 -0.52604753],[ 0.78307915 -0.04025862]
25,"[ 0.0379389   1.3649154   1.33256243 -2.36755981  1.61659638  1.72557586
  0.10093956  0.27784822 -1.16701857 -0.62028528  0.        ]",[ 0.55083047 -0.61102162],-0.0728288307143,-0.0728288307143,"[[ 1.17811986 -0.43217806  0.18512819  0.19767835]
 [-0.88941884  3.60910296  0.          0.        ]]",[-0.53068852 -0.52604753],[ 0.0099442  -0.70042038]
26,"[ 0.03171352  1.38932423  1.33492488 -2.25508221  1.61659359  1.72557257
  0.3610712  -0.1520429  -1.21170902 -0.56731343  0.        ]",[-0.88563763 -0.84814951],-0.0752045712512,-0.0752045712512,"[[ 1.18238068 -0.38499566  0.18512819  0.19767835]
 [ 1.30817962  1.11744356  0.          0.        ]]",[-0.53068852 -0.52604753],[-0.79422164 -0.52232111]
27,"[ 0.04519396  1.38359049  1.32976741 -2.2828301   1.61659079  1.72556929
 -0.05656675 -0.73505108 -1.18629101 -0.59198708  0.        ]",[ 0.77302062 -0.53838105],-0.0736335246565,-0.0736335246565,"[[ 1.17314476 -0.39655067  0.18512819  0.19767835]
 [-2.22003215 -2.26168709  0.          0.        ]]",[-0.53068852 -0.52604753],[ 1.13092113  0.60660946]
28,"[ 0.06447058  1.34769232  1.32215757 -2.43910195  1.616588    1.72556601
  0.31070878 -1.09531978 -1.11322153 -0.67983349  0.        ]",[-0.26921847  0.81154148],-0.0703852182295,-0.0703852182295,"[[ 1.1598749  -0.46273537  0.18512819  0.19767835]
 [ 0.88271683 -4.34981818  0.          0.        ]]",[-0.53068852 -0.52604753],[ 0.11786404  0.83659196]
29,"[ 0.05463369  1.31468718  1.3260731  -2.56261575  1.6165852   1.72556272
  0.18242804 -0.52598407 -1.08636591 -0.72730063  0.        ]",[-0.8720264   0.67647949],-0.0701804964226,-0.0701804964226,"[[ 1.16665592 -0.51662294  0.18512819  0.19767835]
 [-0.20099896 -1.04993889  0.          0.        ]]",[-0.53068852 -0.52604753],[ 0.26843074  0.28939301]
30,"[ 0.11023794  1.31858659  1.30295343 -2.54881036  1.61658241  1.72555944
 -0.22557542 -0.06004083 -1.02834725 -0.78336894  0.        ]",[ 2.53887078 -0.01726539],-0.0683406033159,-0.0683406033159,"[[ 1.12805293 -0.51052557  0.18512819  0.19767835]
 [-3.6478145   1.65067635  0.          0.        ]]",[-0.53068852 -0.52604753],[ 1.61584949  0.12548482]
31,"[ 0.15632783  1.33835383  1.28193951 -2.47566945  1.61657961  1.72555616
  0.251257   -0.07772421 -0.99790728 -0.80213233  0.        ]",[ 0.5606376  -0.14696335],-0.0670879109965,-0.0670879109965,"[[ 1.09551368 -0.47854037  0.18512819  0.19767835]
 [ 0.38046654  1.548183    0.          0.        ]]",[-0.53068852 -0.52604753],[-0.05847356 -0.28883871]
32,"[ 0.11416178  1.3528726   1.30122779 -2.41808942  1.61657682  1.72555287
  0.5129287  -0.18354972 -1.06253248 -0.72521591  0.        ]",[-1.16885656 -0.61705846],-0.068177072604,-0.068177072604,"[[ 1.12530268 -0.45373086  0.18512819  0.19767835]
 [ 2.59107053  0.93481651  0.          0.        ]]",[-0.53068852 -0.52604753],[-1.13446724 -0.51149869]
33,"[ 0.09754215  1.34943118  1.30843759 -2.4320446   1.61657402  1.72554959
  0.0386851  -0.60803699 -1.07739469 -0.71287412  0.        ]",[ 0.75067499  0.93425521],-0.0688183222164,-0.0688183222164,"[[ 1.13692667 -0.4597198   0.18512819  0.19767835]
 [-1.41533572 -1.52551815  0.          0.        ]]",[-0.53068852 -0.52604753],[ 0.8928715  0.4986586]
34,"[ 0.0950229   1.35338714  1.30951009 -2.41595138  1.61657123  1.7255463
  0.39336615  0.03522897 -1.08514324 -0.70274069  0.        ]",[-1.41478938 -0.39530595],-0.0690085514692,-0.0690085514692,"[[ 1.13868314 -0.4528222   0.18512819  0.19767835]
 [ 1.58100758  2.20285659  0.          0.        ]]",[-0.53068852 -0.52604753],[-0.84436536 -0.66542339]
35,"[ 0.10702317  1.36883963  1.30434688 -2.35026707  1.61656843  1.72554302
 -0.07854806 -0.24209853 -1.09157677 -0.68638979  0.        ]",[ 0.97548261 -0.31256609],-0.0688477249357,-0.0688477249357,"[[ 1.13030324 -0.42489254  0.18512819  0.19767835]
 [-2.40571696  0.59546424  0.          0.        ]]",[-0.53068852 -0.52604753],[ 1.09598339  0.13105346]
36,"[ 0.11973544  1.36849338  1.29875351 -2.3517767   1.61656564  1.72553974
  0.38393914 -0.45791249 -1.07625938 -0.70134763  0.        ]",[ 0.51445096  0.11695797],-0.0682232932704,-0.0682232932704,"[[ 1.12138986 -0.42553358  0.18512819  0.19767835]
 [ 1.50136791 -0.65539556  0.          0.        ]]",[-0.53068852 -0.52604753],[-0.47022337 -0.03056917]
37,"[ 0.0475344   1.36396756  1.32884122 -2.3714614   1.61656284  1.72553645
  0.62131111 -0.37589802 -1.15442008 -0.63189006  0.        ]",[-1.26263265 -1.14171434],-0.0721217377962,-0.0721217377962,"[[ 1.17153714 -0.43387216  0.18512819  0.19767835]
 [ 3.50668452 -0.18004086  0.          0.        ]]",[-0.53068852 -0.52604753],[-1.56797194 -0.45086458]
38,"[ 0.00394424  1.3391736   1.34510428 -2.47240673  1.61656005  1.72553317
  0.14498769 -1.05818532 -1.17266076 -0.63172243  0.        ]",[ 0.76497225  0.80596842],-0.0737131525187,-0.0737131525187,"[[ 1.20129737 -0.47715007  0.18512819  0.19767835]
 [-0.51728334 -4.134583    0.          0.        ]]",[-0.53068852 -0.52604753],[ 0.57724941  0.88882077]
39,"[-0.02579766  1.30792527  1.35541185 -2.58592781  1.61655726  1.72552989
  0.50428646 -0.49364587 -1.1700216  -0.65409832  0.        ]",[-0.81992937  0.21259762],-0.0742643185182,-0.0742643185182,"[[ 1.22140605 -0.52701209  0.18512819  0.19767835]
 [ 2.5180649  -0.8625149   0.          0.        ]]",[-0.53068852 -0.52604753],[-1.15055561 -0.15104601]
40,"[-0.05158045  1.30223517  1.36384269 -2.60522563  1.61655446  1.7255266
  0.11438801 -0.34525755 -1.19320609 -0.63759239  0.        ]",[-0.04423227 -0.54240876],-0.0757181555445,-0.0757181555445,"[[ 1.23871919 -0.53563309  0.18512819  0.19767835]
 [-0.77578434 -0.00245782  0.          0.        ]]",[-0.53068852 -0.52604753],[ 0.19888631  0.05563405]
41,"[-0.02609955  1.28761878  1.35550959 -2.65314759  1.61655167  1.72552332
  0.09558044 -0.71579018 -1.14889621 -0.68621368  0.        ]",[ 1.44524112  1.21866362],-0.0736489616418,-0.0736489616418,"[[ 1.22160943 -0.5572299   0.18512819  0.19767835]
 [-0.93466962 -2.15006572  0.          0.        ]]",[-0.53068852 -0.52604753],[ 0.55946636  0.55936587]
42,"[-0.05765104  1.28564258  1.36575734 -2.65943843  1.61654887  1.72552003
  0.56589582 -0.02552827 -1.18234295 -0.65767106  0.        ]",[-0.730525   -0.29213735],-0.0754623362908,-0.0754623362908,"[[ 1.24278039 -0.56009043  0.18512819  0.19767835]
 [ 3.03853906  1.85068709  0.          0.        ]]",[-0.53068852 -0.52604753],[-1.64563203 -0.78891039]
43,"[-0.10452307  1.30262448  1.37972133 -2.60386978  1.61654608  1.72551675
  0.21672931 -0.23124363 -1.25449306 -0.58673344  0.        ]",[-0.34594205  0.00304389],-0.0796405178006,-0.0796405178006,"[[ 1.27395545 -0.53503962  0.18512819  0.19767835]
 [ 0.0887961   0.65836233  0.          0.        ]]",[-0.53068852 -0.52604753],[-0.33007678 -0.20763367]
44,"[-0.08646566  1.31126531  1.37451516 -2.57433305  1.61654328  1.72551347
  0.05451949 -0.23132798 -1.24361703 -0.59001694  0.        ]",[ 0.2110305   0.01496996],-0.0787458709948,-0.0787458709948,"[[ 1.26198232 -0.52187727  0.18512819  0.19767835]
 [-1.28154472  0.65787278  0.          0.        ]]",[-0.53068852 -0.52604753],[ 0.27271762 -0.07293504]
45,"[-0.06094532  1.31999969  1.36678212 -2.54353752  1.61654049  1.72551018
  0.15634203 -0.22340124 -1.22439097 -0.60014405  0.        ]",[-0.28959475  0.12794825],-0.0773050496329,-0.0773050496329,"[[ 1.244982   -0.50825886  0.18512819  0.19767835]
 [-0.42135238  0.70381536  0.          0.        ]]",[-0.53068852 -0.52604753],[-0.05881914 -0.15527353]
46,"[-0.03134754  1.33184795  1.35725326 -2.5001317   1.61653769  1.7255069
  0.02169349 -0.13832473 -1.20449483 -0.6091757   0.        ]",[-0.10490604  0.69725436],-0.0757972595154,-0.0757972595154,"[[ 1.22514202 -0.48923511  0.18512819  0.19767835]
 [-1.55885581  1.19691687  0.          0.        ]]",[-0.53068852 -0.52604753],[ 0.42396769 -0.13535029]
47,"[ 0.02040655  1.36177272  1.3391086  -2.3807002   1.6165349   1.72550362
 -0.02390023  0.33394895 -1.18330622 -0.60819419  0.        ]",[ 0.48518816 -0.40926002],-0.0738776636415,-0.0738776636415,"[[ 1.19010034 -0.43783265  0.18512819  0.19767835]
 [-1.94402903  3.93420634  0.          0.        ]]",[-0.53068852 -0.52604753],[ 0.42861137 -0.63748085]
48,"[ 0.04850622  1.39354139  1.32844269 -2.23368589  1.6165321   1.72550033
  0.20793003  0.04079504 -1.19854283 -0.57547467  0.        ]",[-0.16945408 -0.44217664],-0.0742460602627,-0.0742460602627,"[[ 1.17086991 -0.37619628  0.18512819  0.19767835]
 [ 0.01445947  2.23509322  0.          0.        ]]",[-0.53068852 -0.52604753],[-0.28739595 -0.58548152]
49,"[ 0.05785572  1.40587769  1.32476261 -2.16885542  1.61652931  1.72549705
  0.1286235  -0.26887434 -1.20900638 -0.55922806  0.        ]",[-0.30862028 -1.27822774],-0.0747373210029,-0.0747373210029,"[[ 1.16443703 -0.34950259  0.18512819  0.19767835]
 [-0.65551636  0.44025673  0.          0.        ]]",[-0.53068852 -0.52604753],[ 0.17645738 -0.1610001 ]
