timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 2.56274867  2.80431414],[ 3.58473288  3.71630403],-0.430279032877,-0.430279032877,"[ 1.08056957  2.08366137 -0.11227031 -0.61889186 -1.70150982  1.11911952
  0.28577101 -0.3604238   2.77473158 -1.25555553  0.        ]","[[-0.08573552  0.04141781 -0.1956171   0.13147798]
 [-0.00414783 -0.00257806  0.          0.        ]]",[-0.0640989  -0.23093563]
1,[ 2.23030424  2.61262608],[ 2.09586866  2.56307508],-0.426468669485,-0.426468669485,"[ 1.08421653  2.08034989 -0.05266512 -0.49645647 -1.70149488  1.11911384
  0.59232474  0.18977392  2.77692414 -1.1509299   0.        ]","[[-0.04614255  0.08107916 -0.1956171   0.13147798]
 [ 3.95028692  3.95552645  0.          0.        ]]",[-0.0640989  -0.23093563]
2,[ 1.73628461  2.35657406],[ 3.18284104  3.17394586],-0.412412655638,-0.412412655638,"[ 1.08209866  2.05802363  0.12510428 -0.13515419 -1.70147993  1.11910816
  0.89282247  0.72908012  2.74639204 -0.84210357  0.        ]","[[ 0.07175523  0.19911657 -0.1956171   0.13147798]
 [ 7.82661957  7.83528428  0.          0.        ]]",[-0.0640989  -0.23093563]
3,[ 1.02270639  1.96419191],[ 0.04211731  2.88694508],-0.380832911062,-0.380832911062,"[ 1.03630431  1.98103343  0.41416441  0.44033247 -1.70146499  1.11910247
  1.18740608  1.25769877  2.57967556 -0.36941848  0.        ]","[[  0.26641379   0.39397819  -0.1956171    0.13147798]
 [ 11.62669739  11.63818695   0.           0.        ]]",[-0.0640989  -0.23093563]
4,[ 0.39676574  1.55937099],[-0.84769413  1.66205269],-0.327592279579,-0.327592279579,"[ 0.91543546  1.79696277  0.7380574   1.15954124 -1.70145005  1.11909679
  1.1824686   1.77602171  2.19376669  0.08464771  0.        ]","[[  0.49830778   0.66415551  -0.1956171    0.13147798]
 [ 11.56308857  15.36709489   0.           0.        ]]",[-0.0640989  -0.23093563]
5,[-0.00220835  1.2108258 ],[ 1.02031439  0.62896037],-0.261455253122,-0.261455253122,"[ 0.76217768  1.45303422  0.98157002  1.86926973 -1.7014351   1.1190911
  0.90480146  2.28421776  1.68003557  0.28496865  0.        ]","[[  0.69363173   1.00818126  -0.1956171    0.13147798]
 [  7.98135003  19.02327888   0.           0.        ]]",[-0.0640989  -0.23093563]
6,[-0.42645368  0.79126292],[-0.74276209  0.50979307],-0.187205078435,-0.187205078435,"[ 0.56532061  0.94787171  1.19071467  2.30600239 -1.70142016  1.11908542
  1.19951714  2.57781265  1.13594104  0.17540206  0.        ]","[[  0.89139918   1.40984186  -0.1956171    0.13147798]
 [ 11.78313881  21.13573523   0.           0.        ]]",[-0.0640989  -0.23093563]
7,[-0.46087953  0.64900005],[ 0.86714758  0.40243325],-0.135175527602,-0.135175527602,"[ 0.3265884   0.35962064  1.35833551  2.22735602 -1.70140522  1.11907974
  0.95384116  2.80018516  0.75234869 -0.23132447  0.        ]","[[  1.09526693   1.84861174  -0.1956171    0.13147798]
 [  8.61407567  22.73591644   0.           0.        ]]",[-0.0640989  -0.23093563]
8,[-0.52133107  0.53996706],[-1.54920289  0.67820241],-0.150854682594,-0.150854682594,"[ 0.05971777 -0.18593684  1.47087119  1.52868118 -1.70139028  1.11907405
  1.20700397  2.95896014  0.68459894 -0.76272822  0.        ]","[[  1.30031416   2.31479527  -0.1956171    0.13147798]
 [ 11.87985439  23.87865217   0.           0.        ]]",[-0.0640989  -0.23093563]
9,[-0.49629271  0.50250232],[-0.82762812  0.89887124],-0.208106761939,-0.208106761939,"[-0.20955709 -0.55114742  1.5214831   0.24655104 -1.70137534  1.11906837
  0.88206489  3.26638923  0.94985425 -1.15702553  0.        ]","[[  1.49586043   2.81456564  -0.1956171    0.13147798]
 [  7.68832     26.09103204   0.           0.        ]]",[-0.0640989  -0.23093563]
10,[-0.27292305  0.70425254],[ 1.63011835  0.26486427],-0.249394896371,-0.249394896371,"[-0.37655506 -0.61960162  1.52421718 -0.96260545 -1.7013604   1.11906269
  0.61620212  0.42233012  1.29184691 -1.21966686  0.        ]","[[ 1.61522413  3.21136434 -0.1956171   0.13147798]
 [ 4.25882634  5.62935324  0.          0.        ]]",[-0.0640989  -0.23093563]
11,[-0.21976176  0.76829344],[-1.08235781 -1.48074445],-0.247280355908,-0.247280355908,"[-0.54913838 -0.62082688  1.50433187 -0.91781386 -1.70134546  1.11905701
  0.91656277 -0.8945329   1.27556149 -1.21511765  0.        ]","[[ 1.73927396  3.19685515 -0.1956171   0.13147798]
 [ 8.1333965  -3.84487429  0.          0.        ]]",[-0.0640989  -0.23093563]
12,[-0.06083885  0.85937929],[-0.02590952 -0.13478766],-0.239292447817,-0.239292447817,"[-0.71445969 -0.62040649  1.46276717 -0.55965696 -1.70133052  1.11905132
  0.59713207 -1.43432983  1.18783653 -1.23781781  0.        ]","[[ 1.86059968  3.08099175 -0.1956171   0.13147798]
 [ 4.01290519 -7.72852512  0.          0.        ]]",[-0.0640989  -0.23093563]
13,[-0.01972017  0.883183  ],[ 0.82247343  0.79307362],-0.229269570948,-0.229269570948,"[-0.81835    -0.59055674  1.42453036 -0.07505263 -1.70131558  1.11904564
  0.58301817 -1.48723583  1.06827108 -1.27241625  0.        ]","[[ 1.9390313   2.92260146 -0.1956171   0.13147798]
 [ 3.83086505 -8.1092368   0.          0.        ]]",[-0.0640989  -0.23093563]
14,[-0.13934594  0.81297606],[-0.26004861  0.21038509],-0.223301260428,-0.223301260428,"[-0.95686639 -0.54170936  1.35741021  0.30793595 -1.70130064  1.11903996
  0.82958338 -1.02843046  0.9779335  -1.31174753  0.        ]","[[ 2.04756098  2.79353555 -0.1956171   0.13147798]
 [ 7.01147877 -4.80836992  0.          0.        ]]",[-0.0640989  -0.23093563]
15,[-0.05270022  0.85550463],[ 0.82559192  1.24878469],-0.222751704697,-0.222751704697,"[-1.11097865 -0.49685559  1.25761606  0.55617028 -1.7012857   1.11903427
  0.73900292 -0.89942206  0.9297128  -1.36075382  0.        ]","[[ 2.17606749  2.70668037 -0.1956171   0.13147798]
 [ 5.84306836 -3.88023794  0.          0.        ]]",[-0.0640989  -0.23093563]
16,[-0.13212398  0.80323786],[ 0.98420503  0.67396704],-0.227726557532,-0.227726557532,"[-1.27254785 -0.4748482   1.11694142  0.65933112 -1.70127076  1.11902859
  0.9834274  -0.33838969  0.93263135 -1.4151014   0.        ]","[[ 2.32456398  2.66957403 -0.1956171   0.13147798]
 [ 8.9960777   0.15613389  0.          0.        ]]",[-0.0640989  -0.23093563]
17,[-0.13107675  0.80560833],[ 0.01159532  1.1867115 ],-0.239409485999,-0.239409485999,"[-1.4700313  -0.49269065  0.86852845  0.5764421  -1.70125582  1.11902291
  1.27169783  0.032085    1.01310887 -1.46280616  0.        ]","[[  2.54179557   2.69943972  -0.1956171    0.13147798]
 [ 12.71471803   2.82152948   0.           0.        ]]",[-0.0640989  -0.23093563]
18,[-0.05861381  0.835962  ],[ 1.07858406  0.91143681],-0.250602593056,-0.250602593056,"[-1.63068299 -0.54239482  0.53075748  0.30356817 -1.70124089  1.11901723
  1.25576432  0.57464207  1.14394413 -1.44447761  0.        ]","[[  2.79402835   2.79503481  -0.1956171    0.13147798]
 [ 12.50927759   6.72498167   0.           0.        ]]",[-0.0640989  -0.23093563]
