timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
14,"[-0.58775327 -0.6215545   1.50814754 -0.54418788 -1.50102563  1.45724356
  0.35634674 -0.59576762  1.00986182 -1.59132362  0.        ]",[-1.12169083  0.18613941],-0.242989554268,-0.242989554268,"[[ 1.74311602  3.06819398 -0.17289589  0.1658182 ]
 [ 0.64816281 -1.65873371  0.          0.        ]]",[-0.10646171 -0.21165234],[-0.19446377  0.56290215]
15,"[-0.5503056  -0.61795026  1.51457381 -0.45158681 -1.50101636  1.45723492
  0.03818923 -0.53699184  0.98194467 -1.59154887  0.        ]",[ 0.44311333  0.17799233],-0.240484799022,-0.240484799022,"[[ 1.71622575  3.03815041 -0.17289589  0.1658182 ]
 [-3.32394627 -1.23842778  0.          0.        ]]",[-0.10646171 -0.21165234],[-0.0716818   0.60350072]
16,"[-0.48280895 -0.61503998  1.52339112 -0.39315341 -1.5010071   1.45722628
  0.18398692 -0.46000403  0.96209725 -1.58715288  0.        ]",[ 1.11678479  0.74616741],-0.238322792058,-0.238322792058,"[[ 1.66800996  3.01914573 -0.17289589  0.1658182 ]
 [-1.50370065 -0.68788359  0.          0.        ]]",[-0.10646171 -0.21165234],[-0.16999422  0.55733001]
17,"[-0.49676728 -0.61343267  1.52184606 -0.36452296 -1.50099783  1.45721765
  0.50350344 -0.40536783  0.95510393 -1.5880088   0.        ]",[ 0.35444669  1.27611472],-0.2377761481,-0.2377761481,"[[ 1.67795968  3.00981837 -0.17289589  0.1658182 ]
 [ 2.48537615 -0.29717863  0.          0.        ]]",[-0.10646171 -0.21165234],[-0.33063835  0.49136463]
18,"[-0.58516076 -0.61275778  1.50859004 -0.35311001 -1.50098857  1.45720901
  0.61196799 -0.37878351  0.95726942 -1.59508816  0.        ]",[ 0.10551211  1.51017282],-0.23859405332,-0.23859405332,"[[ 1.74125398  3.00609719 -0.17289589  0.1658182 ]
 [ 3.83953952 -0.1070765   0.          0.        ]]",[-0.10646171 -0.21165234],[-0.37473413  0.4750762 ]
19,"[-0.6957697  -0.61250896  1.4832223  -0.34899774 -1.5009793   1.45720037
  0.63933961 -0.36920752  0.96338239 -1.60376084  0.        ]",[-0.35410227  0.2706522 ],-0.239903406847,-0.239903406847,"[[ 1.82147363  3.00475608 -0.17289589  0.1658182 ]
 [ 4.18128596 -0.03860317  0.          0.        ]]",[-0.10646171 -0.21165234],[-0.36841661  0.48090947]
20,"[-0.7887706  -0.61227342  1.45398243 -0.34514362 -1.50097003  1.45719173
  0.52041061 -0.37322991  0.96904238 -1.61082385  0.        ]",[-0.32703386 -0.5691321 ],-0.241030514875,-0.241030514875,"[[ 1.89020217  3.00349895 -0.17289589  0.1658182 ]
 [ 2.69651642 -0.06737348  0.          0.        ]]",[-0.10646171 -0.21165234],[-0.28936422  0.51572722]
21,"[-0.84249216 -0.60741047  1.43361506 -0.27188125 -1.50096077  1.4571831
  0.4124127  -0.68818034  0.9537032  -1.61927402  0.        ]",[-0.43685687  0.34396426],-0.240425809694,-0.240425809694,"[[ 1.93060454  2.97955386 -0.17289589  0.1658182 ]
 [ 1.34821529 -2.31962864  0.          0.        ]]",[-0.10646171 -0.21165234],[-0.11842269  0.60898352]
22,"[-0.85480095 -0.59964307  1.42856848 -0.17361599 -1.5009515   1.45717446
  0.27173738 -0.49131322  0.92842152 -1.62600123  0.        ]",[ 0.31251623  0.51686986],-0.238823415476,-0.238823415476,"[[ 1.93994764  2.94728626 -0.17289589  0.1658182 ]
 [-0.40805253 -0.9118222   0.          0.        ]]",[-0.10646171 -0.21165234],[-0.10422769  0.59942025]
23,"[-0.86049603 -0.60028753  1.42618048 -0.18114518 -1.50094224  1.45716582
  0.37149975 -0.20258795  0.93093102 -1.62619405  0.        ]",[-0.95977067 -0.40271787],-0.23905950686,-0.23905950686,"[[ 1.9442831   2.94976558 -0.17289589  0.1658182 ]
 [ 0.83744836  1.15287259  0.          0.        ]]",[-0.10646171 -0.21165234],[-0.24154502  0.52339512]
24,"[-0.83208485 -0.60202264  1.43773623 -0.20189885 -1.50093297  1.45715719
  0.06579049 -0.42878848  0.93410895 -1.62211179  0.        ]",[-0.38922789  0.7777287 ],-0.23897019813,-0.23897019813,"[[ 1.92273845  2.95659331 -0.17289589  0.1658182 ]
 [-2.9791943  -0.46470961  0.          0.        ]]",[-0.10646171 -0.21165234],[-0.03568301  0.62154663]
25,"[-0.73225664 -0.6071259   1.47258413 -0.26801521 -1.50092371  1.45714855
 -0.05291308  0.0031214   0.9441353  -1.60954961  0.        ]",[-0.57641751  1.48506537],-0.238724983867,-0.238724983867,"[[ 1.84828561  2.97828818 -0.17289589  0.1658182 ]
 [-4.4611541   2.62390241  0.          0.        ]]",[-0.10646171 -0.21165234],[-0.14169973  0.54615384]
26,"[-0.57929614 -0.61737989  1.50958571 -0.43966792 -1.50091445  1.45713991
 -0.22864881 -0.23860546  0.98290578 -1.59318709  0.        ]",[-0.39518765  0.71504767],-0.240728145198,-0.240728145198,"[[ 1.73705053  3.0342786  -0.17289589  0.1658182 ]
 [-6.65513401  0.89529986  0.          0.        ]]",[-0.10646171 -0.21165234],[-0.02635202  0.60445583]
27,"[-0.37236893 -0.61711875  1.53016842 -0.4342226  -1.50090518  1.45713128
 -0.34342899 -0.44411764  0.96790077 -1.57979762  0.        ]",[ 0.31806367  2.08102928],-0.238211309988,-0.238211309988,"[[ 1.58957005  3.03250887 -0.17289589  0.1658182 ]
 [-8.08811466 -0.57433121  0.          0.        ]]",[-0.10646171 -0.21165234],[ 0.05852985  0.64349604]
28,"[-0.16481075 -0.61528363  1.51790498 -0.39804191 -1.50089592  1.45712264
 -0.22973278 -0.43697524  0.94822985 -1.56164874  0.        ]",[-0.25385059  1.11061211],-0.234860171511,-0.234860171511,"[[ 1.44204933  3.02073931 -0.17289589  0.1658182 ]
 [-6.66868405 -0.52326278  0.          0.        ]]",[-0.10646171 -0.21165234],[-0.00330713  0.61518121]
29,"[ 0.03149787 -0.61388122  1.4752541  -0.3726365  -1.50088665  1.45711401
 -0.29966237 -0.40680625  0.93495108 -1.54093465  0.        ]",[ 0.42363363  0.1078784 ],-0.23185735811,-0.23185735811,"[[ 1.29991616  3.01246506 -0.17289589  0.1658182 ]
 [-7.5417237  -0.30753053  0.          0.        ]]",[-0.10646171 -0.21165234],[ 0.03699914  0.62933737]
30,"[ 0.20773514 -0.61290748  1.40898742 -0.35593252 -1.50087739  1.45710537
 -0.1533522  -0.39469971  0.92720238 -1.52011772  0.        ]",[ 0.55830882  0.64528524],-0.229343675307,-0.229343675307,"[[ 1.1674085   3.00702003 -0.17289589  0.1658182 ]
 [-5.71512966 -0.22096292  0.          0.        ]]",[-0.10646171 -0.21165234],[ 0.00757179  0.62223077]
31,"[ 0.32331081 -0.61239106  1.34926838 -0.34735735 -1.50086813  1.45709674
  0.03277226 -0.37522124  0.92410855 -1.50537594  0.        ]",[-0.50167839  2.2337314 ],-0.227782555246,-0.227782555246,"[[ 1.07641988  3.00422334 -0.17289589  0.1658182 ]
 [-3.3914771  -0.08167847  0.          0.        ]]",[-0.10646171 -0.21165234],[-0.04447535  0.60647124]
32,"[ 0.42875492 -0.6122668   1.28178638 -0.34533948 -1.50085886  1.4570881
 -0.12095146 -0.36439017  0.92371096 -1.49212244  0.        ]",[ 0.61055149 -0.35432427],-0.226598731744,-0.226598731744,"[[  9.89334917e-01   3.00356526e+00  -1.72895888e-01   1.65818204e-01]
 [ -5.31062439e+00  -4.23133438e-03   0.00000000e+00   0.00000000e+00]]",[-0.10646171 -0.21165234],[ 0.05642688  0.649571  ]
33,"[ 0.52147046 -0.60948479  1.21049702 -0.30198376 -1.5008496   1.45707947
  0.08109524 -0.56055753  0.91655178 -1.47073484  0.        ]",[ 0.60449312 -0.15669995],-0.224101429809,-0.224101429809,"[[ 0.90843072  2.98940591 -0.17289589  0.1658182 ]
 [-2.78820057 -1.4070267   0.          0.        ]]",[-0.10646171 -0.21165234],[ 0.05772698  0.67082608]
34,"[ 0.55573731 -0.60168754  1.18089238 -0.19801816 -1.50084034  1.45707083
  0.27722342 -0.64341318  0.89902404 -1.4419016   0.        ]",[ 1.63578896  0.29969799],-0.220019120723,-0.220019120723,"[[ 0.87723367  2.95532054 -0.17289589  0.1658182 ]
 [-0.33966515 -1.99953588  0.          0.        ]]",[-0.10646171 -0.21165234],[ 0.00670794  0.66331863]
35,"[ 0.51946195 -0.59421252  1.21216074 -0.1140574  -1.50083107  1.4570622
  0.59490425 -0.47190662  0.88244293 -1.42826795  0.        ]",[-0.53323916  0.06246228],-0.21733020147,-0.21733020147,"[[ 0.910233    2.92763499 -0.17289589  0.1658182 ]
 [ 3.62637848 -0.77310978  0.          0.        ]]",[-0.10646171 -0.21165234],[-0.19490872  0.57526648]
36,"[ 0.46199469 -0.59040296  1.25759272 -0.0753209  -1.50082181  1.45705356
  0.42004229 -0.43519201  0.87227451 -1.4294048   0.        ]",[-0.92854198  1.19625493],-0.21650174755,-0.21650174755,"[[ 0.96085766  2.91480689 -0.17289589  0.1658182 ]
 [ 1.44336266 -0.51057305  0.          0.        ]]",[-0.10646171 -0.21165234],[-0.15542918  0.58442485]
37,"[ 0.47156548 -0.59886309  1.25034845 -0.16491389 -1.50081255  1.45704493
  0.12328805  0.11991722  0.88936024 -1.44792387  0.        ]",[-0.75713194 -0.16530854],-0.21965803466,-0.21965803466,"[[ 0.9525539   2.94442318 -0.17289589  0.1658182 ]
 [-2.26139454  3.45897215  0.          0.        ]]",[-0.10646171 -0.21165234],[-0.15836757  0.53717768]
38,"[ 0.55522923 -0.6127721   1.18131813 -0.35386612 -1.50080329  1.45703629
 -0.11324901 -0.04074938  0.92679338 -1.47756447  0.        ]",[-1.08045302  0.96796023],-0.22563072443,-0.22563072443,"[[ 0.87769792  3.00634686 -0.17289589  0.1658182 ]
 [-5.21438448  2.31005921  0.          0.        ]]",[-0.10646171 -0.21165234],[ 0.02975515  0.61682427]
39,"[ 0.70063305 -0.61557216  1.03171556 -0.40382033 -1.50079402  1.45702766
 -0.42213182 -0.3696445   0.93905011 -1.47033778  0.        ]",[-0.05655484  0.8598842 ],-0.226139499316,-0.226139499316,"[[ 0.73471969  3.0226214  -0.17289589  0.1658182 ]
 [-9.07055833 -0.04184139  0.          0.        ]]",[-0.10646171 -0.21165234],[ 0.33988976  0.76633573]
40,"[ 0.85437276 -0.6146816   0.81197952 -0.38725269 -1.50078476  1.45701902
 -0.4256844  -0.41295401  0.94349015 -1.44196618  0.        ]",[ 0.45305891  1.27660693],-0.224146780595,-0.224146780595,"[[ 0.55286335  3.01722794 -0.17289589  0.1658182 ]
 [-9.11492142 -0.35154926  0.          0.        ]]",[-0.10646171 -0.21165234],[ 0.48006862  0.84469694]
41,"[ 0.95837668 -0.61363008  0.59324338 -0.36857571 -1.5007755   1.45701039
 -0.26754432 -0.39776303  0.95188693 -1.41673285  0.        ]",[ 0.84721392  0.4697716 ],-0.222824503056,-0.222824503056,"[[ 0.39037314  3.0111434  -0.17289589  0.1658182 ]
 [-7.14067825 -0.24292674  0.          0.        ]]",[-0.10646171 -0.21165234],[ 0.52172071  0.87014079]
42,"[ 1.00852306 -0.61286787  0.43947272 -0.35557775 -1.50076624  1.45700176
  0.01246888 -0.38758151  0.95989157 -1.40080033  0.        ]",[ 1.14615047  0.71742544],-0.222267730218,-0.222267730218,"[[ 0.28263338  3.00690617 -0.17289589  0.1658182 ]
 [-3.64494742 -0.17012616  0.          0.        ]]",[-0.10646171 -0.21165234],[ 0.4727596  0.8565672]
43,"[ 1.0205678  -0.61244007  0.39211622 -0.34847186 -1.50075698  1.45699312
  0.33539403 -0.37416977  0.96257123 -1.39519008  0.        ]",[ 0.575713    2.46303101],-0.222063699309,-0.222063699309,"[[ 0.2501833   3.0045888  -0.17289589  0.1658182 ]
 [ 0.38650397 -0.07422659  0.          0.        ]]",[-0.10646171 -0.21165234],[ 0.35065705  0.81634098]
44,"[ 1.00927055 -0.61230825  0.43667126 -0.34632435 -1.50074771  1.45698449
  0.51736525 -0.36531494  0.95968809 -1.39777254  0.        ]",[ 0.28489288  2.08784328],-0.222000915057,-0.222000915057,"[[ 0.28070675  3.00388847 -0.17289589  0.1658182 ]
 [ 2.65826976 -0.01091279  0.          0.        ]]",[-0.10646171 -0.21165234],[ 0.24486423  0.77658176]
45,"[ 0.98152415 -0.61229723  0.52871206 -0.34616858 -1.50073845  1.45697586
  0.60350122 -0.3635063   0.95407884 -1.40482368  0.        ]",[-0.16284521  0.26191389],-0.222048511885,-0.222048511885,"[[  3.44661478e-01   3.00383789e+00  -1.72895888e-01   1.65818204e-01]
 [  3.73361941e+00   2.01492667e-03   0.00000000e+00   0.00000000e+00]]",[-0.10646171 -0.21165234],[ 0.15729326  0.73968852]
46,"[ 0.94637692 -0.61216004  0.62352758 -0.34394504 -1.50072919  1.45696722
  0.54593329 -0.3709371   0.94846613 -1.41210409  0.        ]",[ 0.34484984  1.27983175],-0.222120497335,-0.222120497335,"[[ 0.41212324  3.00311269 -0.17289589  0.1658182 ]
 [ 3.01495323 -0.05112709  0.          0.        ]]",[-0.10646171 -0.21165234],[ 0.13288838  0.72474098]
47,"[ 0.90146466 -0.61213226  0.72354265 -0.34351645 -1.50071993  1.45695859
  0.65051905 -0.36152541  0.94298442 -1.42095844  0.        ]",[-0.8202625  -0.27184839],-0.222342291399,-0.222342291399,"[[ 0.48552261  3.00297309 -0.17289589  0.1658182 ]
 [ 4.32063104  0.01616855  0.          0.        ]]",[-0.10646171 -0.21165234],[ 0.03030312  0.68153268]
48,"[ 0.86486441 -0.61009001  0.79338694 -0.31141588 -1.50071067  1.45694996
  0.38351871 -0.51211961  0.93610701 -1.41882347  0.        ]",[ 0.67015181  1.57446025],-0.221517470841,-0.221517470841,"[[ 0.53849178  2.99249178 -0.17289589  0.1658182 ]
 [ 0.98739436 -1.06070799  0.          0.        ]]",[-0.10646171 -0.21165234],[ 0.14361483  0.72885293]
49,"[ 0.83018395 -0.61246958  0.85250305 -0.34911398 -1.50070141  1.45694132
  0.59449759 -0.1633575   0.93959482 -1.44071358  0.        ]",[-0.10327274  1.32073834],-0.223686314469,-0.223686314469,"[[ 0.58466666  3.00479964 -0.17289589  0.1658182 ]
 [ 3.62128124  1.43321144  0.          0.        ]]",[-0.10646171 -0.21165234],[-0.05956778  0.62328368]
