timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
10,"[ 0.79416568  0.85099966 -0.72903608  1.06398964  1.49212707  0.07028259
  0.09877542  0.97223964 -0.39475126 -0.22007115  0.        ]",[ 0.15148195 -2.66713681],-0.00975863032013,-0.00975863032013,"[[-0.51340741  1.07142986  0.17073061  0.00798272]
 [-1.0575966   7.83845294  0.          0.        ]]",[-0.44058943 -0.46099025],[-0.37174565 -1.46564388]
11,"[ 0.78231357  0.71627452 -0.74794665  1.19236086  1.4921245   0.07028255
  0.16965389  0.27947062 -0.46590724 -0.12620073  0.        ]",[-1.53953088 -0.04606526],-0.00930852447437,-0.00930852447437,"[[-0.5283233   1.18691236  0.17073061  0.00798272]
 [-0.43609927  3.72351504  0.          0.        ]]",[-0.44058943 -0.46099025],[-0.49257815 -0.76418817]
12,"[ 0.74181321  0.62900944 -0.80808184  1.25614785  1.49212192  0.07028251
 -0.28063342  0.23650981 -0.50768031 -0.1512835   0.        ]",[ 1.69530015 -1.48512673],-0.00701591571662,-0.00701591571662,"[[-0.57665974  1.25882262  0.17073061  0.00798272]
 [-4.38443408  3.46833551  0.          0.        ]]",[-0.44058943 -0.46099025],[ 0.97837996 -0.56987858]
13,"[ 0.69933432  0.59328593 -0.86489666  1.27822119  1.49211935  0.07028247
  0.18065126 -0.44182935 -0.52193807 -0.21703794  0.        ]",[ 1.357704    0.73950956],-0.00324933290979,-0.00324933290979,"[[-0.62376622  1.28776259  0.17073061  0.00798272]
 [-0.33967163 -0.5608899   0.          0.        ]]",[-0.44058943 -0.46099025],[ 0.11485642  0.11500783]
14,"[ 0.72937236  0.5705841  -0.82532169  1.29107462  1.49211677  0.07028244
  0.63263282  0.05285204 -0.53908135 -0.13200705  0.        ]",[-1.99952774 -0.6710952 ],-0.00963672316221,-0.00963672316221,"[[-0.59079601  1.30602601  0.17073061  0.00798272]
 [ 3.62351796  2.37743558  0.          0.        ]]",[-0.44058943 -0.46099025],[-1.588974   -0.83770394]
15,"[ 0.75719426  0.54506331 -0.78599745  1.30445647  1.4921142   0.0702824
  0.17323347 -0.40228511 -0.56082154 -0.04815849  0.        ]",[-0.96349003  0.47064513],-0.0168345557,-0.0168345557,"[[-0.55874182  1.3264502   0.17073061  0.00798272]
 [-0.40470796 -0.32600355  0.          0.        ]]",[-0.44058943 -0.46099025],[-0.29827297 -0.072265  ]
16,"[ 0.71659231  0.52969213 -0.84249711  1.31197736  1.49211162  0.07028236
 -0.2607227  -0.08732049 -0.56070607 -0.12777519  0.        ]",[ 2.24123267 -1.17453167],-0.0111100229178,-0.0111100229178,"[[-0.60501391  1.338701    0.17073061  0.00798272]
 [-4.2098365   1.54483189  0.          0.        ]]",[-0.44058943 -0.46099025],[ 1.07136858 -0.26227546]
17,"[ 0.67571422  0.54117316 -0.89416385  1.30639424  1.49210904  0.07028232
  0.20017704 -0.75924016 -0.54849934 -0.22365244  0.        ]",[ 1.27774145  1.74478764],-0.00563509374945,-0.00563509374945,"[[-0.64866232  1.3295536   0.17073061  0.00798272]
 [-0.16845671 -2.44625716  0.          0.        ]]",[-0.44058943 -0.46099025],[ 0.23501629  0.45186943]
18,"[ 0.70993628  0.55209425 -0.85123725  1.30087479  1.49210647  0.07028229
  0.65175063 -0.08462299 -0.54648789 -0.16011869  0.        ]",[-1.30895435 -1.351813  ],-0.00814039781954,-0.00814039781954,"[[-0.61230356  1.32083315  0.17073061  0.00798272]
 [ 3.79114843  1.56084955  0.          0.        ]]",[-0.44058943 -0.46099025],[-1.51630247 -0.66256011]
19,"[ 0.74157595  0.56310544 -0.80840463  1.29510259  1.49210389  0.07028225
  0.19200251 -0.75629305 -0.54600424 -0.09824458  0.        ]",[-0.61874252  0.2193642 ],-0.0124445878122,-0.0124445878122,"[[-0.57692759  1.31202106  0.17073061  0.00798272]
 [-0.24012815 -2.42875382  0.          0.        ]]",[-0.44058943 -0.46099025],[-0.08651906  0.42979869]
20,"[ 0.71546627  0.61197904 -0.84397969  1.26693958  1.49210132  0.07028221
 -0.08670811 -0.60187215 -0.51338631 -0.19724835  0.        ]",[ 2.70451788  1.21536025],-0.00368431834802,-0.00368431834802,"[[-0.60625022  1.27264889  0.17073061  0.00798272]
 [-2.68398689 -1.51152415  0.          0.        ]]",[-0.44058943 -0.46099025],[ 0.90395808  0.45686626]
21,"[ 0.70310755  0.59988041 -0.86006377  1.27430062  1.49209874  0.07028217
  0.37052995  0.06962358 -0.51866642 -0.21441121  0.        ]",[-0.83575005 -1.48304742],-0.00306837328742,-0.00306837328742,"[[-0.61970385  1.28243687  0.17073061  0.00798272]
 [ 1.32527906  2.47703786  0.          0.        ]]",[-0.44058943 -0.46099025],[-0.67784894 -0.65939546]
22,"[ 0.69664951  0.58831685 -0.86828831  1.28109363  1.49209617  0.07028213
 -0.00952069 -0.60512169 -0.52440403 -0.21859314  0.        ]",[ 0.57618856  0.49020209],-0.00342245517166,-0.00342245517166,"[[-0.62663366  1.29176547  0.17073061  0.00798272]
 [-2.00717026 -1.53082611  0.          0.        ]]",[-0.44058943 -0.46099025],[ 0.74924779  0.40593898]
23,"[ 0.68066686  0.60175406 -0.88814208  1.27317325  1.49209359  0.0702821
  0.25498519 -0.27333313 -0.51585068 -0.26427866  0.        ]",[ 1.13834951 -0.52873237],-0.00343400686054,-0.00343400686054,"[[-0.64350673  1.2809222   0.17073061  0.00798272]
 [ 0.31213237  0.43993461  0.          0.        ]]",[-0.44058943 -0.46099025],[-0.05189547 -0.1114426 ]
24,"[ 0.72326811  0.61694824 -0.83357683  1.2638315   1.49209101  0.07028206
  0.70562401 -0.6274219  -0.51162798 -0.18392233  0.        ]",[-2.0506618  0.4198065],-0.00456202220629,-0.00456202220629,"[[-0.59761837  1.26861868  0.17073061  0.00798272]
 [ 4.26353037 -1.66328785  0.          0.        ]]",[-0.44058943 -0.46099025],[-1.38906741  0.12886046]
25,"[ 0.76210948  0.63692439 -0.77873705  1.25091933  1.49208844  0.07028202
  0.24467011 -0.34186937 -0.50707974 -0.10940178  0.        ]",[-0.85088517 -0.54825623],-0.0104257528527,-0.0104257528527,"[[-0.55290089  1.25237059  0.17073061  0.00798272]
 [ 0.22169261  0.03283788  0.          0.        ]]",[-0.44058943 -0.46099025],[-0.43373078 -0.05165464]
26,"[ 0.73688445  0.66273344 -0.8149546   1.23315901  1.49208586  0.07028198
 -0.13975831 -0.70732206 -0.48806557 -0.19159178  0.        ]",[ 1.1334199   0.11748393],-0.00353226960111,-0.00353226960111,"[[-0.58228778  1.23124787  0.17073061  0.00798272]
 [-3.14913751 -2.13788292  0.          0.        ]]",[-0.44058943 -0.46099025],[ 1.05418265  0.66986871]
27,"[ 0.71664907  0.70828463 -0.84240504  1.19876982  1.49208329  0.07028195
  0.31861424 -0.62204793 -0.46204797 -0.27948187  0.        ]",[ 0.44467756  1.26280038],-0.00483478447366,-0.00483478447366,"[[-0.60494441  1.19357213  0.17073061  0.00798272]
 [ 0.87006461 -1.63137419  0.          0.        ]]",[-0.44058943 -0.46099025],[-0.13786623  0.42512384]
28,"[ 0.74751019  0.6993644  -0.79997968  1.20581371  1.49208071  0.07028191
  0.51720947  0.04993313 -0.4694037  -0.19850348  0.        ]",[-0.78410513 -0.83426088],-0.00371503831096,-0.00371503831096,"[[-0.57007163  1.20099203  0.17073061  0.00798272]
 [ 2.61143214  2.36005957  0.          0.        ]]",[-0.44058943 -0.46099025],[-1.19403338 -0.60262108]
29,"[ 0.76496502  0.68295252 -0.77447815  1.21837576  1.49207814  0.07028187
  0.15756373 -0.5139379  -0.48127817 -0.14124729  0.        ]",[-0.15396139  1.14490483],-0.00776032140324,-0.00776032140324,"[[-0.54948303  1.21458878  0.17073061  0.00798272]
 [-0.54208728 -0.98922225  0.          0.        ]]",[-0.44058943 -0.46099025],[-0.05039272  0.28710243]
30,"[ 0.75071554  0.65848921 -0.79538033  1.2361558   1.49207556  0.07028183
  0.08919577  0.15600369 -0.49249618 -0.15511968  0.        ]",[ 1.34232009 -1.38807262],-0.00653121254335,-0.00653121254335,"[[-0.56633956  1.23473014  0.17073061  0.00798272]
 [-1.14156466  2.99009412  0.          0.        ]]",[-0.44058943 -0.46099025],[-0.08859098 -0.60712266]
31,"[ 0.76517288  0.63467648 -0.77416406  1.25239621  1.49207299  0.07028179
  0.5431672  -0.52074455 -0.50908931 -0.10010931  0.        ]",[-1.15614751  0.31129209],-0.0112171173384,-0.0112171173384,"[[-0.54923217  1.25420058  0.17073061  0.00798272]
 [ 2.83904062 -1.02965186  0.          0.        ]]",[-0.44058943 -0.46099025],[-1.22917747  0.03949401]
32,"[ 0.77874894  0.64449359 -0.75347454  1.24582412  1.49207041  0.07028176
  0.08544089 -0.30963794 -0.50664793 -0.07444297  0.        ]",[-1.61085376  1.06992528],-0.0132981498643,-0.0132981498643,"[[-0.53272034  1.24618858  0.17073061  0.00798272]
 [-1.17448372  0.22427594  0.          0.        ]]",[-0.44058943 -0.46099025],[-0.077456  -0.0301187]
33,"[ 0.72499335  0.59004722 -0.8312377   1.28006983  1.49206783  0.07028172
 -0.36330863  0.35638465 -0.52707502 -0.15759542  0.        ]",[ 0.51664336 -0.30689712],-0.00720301538843,-0.00720301538843,"[[-0.59568899  1.29036655  0.17073061  0.00798272]
 [-5.10929624  4.1803095   0.          0.        ]]",[-0.44058943 -0.46099025],[ 1.21589506 -0.72981834]
34,"[ 0.64851625  0.50166272 -0.92605559  1.32463206  1.49206526  0.07028168
 -0.11859264  0.13777454 -0.56823194 -0.24614886  0.        ]",[ 0.35807711 -1.61207546],-0.00759895564864,-0.00759895564864,"[[-0.67634599  1.36094431  0.17073061  0.00798272]
 [-2.96353266  2.88181308  0.          0.        ]]",[-0.44058943 -0.46099025],[ 0.89333332 -0.61034632]
35,"[ 0.60286816  0.47973503 -0.97581172  1.33364311  1.49206268  0.07028164
  0.0497948  -0.53850887 -0.57835105 -0.31534715  0.        ]",[ 1.62486999 -0.27870505],-0.0108863966426,-0.0108863966426,"[[-0.72080267  1.37827685  0.17073061  0.00798272]
 [-1.48704726 -1.13516453  0.          0.        ]]",[-0.44058943 -0.46099025],[ 0.89170945  0.20547047]
36,"[ 0.61361736  0.52211679 -0.96449205  1.3154974   1.49206011  0.0702816
  0.50448485 -0.72066159 -0.55602219 -0.33072035  0.        ]",[-0.94859978 -0.57906039],-0.0102201244301,-0.0102201244301,"[[-0.71054169  1.34471805  0.17073061  0.00798272]
 [ 2.49984915 -2.21711484  0.          0.        ]]",[-0.44058943 -0.46099025],[-0.37121153  0.27730596]
37,"[ 0.62586552  0.60558435 -0.95130249  1.27082921  1.49205753  0.07028157
  0.07080405 -1.09914132 -0.5135183  -0.37975197  0.        ]",[ 0.30101169  0.58300099],-0.012280349813,-0.012280349813,"[[-0.69869859  1.2778198   0.17073061  0.00798272]
 [-1.30282541 -4.46520783  0.          0.        ]]",[-0.44058943 -0.46099025],[ 1.13800788  1.06983972]
38,"[ 0.61152194  0.68540184 -0.96671391  1.21651466  1.49205496  0.07028153
  0.20952747 -0.69566621 -0.47753019 -0.48252345  0.        ]",[ 0.66670645  1.16750743],-0.0206758789933,-0.0206758789933,"[[-0.71255051  1.21256102  0.17073061  0.00798272]
 [-0.08644636 -2.06865858  0.          0.        ]]",[-0.44058943 -0.46099025],[ 0.78493154  0.60257781]
39,"[ 0.63698195  0.68690163 -0.93905052  1.21537882  1.49205238  0.07028149
  0.51048084 -0.02226073 -0.47421854 -0.43254389  0.        ]",[-0.0228782  -0.05260382],-0.0165763398108,-0.0165763398108,"[[-0.68780293  1.21131995  0.17073061  0.00798272]
 [ 2.55242524  1.93121921  0.          0.        ]]",[-0.44058943 -0.46099025],[-0.50224197 -0.41347387]
40,"[ 0.6857534   0.64292069 -0.88187347  1.24687215  1.49204981  0.07028145
  0.49440916 -0.06376302 -0.49445097 -0.28935808  0.        ]",[-1.20453056 -0.2725746 ],-0.00460715422305,-0.00460715422305,"[[-0.63816828  1.24747098  0.17073061  0.00798272]
 [ 2.41150581  1.68470484  0.          0.        ]]",[-0.44058943 -0.46099025],[-0.81029797 -0.4547179 ]
41,"[ 0.69337005  0.61522342 -0.8723914   1.26487807  1.49204723  0.07028142
  0.03770959 -0.25092373 -0.50947134 -0.24858845  0.        ]",[-0.81044544  0.01445312],-0.00209125834733,-0.00209125834733,"[[-0.63011642  1.27001114  0.17073061  0.00798272]
 [-1.59299865  0.57301245  0.          0.        ]]",[-0.44058943 -0.46099025],[ 0.52555329 -0.02998304]
42,"[ 0.63084126  0.60048685 -0.94584604  1.27389524  1.49204466  0.07028138
 -0.32444666 -0.24308123 -0.51585391 -0.36533087  0.        ]",[ 1.48720084  0.1605713 ],-0.0111500530948,-0.0111500530948,"[[-0.69383726  1.28193894  0.17073061  0.00798272]
 [-4.76851375  0.61959426  0.          0.        ]]",[-0.44058943 -0.46099025],[ 1.93507123  0.16048247]
43,"[ 0.57315568  0.57735627 -1.00590992  1.28727516  1.49204208  0.07028134
  0.13759071 -0.13826957 -0.53067067 -0.45522791  0.        ]",[ 0.12393551 -0.35014506],-0.0187491170051,-0.0187491170051,"[[-0.74855965  1.30057692  0.17073061  0.00798272]
 [-0.71720886  1.24215034  0.          0.        ]]",[-0.44058943 -0.46099025],[ 0.78263843 -0.19674003]
44,"[ 0.56302288  0.56404154 -1.01580209  1.2945521   1.4920395   0.0702813
  0.19517747 -0.37584419 -0.53788487 -0.46176094  0.        ]",[ 0.79397316  0.20981565],-0.0194339520638,-0.0194339520638,"[[-0.75783758  1.31126151  0.17073061  0.00798272]
 [-0.21226737 -0.16898746  0.          0.        ]]",[-0.44058943 -0.46099025],[ 0.73533154  0.06507276]
45,"[ 0.59256762  0.55781979 -0.98642659  1.29784615  1.49203693  0.07028126
  0.55395541 -0.23553449 -0.53854015 -0.40148844  0.        ]",[-0.45305463 -0.28842617],-0.0146385725238,-0.0146385725238,"[[-0.7305193   1.31624362  0.17073061  0.00798272]
 [ 2.93362241  0.66441742  0.          0.        ]]",[-0.44058943 -0.46099025],[-0.53963888 -0.30039725]
46,"[ 0.63432743  0.55569246 -0.94198988  1.29895578  1.49203435  0.07028123
  0.34290118 -0.42995368 -0.53860612 -0.31923268  0.        ]",[ 0.23264275 -0.7320312 ],-0.00843799153792,-0.00843799153792,"[[-0.69041437  1.3179454   0.17073061  0.00798272]
 [ 1.08302998 -0.49038659  0.          0.        ]]",[-0.44058943 -0.46099025],[-0.06622893  0.01697786]
47,"[ 0.66494881  0.60393408 -0.90697122  1.27180971  1.49203178  0.07028119
  0.44552277 -0.91634485 -0.5140457  -0.29909059  0.        ]",[-0.61056268  0.43245984],-0.00582216913445,-0.00582216913445,"[[-0.65972555  1.27915092  0.17073061  0.00798272]
 [ 1.98285254 -3.37943509  0.          0.        ]]",[-0.44058943 -0.46099025],[-0.26398849  0.63356435]
48,"[ 0.67950266  0.66494846 -0.88952395  1.23153231  1.4920292   0.07028115
  0.16546043 -0.61669359 -0.48306616 -0.32263351  0.        ]",[-0.10436389  0.39778038],-0.00742014160753,-0.00742014160753,"[[-0.64470718  1.22942001  0.17073061  0.00798272]
 [-0.47282496 -1.59958364  0.          0.        ]]",[-0.44058943 -0.46099025],[ 0.45849484  0.45625147]
49,"[ 0.6664225   0.68420101 -0.90522624  1.21739668  1.49202663  0.07028111
  0.11938534 -0.34617492 -0.47374982 -0.36840752  0.        ]",[-0.01245395  0.49292139],-0.0113108978161,-0.0113108978161,"[[-0.65821712  1.21355001  0.17073061  0.00798272]
 [-0.8768256   0.00722839  0.          0.        ]]",[-0.44058943 -0.46099025],[ 0.59818387  0.16872229]
