timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
10,[ 0.59190798 -1.11801958],[ 0.1120703  -1.85108704],-0.0527731185489,-0.0527731185489,"[-1.69209346 -0.34452312 -1.06439408  1.17984768 -0.08200883 -0.9268111
 -0.14562772  1.02646741 -0.01088999 -0.02626829  0.        ]","[[-2.32180699  2.14525198 -0.01049518 -0.10758888]
 [-3.91419505  8.6726773   0.          0.        ]]",[-0.28240812 -0.33673486]
11,[ 0.4498561  -0.84741724],[ 0.50883749 -0.61680486],-0.0535148891806,-0.0535148891806,"[-1.77365188 -0.4779619  -0.98732073  0.9684273  -0.08200877 -0.92680987
 -0.09213323  0.3713978  -0.05066402  0.09853288  0.        ]","[[-2.39486055  2.27725423 -0.01049518 -0.10758888]
 [-3.39292082  4.54132143  0.          0.        ]]",[-0.28240812 -0.33673486]
12,[ 0.25695312 -0.61791241],[-0.22795149 -1.68812972],-0.0541421084688,-0.0541421084688,"[-1.82284461 -0.53894724 -0.93488491  0.85023852 -0.08200871 -0.92680863
  0.12148217 -0.03012033 -0.07801644  0.15815663  0.        ]","[[-2.44183403  2.34267345 -0.01049518 -0.10758888]
 [-1.31135492  2.00904985  0.          0.        ]]",[-0.28240812 -0.33673486]
13,[ 0.2867229  -0.15045989],[ 0.21586343  0.69347248],-0.0513596113285,-0.0513596113285,"[-1.85778525 -0.53899572 -0.89440899  0.85013612 -0.08200865 -0.9268074
  0.03154638 -0.66425974 -0.103144    0.1463024   0.        ]","[[-2.47685414  2.34272762 -0.01049518 -0.10758888]
 [-2.18772906 -1.99030549  0.          0.        ]]",[-0.28240812 -0.33673486]
14,[ 0.37709224 -0.48523214],[ 0.38765447 -0.13323593],-0.0476619288258,-0.0476619288258,"[-1.8909429  -0.52821067 -0.85313599  0.87218997 -0.08200859 -0.92680617
  0.12368176 -0.22263019 -0.13059633  0.12159294  0.        ]","[[-2.51160063  2.33086672 -0.01049518 -0.10758888]
 [-1.28992069  0.79493414  0.          0.        ]]",[-0.28240812 -0.33673486]
15,[ 0.20463717 -0.40377769],[ 1.18550198 -0.75375198],-0.0477256977183,-0.0477256977183,"[-1.90032973 -0.53771584 -0.84088315  0.85277686 -0.08200853 -0.92680493
  0.2837916  -0.308781   -0.13615688  0.13081996  0.        ]","[[-2.52174526  2.34131397 -0.01049518 -0.10758888]
 [ 0.27026083  0.25160262  0.          0.        ]]",[-0.28240812 -0.33673486]
16,[-0.66622901 -0.1425668 ],[-0.82477178 -1.00446714],-0.0493323696089,-0.0493323696089,"[-1.85759058 -0.5148442  -0.89461754  0.89880829 -0.08200847 -0.9268037
  0.68950736 -0.78281888 -0.10705476  0.11544509  0.        ]","[[-2.47667346  2.31635017 -0.01049518 -0.10758888]
 [ 4.22373471 -2.73803049  0.          0.        ]]",[-0.28240812 -0.33673486]
17,[-0.0923869   0.77154458],[-0.68537025  0.49196733],-0.0471120669428,-0.0471120669428,"[-1.80631248 -0.42411627 -0.95302579  1.06080302 -0.08200841 -0.92680246
  0.34587447 -1.40204387 -0.08447316  0.02305961  0.        ]","[[-2.42579589  2.22240622 -0.01049518 -0.10758888]
 [ 0.87523373 -6.64333116  0.          0.        ]]",[-0.28240812 -0.33673486]
18,[ 0.63282847  0.62871557],[ 1.34275122 -0.87110463],-0.0393587624832,-0.0393587624832,"[-1.81652006 -0.30720267 -0.94186362  1.22924788 -0.08200835 -0.92680123
  0.06567618 -1.07229189 -0.12372759 -0.10817421  0.        ]","[[-2.43568603  2.1104053  -0.01049518 -0.10758888]
 [-1.85513424 -4.56368503  0.          0.        ]]",[-0.28240812 -0.33673486]
19,[ 0.11340523  1.31936622],[ 0.67499046  1.42294155],-0.0341457172193,-0.0341457172193,"[-1.8134439  -0.16722506 -0.94524139  1.3830841  -0.08200829 -0.92679999
  0.47570352 -1.60491736 -0.16973544 -0.24436471  0.        ]","[[-2.43270058  1.9854283  -0.01049518 -0.10758888]
 [ 2.14034359 -7.92283608  0.          0.        ]]",[-0.28240812 -0.33673486]
20,[-0.44023153  0.54407936],[-1.35129203  1.49341279],-0.0390009100253,-0.0390009100253,"[-1.73933992 -0.028762   -1.02106432  1.49255641 -0.08200823 -0.92679876
  0.74549446 -0.95225904 -0.1481036  -0.34984726  0.        ]","[[-2.36351582  1.86827035 -0.01049518 -0.10758888]
 [ 4.76930328 -3.80669969  0.          0.        ]]",[-0.28240812 -0.33673486]
21,[ 0.23104286 -0.02792197],[ 1.4335976  -0.88165502],-0.0442948646053,-0.0442948646053,"[-1.67688843  0.01446159 -1.07751075  1.51894183 -0.08200818 -0.92679753
  0.32957049 -0.31240768 -0.10144896 -0.37067391  0.        ]","[[-2.30879426  1.83262438 -0.01049518 -0.10758888]
 [ 0.71637642  0.22867293  0.          0.        ]]",[-0.28240812 -0.33673486]
22,[-0.46089464  0.63973397],[-1.17700877  2.41606907],-0.0496053122515,-0.0496053122515,"[-1.61225603  0.0517805  -1.12988731  1.5389074  -0.08200812 -0.92679629
  0.73433791 -0.86673724 -0.05190693 -0.38374843  0.        ]","[[-2.25489292  1.80212135 -0.01049518 -0.10758888]
 [ 4.66059737 -3.26734237  0.          0.        ]]",[-0.28240812 -0.33673486]
23,[ 0.13408828  0.06801715],[ 0.56036201 -0.00394084],-0.054876687416,-0.054876687416,"[ -1.54642083e+00   8.25262403e-02  -1.17774177e+00   1.55344080e+00
  -8.20080571e-02  -9.26795058e-01   3.18640423e-01  -2.28570107e-01
  -2.92069873e-04  -3.88776887e-01   0.00000000e+00]","[[-2.20232328  1.77715594 -0.01049518 -0.10758888]
 [ 0.60988122  0.75740547  0.          0.        ]]",[-0.28240812 -0.33673486]
24,[-0.37340492 -0.00630371],[-1.02183819 -1.38028384],-0.0586603892793,-0.0586603892793,"[-1.50202259  0.06423173 -1.20720672  1.54499355 -0.082008   -0.92679382
  0.5450098  -0.23346782  0.04619836 -0.3564562   0.        ]","[[-2.16799387  1.79199416 -0.01049518 -0.10758888]
 [ 2.8157163   0.72651581  0.          0.        ]]",[-0.28240812 -0.33673486]
25,[ 0.55941582  1.02456474],[ 0.78374503  1.36075021],-0.0600895288046,-0.0600895288046,"[-1.48090202  0.09550496 -1.22048448  1.55905832 -0.08200794 -0.92679259
  0.13316529 -0.86350514  0.05527248 -0.37624126  0.        ]","[[-2.15194511  1.76665721 -0.01049518 -0.10758888]
 [-1.19745176 -3.24696194  0.          0.        ]]",[-0.28240812 -0.33673486]
26,[-0.16491798  0.12593606],[-0.35104955 -0.93762868],-0.0606420483926,-0.0606420483926,"[-1.47107688  0.12598303 -1.22650333  1.57108455 -0.08200788 -0.92679135
  0.453879   -0.22554273  0.05423935 -0.39941945  0.        ]","[[-2.14453828  1.74208659 -0.01049518 -0.10758888]
 [ 1.92770579  0.77648855  0.          0.        ]]",[-0.28240812 -0.33673486]
27,[ 0.24739009  0.99684751],[-0.05638598  0.71936402],-0.0630214986985,-0.0630214986985,"[-1.43860914  0.15322418 -1.24572131  1.5804476  -0.08200782 -0.92679012
  0.30742986 -0.81662726  0.0746537  -0.41069482  0.        ]","[[-2.12030227  1.720214   -0.01049518 -0.10758888]
 [ 0.50065399 -2.95132086  0.          0.        ]]",[-0.28240812 -0.33673486]
28,[ 0.20995027  0.47349483],[-0.49054719 -0.19168571],-0.0636300218789,-0.0636300218789,"[-1.42822915  0.19055709 -1.25164723  1.59118228 -0.08200776 -0.92678889
  0.28346895 -0.35571397  0.0716074  -0.43910651  0.        ]","[[-2.11263173  1.69035294 -0.01049518 -0.10758888]
 [ 0.26717247 -0.04447336  0.          0.        ]]",[-0.28240812 -0.33673486]
29,[ 0.70801842  0.70056242],[ 1.86795878  0.28176619],-0.0621225964514,-0.0621225964514,"[-1.44738155  0.20120113 -1.240621    1.59379918 -0.0820077  -0.92678765
  0.08369631 -0.47587682  0.05024356 -0.45549278  0.        ]","[[-2.12681971  1.68185988 -0.01049518 -0.10758888]
 [-1.67948232 -0.80230851  0.          0.        ]]",[-0.28240812 -0.33673486]
30,[-0.13746113  0.32309878],[-0.17611707  1.39823606],-0.0627653874712,-0.0627653874712,"[-1.43868829  0.20709432 -1.2456634   1.59516258 -0.08200764 -0.92678642
  0.49325074 -0.29654935  0.05619056 -0.45728624  0.        ]","[[-2.12036795  1.67716106 -0.01049518 -0.10758888]
 [ 2.31136246  0.32865614  0.          0.        ]]",[-0.28240812 -0.33673486]
31,[-0.28429914 -0.44576678],[-0.10117846 -0.87510536],-0.0671427562333,-0.0671427562333,"[-1.38575383  0.14925255 -1.27485466  1.57914698 -0.08200758 -0.92678518
  0.41697203  0.33027089  0.12238495 -0.38571536  0.        ]","[[-2.08159856  1.72339764 -0.01049518 -0.10758888]
 [ 1.56808011  4.28182793  0.          0.        ]]",[-0.28240812 -0.33673486]
32,[-0.29042512  0.20721759],[ 0.5242077  -0.10632967],-0.0706010393327,-0.0706010393327,"[-1.34814331  0.08714258 -1.29405892  1.55544156 -0.08200752 -0.92678395
  0.37274521 -0.23258719  0.17009533 -0.31294093  0.        ]","[[-2.05456059  1.77341811 -0.01049518 -0.10758888]
 [ 1.137122    0.73204938  0.          0.        ]]",[-0.28240812 -0.33673486]
33,[-0.7696774   0.22286241],[ 0.29196841 -0.48623941],-0.0754183497546,-0.0754183497546,"[-1.28675549  0.07446566 -1.32282376  1.54975682 -0.08200747 -0.92678272
  0.5833643  -0.30168739  0.22083622 -0.27232312  0.        ]","[[-2.01122631  1.78368667 -0.01049518 -0.10758888]
 [ 3.18946941  0.29625393  0.          0.        ]]",[-0.28240812 -0.33673486]
34,[-1.02240968  0.61737657],[-0.50460637  0.8240231 ],-0.0833163033486,-0.0833163033486,"[-1.17795111  0.09107918 -1.36647299  1.55713942 -0.08200741 -0.92678148
  0.6955007  -0.60792818  0.29840074 -0.23268364  0.        ]","[[-1.93647341  1.77023374 -0.01049518 -0.10758888]
 [ 4.28217019 -1.63511626  0.          0.        ]]",[-0.28240812 -0.33673486]
35,[-0.98687965  0.12534866],[-2.2088702  -0.53821404],-0.0902986841527,-0.0902986841527,"[-1.08112872  0.09063235 -1.39801064  1.55694345 -0.08200735 -0.92678025
  0.48180027 -0.08540567  0.36535496 -0.1790838   0.        ]","[[-1.87172316  1.77059502 -0.01049518 -0.10758888]
 [ 2.19980855  1.66027056  0.          0.        ]]",[-0.28240812 -0.33673486]
36,[-0.2932204   0.68374562],[ 0.4343      0.33470936],-0.0908557621712,-0.0908557621712,"[-1.07530267  0.07643036 -1.39969692  1.5506449  -0.08200729 -0.92677901
  0.07118161 -0.42845022  0.37033979 -0.16216965  0.        ]","[[-1.86787215  1.78209359 -0.01049518 -0.10758888]
 [-1.80138908 -0.50320565  0.          0.        ]]",[-0.28240812 -0.33673486]
37,[-0.55787432  0.34348786],[-1.06415552 -0.78314894],-0.0889176550263,-0.0889176550263,"[-1.10310398  0.07232283 -1.39142105  1.54875289 -0.08200723 -0.92677778
  0.25122698 -0.2167622   0.3522203  -0.17402615  0.        ]","[[-1.88629729  1.78542441 -0.01049518 -0.10758888]
 [-0.0469694   0.8318422   0.          0.        ]]",[-0.28240812 -0.33673486]
38,[ 0.30858934  1.0813489 ],[-2.42254982  0.61145216],-0.0843554458902,-0.0843554458902,"[-1.16382024  0.09039348 -1.37147728  1.55682925 -0.08200717 -0.92677654
 -0.15481579 -0.71099032  0.30855667 -0.22448776  0.        ]","[[-1.92693475  1.77078807 -0.01049518 -0.10758888]
 [-4.00357428 -2.28509973  0.          0.        ]]",[-0.28240812 -0.33673486]
39,[ 1.21459758  0.59404808],[ 0.71214663 -0.32178185],-0.0712423032311,-0.0712423032311,"[-1.33600249  0.1163549  -1.29997175  1.567412   -0.08200711 -0.92677531
 -0.55288907 -0.31986618  0.17292543 -0.33422075  0.        ]","[[-2.0459248   1.74983551 -0.01049518 -0.10758888]
 [-7.88252327  0.18159144  0.          0.        ]]",[-0.28240812 -0.33673486]
40,[ 1.24845815  0.73278707],[ 0.93812689  1.82650507],-0.0575760660035,-0.0575760660035,"[-1.50946916  0.12777852 -1.20234525  1.571688   -0.08200705 -0.92677408
 -0.24760403 -0.52255451  0.01831964 -0.41511279  0.        ]","[[-2.17372841  1.74064155 -0.01049518 -0.10758888]
 [-4.9077387  -1.09670015  0.          0.        ]]",[-0.28240812 -0.33673486]
41,[ 0.46545833 -0.31650957],[-0.4881417 -1.1235866],-0.0514994988595,-0.0514994988595,"[-1.58593408  0.10542349 -1.14956286  1.56309278 -0.08200699 -0.92677284
  0.14335148  0.10864179 -0.046578   -0.42159627  0.        ]","[[-2.23366047  1.75864746 -0.01049518 -0.10758888]
 [-1.0981559   2.88404544  0.          0.        ]]",[-0.28240812 -0.33673486]
42,[ 1.12781262  0.55504423],[ 0.19001447  0.27431383],-0.0474016893182,-0.0474016893182,"[-1.63639466  0.08391482 -1.11089334  1.55398463 -0.08200693 -0.92677161
 -0.0526395  -0.52821773 -0.08828223 -0.4184448   0.        ]","[[-2.2747851   1.77602998 -0.01049518 -0.10758888]
 [-3.00794686 -1.13241587  0.          0.        ]]",[-0.28240812 -0.33673486]
43,[ 1.05171239  0.25169021],[ 0.14252283  1.15329781],-0.042297009889,-0.042297009889,"[-1.69772957  0.09816946 -1.05924132  1.56010694 -0.08200687 -0.92677037
  0.03063631 -0.35245789 -0.15846827 -0.44603127  0.        ]","[[-2.32680232  1.76450313 -0.01049518 -0.10758888]
 [-2.19648456 -0.02396017  0.          0.        ]]",[-0.28240812 -0.33673486]
44,[ 0.82269096 -0.61400008],[ 1.66241537 -0.55969448],-0.038575551161,-0.038575551161,"[-1.74050874  0.04977127 -1.01981783  1.53781466 -0.08200682 -0.92676914
  0.09293499  0.27544513 -0.18327954 -0.41611953  0.        ]","[[-2.36464134  1.80375557 -0.01049518 -0.10758888]
 [-1.58942908  3.93600929  0.          0.        ]]",[-0.28240812 -0.33673486]
45,[ 0.00539157 -0.39850459],[ 1.52055689 -0.06317433],-0.0396398899618,-0.0396398899618,"[-1.73132005 -0.01811664 -1.02853256  1.49929389 -0.08200676 -0.92676791
  0.50238543 -0.08838454 -0.14419941 -0.35702359  0.        ]","[[-2.35639921  1.85945374 -0.01049518 -0.10758888]
 [ 2.40036563  1.64146198  0.          0.        ]]",[-0.28240812 -0.33673486]
46,[-0.9317354  -0.45530298],[-0.30153573 -0.34139198],-0.0493396639955,-0.0493396639955,"[-1.62956753 -0.05422027 -1.11629573  1.47524113 -0.0820067  -0.92676667
  0.90371755 -0.1332802  -0.03156537 -0.29483655  0.        ]","[[-2.26915482  1.88944231 -0.01049518 -0.10758888]
 [ 6.3110583   1.35832027  0.          0.        ]]",[-0.28240812 -0.33673486]
47,[-0.91995811 -0.07396266],[ 0.01812985  0.51932757],-0.0618234530603,-0.0618234530603,"[-1.48640043 -0.07016069 -1.21697828  1.46380782 -0.08200664 -0.92676544
  0.76843203 -0.3518845   0.09500776 -0.22552182  0.        ]","[[-2.15615989  1.90277606 -0.01049518 -0.10758888]
 [ 4.99281086 -0.02034069  0.          0.        ]]",[-0.28240812 -0.33673486]
48,[-1.14821959 -0.37296227],[-1.1273641  -0.03158913],-0.0729647187019,-0.0729647187019,"[-1.35091807 -0.09420265 -1.29262342  1.4456047  -0.08200658 -0.9267642
  0.76563895 -0.02577939  0.20000437 -0.14105971  0.        ]","[[-2.05657685  1.92300406 -0.01049518 -0.10758888]
 [ 4.96560281  2.03628626  0.          0.        ]]",[-0.28240812 -0.33673486]
49,[-0.72085255 -0.24913272],[-0.35923756 -0.682069  ],-0.079999578153,-0.079999578153,"[-1.26766233 -0.14012604 -1.33108838  1.40754016 -0.08200652 -0.92676297
  0.34935074 -0.05195168  0.25842027 -0.05361011  0.        ]","[[-1.99796382  1.96207359 -0.01049518 -0.10758888]
 [ 0.90919131  1.87122694  0.          0.        ]]",[-0.28240812 -0.33673486]
