timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.380155269874,[ 5.33986462  4.03104228],-0.380155269874,[ 4.36927748  3.52715206],"[[-0.01306017 -0.01775928 -0.16438473  0.06163387]
 [ 0.0030015   0.00049875  0.          0.        ]]","[ 1.01216233  1.4548136  -0.0242408  -1.33937954 -1.42422621  0.52958631
  0.20726741 -0.3448293   3.36289026 -1.05966548  0.        ]",[-0.52872419 -0.52804679]
1,-0.378041825634,[ 3.30742824  3.51489921],-0.378041825634,[ 3.95856142  2.95639634],"[[ 0.02667432  0.02196299 -0.16438473  0.06163387]
 [ 3.95728702  3.95854248  0.          0.        ]]","[ 1.01173324  1.4547033   0.03365498 -1.23528834 -1.42422417  0.52958598
  0.6766267   0.34446952  3.36179211 -0.90046833  0.        ]",[-0.52872419 -0.52804679]
2,-0.369271212492,[ 1.89600292  1.6087916 ],-0.369271212492,[ 3.29078913  2.38302445],"[[ 0.14471038  0.14006016 -0.16438473  0.06163387]
 [ 7.83343833  7.83824465  0.          0.        ]]","[ 0.99574976  1.44232764  0.20492604 -0.92699461 -1.42422212  0.52958566
  1.13671109  1.02012453  3.3070723  -0.43299526  0.        ]",[-0.52872419 -0.52804679]
3,-0.346948009678,[ 2.47328512  1.16235066],-0.346948009678,[ 2.1797533   1.47859073],"[[  0.339503     0.33498049  -0.16438473   0.06163387]
 [ 11.63327319  11.64109978   0.           0.        ]]","[ 0.92193913  1.38300395  0.4800631  -0.43131019 -1.42422007  0.52958534
  1.5877355   1.68239442  3.05648511  0.27711119  0.        ]",[-0.52872419 -0.52804679]
4,-0.301349396622,[ 1.76166795 -0.03958262],-0.301349396622,[ 1.04958677  0.21476664],"[[  0.60954691   0.60520111  -0.16438473   0.06163387]
 [ 15.35896196  15.36849585   0.           0.        ]]","[ 0.72721298  1.22491478  0.82902862  0.19810064 -1.42421802  0.52958502
  2.02995644  2.33151838  2.4395761   1.00830282  0.        ]",[-0.52872419 -0.52804679]
5,-0.228235883078,[ 0.00597626 -1.35611465],-0.228235883078,[-0.46203154 -1.16684806],"[[  0.95339478   0.90792553  -0.16438473   0.06163387]
 [ 19.01386548  14.90541075   0.           0.        ]]","[ 0.34573406  0.95673989  1.18296539  0.77280492 -1.42421598  0.5295847
  2.46377144  2.25086517  1.47148202  1.3413474   0.        ]",[-0.52872419 -0.52804679]
6,-0.143124551371,[-1.55529506 -1.01979125],-0.143124551371,[-2.02333498 -1.769508  ],"[[  1.33017273   1.16333308  -0.16438473   0.06163387]
 [ 18.66493474  10.64950035   0.           0.        ]]","[-0.19344187  0.67289612  1.41000074  1.11322246 -1.42421393  0.52958437
  2.42234688  1.50969324  0.5415348   1.04804502  0.        ]",[-0.52872419 -0.52804679]
7,-0.0714198853774,[-3.06082515 -0.87289735],-0.0714198853774,[-2.74968576 -1.9859401 ],"[[  1.66009115   1.33447833  -0.16438473   0.06163387]
 [ 14.34104839   6.47898245   0.           0.        ]]","[-0.71184023  0.46282265  1.44617545  1.25493752 -1.42421188  0.52958405
  1.90911608  0.78339467 -0.01350086  0.44901621  0.        ]",[-0.52872419 -0.52804679]
8,-0.0265014278562,[-2.90735964 -2.54901825],-0.0265014278562,[-2.73792362 -2.0142014 ],"[[  1.90437559   1.42809467  -0.16438473   0.06163387]
 [ 10.10136033   2.89465172   0.           0.        ]]","[-1.0889837   0.34375793  1.3716534   1.30113411 -1.42420983  0.52958373
  1.40588211  0.15918132 -0.25062222 -0.07846007  0.        ]",[-0.52872419 -0.52804679]
9,-0.0195451364254,[-1.98939345 -1.29502261],-0.0195451364254,[-2.1548152  -1.50705087],"[[ 2.06470133  1.4456899  -0.16438473  0.06163387]
 [ 5.9449909  -1.12169977  0.          0.        ]]","[-1.3211102   0.32116758  1.27782571  1.30728828 -1.42420779  0.52958341
  0.91253911 -0.54026861 -0.3460862  -0.39451518  0.        ]",[-0.52872419 -0.52804679]
