timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
14,"[ 0.06569445  0.28418775  1.41385149  1.74391433 -0.90070691  0.91969331
 -0.02138051 -0.60936611 -0.07223879  0.018948    0.        ]",[ 1.91917367 -0.89153275],-0.045055596184,-0.045055596184,"[[ 1.13813164  1.69045236 -0.10337754  0.10521977]
 [-2.94394643 -1.68992563  0.          0.        ]]",[-0.22965747 -0.28592855],[ 0.3496832   0.33728755]
15,"[ 0.09147151  0.37122217  1.40177575  1.75998118 -0.90070544  0.91969178
  0.37038394 -1.14228583 -0.02705208  0.10175482  0.        ]",[ 0.42758936  1.04997757],-0.0534084582166,-0.0534084582166,"[[ 1.11955269  1.62156469 -0.10337754  0.10521977]
 [ 1.07266016 -5.1871884   0.          0.        ]]",[-0.22965747 -0.28592855],[ 0.01871309  0.68826568]
16,"[ 0.03821289  0.45108087  1.42608352  1.76330284 -0.90070396  0.91969024
  0.53330068 -0.52330949 -0.04834493  0.14304795  0.        ]",[-1.10575213 -0.16148896],-0.0537075328309,-0.0537075328309,"[[ 1.15776507  1.55857622 -0.10337754  0.10521977]
 [ 2.74298477 -1.12520375  0.          0.        ]]",[-0.22965747 -0.28592855],[-0.55441511  0.06084932]
17,"[ 0.01760993  0.48745231  1.43483903  1.76120686 -0.90070249  0.91968871
  0.14201236 -0.61724534 -0.05459585  0.16298847  0.        ]",[ 1.48064347  1.37717678],-0.054352450322,-0.054352450322,"[[ 1.17237382  1.52988702 -0.10337754  0.10521977]
 [-1.26872931 -1.74165576  0.          0.        ]]",[-0.22965747 -0.28592855],[ 0.10669312  0.47156936]
18,"[-0.00307507  0.48081922  1.44327765  1.7617497  -0.90070101  0.91968717
  0.53039391 -0.00872911 -0.07475284  0.14866868  0.        ]",[-0.6920151  -0.88332329],-0.0517072250431,-0.0517072250431,"[[ 1.18695091  1.5351204  -0.10337754  0.10521977]
 [ 2.71318694  2.25168423  0.          0.        ]]",[-0.22965747 -0.28592855],[-0.81216282 -0.38268816]
19,"[-0.04063427  0.46877743  1.45772273  1.76254852 -0.90069954  0.91968564
  0.25809813 -0.54842173 -0.11050351  0.12173712  0.        ]",[ 0.26929424 -0.32356793],-0.046923655122,-0.046923655122,"[[ 1.21320455  1.54461911 -0.10337754  0.10521977]
 [-0.07854089 -1.2900073   0.          0.        ]]",[-0.22965747 -0.28592855],[-0.22879688  0.20775589]
20,"[-0.05379844  0.51742655  1.46251928  1.75776593 -0.90069806  0.9196841
  0.36222059 -0.73979091 -0.1069768   0.15482355  0.        ]",[-0.02554798  0.34312445],-0.0493568721296,-0.0493568721296,"[[ 1.22234456  1.50621862 -0.10337754  0.10521977]
 [ 0.98898439 -2.5458574   0.          0.        ]]",[-0.22965747 -0.28592855],[-0.30467957  0.36187124]
21,"[-0.08067272  0.56391     1.47189912  1.74940226 -0.90069659  0.91968257
  0.35042408 -0.52507445 -0.11531225  0.17946364  0.        ]",[-0.92066447 -0.4243708 ],-0.0503547497493,-0.0503547497493,"[[ 1.24091084  1.46943897 -0.10337754  0.10521977]
 [ 0.86804376 -1.13680423  0.          0.        ]]",[-0.22965747 -0.28592855],[-0.39655042  0.21445744]
22,"[-0.05264798  0.61346373  1.46209682  1.7363647  -0.90069511  0.91968103
 -0.00658389 -0.77758984 -0.07324913  0.23122763  0.        ]",[ 0.16712789  0.16590771],-0.0573063357526,-0.0573063357526,"[[ 1.22154712  1.43007652 -0.10337754  0.10521977]
 [-2.79219515 -2.79391975  0.          0.        ]]",[-0.22965747 -0.28592855],[ 0.39996687  0.83806604]
23,"[ 0.01687622  0.6744253   1.43512018  1.71440044 -0.90069363  0.9196795
  0.06330644 -0.66908204  0.01659556  0.30595973  0.        ]",[ 0.12147257  0.65230393],-0.0696665505935,-0.0696665505935,"[[ 1.17289272  1.3813425  -0.10337754  0.10521977]
 [-2.07564168 -2.08185365  0.          0.        ]]",[-0.22965747 -0.28592855],[ 0.39021692  0.88427806]
24,"[ 0.06781532  0.69346596  1.41284054  1.70617321 -0.90069216  0.91967796
  0.11414468 -0.2692364   0.0756005   0.3379455   0.        ]",[-0.70061793  1.09231791],-0.0766620876037,-0.0766620876037,"[[ 1.13660957  1.36603231 -0.10337754  0.10521977]
 [-1.55442048  0.54209123  0.          0.        ]]",[-0.22965747 -0.28592855],[ 0.24521723  0.60282058]
25,"[ 0.1482706   0.63049303  1.37303791  1.73087485 -0.90069068  0.91967642
 -0.15336548  0.33258564  0.12736584  0.31877156  0.        ]",[ 1.39167213  0.37657615],-0.0798734292523,-0.0798734292523,"[[ 1.0780034   1.4164999  -0.10337754  0.10521977]
 [-4.2970734   4.49148636  0.          0.        ]]",[-0.22965747 -0.28592855],[ 0.52801728  0.32298192]
26,"[ 0.20887741  0.49947863  1.3390482   1.75996072 -0.90068921  0.91967489
  0.24089768  0.54612809  0.1293785   0.24340246  0.        ]",[ 0.00778759 -0.7489614 ],-0.0756826971861,-0.0756826971861,"[[ 1.03261771  1.52038954 -0.10337754  0.10521977]
 [-0.25488632  5.89283901  0.          0.        ]]",[-0.22965747 -0.28592855],[-0.16293508 -0.26523572]
27,"[ 0.21510443  0.389261    1.33534582  1.76160815 -0.90068773  0.91967335
  0.24445447  0.07644342  0.09081644  0.16317547  0.        ]",[ 0.50511168 -1.03511322],-0.0678371070496,-0.0678371070496,"[[ 1.02788618  1.60732109 -0.10337754  0.10521977]
 [-0.21841791  2.81058836  0.          0.        ]]",[-0.22965747 -0.28592855],[-0.04678717 -0.04632719]
28,"[ 0.19432213  0.36908657  1.34753362  1.75966008 -0.90068626  0.91967182
  0.43992293 -0.5354616   0.06398951  0.14031419  0.        ]",[-0.97433862 -0.27522882],-0.0641129355157,-0.0641129355157,"[[ 1.0436251   1.62324347 -0.10337754  0.10521977]
 [ 1.78562477 -1.20496786  0.          0.        ]]",[-0.22965747 -0.28592855],[-0.1651735   0.25095832]
29,"[ 0.19873474  0.41317816  1.34497805  1.76299633 -0.90068478  0.91967028
  0.06038182 -0.6977963   0.08434778  0.17581255  0.        ]",[ 1.8214869   2.57848643],-0.0678505731543,-0.0678505731543,"[[ 1.04029537  1.58845552 -0.10337754  0.10521977]
 [-2.10561207 -2.27027497  0.          0.        ]]",[-0.22965747 -0.28592855],[ 0.55618274  0.76113671]
30,"[ 0.20137157  0.41981466  1.34344019  1.76320563 -0.90068331  0.91966875
  0.45039577 -0.08767358  0.08945673  0.18179347  0.        ]",[ 0.36914263 -0.14100883],-0.0686456266655,-0.0686456266655,"[[ 1.03830247  1.58322194 -0.10337754  0.10521977]
 [ 1.89299926  1.73357599  0.          0.        ]]",[-0.22965747 -0.28592855],[-0.31266713 -0.03581308]
31,"[ 0.1313871   0.38339988  1.38185595  1.76108978 -0.90068183  0.91966721
  0.58925075 -0.17802551  0.01180222  0.12777157  0.        ]",[-0.2510087   0.70751547],-0.0584553490291,-0.0584553490291,"[[ 1.09044599  1.6119445  -0.10337754  0.10521977]
 [ 3.31661214  1.14065261  0.          0.        ]]",[-0.22965747 -0.28592855],[-0.6579833  -0.23448656]
32,"[ 0.05450045  0.31925114  1.41884567  1.75184777 -0.90068036  0.91966568
  0.48591928  0.24545306 -0.07256027  0.04313726  0.        ]",[-0.72786165 -1.7362271 ],-0.0461110111191,-0.0461110111191,"[[ 1.14614878  1.66264035 -0.10337754  0.10521977]
 [ 2.25721629  3.91967262  0.          0.        ]]",[-0.22965747 -0.28592855],[-0.84176785 -0.72630852]
33,"[ 0.03232446  0.27149096  1.42855763  1.74035503 -0.90067888  0.91966414
  0.2006446  -0.36968684 -0.10146283 -0.00718033  0.        ]",[ 0.65485448  0.94337011],-0.0410055979828,-0.0410055979828,"[[ 1.16194845  1.70053161 -0.10337754  0.10521977]
 [-0.667546   -0.11709543  0.          0.        ]]",[-0.22965747 -0.28592855],[-0.21390769 -0.11477672]
34,"[ 0.01427403  0.22738806  1.4361586   1.72620058 -0.90067741  0.91966261
  0.45468347  0.19982004 -0.1238926  -0.05348051  0.        ]",[-1.2131413 -0.5018831],-0.0369713264675,-0.0369713264675,"[[ 1.1747292   1.73568727 -0.10337754  0.10521977]
 [ 1.9369775   3.62020839  0.          0.        ]]",[-0.22965747 -0.28592855],[-0.90690684 -0.8736251 ]
35,"[ 0.01618906  0.1629493   1.43536055  1.6992917  -0.90067593  0.91966107
  0.06492682 -0.11385004 -0.13296736 -0.10871273  0.        ]",[-1.50292872 -1.05956779],-0.0345404132414,-0.0345404132414,"[[ 1.17337652  1.78743882 -0.10337754  0.10521977]
 [-2.05897597  1.56179717  0.          0.        ]]",[-0.22965747 -0.28592855],[-0.19065079 -0.4164812 ]
36,"[ 0.12804547  0.17385694  1.38355493  1.70436726 -0.90067446  0.91965954
 -0.31709849 -0.72187872 -0.04800509 -0.04667852  0.        ]",[ 0.69072351  0.7531559 ],-0.0452373376357,-0.0452373376357,"[[ 1.09289933  1.77864106 -0.10337754  0.10521977]
 [-5.97566462 -2.42829838  0.          0.        ]]",[-0.22965747 -0.28592855],[ 0.93749321  0.5657137 ]
37,"[ 0.24885728  0.19644424  1.31455836  1.71419688 -0.90067298  0.919658
 -0.03894541 -0.26018267  0.05683645  0.02210883  0.        ]",[-0.47990771 -0.24127055],-0.0584874046794,-0.0584874046794,"[[ 1.00199877  1.76047391 -0.10337754  0.10521977]
 [-3.12392398  0.60150369  0.          0.        ]]",[-0.22965747 -0.28592855],[ 0.48515752  0.19158694]
38,"[ 0.35068368  0.19354601  1.24423071  1.71298039 -0.90067151  0.91965647
 -0.21817059 -0.40754956  0.14772274  0.05500067  0.        ]",[-0.82622156  0.15704947],-0.0691372511641,-0.0691372511641,"[[ 0.92108412  1.76280114 -0.10337754  0.10521977]
 [-4.9614155  -0.36556911  0.          0.        ]]",[-0.22965747 -0.28592855],[ 1.05917561  0.61249715]
39,"[ 0.50244061  0.19478714  1.11375613  1.71349459 -0.90067003  0.91965493
 -0.52756213 -0.31165106  0.30136832  0.09511112  0.        ]",[ 3.14674354  1.47108124],-0.086652374318,-0.086652374318,"[[ 0.79003007  1.76180419 -0.10337754  0.10521977]
 [-8.13342682  0.26374589  0.          0.        ]]",[-0.22965747 -0.28592855],[ 1.78206587  1.06024158]
40,"[ 0.6264895   0.13908412  0.97638701  1.68738312 -0.90066856  0.9196534
 -0.12586806  0.29083118  0.41807071  0.07253538  0.        ]",[-1.3696763   0.79856414],-0.0985235018827,-0.0985235018827,"[[ 0.66868184  1.80674725 -0.10337754  0.10521977]
 [-4.01510337  4.21742789  0.          0.        ]]",[-0.22965747 -0.28592855],[ 1.09443831  0.42867237]
41,"[  7.31123186e-01  -7.44068549e-04   8.27923333e-01   1.59599384e+00
  -9.00667080e-01   9.19651864e-01  -5.04229064e-01   7.59987980e-01
   4.81549499e-01  -2.24501579e-02   0.00000000e+00]",[ 0.66774861  1.08343827],-0.103586646109,-0.103586646109,"[[ 0.54945996  1.92198651 -0.10337754  0.10521977]
 [-7.89421073  7.29618869  0.          0.        ]]",[-0.22965747 -0.28592855],[ 1.53439438  0.36344707]
42,"[ 0.82386785 -0.21148502  0.65355278  1.37967165 -0.90066561  0.91965033
 -0.23122197  1.34129609  0.50357988 -0.18630569  0.        ]",[ 2.10747638  0.08150109],-0.104909408965,-0.104909408965,"[[  0.41965761   2.10618444  -0.10337754   0.10521977]
 [ -5.09524191  11.11093513   0.           0.        ]]",[-0.22965747 -0.28592855],[ 1.07606256 -0.23684509]
43,"[ 0.85948009 -0.43693488  0.56757697  1.01144446 -0.90066413  0.91964879
  0.16475078  1.35691711  0.44303851 -0.3976838   0.        ]",[-0.22560371 -1.07282361],-0.100568226481,-0.100568226481,"[[  0.35848361   2.32943147  -0.10337754   0.10521977]
 [ -1.03558273  11.2134681    0.           0.        ]]",[-0.22965747 -0.28592855],[ 0.52574348 -0.62468106]
44,"[ 0.87472066 -0.5893674   0.52543483  0.63647489 -0.90066265  0.91964726
  0.07965423  0.71970393  0.39646815 -0.58295682  0.        ]",[ 0.56908759 -0.55901365],-0.101319140789,-0.101319140789,"[[ 0.32901919  2.51174561 -0.10337754  0.10521977]
 [-1.90802219  7.03187774  0.          0.        ]]",[-0.22965747 -0.28592855],[ 0.73541045 -0.43206429]
45,"[ 0.88207845 -0.66958649  0.50356051  0.36669901 -0.90066118  0.91964572
  0.30309925  0.36119355  0.37595383 -0.7067654   0.        ]",[ 1.40549185 -1.05058756],-0.104820303855,-0.104820303855,"[[ 0.31384343  2.62877813 -0.10337754  0.10521977]
 [ 0.38281689  4.67922135  0.          0.        ]]",[-0.22965747 -0.28592855],[ 0.47568431 -0.5385775 ]
46,"[ 0.85803681 -0.70095815  0.5713613   0.23841796 -0.9006597   0.91964419
  0.68852116 -0.25629543  0.34727418 -0.77160365  0.        ]",[-0.33962633 -0.56822231],-0.105526605871,-0.105526605871,"[[ 0.36114634  2.68170597 -0.10337754  0.10521977]
 [ 4.33430256  0.62706444  0.          0.        ]]",[-0.22965747 -0.28592855],[-0.0144285  -0.69610846]
47,"[ 0.81508264 -0.6951803   0.67266649  0.26331344 -0.90065823  0.91964265
  0.54899324 -0.6010513   0.31804687 -0.7731505   0.        ]",[-0.07372284 -1.3176565 ],-0.102927926955,-0.102927926955,"[[ 0.43347995  2.67154784 -0.10337754  0.10521977]
 [ 2.9038223  -1.6353341   0.          0.        ]]",[-0.22965747 -0.28592855],[ 0.1129826  -0.57884645]
48,"[ 0.77784182 -0.65085305  0.74691284  0.43620938 -0.90065675  0.91964112
  0.51490838 -1.19950217  0.29709039 -0.7045076   0.        ]",[ 1.46702087 -1.76490943],-0.0971880432839,-0.0971880432839,"[[ 0.48805023  2.59943793 -0.10337754  0.10521977]
 [ 2.5543792  -5.56256723  0.          0.        ]]",[-0.22965747 -0.28592855],[ 0.33795503 -0.08019055]
49,"[ 0.70740973 -0.5409582   0.86501304  0.77104583 -0.90065528  0.91963958
  0.89612532 -1.786102    0.26090111 -0.56041841  0.        ]",[ 0.05311472 -0.00189296],-0.0866413699995,-0.0866413699995,"[[ 0.57835207  2.44956367 -0.10337754  0.10521977]
 [ 6.46275275 -9.41205878  0.          0.        ]]",[-0.22965747 -0.28592855],[-0.05333325  0.19757216]
