timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
32,[-0.06472495  0.68521935],[-0.04587594 -0.07313619],-0.0806924246622,-0.0806924246622,"[-2.04222584 -0.73022356  0.11962153 -0.1670113  -0.0635939  -0.95071717
  0.56569239 -0.39293751 -0.30490898  0.6336659   0.        ]","[[-3.1832606   2.874459   -0.00798754 -0.10892659]
 [ 3.04732666 -0.26147643  0.          0.        ]]",[-0.20363453 -0.28670785]
33,[-0.02315173  0.68677104],[ 1.41270929  2.06137186],-0.080427249949,-0.080427249949,"[-2.04330555 -0.72747689  0.02998117 -0.14480076 -0.06359384 -0.95071528
  0.54332085 -0.43526647 -0.29207159  0.62864917  0.        ]","[[-3.12474186  2.86637567 -0.00798754 -0.10892659]
 [ 2.80535388 -0.54590787  0.          0.        ]]",[-0.20363453 -0.28670785]
34,[-0.30032611  0.4743017 ],[-1.12310225  0.72735751],-0.0848713651855,-0.0848713651855,"[-2.03407304 -0.73692928 -0.11563808 -0.22448507 -0.06359377 -0.95071338
  0.90423995  0.15563172 -0.26367272  0.66591011  0.        ]","[[-3.02946601  2.89529506 -0.00798754 -0.10892659]
 [ 6.70923513  3.42460752  0.          0.        ]]",[-0.20363453 -0.28670785]
35,[ 0.19877398  0.57634157],[ 0.70894521  1.03724458],-0.0967361472708,-0.0967361472708,"[-2.01195896 -0.76103305 -0.25648312 -0.4947912  -0.0635937  -0.95071148
  0.52593427  0.57412455 -0.24381459  0.77759809  0.        ]","[[-2.93633676  2.99200134 -0.00798754 -0.10892659]
 [ 2.61731986  6.23665414  0.          0.        ]]",[-0.20363453 -0.28670785]
36,[-0.20678161  0.58654201],[-0.35228804  0.87087453],-0.104312497525,-0.104312497525,"[-1.98277798 -0.77000178 -0.37533648 -0.66203078 -0.06359364 -0.95070958
  0.78062506 -0.32531937 -0.24409631  0.85180922  0.        ]","[[-2.8563501   3.05107663 -0.00798754 -0.10892659]
 [ 5.37218114  0.19288834  0.          0.        ]]",[-0.20363453 -0.28670785]
37,[-0.19308889  0.51886475],[-0.92066937 -0.16865401],-0.104204858093,-0.104204858093,"[-1.93761975 -0.76863668 -0.50912836 -0.63021579 -0.06359357 -0.95070768
  0.64183411 -0.48376445 -0.23570924  0.84890634  0.        ]","[[-2.76396883  3.0398695  -0.00798754 -0.10892659]
 [ 3.87096836 -0.87177782  0.          0.        ]]",[-0.20363453 -0.28670785]
38,[-0.03896758  0.48398346],[-0.06770422  1.54373267],-0.102403399099,-0.102403399099,"[-1.91429366 -0.7651878  -0.56573651 -0.56231369 -0.0635935  -0.95070578
  0.29774017 -0.58060326 -0.22637056  0.82905334  0.        ]","[[-2.72389214  3.01590517 -0.00798754 -0.10892659]
 [ 0.14910527 -1.5224851   0.          0.        ]]",[-0.20363453 -0.28670785]
39,[ 0.03426763  0.47747219],[-0.01145843  0.85304055],-0.100981267999,-0.100981267999,"[-1.91412355 -0.76278215 -0.56610495 -0.52184524 -0.06359344 -0.95070388
  0.27268947 -0.3868351  -0.22238182  0.81408816  0.        ]","[[-2.72362848  3.00158925 -0.00798754 -0.10892659]
 [-0.12185026 -0.22047709  0.          0.        ]]",[-0.20363453 -0.28670785]
40,[ 0.04903948  0.47815648],[-0.56597365 -1.52992736],-0.100896934472,-0.100896934472,"[-1.91585743 -0.76263038 -0.56208586 -0.51944995 -0.06359337 -0.95070198
  0.268719   -0.34502816 -0.22254214  0.81329748  0.        ]","[[-2.72649631  3.00074125 -0.00798754 -0.10892659]
 [-0.16479313  0.06043867  0.          0.        ]]",[-0.20363453 -0.28670785]
41,[ 0.06268543  0.57866061],[ 0.62420086  0.46121097],-0.0966859593371,-0.0966859593371,"[-1.93099105 -0.75483988 -0.52578425 -0.41097139 -0.0635933  -0.95070008
  0.06183387 -0.93449444 -0.21659531  0.77023237  0.        ]","[[-2.75224432  2.96220921 -0.00798754 -0.10892659]
 [-2.40254377 -3.90044265  0.          0.        ]]",[-0.20363453 -0.28670785]
42,[ 0.02007702  0.53726172],[-0.68495376  1.57919419],-0.0903278611025,-0.0903278611025,"[-1.9436091  -0.7393542  -0.49334984 -0.24663797 -0.06359323 -0.95069819
  0.29472386 -0.65120593 -0.210772    0.70556489  0.        ]","[[-2.77502087  2.90329907 -0.00798754 -0.10892659]
 [ 0.11648732 -1.99691617  0.          0.        ]]",[-0.20363453 -0.28670785]
43,[ 0.30486745  0.50677907],[-1.17224147  0.29059578],-0.0898321427791,-0.0898321427791,"[-1.95657212 -0.73940838 -0.45756452 -0.24715068 -0.06359317 -0.95069629
  0.04380265 -0.0560623  -0.21552703  0.70205727  0.        ]","[[-2.79992211  2.90348417 -0.00798754 -0.10892659]
 [-2.59756969  2.00209791  0.          0.        ]]",[-0.20363453 -0.28670785]
44,[ 0.48020321  0.5250957 ],[ 1.05299001  0.82605571],-0.0934896366791,-0.0934896366791,"[-1.99651042 -0.75309548 -0.32401585 -0.38983312 -0.0635931  -0.95069439
 -0.31748432  0.10925346 -0.23539936  0.74365425  0.        ]","[[-2.89108182  2.95467145 -0.00798754 -0.10892659]
 [-6.50538436  3.11292202  0.          0.        ]]",[-0.20363453 -0.28670785]
45,[ 0.26410729  0.62429488],[ 0.84913974  0.20977404],-0.0982237072947,-0.0982237072947,"[-2.02386463 -0.76733219 -0.19044286 -0.60298242 -0.06359303 -0.95069249
  0.0604617  -0.08090551 -0.24974233  0.79349673  0.        ]","[[-2.98017223  3.03026706 -0.00798754 -0.10892659]
 [-2.41738651  1.83516793  0.          0.        ]]",[-0.20363453 -0.28670785]
46,[ 0.01503295  0.6573059 ],[ 0.16309459  0.6311761 ],-0.10075792868,-0.10075792868,"[-2.02711909 -0.76810628 -0.16904004 -0.61899115 -0.06359297 -0.95069059
  0.37570156 -0.43385113 -0.25202437  0.81876118  0.        ]","[[-2.9943092   3.03591387 -0.00798754 -0.10892659]
 [ 0.99236007 -0.53641488  0.          0.        ]]",[-0.20363453 -0.28670785]
47,[-0.01435596  0.64218414],[-0.66512073  0.33805968],-0.0996286910322,-0.0996286910322,"[-2.02084079 -0.76629187 -0.20855927 -0.5827552  -0.0635929  -0.95068869
  0.43358482 -0.44519215 -0.24898435  0.80706887  0.        ]","[[-2.96818029  3.02312813 -0.00798754 -0.10892659]
 [ 1.61845049 -0.61262336  0.          0.        ]]",[-0.20363453 -0.28670785]
48,[ 0.1178534   0.62662125],[-0.00359148 -0.16390712],-0.0985904131373,-0.0985904131373,"[-2.01934825 -0.764686   -0.21704524 -0.55370361 -0.06359283 -0.95068679
  0.18715723 -0.41354028 -0.24788473  0.79666854  0.        ]","[[-2.96255449  3.01286344 -0.00798754 -0.10892659]
 [-1.04698746 -0.39994585  0.          0.        ]]",[-0.20363453 -0.28670785]
49,[ 0.10132223  0.64217842],[-0.62078524  0.9836265 ],-0.0967555443364,-0.0967555443364,"[-2.02459997 -0.76220479 -0.18551526 -0.51292622 -0.06359277 -0.9506849
  0.18775615 -0.50894834 -0.24982184  0.77914279  0.        ]","[[-2.98342923  2.99843229 -0.00798754 -0.10892659]
 [-1.04050719 -1.04103265  0.          0.        ]]",[-0.20363453 -0.28670785]
