timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
15,"[ 0.54890957 -0.62157626 -1.18076693 -0.70291234  0.41652376 -0.13555698
 -0.13533017 -0.64842209 -0.63244973  0.12702469  0.        ]",[-0.17192237 -0.1854916 ],-0.0594269696369,-0.0594269696369,"[[-0.90052384  3.12359611  0.04779666 -0.0185091 ]
 [-5.51046464 -2.05784856  0.          0.        ]]",[-0.07961727 -0.20996177],[-0.23264255  0.30842221]
16,"[ 0.41580946 -0.61851931 -1.2812342  -0.54372618  0.41652273 -0.13555669
 -0.18029557 -0.77029065 -0.58517091  0.15618612  0.        ]",[ 0.76747489 -0.73848154],-0.0557203107176,-0.0557203107176,"[[-1.01646865  3.07215033  0.04779666 -0.0185091 ]
 [-6.08210209 -2.93330659  0.          0.        ]]",[-0.07961727 -0.20996177],[-0.19309555  0.32745162]
17,"[ 0.30562306 -0.60510826 -1.34736918 -0.27475566  0.4165217  -0.1355564
  0.06819334 -1.16923962 -0.50981868  0.1822949   0.        ]",[-1.98960355  1.43422071],-0.0496992536769,-0.0496992536769,"[[-1.10641582  2.98472991  0.04779666 -0.0185091 ]
 [-2.92313692 -5.79918499  0.          0.        ]]",[-0.07961727 -0.20996177],[-0.21468601  0.35688275]
18,"[ 0.18033599 -0.58539336 -1.40678185 -0.04654951  0.41652067 -0.13555611
 -0.23868073 -0.60207256 -0.43845227  0.18416488  0.        ]",[-0.31941056  1.63717599],-0.043370091777,-0.043370091777,"[[-1.20402049  2.9096242   0.04779666 -0.0185091 ]
 [-6.82433139 -1.72496857  0.          0.        ]]",[-0.07961727 -0.20996177],[-0.09600767  0.38757175]
19,"[-0.01812546 -0.58711134 -1.47109132 -0.06335193  0.41651965 -0.13555582
 -0.32751897 -0.04612355 -0.42756246  0.15693524  0.        ]",[-0.9119976  -0.50991124],-0.0399029610363,-0.0399029610363,"[[-1.35183843  2.91519433  0.04779666 -0.0185091 ]
 [-7.95370982  2.26866963  0.          0.        ]]",[-0.07961727 -0.20996177],[-0.00962347  0.41841212]
20,"[-0.28758979 -0.59422927 -1.5066187  -0.13800053  0.41651862 -0.13555553
 -0.59917581 -0.33347489 -0.4328075   0.12310786  0.        ]",[ 0.60593337  0.27070098],-0.0373350524226,-0.0373350524226,"[[ -1.54556266   2.93985723   0.04779666  -0.0185091 ]
 [-11.40720119   0.20449078   0.           0.        ]]",[-0.07961727 -0.20996177],[ 0.18883646  0.53538626]
21,"[-0.56955576 -0.59811242 -1.48363282 -0.1829918   0.41651759 -0.13555524
 -0.39269396 -0.18482171 -0.43497244  0.09015126  0.        ]",[-1.13991226  1.66837526],-0.0348198230439,-0.0348198230439,"[[-1.7473701   2.95466093  0.04779666 -0.0185091 ]
 [-8.78229203  1.27232818  0.          0.        ]]",[-0.07961727 -0.20996177],[ 0.18084508  0.55433387]
22,"[-0.85689054 -0.6116818  -1.39368732 -0.38165303  0.41651656 -0.13555495
 -0.69045623  0.18777791 -0.47716754  0.08209089  0.        ]",[-0.06977379  1.12022645],-0.0387155583387,-0.0387155583387,"[[ -1.96099498   3.01958024   0.04779666  -0.0185091 ]
 [-12.56764529   3.94887048   0.           0.        ]]",[-0.07961727 -0.20996177],[ 0.27555573  0.608971  ]
23,"[-1.16327732 -0.61536805 -1.20687409 -0.4580414   0.41651554 -0.13555466
 -0.69262985 -0.40084714 -0.49058938  0.06497118  0.        ]",[ 2.01228345 -0.13493571],-0.0391338260786,-0.0391338260786,"[[ -2.212626     3.04439091   0.04779666  -0.0185091 ]
 [-12.59530496  -0.27946859   0.           0.        ]]",[-0.07961727 -0.20996177],[ 0.32972342  0.69805205]
24,"[-1.37888164 -0.61325288 -0.99242401 -0.41217431  0.41651451 -0.13555437
 -0.36156931 -0.50681582 -0.48286688  0.02777176  0.        ]",[-0.43983842  1.08629271],-0.0361272277713,-0.0361272277713,"[[-2.4223058   3.02950221  0.04779666 -0.0185091 ]
 [-8.38669219 -1.04069279  0.          0.        ]]",[-0.07961727 -0.20996177],[ 0.22031373  0.69323933]
25,"[-1.52991505 -0.61092395 -0.76860472 -0.36791523  0.41651348 -0.13555408
 -0.4854923  -0.42721336 -0.48419518 -0.00690342  0.        ]",[-0.02189152 -1.03142062],-0.0347290645328,-0.0347290645328,"[[-2.60584601  3.01511182  0.04779666 -0.0185091 ]
 [-9.96208257 -0.46888562  0.          0.        ]]",[-0.07961727 -0.20996177],[ 0.21854168  0.71863663]
26,"[-1.64732767 -0.6009048  -0.49819831 -0.21783545  0.41651245 -0.13555379
 -0.47680631 -0.97714085 -0.48961713 -0.07421378  0.        ]",[-0.90174118  0.21353036],-0.0337408025278,-0.0337408025278,"[[-2.80398008  2.96609887  0.04779666 -0.0185091 ]
 [-9.85167755 -4.4192464   0.          0.        ]]",[-0.07961727 -0.20996177],[ 0.25407362  0.79741055]
27,"[-1.71856406 -0.57799653 -0.15919196  0.02125735  0.41651142 -0.1355535
 -0.74229633 -0.84729332 -0.52558341 -0.16986995  0.        ]",[-0.1665535   1.06764974],-0.0393218515048,-0.0393218515048,"[[ -3.03487688   2.88707241   0.04779666  -0.0185091 ]
 [-13.22674644  -3.48652574   0.           0.        ]]",[-0.07961727 -0.20996177],[ 0.29760516  0.84845024]
28,"[-1.70820088 -0.56740203  0.24451964  0.10878214  0.4165104  -0.1355532
 -0.77355337 -0.2864989  -0.59113233 -0.20697143  0.        ]",[ 2.38045133  0.16742871],-0.0489369196678,-0.0489369196678,"[[ -3.30339868   2.85776006   0.04779666  -0.0185091 ]
 [-13.62413367   0.54185987   0.           0.        ]]",[-0.07961727 -0.20996177],[ 0.20542318  0.81334472]
29,"[-1.62013218 -0.57381743  0.57761717  0.05696859  0.41650937 -0.13555291
 -0.4408906  -0.19570241 -0.63556415 -0.18864671  0.        ]",[ 0.65897194  1.40450444],-0.0542493776763,-0.0542493776763,"[[-3.53345094  2.87514098  0.04779666 -0.0185091 ]
 [-9.39518465  1.1940797   0.          0.        ]]",[-0.07961727 -0.20996177],[ 0.07711896  0.78381592]
30,"[-1.51825664 -0.59384516  0.79219894 -0.13391761  0.41650834 -0.13555262
 -0.22101546  0.35223006 -0.6328165  -0.13738961  0.        ]",[ 0.61312691  1.11339571],-0.0530219678012,-0.0530219678012,"[[-3.69331008  2.93851352  0.04779666 -0.0185091 ]
 [-6.60004092  5.13006839  0.          0.        ]]",[-0.07961727 -0.20996177],[-0.07463086  0.68841517]
31,"[ -1.43341593e+00  -6.16417762e-01   9.24082073e-01  -4.84024517e-01
   4.16507314e-01  -1.35552334e-01  -1.97895171e-02  -1.35193426e-03
  -5.98403387e-01  -7.69158724e-02   0.00000000e+00]",[ 0.61930487  0.64781797],-0.0482942507084,-0.0482942507084,"[[-3.79964343  3.05281507  0.04779666 -0.0185091 ]
 [-4.04197359  2.590175    0.          0.        ]]",[-0.07961727 -0.20996177],[-0.12228584  0.68875253]
32,"[-1.3841395  -0.61707689  0.98879379 -0.50150882  0.41650629 -0.13555204
  0.17937595 -0.48949503 -0.58461436 -0.05502642  0.        ]",[ 0.17033516  1.74076444],-0.0466782440562,-0.0466782440562,"[[-3.8550803   3.05848085  0.04779666 -0.0185091 ]
 [-1.51009972 -0.91631584  0.          0.        ]]",[-0.07961727 -0.20996177],[-0.12201184  0.71776175]
33,"[-1.36259689 -0.61438449  1.01491143 -0.43624061  0.41650526 -0.13555175
  0.23477819 -0.50109832 -0.60051067 -0.06926247  0.        ]",[-0.60598417  1.55741031],-0.0486393007356,-0.0486393007356,"[[-3.87821591  3.03731757  0.04779666 -0.0185091 ]
 [-0.80579959 -0.99967523  0.          0.        ]]",[-0.07961727 -0.20996177],[-0.12815756  0.71883225]
34,"[-1.3240237  -0.61192017  1.05881302 -0.38649131  0.41650423 -0.13555146
  0.04729889 -0.44713166 -0.61537889 -0.07845002  0.        ]",[-1.4075572   0.58840453],-0.0505621315778,-0.0505621315778,"[[-3.91824433  3.02115534  0.04779666 -0.0185091 ]
 [-3.18909868 -0.61202546  0.          0.        ]]",[-0.07961727 -0.20996177],[-0.12150544  0.71444911]
35,"[-1.21770164 -0.61031144  1.16371446 -0.3573803   0.4165032  -0.13555117
 -0.25918649 -0.41002049 -0.63396903 -0.08011343  0.        ]",[-0.51096021  1.36000451],-0.0530473864442,-0.0530473864442,"[[-4.02111759  3.01168366  0.04779666 -0.0185091 ]
 [-7.08524374 -0.34545308  0.          0.        ]]",[-0.07961727 -0.20996177],[-0.12342033  0.70139921]
36,"[-1.03326858 -0.60949115  1.30253877 -0.34334778  0.41650218 -0.13555088
 -0.40729153 -0.38160328 -0.65607721 -0.07310774  0.        ]",[-1.46863022  1.2562538 ],-0.056057982761,-0.056057982761,"[[-4.18171286  3.00711397  0.04779666 -0.0185091 ]
 [-8.96801012 -0.14133143  0.          0.        ]]",[-0.07961727 -0.20996177],[-0.16511308  0.66885132]
37,"[-0.75557467 -0.60914783  1.43654167 -0.33763239  0.41650115 -0.13555059
 -0.70477766 -0.36990287 -0.68056994 -0.05575796  0.        ]",[-0.23678364  0.72727182],-0.0594950962177,-0.0594950962177,"[[ -4.39901659   3.00525211   0.04779666  -0.0185091 ]
 [-12.7497606   -0.0572909    0.           0.        ]]",[-0.07961727 -0.20996177],[-0.21083911  0.6214568 ]
38,"[-0.39515642 -0.60895299  1.50799872 -0.33443592  0.41650012 -0.1355503
 -0.75866754 -0.36791681 -0.70383061 -0.02723712  0.        ]",[-0.55021598  1.65434216],-0.0629940776695,-0.0629940776695,"[[ -4.66088557   3.00421072   0.04779666  -0.0185091 ]
 [-13.43485424  -0.04303085   0.           0.        ]]",[-0.07961727 -0.20996177],[-0.29497835  0.55602598]
39,"[ 0.00579627 -0.608882    1.46803872 -0.33329522  0.41649909 -0.13555001
 -0.90910961 -0.36247445 -0.72021755  0.0107152   0.        ]",[ 0.9117562   0.95527438],-0.065944006388,-0.065944006388,"[[ -4.94877138e+00   3.00383922e+00   4.77966616e-02  -1.85091022e-02]
 [ -1.53473542e+01  -3.94336703e-03   0.00000000e+00   0.00000000e+00]]",[-0.07961727 -0.20996177],[-0.35015792  0.51084459]
40,"[ 0.35500109 -0.60887393  1.32236001 -0.33319053  0.41649807 -0.13554972
 -0.60123676 -0.36197317 -0.72595885  0.04924134  0.        ]",[-2.94375232 -0.99759246],-0.0677765462541,-0.0677765462541,"[[ -5.21645074e+00   3.00380535e+00   4.77966616e-02  -1.85091022e-02]
 [ -1.14336242e+01  -3.48765246e-04   0.00000000e+00   0.00000000e+00]]",[-0.07961727 -0.20996177],[-0.43592098  0.45483005]
41,"[ 0.65435947 -0.60041724  1.08423155 -0.21192303  0.41649704 -0.13554943
 -0.89489333 -0.91190964 -0.74187607  0.11690877  0.        ]",[-2.14792598  1.67395412],-0.0723578916341,-0.0723578916341,"[[ -5.48257852   2.96416361   0.04779666  -0.0185091 ]
 [-15.16669354  -3.95067448   0.           0.        ]]",[-0.07961727 -0.20996177],[-0.39085081  0.51602495]
42,"[ 0.93441159 -0.59019073  0.67190374 -0.0949545   0.41649601 -0.13554914
 -1.18270526 -0.34984715 -0.72289827  0.20209609  0.        ]",[ 0.33606237  0.9245102 ],-0.0744056941775,-0.0744056941775,"[[ -5.82262216e+00   2.92565889e+00   4.77966616e-02  -1.85091022e-02]
 [ -1.88254958e+01   8.67222520e-02   0.00000000e+00   0.00000000e+00]]",[-0.07961727 -0.20996177],[-0.34390709  0.44107524]
43,"[ 1.07348232 -0.60039922  0.15374408 -0.21173653  0.41649498 -0.13554885
 -1.0487088   0.1595021  -0.67113114  0.2077903   0.        ]",[-2.76340869  0.29918143],-0.0687847623374,-0.0687847623374,"[[ -6.18204184   2.96410259   0.04779666  -0.0185091 ]
 [-17.12216165   3.74547133   0.           0.        ]]",[-0.07961727 -0.20996177],[-0.33697453  0.3344456 ]
44,"[ 1.02690699 -0.61253394 -0.41202831 -0.39857188  0.41649396 -0.13554856
 -1.3335068  -0.22101456 -0.63638107  0.17480734  0.        ]",[ 0.61157782  1.4149011 ],-0.0627245516484,-0.0627245516484,"[[ -6.56081041e+00   3.02508439e+00   4.77966616e-02  -1.85091022e-02]
 [ -2.07426771e+01   1.01215431e+00   0.00000000e+00   0.00000000e+00]]",[-0.07961727 -0.20996177],[-0.15900631  0.4010722 ]
45,"[ 0.78238082 -0.61281854 -0.92832867 -0.40419274  0.41649293 -0.13554827
 -1.11072543 -0.41549054 -0.59232982  0.18351194  0.        ]",[ 1.33785327 -0.35296277],-0.0583816858973,-0.0583816858973,"[[ -6.94724997   3.02691143   0.04779666  -0.0185091 ]
 [-17.91069172  -0.38480307   0.           0.        ]]",[-0.07961727 -0.20996177],[-0.03476706  0.42365891]
46,"[ 0.46006643 -0.60913548 -1.25057261 -0.33768145  0.4164919  -0.13554798
 -0.77137946 -0.60898522 -0.54022514  0.18532076  0.        ]",[ 1.0171268   1.50939858],-0.0529965591026,-0.0529965591026,"[[ -7.26218189   3.00526986   0.04779666  -0.0185091 ]
 [-13.59687283  -1.77471446   0.           0.        ]]",[-0.07961727 -0.20996177],[-0.01261058  0.410245  ]
47,"[ 0.17452354 -0.60875812 -1.40918814 -0.33148568  0.41649087 -0.13554769
 -0.43873929 -0.19884187 -0.51329957  0.16827051  0.        ]",[ 1.36738024  0.83271264],-0.0489203873601,-0.0489203873601,"[[-7.49169228  3.00325098  0.04779666 -0.0185091 ]
 [-9.36828442  1.17139438  0.          0.        ]]",[-0.07961727 -0.20996177],[-0.04286999  0.38751751]
48,"[-0.02140845 -0.6103194  -1.47188212 -0.35790623  0.41648985 -0.1355474
 -0.11269884 -0.36146565 -0.50675093  0.15303734  0.        ]",[ 0.37404916  0.67820239],-0.047059991759,-0.047059991759,"[[ -7.63747306e+00   3.01185754e+00   4.77966616e-02  -1.85091022e-02]
 [ -5.22358939e+00   3.24321003e-03   0.00000000e+00   0.00000000e+00]]",[-0.07961727 -0.20996177],[-0.0948025   0.38132083]
49,"[-0.1438514  -0.60989157 -1.49476306 -0.35053045  0.41648882 -0.13554711
  0.01193511 -0.38524369 -0.49697922  0.14387787  0.        ]",[ 0.87282529  1.28613148],-0.0453476153789,-0.0453476153789,"[[-7.72604837  3.00945621  0.04779666 -0.0185091 ]
 [-3.63921813 -0.16756349  0.          0.        ]]",[-0.07961727 -0.20996177],[-0.09400341  0.39350489]
