timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.17441658518,[-0.71430522  2.05407184],-0.17441658518,[-0.0930486   1.05638242],"[[ 0.09245047 -0.01416419  0.03707497 -0.01012453]
 [-0.00237409  0.00110948  0.          0.        ]]","[ 1.07207426  2.05305363  0.13643014 -0.79930922  0.3268661  -0.08079294
  0.27104694 -0.3602504   1.01622303  0.15155921  0.        ]",[-0.05996899 -0.23537637]
1,-0.174285091361,[-0.89529848  0.43850097],-0.174285091361,[-0.03663042  1.05893731],"[[ 0.06403688  0.02559666  0.03707497 -0.01012453]
 [-2.82956621  3.9617712   0.          0.        ]]","[ 1.0751683   2.05272319  0.09347132 -0.67682206  0.32686524 -0.08079274
  0.04972673  0.1924097   1.01707653  0.13849803  0.        ]",[-0.05996899 -0.23537637]
2,-0.173307484513,[ 1.05433388  0.71664362],-0.173307484513,[ 0.20280296  1.16967857],"[[-0.02753428  0.12147936  0.03707497 -0.01012453]
 [-6.31594465  5.62096132  0.          0.        ]]","[ 1.0774944   2.0432422  -0.04533356 -0.38233713  0.32686439 -0.08079255
 -0.2231963   0.42392818  1.01797537  0.06712484  0.        ]",[-0.05996899 -0.23537637]
3,-0.171746453843,[-0.6765498   1.21302648],-0.171746453843,[ 0.0789834   1.06972671],"[[-0.11291969  0.26123677  0.03707497 -0.01012453]
 [-2.23615716  8.34571061  0.          0.        ]]","[ 1.0691296   2.00755471 -0.17447033  0.04002465  0.32686353 -0.08079236
  0.09618151  0.80413117  1.00830824  0.0458602   0.        ]",[-0.05996899 -0.23537637]
4,-0.16838944952,[-0.204282    0.95643063],-0.16838944952,[ 0.10754794  1.03123915],"[[ -1.84066191e-01   4.66230870e-01   3.70749733e-02  -1.01245309e-02]
 [ -4.86971937e+00   1.21410331e+01   0.00000000e+00   0.00000000e+00]]","[ 1.05443689  1.90977542 -0.28116079  0.62921844  0.32686268 -0.08079217
 -0.10998188  1.33371466  0.97762912  0.10625204  0.        ]",[-0.05996899 -0.23537637]
5,-0.16039892516,[ 0.24389732  0.99290296],-0.16039892516,[ 0.04514802  0.92691588],"[[ -2.88614387e-01   7.44638717e-01   3.70749733e-02  -1.01245309e-02]
 [ -5.58268436e+00   1.56879181e+01   0.00000000e+00   0.00000000e+00]]","[ 1.02028269  1.69768596 -0.43524031  1.33220083  0.32686183 -0.08079198
 -0.16579478  1.82862072  0.90934126  0.16919255  0.        ]",[-0.05996899 -0.23537637]
6,-0.145822313292,[-0.60332683  0.0606813 ],-0.145822313292,[-0.18204609  0.71662474],"[[ -3.89485874e-01   1.09472246e+00   3.70749733e-02  -1.01245309e-02]
 [ -4.50788788e+00   1.93084039e+01   0.00000000e+00   0.00000000e+00]]","[ 0.97347549  1.325675   -0.57945097  1.98252071  0.32686097 -0.08079178
 -0.0816557   2.33377732  0.77513404  0.27899724  0.        ]",[-0.05996899 -0.23537637]
7,-0.12406012324,[-0.69082502  0.42540401],-0.12406012324,[-0.19453064  0.62351364],"[[ -5.02694842e-01   1.47947037e+00   3.70749733e-02  -1.01245309e-02]
 [ -6.80547208e+00   1.91668064e+01   0.00000000e+00   0.00000000e+00]]","[ 0.90534026  0.83274717 -0.73425798  2.31222765  0.32686012 -0.08079159
 -0.26151852  2.31398473  0.57711959  0.35835189  0.        ]",[-0.05996899 -0.23537637]
8,-0.0953775345854,[ 0.76460947 -1.14558846],-0.0953775345854,[-0.17092529  0.51024175],"[[ -6.64883214e-01   1.87590130e+00   3.70749733e-02  -1.01245309e-02]
 [ -9.40481523e+00   2.04718705e+01   0.00000000e+00   0.00000000e+00]]","[ 0.78070792  0.30692586 -0.93926753  2.18275305  0.32685927 -0.0807914
 -0.46500393  2.49604322  0.34479618  0.34422445  0.        ]",[-0.05996899 -0.23537637]
9,-0.0659521278884,[ 0.65408223  0.83723553],-0.0659521278884,[-0.19873603  0.47208351],"[[ -8.20740256e-01   2.24153899e+00   3.70749733e-02  -1.01245309e-02]
 [ -6.19156117e+00   1.61065250e+01   0.00000000e+00   0.00000000e+00]]","[ 0.63373127 -0.12434008 -1.11319229  1.65761237  0.32685841 -0.08079121
 -0.21345685  1.8869154   0.1047703   0.29765295  0.        ]",[-0.05996899 -0.23537637]
