timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.232497697562,[-3.96008247  0.28553459],-0.232497697562,[-3.39637709  0.25694472],"[[-0.02654595 -0.07583289  0.03483838 -0.16747797]
 [-0.00481952 -0.00102229  0.          0.        ]]","[ 0.98343439  1.5460649  -0.03413868 -1.35602196  0.3083102  -1.44137274
  0.23686758 -0.35007841  1.20158099  1.52475017  0.        ]",[-0.34611368 -0.38836822]
1,-0.227463052758,[-3.98252105  0.66448271],-0.227463052758,[-3.35702133  0.16237269],"[[-0.06633633 -0.06449403  0.03483838 -0.16747797]
 [-3.96104386  1.13113088  0.          0.        ]]","[ 0.9804618   1.54707155 -0.09256405 -1.32603252  0.30830999 -1.44136998
 -0.19185816 -0.16417318  1.19623586  1.44428966  0.        ]",[-0.34611368 -0.38836822]
2,-0.213377849786,[-2.76254315  0.4685049 ],-0.213377849786,[ -3.25026417e+00  -1.64748728e-03],"[[-0.18447178 -0.01568244  0.03483838 -0.16747797]
 [-7.83958343  3.74132367  0.          0.        ]]","[ 0.95670515  1.54955337 -0.26476063 -1.19673958  0.30830978 -1.44136723
 -0.61216526  0.26443341  1.16961566  1.225699    0.        ]",[-0.34611368 -0.38836822]
3,-0.190082579901,[-3.18244719 -0.94590283],-0.190082579901,[-2.87207937 -0.02232213],"[[ -0.37940516   0.07702832   0.03483838  -0.16747797]
 [-11.64110102   5.52379895   0.           0.        ]]","[ 0.86959824  1.54593916 -0.5395656  -0.95114985  0.30830957 -1.44136448
 -1.02412505  0.55712453  1.08965011  0.88953579  0.        ]",[-0.34611368 -0.38836822]
4,-0.151325961443,[ 0.16781134  1.32698136],-0.151325961443,[-1.01043224  1.1588701 ],"[[ -0.64959299   0.14884208   0.03483838  -0.16747797]
 [-15.36529013   1.67039526   0.           0.        ]]","[ 0.65636167  1.53565625 -0.88427471 -0.76201198  0.30830936 -1.44136172
 -1.42770355 -0.07562431  0.87759571  0.39518946  0.        ]",[-0.34611368 -0.38836822]
5,-0.106682090598,[ 1.05913433  0.6643289 ],-0.106682090598,[ 0.80267906  0.69159138],"[[ -0.94720472   0.22164065   0.03483838  -0.16747797]
 [-14.39910758   5.59637096   0.           0.        ]]","[ 0.31472141  1.51862219 -1.18845428 -0.57235371  0.30830915 -1.44135897
 -1.32299854  0.56904121  0.53234172 -0.06939127  0.        ]",[-0.34611368 -0.38836822]
6,-0.0763173538106,[ 1.43806963  0.03939111],-0.0763173538106,[ 1.29015827  0.19276944],"[[ -1.19264922   0.35883064   0.03483838  -0.16747797]
 [-10.15944502   8.11425551   0.           0.        ]]","[-0.03074728  1.46877931 -1.36127256 -0.22412407  0.30830894 -1.44135622
 -0.86355634  0.98249014  0.24160983 -0.29919152  0.        ]",[-0.34611368 -0.38836822]
7,-0.0617388780107,[-0.65982864 -0.50826063],-0.0617388780107,[ 0.8438803  -0.15356852],"[[-1.35413121  0.52105208  0.03483838 -0.16747797]
 [-6.00256037  8.1079378   0.          0.        ]]","[-0.27884335  1.38109987 -1.43075662  0.16457336  0.30830873 -1.44135346
 -0.41308513  0.98145155  0.09197077 -0.352276    0.        ]",[-0.34611368 -0.38836822]
8,-0.0480140035305,[ 0.56358945 -0.46322194],-0.0480140035305,[ 1.76981401  0.02482113],"[[-1.49917521  0.66141592  0.03483838 -0.16747797]
 [-8.49358608  5.93565751  0.          0.        ]]","[-0.50954778  1.28178293 -1.46135431  0.4732812   0.30830852 -1.44135071
 -0.6830307   0.62475093 -0.0513949  -0.37982139  0.        ]",[-0.34611368 -0.38836822]
9,-0.0324738500983,[ 1.47760973  1.41842525],-0.0324738500983,[ 1.79866576  0.1773023 ],"[[-1.64498464  0.76053742  0.03483838 -0.16747797]
 [-6.09532531  3.98302191  0.          0.        ]]","[-0.74389749  1.19963648 -1.46107658  0.67232068  0.30830831 -1.44134796
 -0.42313682  0.30411735 -0.2312872  -0.41765254  0.        ]",[-0.34611368 -0.38836822]
