timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-3.34722257  0.71688551],[-3.41344843 -0.61565454],-0.239707374603,-0.239707374603,"[ 1.01384474  1.45631072  0.04711424 -1.48206089  0.39121943 -1.52178811
  0.21045619 -0.34405845  1.20407554  1.94626108  0.        ]","[[ 0.03449888 -0.08204641  0.04472944 -0.17557777]
 [-0.00241046 -0.00491058  0.          0.        ]]",[-0.52134943 -0.51482475]
1,[-3.49898839  0.8317945 ],[-3.05927287  1.64641563],-0.231487412267,-0.231487412267,"[ 1.01476429  1.45332366 -0.01069217 -1.54578605  0.39121921 -1.52178568
 -0.25215025 -0.76484825  1.19887877  1.8095582   0.        ]","[[-0.00522994 -0.10658684  0.04472944 -0.17557777]
 [-3.95730951 -2.44101869  0.          0.        ]]",[-0.52134943 -0.51482475]
2,[-3.23087454  0.49582782],[-3.08662592 -0.25084104],-0.211895656984,-0.211895656984,"[ 1.00276425  1.45209348 -0.18205817 -1.56805906  0.39121899 -1.52178325
 -0.70589797 -0.07229659  1.16606533  1.4931936   0.        ]","[[-0.12329704 -0.11517927  0.04472944 -0.17557777]
 [-7.83647534  1.56841301  0.          0.        ]]",[-0.52134943 -0.51482475]
3,[-2.95161653  0.63112473],[-3.71999794  0.04826586],-0.181268325223,-0.181268325223,"[ 0.93531567  1.45493816 -0.45831698 -1.51330242  0.39121877 -1.52178082
 -1.15044138 -0.24895963  1.05930428  1.03310122  0.        ]","[[ -0.31815789  -0.09407275   0.04472944  -0.17557777]
 [-11.6369578    0.54564657   0.           0.        ]]",[-0.52134943 -0.51482475]
4,[-1.10047877  1.36848235],[-0.15894076  0.22480697],-0.135043678987,-0.135043678987,"[ 0.74859992  1.45637691 -0.81065754 -1.4802031   0.39121856 -1.52177839
 -1.58624488 -0.21755333  0.78797587  0.43217595  0.        ]","[[ -0.58827887  -0.08133554   0.04472944  -0.17557777]
 [-15.36273397   0.72746818   0.           0.        ]]",[-0.52134943 -0.51482475]
5,[ 1.52668941  1.74872506],[ 0.59521413  2.32936455],-0.0812402263105,-0.0812402263105,"[ 0.41711136  1.45847287 -1.14194782 -1.41947301  0.39121834 -1.52177596
 -1.62428242 -0.06625134  0.33653904 -0.1189172   0.        ]","[[ -0.89879654  -0.05799754   0.04472944  -0.17557777]
 [-15.68794749   1.6034087    0.           0.        ]]",[-0.52134943 -0.51482475]
6,[ 2.88207603  1.12914872],[ 2.38785974  1.562425  ],-0.0400229115055,-0.0400229115055,"[ 0.02595462  1.46052509 -1.3518465  -1.23313476  0.39121812 -1.52177353
 -1.31274392  0.61203471 -0.13136063 -0.44038708  0.        ]","[[ -1.18583301   0.01346997   0.04472944  -0.17557777]
 [-13.02456621   5.53024685   0.           0.        ]]",[-0.52134943 -0.51482475]
7,[ 2.79227543  0.09757133],[ 2.65047439 -0.83038159],-0.0281257360681,-0.0281257360681,"[-0.3058818   1.44358593 -1.43817171 -0.84576953  0.39121791 -1.5217711
 -0.82006628  1.27677665 -0.42042481 -0.54754506  0.        ]","[[-1.40406429  0.16268749  0.04472944 -0.17557777]
 [-8.8125847   9.37867926  0.          0.        ]]",[-0.52134943 -0.51482475]
8,[ 2.49679732  0.59996873],[ 2.92924081  0.01877506],-0.0281030729036,-0.0281030729036,"[-0.51811714  1.39693219 -1.45760881 -0.45914147  0.39121769 -1.52176867
 -0.33680078  0.67648988 -0.53936649 -0.55599249  0.        ]","[[-1.5388633   0.31539243  0.04472944 -0.17557777]
 [-4.68106585  5.90341135  0.          0.        ]]",[-0.52134943 -0.51482475]
9,[ 1.01516378  0.18848664],[ 1.5325992   1.16805698],-0.0253529081465,-0.0253529081465,"[-0.60203002  1.34143076 -1.45802559 -0.17371198  0.39121747 -1.52176624
  0.13676709  0.66887969 -0.5259618  -0.52366404  0.        ]","[[-1.59186394  0.43301847  0.04472944 -0.17557777]
 [-0.63245326  5.85935606  0.          0.        ]]",[-0.52134943 -0.51482475]
10,[-0.97718406 -1.05195367],[-0.12229703 -0.9712772 ],-0.023408510192,-0.023408510192,"[-0.55903152  1.24318055 -1.45831937  0.18029604  0.39121725 -1.52176381
  0.60083591  1.33253578 -0.31664368 -0.40364205  0.        ]","[[-1.56470778  0.58875498  0.04472944 -0.17557777]
 [ 3.33495114  9.70150214  0.          0.        ]]",[-0.52134943 -0.51482475]
11,[-1.56671655 -0.48637956],[-1.94691301 -1.50822861],-0.0416343627821,-0.0416343627821,"[-0.46220407  1.12087173 -1.45505086  0.49498103  0.39121704 -1.52176138
  0.5367184   0.63508827 -0.06810849 -0.2118264   0.        ]","[[-1.50350794  0.74227282  0.04472944 -0.17557777]
 [ 2.78680304  5.66373704  0.          0.        ]]",[-0.52134943 -0.51482475]
12,[-0.71055013  0.26604575],[-1.10743876  0.68004925],-0.0500782110107,-0.0500782110107,"[-0.43772648  1.05519155 -1.45335743  0.62947624  0.39121682 -1.52175895
  0.06765236 -0.06799994  0.01334715 -0.11991603  0.        ]","[[-1.48800602  0.81470777  0.04472944 -0.17557777]
 [-1.2233173   1.59331441  0.          0.        ]]",[-0.52134943 -0.51482475]
13,[ 0.4850615  -0.40828937],[-0.82359673  0.46747041],-0.0432827503244,-0.0432827503244,"[-0.5388063   0.99865945 -1.45808092  0.73099607  0.3912166  -1.52175652
 -0.39240739  0.39187476 -0.05624933 -0.12967565  0.        ]","[[-1.5519344   0.87328678  0.04472944 -0.17557777]
 [-5.15644158  4.25568918  0.          0.        ]]",[-0.52134943 -0.51482475]
14,[ 1.60534048 -1.10327065],[ 0.69388554 -1.14879042],-0.0274510454632,-0.0274510454632,"[-0.75185372  0.89264502 -1.44856687  0.89244621  0.39121638 -1.52175409
 -0.76171624  0.69718162 -0.21808991 -0.15508609  0.        ]","[[-1.68674084  0.97613516  0.04472944 -0.17557777]
 [-8.31372415  6.02321817  0.          0.        ]]",[-0.52134943 -0.51482475]
15,[ 1.56823945 -0.28956479],[ 1.26055841 -0.18597016],-0.00963668449181,-0.00963668449181,"[-0.96504502  0.80536319 -1.4120037   1.00171424  0.39121617 -1.52175166
 -0.42121618 -0.00753357 -0.40080264 -0.181936    0.        ]","[[-1.82380882  1.05566485  0.04472944 -0.17557777]
 [-5.40273989  1.94338122  0.          0.        ]]",[-0.52134943 -0.51482475]
