timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
0,"[ 0.98936265  1.54759273  0.04465129 -1.23274646 -0.09195125 -0.02318773
  0.22748844 -0.34833603  1.6961257  -0.13628896  0.        ]",[ 0.2047973   2.64342936],-0.220812987973,-0.220812987973,"[[ 0.03688374 -0.01952457 -0.01075432 -0.00235577]
 [ 0.00130185  0.0020977   0.          0.        ]]",[-0.39699578 -0.43315354],[ 0.53795028  3.22378016]
1,"[ 0.98882678  1.5475714   0.05657527 -1.12881086 -0.09195119 -0.02318772
  0.31741144  0.3079586   1.69363417 -0.06502287  0.        ]",[ 1.13073308  3.15767406],-0.220864889122,-0.220864889122,"[[  4.50225821e-02   2.02416441e-02  -1.07543165e-02  -2.35577006e-03]
 [  8.09895312e-01   3.96132990e+00   0.00000000e+00   0.00000000e+00]]",[-0.39699578 -0.43315354],[ 0.51048028  2.90205169]
2,"[ 0.98231642  1.53555806  0.13803987 -0.82113385 -0.09195114 -0.0231877
  0.75539711  0.95105804  1.66088708  0.22159578  0.        ]",[ 0.11508906  3.43329567],-0.220498591608,-0.220498591608,"[[  1.00735317e-01   1.38393823e-01  -1.07543165e-02  -2.35577006e-03]
 [  4.74828652e+00   7.84096252e+00   0.00000000e+00   0.00000000e+00]]",[-0.39699578 -0.43315354],[-0.06075361  2.29719472]
3,"[ 0.95868054  1.47715141  0.28090443 -0.32637247 -0.09195109 -0.02318769
  0.79544415  1.58164988  1.52612582  0.6856175   0.        ]",[-1.43723173  1.74611242],-0.217974629738,-0.217974629738,"[[  1.99313561e-01   3.33381794e-01  -1.07543165e-02  -2.35577006e-03]
 [  5.10839773e+00   1.16451533e+01   0.00000000e+00   0.00000000e+00]]",[-0.39699578 -0.43315354],[-0.06903455  1.83485866]
4,"[ 0.93619645  1.32091642  0.36862571  0.30215177 -0.09195103 -0.02318768
  0.34416063  2.2000214   1.28042665  1.08217111  0.        ]",[-0.00526677  1.6675795 ],-0.210860141194,-0.210860141194,"[[  2.60766475e-01   6.03714336e-01  -1.07543165e-02  -2.35577006e-03]
 [  1.05044174e+00   1.53756512e+01   0.00000000e+00   0.00000000e+00]]",[-0.39699578 -0.43315354],[ 0.63607502  1.72724271]
5,"[ 0.92734931  1.01303648  0.39771089  0.94119612 -0.09195098 -0.02318766
  0.33951215  2.80590163  0.93222808  1.33958859  0.        ]",[ 2.20698724  0.91666497],-0.196300697391,-0.196300697391,"[[  2.81354332e-01   9.47901099e-01  -1.07543165e-02  -2.35577006e-03]
 [  1.00864450e+00   1.90308428e+01   0.00000000e+00   0.00000000e+00]]",[-0.39699578 -0.43315354],[ 0.83678591  1.30086923]
6,"[ 0.89802594  0.53131652  0.4810081   1.3748512  -0.09195093 -0.02318765
  0.77748705  3.34490013  0.40567045  1.46962893  0.        ]",[ 0.15687141 -0.85728619],-0.170846826871,-0.170846826871,"[[  3.41036963e-01   1.36114373e+00  -1.07543165e-02  -2.35577006e-03]
 [  4.94693331e+00   2.22826238e+01   0.00000000e+00   0.00000000e+00]]",[-0.39699578 -0.43315354],[ 0.29356608  0.26083022]
7,"[ 0.83398046  0.01226408  0.62210508  1.38126387 -0.09195087 -0.02318764
  0.83601554  2.70905126 -0.14510919  1.33611789  0.        ]",[-0.33188673 -0.21441758],-0.138001670634,-0.138001670634,"[[  4.45257817e-01   1.76830976e+00  -1.07543165e-02  -2.35577006e-03]
 [  5.47323035e+00   1.84467672e+01   0.00000000e+00   0.00000000e+00]]",[-0.39699578 -0.43315354],[-0.25697803 -0.13953063]
8,"[ 0.76170598 -0.41145859  0.74506193  1.04076043 -0.09195082 -0.02318762
  0.67810492  2.50777847 -0.50557983  0.99297379  0.        ]",[ 0.10385832  0.59227819],-0.104227614498,-0.104227614498,"[[  5.40477476e-01   2.12506296e+00  -1.07543165e-02  -2.35577006e-03]
 [  4.05329939e+00   1.72325923e+01   0.00000000e+00   0.00000000e+00]]",[-0.39699578 -0.43315354],[-0.2690419 -0.2285279]
9,"[ 0.68719699 -0.75636692  0.84836792  0.40380097 -0.09195077 -0.02318761
  0.71507185  2.83993701 -0.67256671  0.51899426  0.        ]",[-0.19248794 -1.60773239],-0.0663323924355,-0.0663323924355,"[[  6.24878725e-01   2.48982095e+00  -1.07543165e-02  -2.35577006e-03]
 [  4.38571243e+00   1.92365340e+01   0.00000000e+00   0.00000000e+00]]",[-0.39699578 -0.43315354],[-0.73749459 -0.61553675]
10,"[ 0.60883473 -0.95808505  0.93977413 -0.38288775 -0.09195071 -0.0231876
  0.62075175  2.12045522 -0.6379983   0.06263879  0.        ]",[-0.28638755 -0.03612525],-0.0288836137129,-0.0288836137129,"[[  7.04085466e-01   2.83100217e+00  -1.07543165e-02  -2.35577006e-03]
 [  3.53758876e+00   1.48960538e+01   0.00000000e+00   0.00000000e+00]]",[-0.39699578 -0.43315354],[-1.36368787 -0.61421198]
11,"[ 0.54581254 -1.01747652  1.0036771  -1.03490295 -0.09195066 -0.02318758
  0.48683913  0.54083117 -0.52624001 -0.19010075  0.        ]",[-0.65579394  0.79786933],-0.00475062004771,-0.00475062004771,"[[  7.62758834e-01   3.08539336e+00  -1.07543165e-02  -2.35577006e-03]
 [  2.33344755e+00   5.36641298e+00   0.00000000e+00   0.00000000e+00]]",[-0.39699578 -0.43315354],[-1.62211335 -0.12232825]
