timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
25,"[ 0.90059083 -0.80029691 -0.37224422 -0.63585223 -0.67574624 -0.07099332
 -0.1211188  -0.46530307  0.21305648  0.05982054  0.        ]",[-0.58464688  2.05352099],-0.0757517170834,-0.0757517170834,"[[-0.27010777  3.02682355 -0.07776951 -0.00836737]
 [-4.08488171 -0.74743184  0.          0.        ]]",[-0.21942593 -0.2819207 ],[ 0.1499016   0.97575867]
26,"[ 0.85049417 -0.79853478 -0.522966   -0.60409275 -0.6757453  -0.07099325
 -0.33493252 -0.41583615  0.23208157  0.07593087  0.        ]",[ 0.18377995  2.1473557 ],-0.0783072782316,-0.0783072782316,"[[-0.37421889  3.01529288 -0.07776951 -0.00836737]
 [-6.31878628 -0.41935644  0.          0.        ]]",[-0.21942593 -0.2819207 ],[ 0.18455222  0.9977746 ]
27,"[ 0.77535181 -0.79753951 -0.68615931 -0.58739634 -0.67574435 -0.07099318
 -0.25331382 -0.38390365  0.2525579   0.08416902  0.        ]",[-0.4775855   1.07559053],-0.080773619197,-0.080773619197,"[[-0.4920388   3.00922448 -0.07776951 -0.00836737]
 [-5.46604703 -0.20757415  0.          0.        ]]",[-0.21942593 -0.2819207 ],[ 0.14441326  1.00214887]
28,"[ 0.67340002 -0.79704565 -0.85106135 -0.57940244 -0.6757434  -0.07099311
 -0.42394011 -0.36708949  0.27365443  0.08648817  0.        ]",[-0.92427794  1.57661874],-0.0831196473404,-0.0831196473404,"[[-0.61924599  3.00631748 -0.07776951 -0.00836737]
 [-7.24873247 -0.09606071  0.          0.        ]]",[-0.21942593 -0.2819207 ],[ 0.14596513  0.98932171]
29,"[ 0.4951332  -0.79681741 -1.05961296 -0.57577643 -0.67574245 -0.07099304
 -0.7604656  -0.35903244  0.30185026  0.08228708  0.        ]",[ 0.02588003  0.43310919],-0.0860402430035,-0.0860402430035,"[[ -7.99497630e-01   3.00499864e+00  -7.77695076e-02  -8.36736842e-03]
 [ -1.07647146e+01  -4.26268284e-02   0.00000000e+00   0.00000000e+00]]",[-0.21942593 -0.2819207 ],[ 0.24600169  0.9881587 ]
30,"[ 0.24185844 -0.79661144 -1.25916194 -0.57253636 -0.6757415  -0.07099297
 -0.73026026 -0.36163931  0.33331619  0.06973774  0.        ]",[-1.18305289  0.1436328 ],-0.089106815787,-0.089106815787,"[[ -1.01162572e+00   3.00382000e+00  -7.77695076e-02  -8.36736842e-03]
 [ -1.04491450e+01  -5.99189021e-02   0.00000000e+00   0.00000000e+00]]",[-0.21942593 -0.2819207 ],[ 0.17194     0.96275342]
31,"[-0.09720453 -0.7963824  -1.41774475 -0.56896369 -0.67574055 -0.0709929
 -1.08941639 -0.36158564  0.36601767  0.04591377  0.        ]",[-0.53120995  0.6055828 ],-0.0920887433112,-0.0920887433112,"[[ -1.25825800e+00   3.00252011e+00  -7.77695076e-02  -8.36736842e-03]
 [ -1.42015774e+01  -5.95655581e-02   0.00000000e+00   0.00000000e+00]]",[-0.21942593 -0.2819207 ],[ 0.35415968  1.00160098]
32,"[-0.54914447 -0.79629955 -1.49163    -0.56769175 -0.67573961 -0.07099284
 -1.26380989 -0.35288969  0.39644382  0.0053648   0.        ]",[-0.34780905  0.52068898],-0.0946031104012,-0.0946031104012,"[[ -1.56057096e+00   3.00205744e+00  -7.77695076e-02  -8.36736842e-03]
 [ -1.60236476e+01  -1.89435942e-03   0.00000000e+00   0.00000000e+00]]",[-0.21942593 -0.2819207 ],[ 0.53603041  1.07305217]
33,"[-1.0442304  -0.796297   -1.41376855 -0.56767091 -0.67573866 -0.07099277
 -1.36524945 -0.35253577  0.41519637 -0.04832155  0.        ]",[ 1.80068223  1.95924262],-0.0958615220353,-0.0958615220353,"[[ -1.89167788e+00   3.00205012e+00  -7.77695076e-02  -8.36736842e-03]
 [ -1.70835128e+01   4.50371843e-04   0.00000000e+00   0.00000000e+00]]",[-0.21942593 -0.2819207 ],[ 0.68602777  1.10752141]
34,"[-1.44739409 -0.79638747 -1.20801347 -0.56909946 -0.67573771 -0.0709927
 -0.95392123 -0.34721788  0.41755017 -0.09989626  0.        ]",[ 1.16937889  0.25485857],-0.0956139347023,-0.0956139347023,"[[ -2.19023009e+00   3.00257031e+00  -7.77695076e-02  -8.36736842e-03]
 [ -1.27860297e+01   3.57173998e-02   0.00000000e+00   0.00000000e+00]]",[-0.21942593 -0.2819207 ],[ 0.36426398  1.13829982]
35,"[-1.68959524 -0.79635989 -0.99200385 -0.56868797 -0.67573676 -0.07099263
 -0.55073719 -0.35687954  0.41113302 -0.1364403   0.        ]",[-0.64797198  1.63625047],-0.0946952493225,-0.0946952493225,"[[ -2.40368627e+00   3.00242082e+00  -7.77695076e-02  -8.36736842e-03]
 [ -8.57362521e+00  -2.83635537e-02   0.00000000e+00   0.00000000e+00]]",[-0.21942593 -0.2819207 ],[ 0.07313392  1.09025693]
36,"[-1.86685949 -0.79639573 -0.75296366 -0.56926605 -0.67573581 -0.07099256
 -0.78004415 -0.34824855  0.39920697 -0.16767155  0.        ]",[ 0.22317133  1.17009571],-0.0932926044593,-0.0932926044593,"[[ -2.59919639e+00   3.00263147e+00  -7.77695076e-02  -8.36736842e-03]
 [ -1.09694040e+01   2.88766400e-02   0.00000000e+00   0.00000000e+00]]",[-0.21942593 -0.2819207 ],[ 0.13950965  1.08806431]
37,"[-2.00102088 -0.79649531 -0.46542134 -0.57084356 -0.67573486 -0.07099249
 -0.67468619 -0.34881656  0.38073747 -0.19693293  0.        ]",[ 0.10522722  1.074346  ],-0.0912489495892,-0.0912489495892,"[[ -2.80754024e+00   3.00320583e+00  -7.77695076e-02  -8.36736842e-03]
 [ -9.86864948e+00   2.51069456e-02   0.00000000e+00   0.00000000e+00]]",[-0.21942593 -0.2819207 ],[ 0.0062575   1.06914032]
38,"[-2.06957587 -0.79656306 -0.18211827 -0.57192669 -0.67573392 -0.07099242
 -0.6161098  -0.35040391  0.35946299 -0.21964725  0.        ]",[ 0.05077635  1.11338365],-0.0889464794798,-0.0889464794798,"[[ -2.99877295e+00   3.00360026e+00  -7.77695076e-02  -8.36736842e-03]
 [ -9.25666092e+00   1.45768244e-02   0.00000000e+00   0.00000000e+00]]",[-0.21942593 -0.2819207 ],[-0.12852913  1.06113136]
39,"[-2.08392067 -0.79659892  0.09392216 -0.57251035 -0.67573297 -0.07099235
 -0.5793276  -0.35149565  0.33611932 -0.23681282  0.        ]",[ 0.0857585   2.20728208],-0.0864295254994,-0.0864295254994,"[[ -3.18005049e+00   3.00381291e+00  -7.77695076e-02  -8.36736842e-03]
 [ -8.87237409e+00   7.33360595e-03   0.00000000e+00   0.00000000e+00]]",[-0.21942593 -0.2819207 ],[-0.2405148   1.04874158]
40,"[-2.05139932 -0.79661566  0.35461488 -0.57279315 -0.67573202 -0.07099229
 -0.53001682 -0.35208441  0.31171462 -0.24861804  0.        ]",[-0.35215246  0.62132756],-0.0837816025472,-0.0837816025472,"[[ -3.35232897e+00   3.00391608e+00  -7.77695076e-02  -8.36736842e-03]
 [ -8.35719010e+00   3.42632733e-03   0.00000000e+00   0.00000000e+00]]",[-0.21942593 -0.2819207 ],[-0.366844    0.99844515]
41,"[-1.97073729 -0.79655255  0.61602576 -0.57181838 -0.67573107 -0.07099222
 -0.64763197 -0.35655422  0.28456556 -0.25616853  0.        ]",[ 0.13726495  0.29111535],-0.0808008991657,-0.0808008991657,"[[ -3.53180205e+00   3.00356164e+00  -7.77695076e-02  -8.36736842e-03]
 [ -9.58602206e+00  -2.62208760e-02   0.00000000e+00   0.00000000e+00]]",[-0.21942593 -0.2819207 ],[-0.41918513  0.93275273]
42,"[-1.84088175 -0.79640618  0.86505625 -0.56954261 -0.67573012 -0.07099215
 -0.57745004 -0.35922975  0.25552658 -0.25850636  0.        ]",[-0.51713748  2.43099236],-0.0775578479317,-0.0775578479317,"[[ -3.71616565e+00   3.00273372e+00  -7.77695076e-02  -8.36736842e-03]
 [ -8.85278155e+00  -4.39681041e-02   0.00000000e+00   0.00000000e+00]]",[-0.21942593 -0.2819207 ],[-0.54719263  0.84435558]
43,"[-1.65569184 -0.79640727  1.09860484 -0.56957847 -0.67572917 -0.07099208
 -0.75664813 -0.34911385  0.22535313 -0.25373142  0.        ]",[-0.68278526  0.81073465],-0.0741034601281,-0.0741034601281,"[[ -3.91200607e+00   3.00274704e+00  -7.77695076e-02  -8.36736842e-03]
 [ -1.07250219e+01   2.31198935e-02   0.00000000e+00   0.00000000e+00]]",[-0.21942593 -0.2819207 ],[-0.55166769  0.77930307]
44,"[-1.37338032 -0.79645882  1.32817443 -0.57040416 -0.67572823 -0.07099201
 -0.99507207 -0.35122622  0.1908191  -0.23893463  0.        ]",[-1.00097489  1.47205208],-0.0700452983257,-0.0700452983257,"[[ -4.15149980e+00   3.00304779e+00  -7.77695076e-02  -8.36736842e-03]
 [ -1.32160498e+01   9.10779872e-03   0.00000000e+00   0.00000000e+00]]",[-0.21942593 -0.2819207 ],[-0.51292503  0.72266853]
45,"[-0.9547105  -0.79651346  1.51100908 -0.57128002 -0.67572728 -0.07099194
 -1.3489855  -0.34996905  0.15334461 -0.2081688   0.        ]",[-0.1666646  2.0532269],-0.0655490328767,-0.0655490328767,"[[ -4.45292060e+00   3.00336679e+00  -7.77695076e-02  -8.36736842e-03]
 [ -1.69137083e+01   1.74429968e-02   0.00000000e+00   0.00000000e+00]]",[-0.21942593 -0.2819207 ],[-0.35740504  0.67054617]
46,"[-0.44000148 -0.79656386  1.55697617 -0.5720914  -0.67572633 -0.07099187
 -1.38009269 -0.35084774  0.12288006 -0.16023308  0.        ]",[-0.43027779  1.18321608],-0.0619656767336,-0.0619656767336,"[[ -4.79445603e+00   3.00366232e+00  -7.77695076e-02  -8.36736842e-03]
 [ -1.72387509e+01   1.16128948e-02   0.00000000e+00   0.00000000e+00]]",[-0.21942593 -0.2819207 ],[-0.2146444   0.59223378]
47,"[ 0.08365449 -0.79659305  1.41634263 -0.57256998 -0.67572538 -0.0709918
 -1.51048141 -0.35166536  0.10810464 -0.10075936  0.        ]",[-0.78093944 -0.01197101],-0.0606584089546,-0.0606584089546,"[[ -5.15289973e+00   3.00383673e+00  -7.77695076e-02  -8.36736842e-03]
 [ -1.86010796e+01   6.18778097e-03   0.00000000e+00   0.00000000e+00]]",[-0.21942593 -0.2819207 ],[ 0.08066705  0.59078258]
48,"[ 0.56735784 -0.79641385  1.05451204 -0.56977578 -0.67572443 -0.07099174
 -1.7711725  -0.36491404  0.1139948  -0.03144745  0.        ]",[-0.03895895  0.7402013 ],-0.0624806535855,-0.0624806535855,"[[ -5.55224943e+00   3.00282018e+00  -7.77695076e-02  -8.36736842e-03]
 [ -2.13248122e+01  -8.16822265e-02   0.00000000e+00   0.00000000e+00]]",[-0.21942593 -0.2819207 ],[ 0.49146155  0.67596436]
49,"[ 0.88459115 -0.79631374  0.49681446 -0.568232   -0.67572349 -0.07099167
 -1.74552312 -0.35222996  0.14644929  0.03280744  0.        ]",[ 1.57023297  2.23935949],-0.0677270898922,-0.0677270898922,"[[ -5.97605763e+00   3.00225859e+00  -7.77695076e-02  -8.36736842e-03]
 [ -2.10569021e+01   2.43802930e-03   0.00000000e+00   0.00000000e+00]]",[-0.21942593 -0.2819207 ],[ 0.69124734  0.83048224]
