timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
10,[ 0.38472238  0.80543321],[ 1.49579377  0.52325506],-0.0359577214624,-0.0359577214624,"[ 0.28185996  0.81770963  1.23282416  1.26823423 -0.07365674  1.22320696
 -0.03601868 -0.25554432 -0.41659653  0.19450095  0.        ]","[[ 0.97377408  1.13706272 -0.00884003  0.14210619]
 [-2.61257336  0.56503184  0.          0.        ]]",[-0.32206076 -0.37158638]
11,[-0.6869272  -0.00152579],[-0.88914962  0.71207954],-0.0339796431627,-0.0339796431627,"[ 0.29772824  0.78070157  1.22276149  1.30251945 -0.0736567   1.22320503
  0.39197834  0.08019231 -0.42506877  0.17393694  0.        ]","[[ 0.9617364   1.16902829 -0.00884003  0.14210619]
 [ 1.39548037  2.62467164  0.          0.        ]]",[-0.32206076 -0.37158638]
12,[ 0.07225147 -0.41519296],[ 0.0463407 -0.1691468],-0.0282359667678,-0.0282359667678,"[ 0.30777545  0.68562417  1.21625411  1.37758561 -0.07365665  1.2232031
  0.01325745  0.53147109 -0.48340304  0.11850626  0.        ]","[[ 0.95406209  1.24929869 -0.00884003  0.14210619]
 [-2.15111392  5.39312706  0.          0.        ]]",[-0.32206076 -0.37158638]
13,[ 0.0845513  -0.47242635],[-0.36887228  0.01943737],-0.0217529252137,-0.0217529252137,"[ 0.36020311  0.5635566   1.18052904  1.44849933 -0.0736566   1.22320118
  0.0374051   0.40488012 -0.50161386  0.04606032  0.        ]","[[ 0.91330872  1.3493694  -0.00884003  0.14210619]
 [-1.92497918  4.61653361  0.          0.        ]]",[-0.32206076 -0.37158638]
14,[ 0.5505811  -0.48631656],[ 0.32141883 -1.49415104],-0.0155975593659,-0.0155975593659,"[ 0.4256559   0.4486115   1.13140826  1.49099915 -0.07365656  1.22319925
 -0.1144058   0.40257045 -0.49377088 -0.02333     0.        ]","[[ 0.8605454   1.44155803 -0.00884003  0.14210619]
 [-3.34663641  4.60236634  0.          0.        ]]",[-0.32206076 -0.37158638]
15,[ 0.47708133  0.17190048],[ 0.19171939 -0.60627553],-0.013026498993,-0.013026498993,"[ 0.48905418  0.38385545  1.07842874  1.50504078 -0.07365651  1.22319732
  0.02857453 -0.25777299 -0.45347528 -0.0620764   0.        ]","[[ 0.80704688  1.49296033 -0.00884003  0.14210619]
 [-2.00767583  0.55137295  0.          0.        ]]",[-0.32206076 -0.37158638]
16,[ 0.41606608  0.62075007],[ 0.49626208  0.7874426 ],-0.0169859211542,-0.0169859211542,"[ 0.52562712  0.4004778   1.04512787  1.50210162 -0.07365646  1.22319539
  0.11388614 -0.65089517 -0.39424325 -0.05108906  0.        ]","[[ 0.77490905  1.47979061 -0.00884003  0.14210619]
 [-1.20876246 -1.86030603  0.          0.        ]]",[-0.32206076 -0.37158638]
17,[-0.16924298 -0.06470966],[-0.36074938  0.45619991],-0.0180088710912,-0.0180088710912,"[ 0.53036077  0.40748574  1.04065652  1.50072261 -0.07365642  1.22319346
  0.32609254 -0.13670377 -0.38315915 -0.04687008  0.        ]","[[ 0.77067239  1.47423353 -0.00884003  0.14210619]
 [ 0.77847537  1.29408753  0.          0.        ]]",[-0.32206076 -0.37158638]
18,[ 0.1083627  -0.39653522],[ 0.00558283 -0.8612106 ],-0.0131664635281,-0.0131664635281,"[ 0.52914685  0.35222432  1.04180456  1.50935038 -0.07365637  1.22319153
  0.17196268  0.15361575 -0.42080667 -0.08160998  0.        ]","[[ 0.77176013  1.51798481 -0.00884003  0.14210619]
 [-0.66489279  3.07510124  0.          0.        ]]",[-0.32206076 -0.37158638]
19,[ 0.22825339  0.18680498],[-0.69703566 -0.54751939],-0.0115341263372,-0.0115341263372,"[ 0.54349158  0.31845935  1.0280535   1.51213061 -0.07365632  1.22318961
  0.17579343 -0.4121735  -0.42309733 -0.10342088  0.        ]","[[ 0.75882231  1.54466188 -0.00884003  0.14210619]
 [-0.62901819 -0.3958262   0.          0.        ]]",[-0.32206076 -0.37158638]
20,[ 1.11944306  0.93109286],[ 0.72148335  1.16586336],-0.0194391739275,-0.0194391739275,"[ 0.58673775  0.35590175  0.9843362   1.50892713 -0.07365628  1.22318768
 -0.11740181 -0.76421228 -0.33949551 -0.08135457  0.        ]","[[ 0.71869362  1.51507703 -0.00884003  0.14210619]
 [-3.3746807  -2.55546847  0.          0.        ]]",[-0.32206076 -0.37158638]
21,[ 0.38428113  0.14708281],[-0.7914441   0.81077178],-0.0255610958015,-0.0255610958015,"[ 0.62608721  0.369657    0.94128708  1.50716585 -0.07365623  1.22318575
  0.19454983 -0.11061107 -0.27322231 -0.0780212   0.        ]","[[ 0.68051057  1.50419739 -0.00884003  0.14210619]
 [-0.45337298  1.45415007  0.          0.        ]]",[-0.32206076 -0.37158638]
22,[ 1.11355937 -0.2365272 ],[ 1.61900174  0.18289062],-0.0246326626121,-0.0246326626121,"[ 0.66575436  0.29243714  0.89425758  1.5129828  -0.07365618  1.22318382
 -0.13902247  0.40809345 -0.2670266  -0.12884678  0.        ]","[[ 0.64010146  1.56520736 -0.00884003  0.14210619]
 [-3.57714754  4.63622409  0.          0.        ]]",[-0.32206076 -0.37158638]
23,[ 0.07157156 -0.93649656],[ 0.43743988  0.01989179],-0.0198187532738,-0.0198187532738,"[ 0.69488251  0.16712592  0.85704867  1.50147887 -0.07365614  1.22318189
  0.29114936  0.51106798 -0.30641504 -0.20940193  0.        ]","[[ 0.60897595  1.66426979 -0.00884003  0.14210619]
 [ 0.45124221  5.26793929  0.          0.        ]]",[-0.32206076 -0.37158638]
24,[-0.59138602 -1.48349857],[-1.07585362 -0.49370992],-0.0118399096856,-0.0118399096856,"[ 0.67034393  0.03547181  0.88855119  1.46106148 -0.07365609  1.22317996
  0.47509377  0.5068652  -0.42265486 -0.29830306  0.        ]","[[ 0.63528361  1.76936987 -0.00884003  0.14210619]
 [ 2.17381083  5.24215916  0.          0.        ]]",[-0.32206076 -0.37158638]
25,[ 0.47266623 -1.05050611],[-0.53208075 -0.37080763],-0.0160516350683,-0.0160516350683,"[ 0.66716702 -0.06807178  0.89250307  1.40801649 -0.07365604  1.22317804
  0.04787887  0.17136042 -0.4845848  -0.37862938  0.        ]","[[ 0.6386203   1.85356257 -0.00884003  0.14210619]
 [-1.82688205  3.18395748  0.          0.        ]]",[-0.32206076 -0.37158638]
26,[ 1.182639   -0.61279875],[ 1.84384023 -0.79498567],-0.0206122861175,-0.0206122861175,"[ 0.71969948 -0.12640991  0.8232946   1.36942112 -0.073656    1.22317611
 -0.17313985 -0.07822199 -0.44671231 -0.42265545  0.        ]","[[ 0.58131637  1.90187983 -0.00884003  0.14210619]
 [-3.89663184  1.65285891  0.          0.        ]]",[-0.32206076 -0.37158638]
27,[ 0.35842821 -0.27932757],[ 0.67705209 -1.61415053],-0.0222690905427,-0.0222690905427,"[ 0.75166206 -0.12777692  0.77662404  1.36843598 -0.07365595  1.22317418
  0.25780144 -0.59674611 -0.40284493 -0.42326427  0.        ]","[[ 0.54387396  1.90302127 -0.00884003  0.14210619]
 [ 0.13895397 -1.52810109  0.          0.        ]]",[-0.32206076 -0.37158638]
28,[-0.17719403  0.20293902],[-0.12623647  0.39606347],-0.0180176932253,-0.0180176932253,"[ 0.72651182 -0.0430253   0.81366348  1.42261794 -0.0736559   1.22317225
  0.54372067 -1.23730897 -0.3898117  -0.35725395  0.        ]","[[ 0.57351747  1.83303209 -0.00884003  0.14210619]
 [ 2.81647019 -5.45773176  0.          0.        ]]",[-0.32206076 -0.37158638]
29,[-0.16634282  0.15694806],[-0.54431664 -0.52833769],-0.0132543304861,-0.0132543304861,"[ 0.68072046  0.07117717  0.87543322  1.47493578 -0.07365586  1.22317032
  0.48439092 -0.96404918 -0.38712015 -0.27259057  0.        ]","[[ 0.62427245  1.74069671 -0.00884003  0.14210619]
 [ 2.26087608 -3.78138971  0.          0.        ]]",[-0.32206076 -0.37158638]
30,[ 0.47417209  0.92922503],[-0.67797147  1.86987149],-0.015968210504,-0.015968210504,"[ 0.65870933  0.19166053  0.90288737  1.50575828 -0.07365581  1.2231684
  0.24960217 -1.29280753 -0.34392774 -0.18977161  0.        ]","[[ 0.64742933  1.64483334 -0.00884003  0.14210619]
 [ 0.06218287 -5.79821574  0.          0.        ]]",[-0.32206076 -0.37158638]
31,[ 1.13346064  0.78771383],[ 1.01283674  0.94108665],-0.0267487048495,-0.0267487048495,"[ 0.68308993  0.28668034  0.87239315  1.51299677 -0.07365576  1.22316647
 -0.0371138  -0.62857666 -0.2444566  -0.13548636  0.        ]","[[ 0.62173395  1.56975294 -0.00884003  0.14210619]
 [-2.62278638 -1.7234031   0.          0.        ]]",[-0.32206076 -0.37158638]
32,[ 0.05206588 -0.16870433],[ 0.29670994 -1.33989084],-0.0281509394609,-0.0281509394609,"[ 0.69439648  0.28255757  0.85767381  1.51298861 -0.07365572  1.22316454
  0.39097334 -0.01570638 -0.22967164 -0.14030991  0.        ]","[[ 0.60950021  1.57300748 -0.00884003  0.14210619]
 [ 1.38606169  2.03633284  0.          0.        ]]",[-0.32206076 -0.37158638]
33,[-0.21196255  0.26076269],[ 0.38930189  0.02879911],-0.0225709040911,-0.0225709040911,"[ 0.65744595  0.28180719  0.90441834  1.51298154 -0.07365567  1.22316261
  0.51351094 -0.66776019 -0.28669156 -0.13374039  0.        ]","[[ 0.64873494  1.57359971 -0.00884003  0.14210619]
 [ 2.53357493 -1.96378104  0.          0.        ]]",[-0.32206076 -0.37158638]
34,[-0.71815079  0.04374224],[ 0.47827791 -0.38445647],-0.017718954148,-0.017718954148,"[ 0.59128299  0.32960955  0.97950807  1.51137499 -0.07365562  1.22316068
  0.67267322 -0.64288388 -0.35049405 -0.09768608  0.        ]","[[ 0.71436105  1.53585529 -0.00884003  0.14210619]
 [ 4.02406309 -1.81117761  0.          0.        ]]",[-0.32206076 -0.37158638]
35,[-1.30067766 -0.00264186],[-1.81168233 -0.56931727],-0.0134840044065,-0.0134840044065,"[ 0.48209811  0.39426584  1.0844927   1.50319562 -0.07365558  1.22315875
  0.86631184 -0.8852564  -0.45588193 -0.0555556   0.        ]","[[ 0.81303634  1.48471363 -0.00884003  0.14210619]
 [ 5.83740902 -3.29804883  0.          0.        ]]",[-0.32206076 -0.37158638]
36,[-0.46538451  0.83132893],[-0.57115703  1.5619925 ],-0.0185997664391,-0.0185997664391,"[ 0.39078874  0.50465526  1.15819706  1.47305999 -0.07365553  1.22315683
  0.43142662 -1.24195519 -0.50184868  0.01056861  0.        ]","[[ 0.88892331  1.39679713 -0.00884003  0.14210619]
 [ 1.76491184 -5.48627502  0.          0.        ]]",[-0.32206076 -0.37158638]
37,[-0.02201033  0.61368358],[ 0.92085158  0.50239305],-0.0235945211989,-0.0235945211989,"[ 0.37547525  0.59002936  1.16949754  1.43536452 -0.07365548  1.2231549
  0.18624932 -0.57871977 -0.46417033  0.06367283  0.        ]","[[ 0.90118538  1.32789417 -0.00884003  0.14210619]
 [-0.53105859 -1.41757492  0.          0.        ]]",[-0.32206076 -0.37158638]
38,[-1.03822744 -0.15246618],[-1.97631535 -0.19758166],-0.0236852736201,-0.0236852736201,"[ 0.34246201  0.60000159  1.19291976  1.43011404 -0.07365543  1.22315297
  0.57644677 -0.25001161 -0.49934272  0.06782893  0.        ]","[[ 0.92722612  1.31977494 -0.00884003  0.14210619]
 [ 3.12296162  0.59892577  0.          0.        ]]",[-0.32206076 -0.37158638]
39,[-0.10847744  0.33101806],[-1.69140276  0.99880813],-0.0235067168935,-0.0235067168935,"[ 0.31388387  0.59506719  1.21220299  1.43272999 -0.07365539  1.22315104
  0.14729744 -0.37932794 -0.53845709  0.0619498   0.        ]","[[ 0.94936375  1.3237939  -0.00884003  0.14210619]
 [-0.89581751 -0.19438282  0.          0.        ]]",[-0.32206076 -0.37158638]
40,[ 0.98120284 -0.03884524],[ 0.54913888 -0.18055918],-0.0213387318777,-0.0213387318777,"[ 0.38706865  0.55085573  1.16096107  1.45424417 -0.07365534  1.22314911
 -0.27347989  0.26611534 -0.47601051  0.03989282  0.        ]","[[ 0.89191255  1.35963395 -0.00884003  0.14210619]
 [-4.83619703  3.76516707  0.          0.        ]]",[-0.32206076 -0.37158638]
41,[ 0.55504966 -0.06052819],[ 1.42187593 -0.34448753],-0.0188515682875,-0.0188515682875,"[ 0.47636731  0.46686422  1.08944917  1.48568463 -0.07365529  1.22314719
 -0.03119289  0.13733506 -0.4160926  -0.00963298  0.        ]","[[ 0.81795298  1.4270106  -0.00884003  0.14210619]
 [-2.56729712  2.97515014  0.          0.        ]]",[-0.32206076 -0.37158638]
42,[-0.46064457 -0.25610682],[-1.33667981  0.98413262],-0.0151014696169,-0.0151014696169,"[ 0.48929646  0.41000982  1.07816943  1.50013201 -0.07365525  1.22314526
  0.3968565  -0.09474582 -0.4363745  -0.04515474  0.        ]","[[ 0.80682511  1.47222876 -0.00884003  0.14210619]
 [ 1.4411779   1.55142364  0.          0.        ]]",[-0.32206076 -0.37158638]
43,[ 0.38900688 -0.83860284],[ 1.76585101 -0.98036871],-0.00888944771054,-0.00888944771054,"[ 0.50214341  0.3217572   1.06670843  1.51187008 -0.0736552   1.22314333
 -0.02886582  0.535576   -0.47512417 -0.10271805  0.        ]","[[ 0.79564921  1.54205406 -0.00884003  0.14210619]
 [-2.54550055  5.41820362  0.          0.        ]]",[-0.32206076 -0.37158638]
44,[-0.52548844 -0.58919084],[-1.19724172 -0.87420015],-0.00345876808238,-0.00345876808238,"[ 0.51430061  0.23521613  1.0556229   1.51088718 -0.07365515  1.2231414
  0.39920634 -0.11480115 -0.51094665 -0.16218828  0.        ]","[[ 0.78495946  1.61038694 -0.00884003  0.14210619]
 [ 1.46318303  1.42839603  0.          0.        ]]",[-0.32206076 -0.37158638]
45,[ 0.68399727  0.39748853],[ 0.91035956  1.34908198],-0.00395684493238,-0.00395684493238,"[ 0.52637295  0.24336757  1.04437647  1.51150313 -0.07365511  1.22313947
 -0.02644784 -0.68355991 -0.49102346 -0.15529491  0.        ]","[[ 0.77422991  1.6039475  -0.00884003  0.14210619]
 [-2.52285268 -2.06071611  0.          0.        ]]",[-0.32206076 -0.37158638]
46,[-0.37281829 -0.56580937],[ 0.21015418 -0.18636255],-0.00501775725043,-0.00501775725043,"[ 0.54172155  0.24473898  1.02972307  1.51159338 -0.07365506  1.22313755
  0.36355176 -0.03155746 -0.47047361 -0.15322533  0.        ]","[[ 0.76041603  1.60286416 -0.00884003  0.14210619]
 [ 1.12929599  1.93905757  0.          0.        ]]",[-0.32206076 -0.37158638]
47,[-0.68477321 -0.67128712],[-0.24887749 -0.39963164],-0.00400233496841,-0.00400233496841,"[ 0.50730373  0.2055279   1.06202557  1.50769469 -0.07365501  1.22313562
  0.44999831 -0.1581262  -0.53644106 -0.18458783  0.        ]","[[ 0.79112423  1.63385495 -0.00884003  0.14210619]
 [ 1.93882635  1.16260894  0.          0.        ]]",[-0.32206076 -0.37158638]
48,[-0.44289863 -0.40101558],[-0.70208609 -0.3560353 ],-0.00838236782894,-0.00838236782894,"[ 0.47439726  0.19649553  1.09113319  1.50643357 -0.07365497  1.22313369
  0.34074544 -0.41979659 -0.58109497 -0.1961587   0.        ]","[[ 0.8196358   1.64100119 -0.00884003  0.14210619]
 [ 0.91573254 -0.44263404  0.          0.        ]]",[-0.32206076 -0.37158638]
49,[ 0.40556487  0.17691016],[ 1.49312294  1.05467513],-0.00584390266999,-0.00584390266999,"[ 0.48574389  0.22545895  1.08128087  1.50998628 -0.07365492  1.22313176
  0.04211364 -0.64810011 -0.55171088 -0.17269554  0.        ]","[[ 0.80989188  1.61809632 -0.00884003  0.14210619]
 [-1.8807963  -1.84318576  0.          0.        ]]",[-0.32206076 -0.37158638]
