timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
0,"[ 1.08256952  1.78132622 -0.1295865  -0.74030241  1.63158537  1.1315288
  0.10345883 -0.30616855 -0.0998923  -1.18944525  0.        ]",[ 0.49992534  0.21504545],-0.14684951395,-0.14684951395,"[[-0.04890371 -0.04545626  0.18862781  0.1301216 ]
 [-0.00345774  0.00251692  0.          0.        ]]",[-0.01115278 -0.20113736],[-0.0278037   0.76853657]
1,"[ 1.08362867  1.78173904 -0.0995218  -0.71868804  1.6315562   1.1315162
  0.26719472 -0.18953632 -0.09761397 -1.15028032  0.        ]",[-0.02523525  1.19310136],-0.141868198368,-0.141868198368,"[[-0.02913321 -0.03687085  0.18862781  0.1301216 ]
 [ 1.97392535  0.85319203  0.          0.        ]]",[-0.01115278 -0.20113736],[-0.05811551  0.74947286]
2,"[ 1.08415082  1.78231873 -0.04159155 -0.57607037  1.63152703  1.1315036
  0.25556762  0.35103261 -0.09599059 -1.04074704  0.        ]",[ 0.04431373  2.42513876],-0.127864812763,-0.127864812763,"[[ 0.00893658  0.0197519   0.18862781  0.1301216 ]
 [ 1.83352665  4.79594261  0.          0.        ]]",[-0.01115278 -0.20113736],[-0.11425416  0.70686728]
3,"[ 1.08266254  1.76739977  0.01628984 -0.23830376  1.63149786  1.131491
  0.26695769  0.88088094 -0.11191452 -0.86621228  0.        ]",[-0.49216249  1.6567179 ],-0.105156166469,-0.105156166469,"[[ 0.0469872   0.15444538  0.18862781  0.1301216 ]
 [ 1.97109511  8.66052564  0.          0.        ]]",[-0.01115278 -0.20113736],[-0.17172444  0.66614014]
4,"[ 1.08111757  1.69845161  0.04589189  0.27494959  1.6314687   1.13147841
  0.10240108  1.40033818 -0.16766033 -0.66585147  0.        ]",[ 0.73372262  0.94182174],-0.0781928348756,-0.0781928348756,"[[  0.06647016   0.36567105   0.18862781   0.1301216 ]
 [ -0.01614931  12.44940753   0.           0.        ]]",[-0.01115278 -0.20113736],[-0.21643953  0.62726408]
5,"[ 1.07787716  1.52356957  0.08956859  0.89788572  1.63143953  1.13146581
  0.34272608  1.87765554 -0.30181064 -0.4242536   0.        ]",[-0.18789642  0.07073105],-0.0467734787541,-0.0467734787541,"[[  0.09526488   0.64959209   0.18862781   0.1301216 ]
 [  2.88611875  15.93110756   0.           0.        ]]",[-0.01115278 -0.20113736],[-0.31090057  0.55255079]
6,"[ 1.06959894  1.2321107   0.16465408  1.44908398  1.63141037  1.13145322
  0.27652519  1.87280193 -0.53064935 -0.20056693  0.        ]",[-0.56646468  0.20176435],-0.0444285813441,-0.0444285813441,"[[  0.14496594   0.96786213   0.18862781   0.1301216 ]
 [  2.08667555  15.89600707   0.           0.        ]]",[-0.01115278 -0.20113736],[-0.36375314  0.49490389]
7,"[ 1.06556573  0.86274525  0.1929855   1.79501936  1.6313812   1.13144062
  0.08758308  1.93922266 -0.78263198 -0.10462893  0.        ]",[ 0.38668655  1.28741088],-0.0773329220078,-0.0773329220078,"[[  0.16380694   1.29064658   0.18862781   0.1301216 ]
 [ -0.19502761  16.38079892   0.           0.        ]]",[-0.01115278 -0.20113736],[-0.35619813  0.46834666]
8,"[ 1.0628612   0.40468631  0.21023176  1.8843178   1.63135204  1.13142802
  0.21468818  2.43749566 -1.06947501 -0.11849328  0.        ]",[-0.53633608 -0.01094628],-0.118526907125,-0.118526907125,"[[  0.1753047    1.65473333   0.18862781   0.1301216 ]
 [  1.33992863  20.01578077   0.           0.        ]]",[-0.01115278 -0.20113736],[-0.35349861  0.43667164]
9,"[ 1.06155965 -0.07557285  0.21809769  1.60867281  1.63132288  1.13141543
  0.03684468  2.37718138 -1.34389154 -0.26436008  0.        ]",[-0.90206548  1.57266908],-0.159747061063,-0.159747061063,"[[  0.18055685   2.05064082   0.18862781   0.1301216 ]
 [ -0.80772776  19.57640371   0.           0.        ]]",[-0.01115278 -0.20113736],[-0.33583242  0.42158377]
