timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.123500668705,"[[ 0.0006937   0.09854674  0.19092645 -0.11113438]
 [ 0.00353336 -0.00076943  0.          0.        ]]",[-2.3248322   0.20088303],-1.38004,"[ 0.75608989  2.12558786  0.23535346 -0.08479685  1.64582136 -0.96827823
  0.42804362 -0.14429411 -0.15670038  1.24547741  0.        ]",[-0.31216514 -0.2905288 ],[-2.556487    0.47955256]
1,-0.117380954185,"[[-0.03893431  0.11759849  0.19092645 -0.11113438]
 [-3.95315983  1.89960341  0.          0.        ]]",[-1.82965696  0.35415539],-1.41593,"[ 0.7547487   2.12264122  0.16683235 -0.04708061  1.64581867 -0.9682774
  0.15022972  0.07031535 -0.15566725  1.18008309  0.        ]",[-0.31216514 -0.2905288 ],[-1.35692143  0.90944482]
2,-0.10087568337,"[[-0.15691763  0.19135838  0.19092645 -0.11113438]
 [-7.83225942  5.46449201  0.          0.        ]]",[-1.51774633  0.45185056],-1.38722,"[ 0.73434719  2.10639449 -0.03612862  0.09801707  1.64581599 -0.96827658
 -0.12213605  0.47289886 -0.16290349  1.00546298  0.        ]",[-0.31216514 -0.2905288 ],[-1.1035603  -0.00239013]
3,-0.072092866797,"[[ -0.35169965   0.29948159   0.19092645  -0.11113438]
 [-11.6333075    5.34818739   0.           0.        ]]",[-0.49289697  0.21082246],-1.32773,"[ 0.64776801  2.06880435 -0.36166091  0.30677175  1.64581331 -0.96827575
 -0.38902151  0.4597643  -0.20393755  0.70710818  0.        ]",[-0.31216514 -0.2905288 ],[-1.51260464  0.61780395]
4,-0.0319615582948,"[[ -0.62175918   0.42993864   0.19092645  -0.11113438]
 [-15.36027446   7.68966067   0.           0.        ]]",[ 0.59726739 -0.50517011],-1.34516,"[ 0.42491355  2.00224114 -0.77324199  0.54929492  1.64581062 -0.96827493
 -0.65070535  0.72418716 -0.32316551  0.29636817  0.        ]",[-0.31216514 -0.2905288 ],[ 1.46270324 -0.81686624]
5,-0.0240087139034,"[[ -0.8862142    0.54973261   0.19092645  -0.11113438]
 [-11.09938338   4.3010684    0.           0.        ]]",[ 1.07514262 -0.20483601],-1.27665,"[ 0.10548717  1.92160922 -1.10568801  0.75966625  1.64580794 -0.9682741
 -0.35153205  0.34151208 -0.5062395  -0.06747775  0.        ]",[-0.31216514 -0.2905288 ],[ 1.09651211 -0.09361318]
6,-0.0485227622461,"[[-1.06630559  0.6311635   0.19092645 -0.11113438]
 [-6.9236353   3.84358361  0.          0.        ]]",[ 0.92430687 -0.27944779],-1.2772,"[-0.15816429  1.85672955 -1.27991562  0.89432934  1.64580526 -0.96827328
 -0.058337    0.289848   -0.66274535 -0.27928111  0.        ]",[-0.31216514 -0.2905288 ],[ 2.05676508 -1.00792595]
7,-0.0638270479093,"[[-1.16369678  0.66752885  0.19092645 -0.11113438]
 [-2.82910226 -0.19356837  0.          0.        ]]",[ 0.96255469  0.37526849],-1.20774,"[-0.31285392  1.82525245 -1.35402868  0.95200258  1.64580257 -0.96827245
  0.22915564 -0.16606929 -0.75966055 -0.38747686  0.        ]",[-0.31216514 -0.2905288 ],[-1.17377877 -0.22658757]
8,-0.0839142765124,"[[-1.2594083   0.65470704  0.19092645 -0.11113438]
 [-6.72905555 -1.08566004  0.          0.        ]]",[ 2.03941441  0.53029847],-1.28895,"[-0.47135402  1.83651783 -1.4122017   0.93184907  1.64579989 -0.96827163
 -0.04467501 -0.26681351 -0.8849345  -0.52987798  0.        ]",[-0.31216514 -0.2905288 ],[ 1.98481921  0.24729099]
9,-0.103755840841,"[[-1.35296311  0.6430189   0.19092645 -0.11113438]
 [-2.64004934 -0.08646346  0.          0.        ]]",[ 1.46818972  0.26304004],-1.30596,"[-0.63108971  1.84662418 -1.45450206  0.91330368  1.64579721 -0.9682708
  0.2424298  -0.15397364 -1.01770119 -0.65206943  0.        ]",[-0.31216514 -0.2905288 ],[ 1.91897258  0.14841701]
10,-0.105816956732,"[[-1.36554823  0.64718912  0.19092645 -0.11113438]
 [ 1.36819302  0.5015334   0.          0.        ]]",[ 0.58503628 -0.02881499],-1.28509,"[-0.6528636   1.84303138 -1.45907023  0.91993835  1.64579452 -0.96826998
  0.52386381 -0.08757077 -1.03284276 -0.66220892  0.        ]",[-0.31216514 -0.2905288 ],[-0.53279501 -0.70409276]
11,-0.106546571078,"[[-1.35959496  0.62915546  0.19092645 -0.11113438]
 [-0.76575747 -2.29557856  0.          0.        ]]",[ 1.37193489  0.4669278 ],-1.30134,"[-0.64255574  1.85840546 -1.45693973  0.89109493  1.64579184 -0.96826915
  0.3740306  -0.40345019 -1.03525525 -0.67134643  0.        ]",[-0.31216514 -0.2905288 ],[ 1.36020646  0.59055744]
12,-0.104007207706,"[[-1.33507273  0.60714752  0.19092645 -0.11113438]
 [ 3.20475335  0.08684318  0.          0.        ]]",[ 0.23806295 -0.01110332],-1.28369,"[-0.60024031  1.87665798 -1.44753919  0.85537979  1.64578916 -0.96826833
  0.65281541 -0.13440163 -1.01406859 -0.66350328  0.        ]",[-0.31216514 -0.2905288 ],[-0.94005154 -0.108358  ]
13,-0.0990370782428,"[[-1.3089262   0.60457548  0.19092645 -0.11113438]
 [-0.57750618 -0.34261549  0.          0.        ]]",[ 1.04179311  0.26764292],-1.28376,"[-0.55539642  1.87875082 -1.43640237  0.851169    1.64578647 -0.9682675
  0.38724779 -0.18290063 -0.97908601 -0.63609384  0.        ]",[-0.31216514 -0.2905288 ],[ 0.45902609 -0.47199404]
14,-0.100404085078,"[[-1.30213478  0.57903348  0.19092645 -0.11113438]
 [ 1.25055739 -2.20537594  0.          0.        ]]",[ 0.89671516  0.39465597],-1.27774,"[-0.54379823  1.89914238 -1.43332106  0.80895702  1.64578379 -0.96826668
  0.51560314 -0.39326341 -0.98484327 -0.65065002  0.        ]",[-0.31216514 -0.2905288 ],[ 0.07143809  0.85110208]
15,-0.095905968937,"[[-1.27454838  0.56917552  0.19092645 -0.11113438]
 [ 1.50723346  1.20820372  0.          0.        ]]",[ 0.40529314 -0.09775706],-1.28996,"[-0.49691631  1.90680178 -1.42002174  0.79247328  1.64578111 -0.96826586
  0.53362509 -0.00776507 -0.95247096 -0.62706279  0.        ]",[-0.31216514 -0.2905288 ],[ 1.31110842  1.15172509]
16,-0.0753535507234,"[[-1.20502286  0.63281332  0.19092645 -0.11113438]
 [ 5.43230203  5.14246169  0.          0.        ]]",[-1.17016447 -0.92526698],-1.22467,"[-0.38058441  1.85529793 -1.38094786  0.89697323  1.64577843 -0.96826503
  0.80921939  0.43653386 -0.82633278 -0.47964227  0.        ]",[-0.31216514 -0.2905288 ],[-0.98383309  1.13319893]
17,-0.0495851379363,"[[-1.13651819  0.77438213  0.19092645 -0.11113438]
 [ 1.43149692  9.00155265  0.          0.        ]]",[-1.25678146 -1.49833703],-1.18752,"[-0.26894927  1.72430177 -1.33481383  1.11175434  1.64577574 -0.96826421
  0.52830639  0.87234382 -0.68862873 -0.2347891   0.        ]",[-0.31216514 -0.2905288 ],[-0.56414252 -2.43061565]
18,-0.0410196994976,"[[-1.13055118  0.91290449  0.19092645 -0.11113438]
 [-0.82735621  4.86446077  0.          0.        ]]",[-0.58669686 -0.64218593],-1.18709,"[-0.25938325  1.57628759 -1.33044205  1.29497175  1.64577306 -0.96826338
  0.36970295  0.40513803 -0.64674531 -0.0719526   0.        ]",[-0.31216514 -0.2905288 ],[-0.86320056 -0.70946198]
19,-0.0452539999036,"[[-1.18119227  0.98105211  0.19092645 -0.11113438]
 [-4.2254761   1.95996025  0.          0.        ]]",[ 0.51600397  0.10881874],-1.20498,"[-0.341386    1.49712656 -1.36574398  1.37422462  1.64577038 -0.96826256
  0.131107    0.07712997 -0.68165577 -0.07360789  0.        ]",[-0.31216514 -0.2905288 ],[-0.44837437  0.46323624]
20,-0.0569240188265,"[[-1.28266869  1.03826943  0.19092645 -0.11113438]
 [-5.91654612  3.7557714   0.          0.        ]]",[ 0.8238138  -0.32581979],-1.25552,"[-0.51067654  1.42779248 -1.42405842  1.43484644  1.64576769 -0.96826173
  0.01237     0.2799326  -0.76938961 -0.15909986  0.        ]",[-0.31216514 -0.2905288 ],[ 1.7018381 -0.0509661]
21,-0.0649119886119,"[[-1.36012583  1.11060188  0.19092645 -0.11113438]
 [-1.84269893  3.478431    0.          0.        ]]",[ 0.08732739 -0.50009334],-1.2302,"[-0.6434725   1.33676853 -1.45711342  1.50342403  1.64576501 -0.96826091
  0.29841158  0.24861214 -0.83242052 -0.18499072  0.        ]",[-0.31216514 -0.2905288 ],[ 0.73236561 -1.67063727]
22,-0.0646397083691,"[[-1.36752814  1.13974386  0.19092645 -0.11113438]
 [ 1.09268965 -0.55079819  0.          0.        ]]",[-0.07946631  0.06982931],-1.24643,"[-0.65629184  1.29912814 -1.45974225  1.52843349  1.64576233 -0.96826008
  0.5045172  -0.20641305 -0.83372373 -0.16211408  0.        ]",[-0.31216514 -0.2905288 ],[ 1.4160456  -0.23926416]
23,-0.0569884635216,"[[-1.30618847  1.11932119  0.19092645 -0.11113438]
 [ 5.02815743 -1.48835958  0.          0.        ]]",[-0.96135533 -0.07150716],-1.16015,"[-0.55071632  1.32555896 -1.4351518   1.51106297  1.64575964 -0.96825926
  0.78084238 -0.31229278 -0.77690142 -0.10082277  0.        ]",[-0.31216514 -0.2905288 ],[-1.80294019  0.04145368]
24,-0.0503630192892,"[[-1.24632433  1.09150687  0.19092645 -0.11113438]
 [ 0.97178074 -1.29370453  0.          0.        ]]",[-0.18076688  0.14546514],-1.23893,"[-0.44935594  1.36113538 -1.40509785  1.48620586  1.64575696 -0.96825843
  0.4960268  -0.29031002 -0.72470268 -0.04593165  0.        ]",[-0.31216514 -0.2905288 ],[ 1.10612766  0.97298827]
25,-0.0448692298779,"[[-1.18739235  1.10453348  0.19092645 -0.11113438]
 [ 4.90833695  2.58343443  0.          0.        ]]",[-1.65247548 -0.40031946],-1.1696,"[-0.35154634  1.3445329  -1.36977487  1.49801574  1.64575428 -0.96825761
  0.77242856  0.14754002 -0.67142549  0.05819158  0.        ]",[-0.31216514 -0.2905288 ],[-1.62679848 -0.61798041]
