timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.343130188272,"[[-0.06053142  0.00124656 -0.08338229 -0.19113312]
 [-0.0005081  -0.00192487  0.          0.        ]]",[-4.93401384 -2.74670076],-1.82319,"[ 0.80377911  1.94984393  0.23641938 -0.27376292 -0.72109109 -1.66059732
  0.3479096  -0.13148954  2.29153661  2.14997487  0.        ]",[-0.56195378 -0.54082817],[-5.33891528 -2.0264728 ]
1,-0.335696342453,"[[-0.10021655 -0.03850395 -0.08338229 -0.19113312]
 [-3.95484424 -3.95994002  0.          0.        ]]",[-3.35355592 -2.54867506],-1.862,"[ 0.79759812  1.94879065  0.16984714 -0.34215904 -0.72109078 -1.66059552
  0.02108211 -0.60290772  2.28078877  1.99716278  0.        ]",[-0.56195378 -0.54082817],[-3.56811278 -1.93651382]
2,-0.311446138977,"[[-0.21820431 -0.15662878 -0.08338229 -0.19113312]
 [-7.83105506 -7.83961308  0.          0.        ]]",[-1.69298065 -2.2748065 ],-1.85733,"[ 0.76133133  1.93247032 -0.02610746 -0.54437313 -0.72109046 -1.66059373
 -0.29928828 -1.06499466  2.20394506  1.55352085  0.        ]",[-0.56195378 -0.54082817],[-1.30721881 -1.67314442]
3,-0.265155667963,"[[ -0.41295001  -0.35157618  -0.08338229  -0.19113312]
 [-11.63096682 -11.64243769   0.           0.        ]]",[-0.13994491 -1.8735503 ],-1.73968,"[ 0.64426284  1.86304324 -0.33719682 -0.86859943 -0.72109015 -1.66059193
 -0.61335245 -1.51792776  1.94013764  0.89658574  0.        ]",[-0.56195378 -0.54082817],[ 0.49187082 -1.64795645]
4,-0.201721827728,"[[ -0.62373212  -0.62184602  -0.08338229  -0.19113312]
 [ -9.45461537 -15.37209956   0.           0.        ]]",[ 1.14487636 -1.16012847],-1.55337,"[ 0.4420515   1.68421933 -0.64478412 -1.27848149 -0.72108983 -1.66059013
 -0.43347584 -1.96214538  1.44296942  0.33610834  0.        ]",[-0.56195378 -0.54082817],[ 1.96117789  0.01799215]
5,-0.141792525827,"[[ -0.771268    -0.92553175  -0.08338229  -0.19113312]
 [ -5.31269694 -14.99770683   0.           0.        ]]",[ 1.40413606 -0.40471232],-1.37709,"[ 0.25838535  1.38426562 -0.83492922 -1.65092203 -0.72108952 -1.66058834
 -0.09114425 -1.91755089  0.91148504  0.14040374  0.        ]",[-0.56195378 -0.54082817],[ 2.29698521 -0.19143455]
6,-0.100053729038,"[[ -0.83678016  -1.23012301  -0.08338229  -0.19113312]
 [ -1.25193546 -15.45985109   0.           0.        ]]",[ 1.1827004   0.30132103],-1.23544,"[ 0.16687824  1.00500417 -0.91141545 -1.89804369 -0.7210892  -1.66058654
  0.24447967 -1.97259158  0.51812647  0.23522622  0.        ]",[-0.56195378 -0.54082817],[ 0.99535737 -0.5023677 ]
7,-0.083246012535,"[[ -0.82205785  -1.55621588  -0.08338229  -0.19113312]
 [  2.71108189 -17.14377059   0.           0.        ]]",[ 0.7478013   0.69200957],-1.16564,"[ 0.18794225  0.55159902 -0.89468213 -1.99676669 -0.72108889 -1.66058474
  0.57202494 -2.17315029  0.28137627  0.49734759  0.        ]",[-0.56195378 -0.54082817],[ 0.91102918  1.1744177 ]
8,-0.0923881931857,"[[ -0.73221016  -1.85596275  -0.08338229  -0.19113312]
 [  6.26212663 -12.84518063   0.           0.        ]]",[-0.4747754   0.84309876],-1.17074,"[ 0.31012554  0.13174404 -0.78691028 -1.92744227 -0.72108857 -1.66058294
  0.86552029 -1.6611679   0.21041251  0.79509968  0.        ]",[-0.56195378 -0.54082817],[-0.21568517  1.49493797]
9,-0.10770572209,"[[-0.61678061 -2.07058461 -0.08338229 -0.19113312]
 [ 5.28411801 -8.63106677  0.          0.        ]]",[-0.42439348  1.19564116],-1.22335,"[ 0.44988959 -0.14909272 -0.63526165 -1.78643348 -0.72108825 -1.66058115
  0.78468697 -1.15924825  0.22806941  1.01944102  0.        ]",[-0.56195378 -0.54082817],[-0.01160408  1.33307565]
