timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.204707924389,"[[ 0.0090458   0.07338903  0.01355243 -0.0488759 ]
 [-0.0022672   0.0003709   0.          0.        ]]",[-2.43885708 -0.52022082],-1.43133,"[ 0.81899234  1.90241014  0.355622   -0.15676196  0.12326198 -0.42801003
  0.32275636 -0.12563767  1.44345861  0.73524267  0.        ]",[-0.6076076 -0.6136542],[-3.03872328 -0.71026695]
1,-0.202030483193,"[[-0.03067867  0.04519442  0.01355243 -0.0488759 ]
 [-3.95701349 -2.81046968  0.          0.        ]]",[-1.30097055 -1.02535307],-1.47682,"[ 0.81812832  1.90478533  0.28939594 -0.20349309  0.12326195 -0.4280099
 -0.02565935 -0.46901248  1.44646296  0.59022216  0.        ]",[-0.6076076 -0.6136542],[-1.29839329 -0.72453135]
2,-0.193879127222,"[[-0.14871316 -0.03922565  0.01355243 -0.0488759 ]
 [-7.83353584 -5.62216989  0.          0.        ]]",[ 0.15416819 -1.39857912],-1.48404,"[ 0.79688593  1.90514154  0.09349708 -0.34362385  0.12326192 -0.42800978
 -0.36718346 -0.81249218  1.41837355  0.16006507  0.        ]",[-0.6076076 -0.6136542],[ 0.58805226 -1.51059033]
3,-0.182840620676,"[[-0.28047473 -0.19028961  0.01355243 -0.0488759 ]
 [-5.35091428 -9.47139026  0.          0.        ]]",[ 0.29034352 -1.36490405],-1.42884,"[ 0.74052145  1.88054795 -0.1210001  -0.59256723  0.12326189 -0.42800965
 -0.14846275 -1.28271588  1.29746086 -0.37557707  0.        ]",[-0.6076076 -0.6136542],[ 0.72691665 -1.9317642 ]
4,-0.170784080109,"[[ -0.35756689  -0.41757508   0.01355243  -0.0488759 ]
 [ -2.36827685 -13.24457271   0.           0.        ]]",[ 0.16837424 -1.30998206],-1.36786,"[ 0.69192754  1.78395999 -0.24302311 -0.95188564  0.12326186 -0.42800952
  0.1143097  -1.74364972  1.09134613 -0.81218809  0.        ]",[-0.6076076 -0.6136542],[ 0.3469835  -0.89696054]
5,-0.155242676875,"[[ -3.90683345e-01  -7.15475008e-01   1.35524317e-02  -4.88759042e-02]
 [ -9.48179242e-01  -1.65344475e+01   0.00000000e+00   0.00000000e+00]]",[ 0.65835851 -1.12750113],-1.29034,"[ 0.66759901  1.55728265 -0.2944177  -1.36770633  0.12326183 -0.4280094
  0.23942128 -2.14554079  0.80404032 -1.12232696  0.        ]",[-0.6076076 -0.6136542],[-0.2968367  -1.41695149]
6,-0.132638028222,"[[ -4.21242189e-01  -1.08260366e+00   1.35524317e-02  -4.88759042e-02]
 [ -2.10409264e+00  -2.01663243e+01   0.00000000e+00   0.00000000e+00]]",[ 1.98334217 -0.54499567],-1.28627,"[ 0.64334046  1.15065513 -0.34122659 -1.74496288  0.12326179 -0.42800927
  0.1375844  -2.58920876  0.39761784 -1.30280099  0.        ]",[-0.6076076 -0.6136542],[ 1.96720099 -0.76032211]
7,-0.1024372685,"[[ -4.23217301e-01  -1.51214008e+00   1.35524317e-02  -4.88759042e-02]
 [  1.89334746e+00  -2.27785491e+01   0.00000000e+00   0.00000000e+00]]",[ 1.55797434 -0.40402269],-1.2493,"[ 0.64171315  0.56664066 -0.34423047 -1.93607236  0.12326176 -0.42800915
  0.48976182 -2.90831289 -0.04202692 -1.21650043  0.        ]",[-0.6076076 -0.6136542],[ 1.93018888 -1.27984124]
8,-0.0634713266146,"[[ -3.46029566e-01  -2.00291963e+00   1.35524317e-02  -4.88759042e-02]
 [  5.81250407e+00  -2.62876205e+01   0.00000000e+00   0.00000000e+00]]",[ 0.95619375 -0.25722331],-1.13185,"[ 0.69991852 -0.1127362  -0.2249643  -1.78629766  0.12326173 -0.42800902
  0.83504227 -3.33697231 -0.37273674 -0.81574846  0.        ]",[-0.6076076 -0.6136542],[ 1.49233299 -0.72543159]
9,-0.021084362064,"[[ -1.91227454e-01  -2.55227020e+00   1.35524317e-02  -4.88759042e-02]
 [  9.65513261e+00  -2.86395239e+01   0.00000000e+00   0.00000000e+00]]",[-0.24340615 -0.31297743],-1.05856,"[ 0.78242875 -0.69975267  0.02363878 -1.20136259  0.1232617  -0.42800889
  1.17358022 -3.62426825 -0.56189991 -0.17350439  0.        ]",[-0.6076076 -0.6136542],[ 0.39710977 -0.3148007 ]
10,-0.0531424983376,"[[  1.57277105e-02  -3.13187606e+00   1.35524317e-02  -4.88759042e-02]
 [  1.10361549e+01  -2.38296323e+01   0.00000000e+00   0.00000000e+00]]",[-2.34225345 -0.31827998],-1.08466,"[ 0.81882326 -0.93972207  0.3667634  -0.29463733  0.12326167 -0.42800877
  1.29524851 -3.03668553 -0.62554579  0.59326843  0.        ]",[-0.6076076 -0.6136542],[-0.85576075 -0.11331441]
11,-0.0673278948624,"[[ 0.2002786  -3.27167988  0.01355243 -0.0488759 ]
 [ 7.43061487  2.37172637  0.          0.        ]]",[-4.32045603  0.85032874],-0.98769,"[ 0.77888907 -0.9277652   0.6722462  -0.06311299  0.12326164 -0.42800864
  0.97759716  0.16405828 -0.64284209  0.78002914  0.        ]",[-0.6076076 -0.6136542],[-4.0822642   1.42549784]
