timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.210384093447,"[[-0.05231525 -0.04345981  0.13994831  0.18285587]
 [ 0.00050924 -0.00022214  0.          0.        ]]",[ 2.25204992  1.72930205],-1.60801,"[ 0.79106167  2.21324584  0.03002977 -0.49313669  1.20123147  1.57587627
  0.54837276 -0.1723485   0.27912561 -1.92548223  0.        ]",[-0.19535261 -0.18957502],[ 2.1991305   1.60559729]
1,-0.19867698784,"[[ -1.26301039e-02  -3.75180195e-03   1.39948307e-01   1.82855866e-01]
 [  3.95484343e+00   3.95783681e+00   0.00000000e+00   0.00000000e+00]]",[ 1.51344883  1.47913671],-1.58699,"[ 0.79308893  2.21457198  0.0975119  -0.39786253  1.20122945  1.57587248
  0.79291066  0.28877143  0.28384628 -1.80623677  0.        ]",[-0.19535261 -0.18957502],[ 2.36521319  1.60511894]
2,-0.162739055124,"[[ 0.10535744  0.11433141  0.13994831  0.18285587]
 [ 7.83102701  7.83755564  0.          0.        ]]",[ 0.51967943  1.18416953],-1.47674,"[ 0.78448473  2.20527199  0.2979295  -0.11503795  1.20122742  1.57586869
  1.03261516  0.74076433  0.25960044 -1.45303825  0.        ]",[-0.19535261 -0.18957502],[ 0.92519494  0.60935094]
3,-0.103590064317,"[[  0.29713859   0.29371968   0.13994831   0.18285587]
 [ 11.33548926  10.09373893   0.           0.        ]]",[-0.81409621  0.76339328],-1.33914,"[ 0.72422849  2.15355252  0.61715978  0.30603223  1.2012254   1.5758649
  1.24933139  1.00361212  0.10813318 -0.92568766  0.        ]",[-0.19535261 -0.18957502],[-0.32520104  1.06619627]
4,-0.0392833112711,"[[  0.50868279   0.53332115   0.13994831   0.18285587]
 [  9.82407196  13.85386033   0.           0.        ]]",[-1.54666066  0.41645935],-1.26733,"[ 0.59389755  2.01670891  0.94765157  0.83138871  1.20122337  1.57586112
  1.15586244  1.44166958 -0.22896666 -0.4260316   0.        ]",[-0.19535261 -0.18957502],[-0.9046363   1.54739557]
5,-0.0563441495847,"[[  0.66730559   0.84738554   0.13994831   0.18285587]
 [  6.05086135  17.54027725   0.           0.        ]]",[-1.68157542 -0.05346403],-1.2253,"[ 0.45553299  1.73294828  1.17197677  1.41020722  1.20122135  1.57585733
  0.92252338  1.87113728 -0.67283411 -0.16234078  0.        ]",[-0.19535261 -0.18957502],[-1.50339883 -1.33685736]
6,-0.103002046465,"[[  0.74745125   1.15499039   0.13994831   0.18285587]
 [  1.97701571  13.23453329   0.           0.        ]]",[-1.56142068 -0.56511724],-1.23026,"[ 0.37356677  1.36536562  1.27559258  1.80680636  1.20121932  1.57585354
  0.67059332  1.36950932 -1.03328396 -0.15982317  0.        ]",[-0.19535261 -0.18957502],[-1.74105246 -0.08085025]
7,-0.129913196132,"[[  0.74690598   1.41384979   0.13994831   0.18285587]
 [ -2.01838676  12.65330472   0.           0.        ]]",[-1.13009584 -0.8776089 ],-1.28058,"[ 0.37414979  1.01259125  1.27490967  1.98181663  1.2012173   1.57584976
  0.42351447  1.301793   -1.22682557 -0.27870327  0.        ]",[-0.19535261 -0.18957502],[-0.35005909 -1.06827699]
8,-0.142966000309,"[[ 0.6930505   1.62467689  0.13994831  0.18285587]
 [-3.3628069   8.44341911  0.          0.        ]]",[-0.85715449 -1.05939293],-1.26582,"[ 0.43004366  0.71319391  1.20602489  2.00782677  1.20121528  1.57584597
  0.34037427  0.81133499 -1.30308864 -0.41733842  0.        ]",[-0.19535261 -0.18957502],[-1.87726274 -1.60218411]
9,-0.141621448157,"[[ 0.58675813  1.7521451   0.13994831  0.18285587]
 [-7.25356782  4.31710417  0.          0.        ]]",[-0.11211066 -0.82843697],-1.32453,"[ 0.52990971  0.53297504  1.06102142  1.97194355  1.20121325  1.57584218
  0.09976653  0.33061365 -1.26756982 -0.51254389  0.        ]",[-0.19535261 -0.18957502],[ 1.46617988 -0.92787008]
10,-0.134304931263,"[[ 0.48284189  1.80076059  0.13994831  0.18285587]
 [-3.15168532  0.55701629  0.          0.        ]]",[-0.29594663 -0.57989609],-1.31834,"[ 0.61324617  0.46518168  0.90896818  1.94811111  1.20121123  1.5758384
  0.35343003 -0.10744171 -1.19281132 -0.55800415  0.        ]",[-0.19535261 -0.18957502],[ 1.26330222 -0.65335481]
11,-0.130193991962,"[[ 0.46014885  1.78582879  0.13994831  0.18285587]
 [ 0.86898546 -2.04153043  0.          0.        ]]",[-0.74146199 -0.39547476],-1.28679,"[ 0.62947153  0.48592902  0.87456964  1.95601298  1.2012092   1.57583461
  0.60207118 -0.41017587 -1.16063765 -0.55211887  0.        ]",[-0.19535261 -0.18957502],[-0.8060308  -1.11995048]
12,-0.119939103919,"[[ 0.4453534   1.70568002  0.13994831  0.18285587]
 [-2.33777468 -5.96028207  0.          0.        ]]",[-0.23495752  0.17046991],-1.29668,"[ 0.63965931  0.59833776  0.85193145  1.98948247  1.20120718  1.57583083
  0.40376198 -0.86671538 -1.09119234 -0.50696066  0.        ]",[-0.19535261 -0.18957502],[ 0.77563266  0.8350976 ]
13,-0.108936320318,"[[ 0.4298585   1.62083016  0.13994831  0.18285587]
 [ 0.77783446 -2.53611986  0.          0.        ]]",[-0.61460865  0.00998794],-1.26182,"[ 0.64999531  0.7186645   0.82805123  2.00827255  1.20120515  1.57582704
  0.59643356 -0.46779479 -1.0134225  -0.46768744  0.        ]",[-0.19535261 -0.18957502],[-0.48252879  0.77153863]
