timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.231633794534,[-0.00151051 -0.09762044],[-0.34742469  1.03364158],-1.57525,"[ 1.09166429  1.46573028 -0.04290355 -0.26902358  0.03633721  0.7064882
  0.62876625 -0.08806436  1.07775323 -0.68880458  0.        ]","[[-0.07824289 -0.01048957 -0.00038828  0.08093094]
 [ 0.00234012  0.00270579  0.          0.        ]]",[ 0.11861668  1.35880659]
1,-0.229737527263,[-0.00151051 -0.09762044],[-0.34627807  1.02518725],-1.57589,"[ 1.09214639  1.46523733 -0.03570393 -0.19696313  0.03633699  0.70648192
  0.66530271  0.40634208  1.08010515 -0.64939323  0.        ]","[[ -7.35040385e-02   2.92900151e-02  -3.88278202e-04   8.09309391e-02]
 [  4.69993210e-01   3.96205818e+00   0.00000000e+00   0.00000000e+00]]",[ 0.51791103  1.42692304]
2,-0.222341661748,[-0.00151051 -0.09762044],[-0.34611186  1.02422476],-1.5459,"[ 1.09454642  1.45222921  0.00969316  0.01616982  0.03633678  0.70647565
  0.82454498  0.89087998  1.07806308 -0.50784728  0.        ]","[[ -4.36562658e-02   1.47464042e-01  -3.88278202e-04   8.09309391e-02]
 [  2.50801616e+00   7.84241506e+00   0.00000000e+00   0.00000000e+00]]",[-1.79609676  0.27979272]
3,-0.212968617058,[-0.00151051 -0.09762044],[-0.35186085  1.063411  ],-1.55953,"[ 1.09506465  1.40487578  0.02487039  0.30934614  0.03633656  0.70646938
  0.51152676  1.01001187  1.05407046 -0.36052023  0.        ]","[[ -3.36874806e-02   3.13885533e-01  -3.88278202e-04   8.09309391e-02]
 [ -1.49780746e+00   8.79654382e+00   0.00000000e+00   0.00000000e+00]]",[ 1.53047635  0.03845903]
4,-0.201504500712,[-0.00151051 -0.09762044],[-0.35675156  1.10467529],-1.49183,"[ 1.09544779  1.31941276  0.04015217  0.60193039  0.03633635  0.7064631
  0.82296981  1.00708403  1.00553574 -0.21341414  0.        ]","[[ -2.36533975e-02   4.89581991e-01  -3.88278202e-04   8.09309391e-02]
 [  2.48799397e+00   8.77319329e+00   0.00000000e+00   0.00000000e+00]]",[-0.32644173  2.12653679]
5,-0.183545142483,[-0.00151051 -0.09762044],[-0.35194975  1.06855702],-1.43722,"[ 1.09570953  1.17040186  0.09545383  0.92128588  0.03633613  0.70645683
  0.71812807  1.47986623  0.90564943 -0.01925963  0.        ]","[[  1.26449642e-02   7.03035696e-01  -3.88278202e-04   8.09309391e-02]
 [  1.14636536e+00   1.25595523e+01   0.00000000e+00   0.00000000e+00]]",[-1.64420953  0.95492585]
6,-0.161502036463,[-0.00151051 -0.09762044],[-0.34322184  1.0036943 ],-1.39523,"[ 1.09579259  0.90399138  0.06954908  1.2642485   0.03633591  0.70645055
  0.40715196  1.92107069  0.7600555   0.11175382  0.        ]","[[ -4.35675511e-03   9.89681969e-01  -3.88278202e-04   8.09309391e-02]
 [ -2.83330076e+00   1.60932588e+01   0.00000000e+00   0.00000000e+00]]",[ 0.49959981  2.10885107]
7,-0.130676491939,[-0.00151051 -0.09762044],[-0.32432044  0.86752743],-1.36743,"[ 1.09465137  0.49544771  0.0143017   1.51685607  0.0363357   0.70644428
  0.56601029  2.3755555   0.54888187  0.19193852  0.        ]","[[ -4.06272562e-02   1.34807255e+00  -3.88278202e-04   8.09309391e-02]
 [ -8.00272172e-01   1.97336970e+01   0.00000000e+00   0.00000000e+00]]",[ 1.1075644  -0.84718901]
8,-0.0914308146152,[-0.00151051 -0.09762044],[-0.3142435   0.76523662],-1.26,"[ 1.09558347  0.05355689  0.05067449  1.54524509  0.03633548  0.70643801
  0.87665819  1.90776493  0.27711491  0.23181059  0.        ]","[[ -1.67449905e-02   1.70516187e+00  -3.88278202e-04   8.09309391e-02]
 [  3.17531160e+00   1.59877667e+01   0.00000000e+00   0.00000000e+00]]",[-1.82184812  0.03534387]
9,-0.0548275666415,[-0.00151051 -0.09762044],[-0.29287136  0.57725084],-1.25823,"[ 1.0957343  -0.32391934  0.08598767  1.37933476  0.03633527  0.70643174
  0.56254842  1.88571907  0.04257274  0.17077988  0.        ]","[[  6.43228501e-03   2.02315021e+00  -3.88278202e-04   8.09309391e-02]
 [ -8.44395602e-01   1.58116149e+01   0.00000000e+00   0.00000000e+00]]",[ 0.15842812 -0.73475985]
