timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.38681876541,"[[ 0.05478616  0.08725816 -0.13028381 -0.16520474]
 [ 0.00308544 -0.00259545  0.          0.        ]]",[-3.12752461 -2.23156762],-2.04963,"[ 0.75356017  2.17075935  0.2833726  -0.1184425  -1.13166184 -1.43724914
  0.46751776 -0.15291887  2.42417653  1.83098188  0.        ]",[-0.27348244 -0.23762642],[-2.09616527 -2.06825725]
1,-0.381812363205,"[[ 0.01517214  0.04749433 -0.13028381 -0.16520474]
 [-3.95132273 -3.96060153  0.          0.        ]]",[-2.40633869 -2.09906197],-2.02326,"[ 0.75590772  2.17458773  0.21479805 -0.20249929 -1.13166051 -1.43724686
  0.20484754 -0.60140287  2.43241392  1.70361014  0.        ]",[-0.27348244 -0.23762642],[-2.26469917 -1.81827594]
2,-0.36442611189,"[[-0.10274551 -0.07064368 -0.13028381 -0.16520474]
 [-7.8275525  -7.84027145  0.          0.        ]]",[-1.4396385  -1.97433519],-1.97673,"[ 0.74716298  2.17262364  0.01085054 -0.45265361 -1.13165917 -1.43724459
 -0.05262969 -1.04101     2.41681083  1.32423566  0.        ]",[-0.27348244 -0.23762642],[-1.30729453 -1.90294972]
3,-0.32812547679,"[[ -0.29742056  -0.2656043   -0.13028381  -0.16520474]
 [-11.62738568 -11.64310364   0.           0.        ]]",[-0.1416395  -1.75751078],-1.83371,"[ 0.68168079  2.12595761 -0.31912381 -0.85927648 -1.13165784 -1.43724231
 -0.3050323  -1.47190928  2.26319156  0.73174854  0.        ]",[-0.27348244 -0.23762642],[-0.96039424 -2.57876977]
4,-0.264783435439,"[[ -0.56577383  -0.53586547  -0.13028381  -0.16520474]
 [-15.19628694 -15.37054904   0.           0.        ]]",[ 1.55438137 -1.3382808 ],-1.69498,"[ 0.49196591  1.97538391 -0.74008221 -1.38494683 -1.13165651 -1.43724004
 -0.54209524 -1.89426409  1.82714115  0.08966248  0.        ]",[-0.27348244 -0.23762642],[ 1.17501162 -1.26788942]
5,-0.183881812497,"[[ -0.826996    -0.87996094  -0.13028381  -0.16520474]
 [-10.94024441 -19.02679217   0.           0.        ]]",[ 2.16255546 -1.08811736],-1.4877,"[ 0.20874611  1.65643486 -1.0862372  -1.93611601 -1.13165518 -1.43723777
 -0.25938852 -2.30854732  1.17575376 -0.22131917  0.        ]",[-0.27348244 -0.23762642],[ 1.62239792  0.71895117]
6,-0.116570079377,"[[ -1.00396435  -1.2281637   -0.13028381  -0.16520474]
 [ -6.77022655 -15.80420991   0.           0.        ]]",[ 1.87100148 -1.04283035],-1.34472,"[-0.02877923  1.22493775 -1.27280745 -2.29876954 -1.13165385 -1.43723549
  0.01760402 -1.94339091  0.64233206 -0.10637432  0.        ]",[-0.27348244 -0.23762642],[ 1.21516654 -2.75759331]
7,-0.0819488182896,"[[ -1.0983329   -1.58084422  -0.13028381  -0.16520474]
 [ -2.68023098 -19.45165856   0.           0.        ]]",[ 1.80140042 -0.93681037],-1.25133,"[-0.16757307  0.72926153 -1.35394985 -2.42181509 -1.13165252 -1.43723322
  0.28928108 -2.35667569  0.32956904  0.2267453   0.        ]",[-0.27348244 -0.23762642],[ 2.78984481 -1.6836424 ]
8,-0.0974250295943,"[[ -1.11171067  -2.0057469   -0.13028381  -0.16520474]
 [  1.32920473 -23.02663679   0.           0.        ]]",[ 1.34787095 -0.88986617],-1.26166,"[-0.18783346  0.1400386  -1.36435532 -2.224632   -1.13165118 -1.43723095
  0.55560688 -2.76174356  0.2277902   0.68853275  0.        ]",[-0.27348244 -0.23762642],[ 1.74034932 -1.48472303]
9,-0.145587753833,"[[ -1.04568778  -2.50143522  -0.13028381  -0.16520474]
 [  5.26017302 -26.53045129   0.           0.        ]]",[ 0.76689923 -0.74008918],-1.31897,"[-0.08921703 -0.40523201 -1.31032755 -1.56870343 -1.13164985 -1.43722867
  0.81672025 -3.15874092  0.34551406  1.18410579  0.        ]",[-0.27348244 -0.23762642],[ 0.46497245  0.0630537 ]
