timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.232906516093,[-0.60116076 -0.60041392],[ 3.55642557  2.77200723],-1.64901,"[ 0.81682042  1.90787196  0.25393008 -0.34159952  0.33670466  1.22138268
  0.32820394 -0.12482366  1.20064975 -1.99932426  0.        ]","[[-0.05786285 -0.04352345  0.03825881  0.14120179]
 [-0.00349515 -0.00241941  0.          0.        ]]",[ 3.09427533  2.84330797]
1,-0.225033715968,[-0.60116076 -0.60041392],[ 2.45683837  2.31394053],-1.62842,"[ 0.81981795  1.90920734  0.3200813  -0.2758726   0.33670456  1.2213819
  0.67069787  0.35620207  1.20709566 -1.83951245  0.        ]","[[ -1.82570013e-02  -3.85895205e-03   3.82588093e-02   1.41201794e-01]
 [  3.95091823e+00   3.95568301e+00   0.00000000e+00   0.00000000e+00]]",[ 2.76846322  2.98176369]
2,-0.200297513802,[-0.60116076 -0.60041392],[ 1.39233506  1.95408762],-1.53775,"[ 0.8102793   1.89994497  0.5168973  -0.08061433  0.33670447  1.22138111
  1.00642276  0.82770692  1.17941109 -1.36524734  0.        ]","[[ 0.09965281  0.11418162  0.03825881  0.14120179]
 [ 7.82717933  7.83544447  0.          0.        ]]",[ 1.3902227   1.62401781]
3,-0.156167579872,[-0.60116076 -0.60041392],[-0.9750126   0.84513718],-1.341,"[ 0.73460352  1.84176378  0.83550026  0.2346975   0.33670437  1.22138033
  1.33553467  1.28987236  0.98541805 -0.63100408  0.        ]","[[  0.2943211    0.30904655   0.03825881   0.14120179]
 [ 11.62709246  11.638361     0.           0.        ]]",[-1.3924784   1.39110121]
4,-0.103608493343,[-0.60116076 -0.60041392],[-2.25855875 -0.20323156],-1.11799,"[ 0.59085439  1.67697159  1.12968017  0.63790396  0.33670428  1.22137955
  0.97293113  1.74324161  0.5694881   0.01778187  0.        ]","[[  0.48485685   0.57924371   0.03825881   0.14120179]
 [  7.44050322  15.36890663   0.           0.        ]]",[-3.08001926  0.57463562]
5,-0.0579615714914,[-0.60116076 -0.60041392],[-2.89770222 -1.16974819],-1.07619,"[ 0.48104907  1.36332481  1.2840581   1.03558037  0.33670418  1.22137877
  0.61757748  1.98293378  0.091975    0.30540308  0.        ]","[[  0.59250137   0.90641098   0.03825881   0.14120179]
 [  3.3376176   17.34122582   0.           0.        ]]",[-2.47889792 -1.8549    ]
6,-0.0276543566979,[-0.60116076 -0.60041392],[-2.31363988 -1.39766812],-1.07775,"[ 0.45113059  0.98799776  1.32035553  1.28148511  0.33670408  1.22137799
  0.26935177  1.46013674 -0.25906664  0.29035117  0.        ]","[[  0.61891654   1.21007438   0.03825881   0.14120179]
 [ -0.68297026  13.03941538   0.           0.        ]]",[-2.44014681 -1.33827156]
7,-0.0127190411605,[-0.60116076 -0.60041392],[-0.61877245 -0.86907065],-1.0851,"[ 0.51022404  0.68732919  1.24656652  1.3714251   0.33670399  1.22137721
 -0.07210649  0.94766024 -0.39148502  0.15792766  0.        ]","[[ 0.56570334  1.42855368  0.03825881  0.14120179]
 [-4.62542189  8.8225201   0.          0.        ]]",[-0.87294707 -2.59312663]
8,-0.00628224388638,[-0.60116076 -0.60041392],[ 1.10700023  0.26388925],-1.10178,"[ 0.63112011  0.49584565  1.06175788  1.38812156  0.33670389  1.22137643
 -0.36333726  0.44528174 -0.34276346  0.01325559  0.        ]","[[ 0.43945853  1.56352875  0.03825881  0.14120179]
 [-7.98795074  4.68871346  0.          0.        ]]",[ 0.90713443 -0.11926127]
9,-0.0165220920252,[-0.60116076 -0.60041392],[ 0.95340908 -0.03104843],-1.09139,"[ 0.7208366   0.37054671  0.87213228  1.38275228  0.33670379  1.22137565
 -0.03870864  0.37651678 -0.26839491 -0.11094994  0.        ]","[[ 0.31730525  1.65162539  0.03825881  0.14120179]
 [-4.23981501  4.12288387  0.          0.        ]]",[ 0.06996575 -0.70934853]
