timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.143010166381,[-0.2039496  -0.45893171],[-3.68213367  0.86838412],-2.97411,"[ 1.21291485  2.39340741  0.00561097 -0.52259425  1.52375168 -1.24594286
  1.3637326  -0.38075324  0.03770549  1.23952429  0.        ]","[[-0.06725658  0.07077635  0.17434206 -0.14488499]
 [-0.00043275  0.00185139  0.          0.        ]]",[-2.4134222   1.72633911]
1,-0.139101851856,[-0.2039496  -0.45893171],[-3.63945794  0.82956147],-2.90874,"[ 1.20815235  2.3881473  -0.05308425 -0.37153967  1.52374729 -1.2459401
  1.25273762  0.1526645   0.03516641  1.20564437  0.        ]","[[-0.10697113  0.11055626  0.17434206 -0.14488499]
 [-3.95784223  3.96293169  0.          0.        ]]",[-2.56605151  0.37609055]
2,-0.124732832432,[-0.2039496  -0.45893171],[-3.55101371  0.85399371],-2.71723,"[ 1.18128751  2.36682635 -0.22574709 -0.01980964  1.5237429  -1.24593735
  1.14396524  0.34283432  0.0206586   1.0825117   0.        ]","[[-0.22503884  0.20398384  0.17434206 -0.14488499]
 [-7.83602474  5.37510524  0.          0.        ]]",[-4.44854576  1.07171   ]
3,-0.10008042171,[-0.2039496  -0.45893171],[-3.39098883  0.87969989],-2.73843,"[ 1.09633888  2.30862107 -0.49953243  0.51584713  1.52373851 -1.24593459
  1.03731544  0.86189914 -0.026459    0.87820368  0.        ]","[[ -0.41991088   0.35015975   0.17434206  -0.14488499]
 [-11.63854304   9.22960538   0.           0.        ]]",[-2.52207199 -0.14766765]
4,-0.0643820814163,[-0.2039496  -0.45893171],[-3.18767047  0.98923016],-2.41831,"[ 0.90082077  2.19931766 -0.83915052  1.12575818  1.52373412 -1.24593183
  0.93281636  0.75868985 -0.13954605  0.59435456  0.        ]","[[ -0.69006368   0.52706292   0.17434206  -0.14488499]
 [-15.36439084   8.46319788   0.           0.        ]]",[-3.38906545 -0.12489939]
5,-0.0293706732525,[-0.2039496  -0.45893171],[-2.96106601  1.11496449],-2.08802,"[ 0.54287978  2.06406602 -1.16965332  1.63405256  1.52372973 -1.24592907
  0.83037288  0.66959828 -0.367303    0.23770205  0.        ]","[[ -1.0339981    0.68969008   0.17434206  -0.14488499]
 [-19.01695639   7.80162511   0.           0.        ]]",[-3.00224576  0.3515159 ]
6,-0.0727757717146,[-0.2039496  -0.45893171],[-2.76389861  1.19498944],-1.93405,"[ 0.00400598  1.89276375 -1.36756213  2.09287335  1.52372534 -1.24592632
  0.72992479  0.8362117  -0.74509331 -0.08504425  0.        ]","[[ -1.45026982   0.85813767   0.17434206  -0.14488499]
 [-22.59838438   9.03887693   0.           0.        ]]",[-2.53370488  1.81911033]
7,-0.142098801172,[-0.2039496  -0.45893171],[-2.65722418  1.1551671 ],-1.98351,"[-0.65554872  1.63095174 -1.27969433  2.56506629  1.52372095 -1.24592356
  0.63142023  1.3451828  -1.24086096 -0.22316362  0.        ]","[[ -1.93747423   1.07683855   0.17434206  -0.14488499]
 [-26.1105222   12.81843238   0.           0.        ]]",[-2.71106099  2.08923582]
8,-0.207084257432,[-0.2039496  -0.45893171],[-2.62221956  0.99859118],-2.21345,"[-1.26056412  1.23033719 -0.78943095  2.94451723  1.52371656 -1.2459208
  0.53483349  1.84390827 -1.74145228 -0.0750622   0.        ]","[[ -2.49423492   1.37036791   0.17434206  -0.14488499]
 [-29.55428463  16.5219361    0.           0.        ]]",[-2.54749443  0.53255348]
9,-0.2579610245,[-0.2039496  -0.45893171],[-2.5730896   0.84440213],-2.73699,"[-1.53894187  0.72575359  0.07210513  2.97922344  1.52371218 -1.24591804
  0.44013523  2.08332947 -2.10250997  0.34422745  0.        ]","[[ -3.11919551   1.7186477    0.17434206  -0.14488499]
 [-32.93071616  18.29991299   0.           0.        ]]",[-2.88333026  1.72715788]
10,-0.283268336432,[-0.2039496  -0.45893171],[-2.62225819  0.63607633],-3.0574,"[-1.24194888  0.17909644  1.02600091  2.45867693  1.52370779 -1.24591529
  0.34727825  2.56713086 -2.17747996  0.88911368  0.        ]","[[ -3.81102694   2.12069424   0.17434206  -0.14488499]
 [-36.24149942  21.89268407   0.           0.        ]]",[-2.14551265  1.36259839]
11,-0.272290032715,[-0.2039496  -0.45893171],[-2.80828857  0.44495443],-2.66664,"[-0.35928508 -0.30322379  1.57363045  1.19333172  1.5237034  -1.24591253
  0.25626004  3.04137302 -1.92770866  1.27507455  0.        ]","[[ -4.56841863   2.59388224   0.17434206  -0.14488499]
 [-39.48672288  25.41456193   0.           0.        ]]",[-3.89890567 -0.38049935]
12,-0.233294332487,[-0.2039496  -0.45893171],[-2.97551584  0.39329597],-1.73499,"[ 0.70213201 -0.51371464  1.26114494 -0.56509356  1.52369901 -1.24590977
  0.16708371  2.22039467 -1.58722517  1.26357419  0.        ]","[[ -5.39005683   3.08198166   0.17434206  -0.14488499]
 [-42.66627529  19.31809606   0.           0.        ]]",[-4.53840327  0.10966185]
13,-0.229492636871,[-0.2039496  -0.45893171],[-3.08583164  0.68824875],-1.69098,"[ 1.215976   -0.51364924  0.11799554 -1.02224997  1.52369462 -1.24590701
  0.07970099 -0.57825688 -1.57556922  1.22740351  0.        ]","[[ -6.27464509   3.20194614   0.17434206  -0.14488499]
 [-45.78187681  -1.46464818   0.           0.        ]]",[-3.14910548  0.5232834 ]
14,-0.236368324167,[-0.2039496  -0.45893171],[-3.27053928  0.72569072],-2.35505,"[ 0.65341625 -0.5162925  -1.09082055 -0.77937574  1.52369023 -1.24590426
 -0.00592932 -0.87445146 -1.54713158  1.36379266  0.        ]","[[ -7.22091622   3.13821453   0.17434206  -0.14488499]
 [-48.83499682  -3.66419288   0.           0.        ]]",[-3.12949029  1.52052852]
15,-0.22320975554,[-0.2039496  -0.45893171],[-3.22800589  0.71733046],-2.6257,"[-0.66450999 -0.5131456  -1.27594829 -0.54144145  1.52368584 -1.2459015
 -0.08985768 -0.7129455  -1.42894516  1.34929102  0.        ]","[[ -8.22764043   3.07576746   0.17434206  -0.14488499]
 [-51.82743483  -2.46486015   0.           0.        ]]",[-1.91497714  0.16780886]
16,-0.2116316452,[-0.2039496  -0.45893171],[-2.86291265  0.71948916],-2.39924,"[-1.52745271 -0.50781637 -0.0887082  -0.38133062  1.52368145 -1.24589874
 -0.17212403 -0.61706059 -1.42486975  1.2034977   0.        ]","[[ -9.29361871   3.03361538   0.17434206  -0.14488499]
 [-54.76061432  -1.75282683   0.           0.        ]]",[-2.76287929  0.79193005]
17,-0.222782729893,[-0.2039496  -0.45893171],[-2.65010095  0.68817735],-2.18145,"[-0.91419038 -0.50421487  1.34805422 -0.30211487  1.52367707 -1.24589598
 -0.25276182 -0.45651435 -1.55530456  1.16210018  0.        ]","[[-10.41767776   3.01269373   0.17434206  -0.14488499]
 [-57.63572827  -0.56061872   0.           0.        ]]",[-1.91879631  1.21073497]
18,-0.240887783412,[-0.2039496  -0.45893171],[-2.81676269  0.63279521],-2.25096,"[ 0.61977112 -0.50298345  1.32723657 -0.27786664  1.52367268 -1.24589323
 -0.33180524 -0.40259328 -1.63190574  1.30259     0.        ]","[[-11.59866885   3.00627866   0.17434206  -0.14488499]
 [-60.45399701  -0.16020574   0.           0.        ]]",[-1.79517722  1.2100349 ]
19,-0.241257163529,[-0.2039496  -0.45893171],[-3.10521197  0.64956868],-2.13594,"[ 1.16644824 -0.50263099 -0.2891179  -0.27114477  1.52366829 -1.24589047
 -0.4092846  -0.3866823  -1.5386369   1.43872195  0.        ]","[[ -1.28354659e+01   3.00449940e+00   1.74342055e-01  -1.44884991e-01]
 [ -6.32165008e+01  -4.20543258e-02   0.00000000e+00   0.00000000e+00]]",[-3.41520788  0.38348187]
20,-0.221550659868,[-0.2039496  -0.45893171],[-3.23870945  0.66901791],-2.5441,"[-0.14757442 -0.50241152 -1.37824691 -0.2670073   1.5236639  -1.24588771
 -0.4852303  -0.38835182 -1.39376664  1.37199867  0.        ]","[[ -1.41269644e+01   3.00340403e+00   1.74342055e-01  -1.44884991e-01]
 [ -6.59243246e+01  -5.44550175e-02   0.00000000e+00   0.00000000e+00]]",[-3.58336387  0.80649666]
21,-0.209162362187,[-0.2039496  -0.45893171],[-2.87279963  0.69301808],-2.19985,"[-1.50113513 -0.50232109 -0.24140244 -0.26531805  1.52365951 -1.24588495
 -0.55967246 -0.38147741 -1.414407    1.1849174   0.        ]","[[ -1.54720815e+01   3.00295680e+00   1.74342055e-01  -1.44884991e-01]
 [ -6.85785425e+01  -3.40878766e-03   0.00000000e+00   0.00000000e+00]]",[-4.71394135 -0.16934111]
22,-0.226731304101,[-0.2039496  -0.45893171],[-2.60308385  0.69681323],-2.12814,"[-0.70951409 -0.50091302  1.46660117 -0.2395541   1.52365512 -1.2458822
 -0.63264091 -0.47217788 -1.58616723  1.16982408  0.        ]","[[-16.8697559    2.99613139   0.17434206  -0.14488499]
 [-71.18021957  -0.67694905   0.           0.        ]]",[-2.39502522 -0.38449597]
23,-0.247450726416,[-0.2039496  -0.45893171],[-2.85475159  0.6790024 ],-2.14993,"[ 1.02660054 -0.49425625  0.85613907 -0.13145975  1.52365073 -1.24587944
 -0.70416238 -0.67588483 -1.62823198  1.39873617  0.        ]","[[-18.3189465    2.96741628   0.17434206  -0.14488499]
 [-73.73030923  -2.18967061   0.           0.        ]]",[-2.44541958  0.23451937]
